ó^Ç¶ÇΩèdóvìx,0.230000,0.370000,0.190000,0.310000,0.150000,0.250000,0.110000,0.190000,0.070000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
19,0.221127, 0.221127,0.291782, 0.291782,0.192502, 0.192502,0.167584, 0.167584,0.127005, 0.127005,0.000000
20,0.344896, 0.344896,0.211837, 0.211837,0.197324, 0.197324,0.148668, 0.148668,0.097275, 0.097275,0.000000
21,0.255454, 0.255454,0.266061, 0.266061,0.229759, 0.229759,0.174830, 0.174830,0.073895, 0.073895,0.000000
22,0.303450, 0.303450,0.255489, 0.255489,0.211713, 0.211713,0.109196, 0.109196,0.120152, 0.120152,0.000000
23,0.313793, 0.313793,0.212904, 0.212904,0.213696, 0.213696,0.152759, 0.152759,0.106848, 0.106848,0.000000
24,0.312253, 0.312253,0.293581, 0.293581,0.179738, 0.179738,0.119734, 0.119734,0.094693, 0.094693,0.000000
25,0.331483, 0.331483,0.228735, 0.228735,0.206134, 0.206134,0.141137, 0.141137,0.092510, 0.092510,0.000000
26,0.285222, 0.285222,0.272628, 0.272628,0.211375, 0.211375,0.147666, 0.147666,0.083110, 0.083110,0.000000
27,0.343194, 0.343194,0.259043, 0.259043,0.179268, 0.179268,0.099441, 0.099441,0.119055, 0.119055,0.000000
28,0.349634, 0.349634,0.213554, 0.213554,0.179293, 0.179293,0.167873, 0.167873,0.089647, 0.089647,0.000000
29,0.303847, 0.303847,0.243135, 0.243135,0.206347, 0.206347,0.141686, 0.141686,0.104985, 0.104985,0.000000
30,0.372801, 0.372801,0.224940, 0.224940,0.189209, 0.189209,0.132394, 0.132394,0.080656, 0.080656,0.000000
31,0.302282, 0.302282,0.241393, 0.241393,0.159182, 0.159182,0.190735, 0.190735,0.106408, 0.106408,0.000000
32,0.326740, 0.326740,0.230994, 0.230994,0.208941, 0.208941,0.120421, 0.120421,0.112904, 0.112904,0.000000
33,0.342679, 0.342679,0.207031, 0.207031,0.224360, 0.224360,0.137663, 0.137663,0.088268, 0.088268,0.000000
34,0.355803, 0.355803,0.240982, 0.240982,0.180075, 0.180075,0.117240, 0.117240,0.105901, 0.105901,0.000000
35,0.330092, 0.330092,0.213354, 0.213354,0.189193, 0.189193,0.153105, 0.153105,0.114256, 0.114256,0.000000
36,0.392542, 0.392542,0.192793, 0.192793,0.199749, 0.199749,0.125192, 0.125192,0.089725, 0.089725,0.000000
37,0.297466, 0.297466,0.272478, 0.272478,0.210482, 0.210482,0.136239, 0.136239,0.083334, 0.083334,0.000000
38,0.331112, 0.331112,0.181788, 0.181788,0.190538, 0.190538,0.171389, 0.171389,0.125174, 0.125174,0.000000
39,0.250959, 0.250959,0.250967, 0.250967,0.213944, 0.213944,0.189420, 0.189420,0.094710, 0.094710,0.000000
40,0.384518, 0.384518,0.203029, 0.203029,0.203029, 0.203029,0.107910, 0.107910,0.101514, 0.101514,0.000000
41,0.255431, 0.255431,0.246968, 0.246968,0.212482, 0.212482,0.168441, 0.168441,0.116678, 0.116678,0.000000
42,0.273502, 0.273502,0.220176, 0.220176,0.246839, 0.246839,0.136064, 0.136064,0.123419, 0.123419,0.000000
43,0.353848, 0.353848,0.240037, 0.240037,0.153490, 0.153490,0.169686, 0.169686,0.082939, 0.082939,0.000000
44,0.238324, 0.238324,0.302383, 0.302383,0.187944, 0.187944,0.153795, 0.153795,0.117555, 0.117555,0.000000
45,0.285624, 0.285624,0.252886, 0.252886,0.167524, 0.167524,0.167524, 0.167524,0.126443, 0.126443,0.000000
46,0.338446, 0.338446,0.252638, 0.252638,0.188318, 0.188318,0.123073, 0.123073,0.097524, 0.097524,0.000000
47,0.333669, 0.333669,0.235420, 0.235420,0.194184, 0.194184,0.146236, 0.146236,0.090492, 0.090492,0.000000
48,0.299113, 0.299113,0.257926, 0.257926,0.238037, 0.238037,0.100678, 0.100678,0.104246, 0.104246,0.000000
49,0.298230, 0.298230,0.269382, 0.269382,0.163539, 0.163539,0.153389, 0.153389,0.115459, 0.115459,0.000000
50,0.341310, 0.341310,0.213759, 0.213759,0.179395, 0.179395,0.176012, 0.176012,0.089523, 0.089523,0.000000
51,0.243017, 0.243017,0.280020, 0.280020,0.243017, 0.243017,0.140010, 0.140010,0.093935, 0.093935,0.000000
52,0.320678, 0.320678,0.277184, 0.277184,0.182086, 0.182086,0.110026, 0.110026,0.110026, 0.110026,0.000000
53,0.343513, 0.343513,0.209436, 0.209436,0.202122, 0.202122,0.141198, 0.141198,0.103731, 0.103731,0.000000
54,0.254466, 0.254466,0.236536, 0.236536,0.216726, 0.216726,0.191672, 0.191672,0.100600, 0.100600,0.000000
55,0.309924, 0.309924,0.235775, 0.235775,0.211046, 0.211046,0.171311, 0.171311,0.071944, 0.071944,0.000000
56,0.302833, 0.302833,0.280274, 0.280274,0.162696, 0.162696,0.140137, 0.140137,0.114059, 0.114059,0.000000
57,0.388167, 0.388167,0.228917, 0.228917,0.173385, 0.173385,0.137983, 0.137983,0.071548, 0.071548,0.000000
58,0.338990, 0.338990,0.242560, 0.242560,0.169495, 0.169495,0.165970, 0.165970,0.082985, 0.082985,0.000000
59,0.294641, 0.294641,0.255405, 0.255405,0.195796, 0.195796,0.165972, 0.165972,0.088186, 0.088186,0.000000
60,0.240122, 0.240122,0.254239, 0.254239,0.193806, 0.193806,0.192326, 0.192326,0.119507, 0.119507,0.000000
61,0.345036, 0.345036,0.233824, 0.233824,0.165372, 0.165372,0.158665, 0.158665,0.097102, 0.097102,0.000000
62,0.326376, 0.326376,0.275038, 0.275038,0.137519, 0.137519,0.148883, 0.148883,0.112184, 0.112184,0.000000
63,0.284158, 0.284158,0.230706, 0.230706,0.213884, 0.213884,0.185886, 0.185886,0.085366, 0.085366,0.000000
64,0.290779, 0.290779,0.315962, 0.315962,0.160553, 0.160553,0.129577, 0.129577,0.103128, 0.103128,0.000000
65,0.291779, 0.291779,0.221131, 0.221131,0.192500, 0.192500,0.167586, 0.167586,0.127004, 0.127004,0.000000
66,0.356069, 0.356069,0.235882, 0.235882,0.201087, 0.201087,0.117941, 0.117941,0.089020, 0.089020,0.000000
67,0.345897, 0.345897,0.234904, 0.234904,0.161294, 0.161294,0.138391, 0.138391,0.119514, 0.119514,0.000000
68,0.277590, 0.277590,0.269584, 0.269584,0.226229, 0.226229,0.134067, 0.134067,0.092530, 0.092530,0.000000
69,0.334577, 0.334577,0.279713, 0.279713,0.212188, 0.212188,0.108794, 0.108794,0.064728, 0.064728,0.000000
70,0.244803, 0.244803,0.278315, 0.278315,0.229815, 0.229815,0.161715, 0.161715,0.085352, 0.085352,0.000000
71,0.304932, 0.304932,0.258265, 0.258265,0.209367, 0.209367,0.128836, 0.128836,0.098600, 0.098600,0.000000
72,0.314599, 0.314599,0.183220, 0.183220,0.261912, 0.261912,0.157299, 0.157299,0.082970, 0.082970,0.000000
73,0.314165, 0.314165,0.247759, 0.247759,0.162803, 0.162803,0.181009, 0.181009,0.094264, 0.094264,0.000000
74,0.240128, 0.240128,0.286635, 0.286635,0.166676, 0.166676,0.189460, 0.189460,0.117101, 0.117101,0.000000
75,0.338577, 0.338577,0.207396, 0.207396,0.212928, 0.212928,0.140676, 0.140676,0.100423, 0.100423,0.000000
76,0.305887, 0.305887,0.271289, 0.271289,0.180895, 0.180895,0.162014, 0.162014,0.079915, 0.079915,0.000000
77,0.324752, 0.324752,0.324752, 0.324752,0.151213, 0.151213,0.112513, 0.112513,0.086769, 0.086769,0.000000
78,0.282586, 0.282586,0.275533, 0.275533,0.168294, 0.168294,0.141293, 0.141293,0.132293, 0.132293,0.000000
79,0.329075, 0.329075,0.212840, 0.212840,0.212840, 0.212840,0.122622, 0.122622,0.122622, 0.122622,0.000000
80,0.320572, 0.320572,0.232216, 0.232216,0.187505, 0.187505,0.142582, 0.142582,0.117124, 0.117124,0.000000
81,0.333684, 0.333684,0.211525, 0.211525,0.209922, 0.209922,0.158599, 0.158599,0.086270, 0.086270,0.000000
82,0.293157, 0.293157,0.253422, 0.253422,0.253422, 0.253422,0.124501, 0.124501,0.075497, 0.075497,0.000000
83,0.287134, 0.287134,0.232371, 0.232371,0.217173, 0.217173,0.164256, 0.164256,0.099067, 0.099067,0.000000
84,0.301793, 0.301793,0.301793, 0.301793,0.203432, 0.203432,0.116131, 0.116131,0.076852, 0.076852,0.000000
85,0.332919, 0.332919,0.236150, 0.236150,0.221490, 0.221490,0.118075, 0.118075,0.091367, 0.091367,0.000000
86,0.316124, 0.316124,0.257350, 0.257350,0.182581, 0.182581,0.166782, 0.166782,0.077163, 0.077163,0.000000
87,0.273502, 0.273502,0.220176, 0.220176,0.246839, 0.246839,0.136064, 0.136064,0.123419, 0.123419,0.000000
88,0.244836, 0.244836,0.272765, 0.272765,0.206873, 0.206873,0.168454, 0.168454,0.107072, 0.107072,0.000000
89,0.241350, 0.241350,0.318467, 0.318467,0.210108, 0.210108,0.138620, 0.138620,0.091455, 0.091455,0.000000
90,0.360220, 0.360220,0.214355, 0.214355,0.201731, 0.201731,0.127384, 0.127384,0.096310, 0.096310,0.000000
91,0.309973, 0.309973,0.215479, 0.215479,0.144166, 0.144166,0.217593, 0.217593,0.112790, 0.112790,0.000000
92,0.304965, 0.304965,0.312216, 0.312216,0.169704, 0.169704,0.125081, 0.125081,0.088034, 0.088034,0.000000
93,0.322716, 0.322716,0.203372, 0.203372,0.203372, 0.203372,0.161358, 0.161358,0.109182, 0.109182,0.000000
94,0.215592, 0.215592,0.271114, 0.271114,0.224678, 0.224678,0.167903, 0.167903,0.120713, 0.120713,0.000000
95,0.298574, 0.298574,0.262627, 0.262627,0.173485, 0.173485,0.183132, 0.183132,0.082182, 0.082182,0.000000
96,0.316318, 0.316318,0.246122, 0.246122,0.227224, 0.227224,0.116416, 0.116416,0.093920, 0.093920,0.000000
97,0.268792, 0.268792,0.267396, 0.267396,0.228275, 0.228275,0.160327, 0.160327,0.075210, 0.075210,0.000000
98,0.303598, 0.303598,0.211618, 0.211618,0.261794, 0.261794,0.120803, 0.120803,0.102187, 0.102187,0.000000
99,0.242529, 0.242529,0.273933, 0.273933,0.242538, 0.242538,0.160666, 0.160666,0.080333, 0.080333,0.000000
100,0.312007, 0.312007,0.218437, 0.218437,0.214026, 0.214026,0.133334, 0.133334,0.122196, 0.122196,0.000000
101,0.317175, 0.317175,0.216816, 0.216816,0.190129, 0.190129,0.170478, 0.170478,0.105402, 0.105402,0.000000
102,0.373159, 0.373159,0.183004, 0.183004,0.183004, 0.183004,0.148504, 0.148504,0.112327, 0.112327,0.000000
103,0.362638, 0.362638,0.226729, 0.226729,0.213762, 0.213762,0.131289, 0.131289,0.065582, 0.065582,0.000000
104,0.248511, 0.248511,0.304671, 0.304671,0.186525, 0.186525,0.162024, 0.162024,0.098269, 0.098269,0.000000
105,0.317205, 0.317205,0.238943, 0.238943,0.186942, 0.186942,0.163721, 0.163721,0.093189, 0.093189,0.000000
106,0.256701, 0.256701,0.285923, 0.285923,0.227479, 0.227479,0.149200, 0.149200,0.080697, 0.080697,0.000000
107,0.270609, 0.270609,0.272076, 0.272076,0.207899, 0.207899,0.163718, 0.163718,0.085698, 0.085698,0.000000
108,0.364102, 0.364102,0.205968, 0.205968,0.205968, 0.205968,0.120978, 0.120978,0.102984, 0.102984,0.000000
109,0.321431, 0.321431,0.271320, 0.271320,0.180241, 0.180241,0.153454, 0.153454,0.073554, 0.073554,0.000000
110,0.284210, 0.284210,0.248253, 0.248253,0.181135, 0.181135,0.185659, 0.185659,0.100743, 0.100743,0.000000
111,0.372706, 0.372706,0.238591, 0.238591,0.137785, 0.137785,0.125459, 0.125459,0.125459, 0.125459,0.000000
112,0.328724, 0.328724,0.224711, 0.224711,0.197052, 0.197052,0.176686, 0.176686,0.072826, 0.072826,0.000000
113,0.311736, 0.311736,0.276004, 0.276004,0.182838, 0.182838,0.138002, 0.138002,0.091419, 0.091419,0.000000
114,0.283074, 0.283074,0.246430, 0.246430,0.214531, 0.214531,0.162584, 0.162584,0.093380, 0.093380,0.000000
115,0.291114, 0.291114,0.294151, 0.294151,0.199530, 0.199530,0.127566, 0.127566,0.087640, 0.087640,0.000000
116,0.283883, 0.283883,0.241987, 0.241987,0.228935, 0.228935,0.159671, 0.159671,0.085524, 0.085524,0.000000
117,0.264704, 0.264704,0.239436, 0.239436,0.225390, 0.225390,0.199277, 0.199277,0.071193, 0.071193,0.000000
118,0.259596, 0.259596,0.256994, 0.256994,0.234931, 0.234931,0.144482, 0.144482,0.103998, 0.103998,0.000000
119,0.322562, 0.322562,0.259729, 0.259729,0.207817, 0.207817,0.100657, 0.100657,0.109236, 0.109236,0.000000
120,0.301248, 0.301248,0.213120, 0.213120,0.213120, 0.213120,0.183640, 0.183640,0.088872, 0.088872,0.000000
121,0.281012, 0.281012,0.275334, 0.275334,0.200692, 0.200692,0.157200, 0.157200,0.085763, 0.085763,0.000000
122,0.356445, 0.356445,0.240027, 0.240027,0.160359, 0.160359,0.147042, 0.147042,0.096128, 0.096128,0.000000
123,0.219364, 0.219364,0.257695, 0.257695,0.219364, 0.219364,0.193894, 0.193894,0.109682, 0.109682,0.000000
124,0.340431, 0.340431,0.292538, 0.292538,0.150825, 0.150825,0.123306, 0.123306,0.092900, 0.092900,0.000000
125,0.285249, 0.285249,0.213616, 0.213616,0.233310, 0.233310,0.166264, 0.166264,0.101561, 0.101561,0.000000
126,0.311257, 0.311257,0.269150, 0.269150,0.181790, 0.181790,0.146908, 0.146908,0.090895, 0.090895,0.000000
127,0.291507, 0.291507,0.334308, 0.334308,0.156405, 0.156405,0.108717, 0.108717,0.109063, 0.109063,0.000000
128,0.302614, 0.302614,0.274317, 0.274317,0.175869, 0.175869,0.146792, 0.146792,0.100407, 0.100407,0.000000
129,0.349634, 0.349634,0.213554, 0.213554,0.179293, 0.179293,0.167873, 0.167873,0.089647, 0.089647,0.000000
130,0.276000, 0.276000,0.311737, 0.311737,0.182839, 0.182839,0.138005, 0.138005,0.091419, 0.091419,0.000000
131,0.347898, 0.347898,0.212991, 0.212991,0.185012, 0.185012,0.141886, 0.141886,0.112212, 0.112212,0.000000
132,0.378243, 0.378243,0.220433, 0.220433,0.166271, 0.166271,0.161003, 0.161003,0.074051, 0.074051,0.000000
133,0.243335, 0.243335,0.304484, 0.304484,0.213429, 0.213429,0.140891, 0.140891,0.097861, 0.097861,0.000000
134,0.344340, 0.344340,0.268876, 0.268876,0.178041, 0.178041,0.124094, 0.124094,0.084649, 0.084649,0.000000
135,0.214615, 0.214615,0.308471, 0.308471,0.184264, 0.184264,0.202087, 0.202087,0.090562, 0.090562,0.000000
136,0.288409, 0.288409,0.240160, 0.240160,0.216210, 0.216210,0.134175, 0.134175,0.121045, 0.121045,0.000000
137,0.291416, 0.291416,0.210027, 0.210027,0.187100, 0.187100,0.192171, 0.192171,0.119287, 0.119287,0.000000
138,0.281121, 0.281121,0.274662, 0.274662,0.228311, 0.228311,0.118339, 0.118339,0.097566, 0.097566,0.000000
139,0.391420, 0.391420,0.200729, 0.200729,0.187944, 0.187944,0.119542, 0.119542,0.100365, 0.100365,0.000000
140,0.281438, 0.281438,0.261608, 0.261608,0.239697, 0.239697,0.111263, 0.111263,0.105994, 0.105994,0.000000
141,0.273229, 0.273229,0.275923, 0.275923,0.196529, 0.196529,0.182808, 0.182808,0.071510, 0.071510,0.000000
142,0.270876, 0.270876,0.215565, 0.215565,0.233577, 0.233577,0.188809, 0.188809,0.091173, 0.091173,0.000000
143,0.305902, 0.305902,0.233564, 0.233564,0.220658, 0.220658,0.154240, 0.154240,0.085637, 0.085637,0.000000
144,0.334723, 0.334723,0.226163, 0.226163,0.186448, 0.186448,0.172538, 0.172538,0.080128, 0.080128,0.000000
145,0.249759, 0.249759,0.215125, 0.215125,0.232442, 0.232442,0.215125, 0.215125,0.087548, 0.087548,0.000000
146,0.292696, 0.292696,0.263043, 0.263043,0.220010, 0.220010,0.144099, 0.144099,0.080151, 0.080151,0.000000
147,0.282224, 0.282224,0.246736, 0.246736,0.196587, 0.196587,0.164408, 0.164408,0.110044, 0.110044,0.000000
148,0.282485, 0.282485,0.270929, 0.270929,0.191627, 0.191627,0.122534, 0.122534,0.132424, 0.132424,0.000000
149,0.273139, 0.273139,0.248472, 0.248472,0.217022, 0.217022,0.176485, 0.176485,0.084883, 0.084883,0.000000
150,0.258625, 0.258625,0.270565, 0.270565,0.229193, 0.229193,0.151558, 0.151558,0.090060, 0.090060,0.000000
151,0.318758, 0.318758,0.215291, 0.215291,0.184315, 0.184315,0.173990, 0.173990,0.107646, 0.107646,0.000000
152,0.250000, 0.250000,0.250000, 0.250000,0.250000, 0.250000,0.125000, 0.125000,0.125000, 0.125000,0.000000
153,0.227567, 0.227567,0.282273, 0.282273,0.199793, 0.199793,0.212180, 0.212180,0.078186, 0.078186,0.000000
154,0.262189, 0.262189,0.278864, 0.278864,0.213862, 0.213862,0.160518, 0.160518,0.084567, 0.084567,0.000000
155,0.303016, 0.303016,0.244606, 0.244606,0.165037, 0.165037,0.165037, 0.165037,0.122303, 0.122303,0.000000
156,0.280055, 0.280055,0.218600, 0.218600,0.218600, 0.218600,0.158082, 0.158082,0.124664, 0.124664,0.000000
157,0.235847, 0.235847,0.282735, 0.282735,0.195875, 0.195875,0.167678, 0.167678,0.117865, 0.117865,0.000000
158,0.323076, 0.323076,0.237652, 0.237652,0.208023, 0.208023,0.157221, 0.157221,0.074029, 0.074029,0.000000
159,0.283677, 0.283677,0.293683, 0.293683,0.196084, 0.196084,0.153970, 0.153970,0.072586, 0.072586,0.000000
160,0.244836, 0.244836,0.272765, 0.272765,0.168454, 0.168454,0.206873, 0.206873,0.107072, 0.107072,0.000000
161,0.291135, 0.291135,0.247185, 0.247185,0.201806, 0.201806,0.171348, 0.171348,0.088525, 0.088525,0.000000
162,0.339156, 0.339156,0.246986, 0.246986,0.155266, 0.155266,0.160083, 0.160083,0.098510, 0.098510,0.000000
163,0.245164, 0.245164,0.302469, 0.302469,0.201858, 0.201858,0.160098, 0.160098,0.090410, 0.090410,0.000000
164,0.341655, 0.341655,0.214804, 0.214804,0.195531, 0.195531,0.146205, 0.146205,0.101805, 0.101805,0.000000
165,0.317459, 0.317459,0.245916, 0.245916,0.211997, 0.211997,0.135065, 0.135065,0.089564, 0.089564,0.000000
166,0.337848, 0.337848,0.258588, 0.258588,0.181871, 0.181871,0.126774, 0.126774,0.094919, 0.094919,0.000000
167,0.328050, 0.328050,0.188416, 0.188416,0.216434, 0.216434,0.142792, 0.142792,0.124308, 0.124308,0.000000
168,0.314599, 0.314599,0.261912, 0.261912,0.183220, 0.183220,0.157299, 0.157299,0.082970, 0.082970,0.000000
169,0.309666, 0.309666,0.239620, 0.239620,0.215244, 0.215244,0.109800, 0.109800,0.125670, 0.125670,0.000000
170,0.311215, 0.311215,0.218994, 0.218994,0.188448, 0.188448,0.165759, 0.165759,0.115584, 0.115584,0.000000
171,0.274317, 0.274317,0.302614, 0.302614,0.175869, 0.175869,0.146792, 0.146792,0.100408, 0.100408,0.000000
172,0.275395, 0.275395,0.245071, 0.245071,0.218914, 0.218914,0.160805, 0.160805,0.099815, 0.099815,0.000000
173,0.345123, 0.345123,0.242572, 0.242572,0.183033, 0.183033,0.120263, 0.120263,0.109008, 0.109008,0.000000
174,0.258332, 0.258332,0.318187, 0.318187,0.208145, 0.208145,0.119748, 0.119748,0.095588, 0.095588,0.000000
175,0.312861, 0.312861,0.281388, 0.281388,0.162933, 0.162933,0.135757, 0.135757,0.107062, 0.107062,0.000000
176,0.261985, 0.261985,0.283800, 0.283800,0.203122, 0.203122,0.159729, 0.159729,0.091363, 0.091363,0.000000
177,0.281418, 0.281418,0.256185, 0.256185,0.186610, 0.186610,0.165360, 0.165360,0.110428, 0.110428,0.000000
178,0.281020, 0.281020,0.281029, 0.281029,0.212110, 0.212110,0.119786, 0.119786,0.106055, 0.106055,0.000000
179,0.308468, 0.308468,0.202087, 0.202087,0.214617, 0.214617,0.184265, 0.184265,0.090563, 0.090563,0.000000
180,0.358581, 0.358581,0.206606, 0.206606,0.185830, 0.185830,0.141393, 0.141393,0.107590, 0.107590,0.000000
181,0.218993, 0.218993,0.311216, 0.311216,0.188447, 0.188447,0.165758, 0.165758,0.115585, 0.115585,0.000000
182,0.281054, 0.281054,0.305684, 0.305684,0.194936, 0.194936,0.143679, 0.143679,0.074647, 0.074647,0.000000
183,0.298285, 0.298285,0.277067, 0.277067,0.203390, 0.203390,0.109090, 0.109090,0.112167, 0.112167,0.000000
184,0.260180, 0.260180,0.215933, 0.215933,0.215933, 0.215933,0.193810, 0.193810,0.114143, 0.114143,0.000000
185,0.337289, 0.337289,0.247097, 0.247097,0.181323, 0.181323,0.131739, 0.131739,0.102551, 0.102551,0.000000
186,0.294151, 0.294151,0.230012, 0.230012,0.239037, 0.239037,0.141745, 0.141745,0.095055, 0.095055,0.000000
187,0.307294, 0.307294,0.246822, 0.246822,0.212085, 0.212085,0.128214, 0.128214,0.105584, 0.105584,0.000000
188,0.322393, 0.322393,0.244446, 0.244446,0.203336, 0.203336,0.118169, 0.118169,0.111656, 0.111656,0.000000
189,0.301214, 0.301214,0.298128, 0.298128,0.160140, 0.160140,0.128096, 0.128096,0.112422, 0.112422,0.000000
190,0.242810, 0.242810,0.259388, 0.259388,0.259388, 0.259388,0.161239, 0.161239,0.077174, 0.077174,0.000000
191,0.212067, 0.212067,0.333456, 0.333456,0.196891, 0.196891,0.168768, 0.168768,0.088817, 0.088817,0.000000
192,0.317233, 0.317233,0.254217, 0.254217,0.165456, 0.165456,0.168012, 0.168012,0.095082, 0.095082,0.000000
193,0.278864, 0.278864,0.262188, 0.262188,0.160518, 0.160518,0.213862, 0.213862,0.084567, 0.084567,0.000000
194,0.357522, 0.357522,0.269768, 0.269768,0.187932, 0.187932,0.095454, 0.095454,0.089325, 0.089325,0.000000
195,0.319668, 0.319668,0.271395, 0.271395,0.182159, 0.182159,0.151185, 0.151185,0.075592, 0.075592,0.000000
196,0.328342, 0.328342,0.244228, 0.244228,0.186400, 0.186400,0.111345, 0.111345,0.129685, 0.129685,0.000000
197,0.291049, 0.291049,0.219680, 0.219680,0.219680, 0.219680,0.145530, 0.145530,0.124061, 0.124061,0.000000
198,0.322093, 0.322093,0.241053, 0.241053,0.206579, 0.206579,0.147713, 0.147713,0.082561, 0.082561,0.000000
199,0.339402, 0.339402,0.230771, 0.230771,0.204711, 0.204711,0.130221, 0.130221,0.094895, 0.094895,0.000000
200,0.355297, 0.355297,0.241257, 0.241257,0.153276, 0.153276,0.165242, 0.165242,0.084929, 0.084929,0.000000
201,0.252295, 0.252295,0.250215, 0.250215,0.232552, 0.232552,0.183774, 0.183774,0.081163, 0.081163,0.000000
202,0.298833, 0.298833,0.268421, 0.268421,0.222013, 0.222013,0.123588, 0.123588,0.087146, 0.087146,0.000000
203,0.368686, 0.368686,0.176690, 0.176690,0.222599, 0.222599,0.154669, 0.154669,0.077357, 0.077357,0.000000
204,0.365987, 0.365987,0.232548, 0.232548,0.198633, 0.198633,0.138769, 0.138769,0.064063, 0.064063,0.000000
205,0.244571, 0.244571,0.285677, 0.285677,0.211480, 0.211480,0.142838, 0.142838,0.115434, 0.115434,0.000000
206,0.321178, 0.321178,0.253119, 0.253119,0.221475, 0.221475,0.123924, 0.123924,0.080303, 0.080303,0.000000
207,0.335126, 0.335126,0.254076, 0.254076,0.204869, 0.204869,0.124091, 0.124091,0.081838, 0.081838,0.000000
208,0.216725, 0.216725,0.236537, 0.236537,0.254465, 0.254465,0.191674, 0.191674,0.100599, 0.100599,0.000000
209,0.252002, 0.252002,0.270916, 0.270916,0.190177, 0.190177,0.188327, 0.188327,0.098578, 0.098578,0.000000
210,0.282399, 0.282399,0.216138, 0.216138,0.257286, 0.257286,0.157887, 0.157887,0.086291, 0.086291,0.000000
211,0.274426, 0.274426,0.308017, 0.308017,0.219872, 0.219872,0.123391, 0.123391,0.074294, 0.074294,0.000000
212,0.326064, 0.326064,0.243762, 0.243762,0.172599, 0.172599,0.168422, 0.168422,0.089152, 0.089152,0.000000
213,0.218455, 0.218455,0.293136, 0.293136,0.189591, 0.189591,0.189591, 0.189591,0.109228, 0.109228,0.000000
214,0.308113, 0.308113,0.241656, 0.241656,0.233098, 0.233098,0.129855, 0.129855,0.087278, 0.087278,0.000000
215,0.361428, 0.361428,0.237555, 0.237555,0.200425, 0.200425,0.106131, 0.106131,0.094461, 0.094461,0.000000
216,0.273315, 0.273315,0.280148, 0.280148,0.187304, 0.187304,0.152017, 0.152017,0.107216, 0.107216,0.000000
217,0.353913, 0.353913,0.257506, 0.257506,0.177725, 0.177725,0.107441, 0.107441,0.103416, 0.103416,0.000000
218,0.275398, 0.275398,0.304454, 0.304454,0.187535, 0.187535,0.127858, 0.127858,0.104755, 0.104755,0.000000
219,0.344392, 0.344392,0.207156, 0.207156,0.212025, 0.212025,0.147173, 0.147173,0.089254, 0.089254,0.000000
220,0.299670, 0.299670,0.262365, 0.262365,0.162753, 0.162753,0.162753, 0.162753,0.112459, 0.112459,0.000000
