ó^Ç¶ÇΩèdóvìx,0.270000,0.330000,0.210000,0.290000,0.150000,0.250000,0.090000,0.210000,0.030000,0.170000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
31,0.255641, 0.297308,0.258205, 0.312906,0.144487, 0.202265,0.091410, 0.255641,0.033034, 0.149103,0.434444
32,0.343728, 0.378114,0.189057, 0.218469,0.189057, 0.218469,0.094529, 0.137202,0.059510, 0.171864,0.248237
33,0.272249, 0.306087,0.251196, 0.286284,0.153044, 0.251196,0.125598, 0.177791,0.041866, 0.134689,0.312095
34,0.269292, 0.309292,0.243223, 0.286939,0.154646, 0.243223,0.121612, 0.179091,0.031882, 0.160800,0.358690
35,0.299528, 0.342651,0.196325, 0.299528,0.171325, 0.228825,0.085663, 0.147393,0.028863, 0.199897,0.436590
36,0.389347, 0.427529,0.171407, 0.208466,0.194673, 0.232855,0.054438, 0.171407,0.041004, 0.108875,0.298264
37,0.281363, 0.316673,0.251175, 0.281363,0.158336, 0.251175,0.125587, 0.175464,0.046894, 0.111969,0.273289
38,0.277990, 0.321324,0.195760, 0.281324,0.150172, 0.213407,0.106703, 0.210760,0.064265, 0.178297,0.410221
39,0.235441, 0.265435,0.235441, 0.268774,0.218774, 0.253298,0.132718, 0.235441,0.038396, 0.116284,0.278462
40,0.383508, 0.397241,0.198620, 0.218109,0.198620, 0.215394,0.072703, 0.127836,0.079448, 0.108521,0.134201
41,0.249863, 0.290075,0.221292, 0.274353,0.145037, 0.236917,0.124932, 0.267720,0.033845, 0.155966,0.450062
42,0.242601, 0.279638,0.204942, 0.242601,0.242601, 0.279638,0.080867, 0.204942,0.077790, 0.144378,0.302396
43,0.356705, 0.388233,0.194116, 0.264584,0.132292, 0.191686,0.132292, 0.189781,0.031630, 0.118680,0.305928
44,0.234501, 0.293574,0.291613, 0.332735,0.163928, 0.234501,0.098799, 0.156673,0.026112, 0.167565,0.370094
45,0.270301, 0.316967,0.193659, 0.270301,0.155150, 0.210326,0.135150, 0.190865,0.063622, 0.193659,0.364236
46,0.305906, 0.354007,0.177004, 0.275345,0.137672, 0.305906,0.084270, 0.151479,0.035255, 0.173156,0.519787
47,0.240982, 0.296110,0.284205, 0.343134,0.142103, 0.199047,0.071051, 0.240982,0.022284, 0.160103,0.478750
48,0.265726, 0.285171,0.265726, 0.293226,0.247063, 0.265726,0.070598, 0.126198,0.057034, 0.123531,0.187705
49,0.303260, 0.342036,0.281038, 0.316752,0.151630, 0.190644,0.083077, 0.157442,0.022492, 0.151630,0.317007
50,0.286889, 0.325468,0.225134, 0.286889,0.162734, 0.225134,0.143445, 0.199273,0.028468, 0.116567,0.306661
51,0.248046, 0.294343,0.248046, 0.294343,0.198386, 0.248046,0.082682, 0.156716,0.031006, 0.198386,0.383667
52,0.302811, 0.336145,0.282811, 0.302811,0.151406, 0.188942,0.087328, 0.146534,0.059806, 0.141406,0.231675
53,0.367097, 0.396188,0.183549, 0.214513,0.183549, 0.207791,0.107257, 0.183549,0.041558, 0.114949,0.233981
54,0.273122, 0.307115,0.203558, 0.273122,0.153558, 0.218558,0.153558, 0.218558,0.051764, 0.147087,0.328881
55,0.278328, 0.319023,0.233141, 0.278328,0.154383, 0.233141,0.116570, 0.240548,0.028436, 0.118101,0.378282
56,0.273077, 0.310577,0.226923, 0.273077,0.136538, 0.174038,0.136538, 0.174038,0.068269, 0.226923,0.317308
57,0.405208, 0.433541,0.202604, 0.221863,0.156960, 0.202604,0.107969, 0.158161,0.027733, 0.083358,0.199054
58,0.296813, 0.337180,0.222293, 0.296813,0.148407, 0.202391,0.112393, 0.222293,0.034178, 0.127238,0.371832
59,0.300938, 0.344747,0.264988, 0.300938,0.172374, 0.264988,0.043179, 0.183821,0.037670, 0.086358,0.361704
60,0.220598, 0.267265,0.220598, 0.251709,0.191752, 0.228932,0.125855, 0.228006,0.073533, 0.191752,0.335328
61,0.243095, 0.288333,0.276428, 0.325105,0.160436, 0.248537,0.086587, 0.172997,0.024714, 0.173769,0.417481
62,0.314889, 0.338103,0.291360, 0.320771,0.128487, 0.170602,0.112701, 0.155680,0.038920, 0.128487,0.227287
63,0.253780, 0.283989,0.253780, 0.288304,0.196673, 0.253780,0.126890, 0.196673,0.040570, 0.105560,0.256612
64,0.294171, 0.327505,0.305282, 0.338616,0.142115, 0.168329,0.056110, 0.147086,0.073543, 0.147243,0.257557
65,0.342965, 0.378680,0.185768, 0.215133,0.158983, 0.204518,0.107567, 0.177543,0.069859, 0.158983,0.269715
66,0.365110, 0.400595,0.200298, 0.233891,0.200298, 0.238691,0.046531, 0.182555,0.033413, 0.098618,0.308701
67,0.269305, 0.317305,0.256484, 0.289305,0.134652, 0.256484,0.096435, 0.167696,0.057861, 0.154472,0.370525
68,0.231918, 0.289061,0.262688, 0.304446,0.152223, 0.249310,0.082434, 0.263986,0.034373, 0.129561,0.472727
69,0.312128, 0.334985,0.276240, 0.312128,0.167493, 0.276240,0.092080, 0.135789,0.023348, 0.069569,0.257423
70,0.247842, 0.277842,0.253842, 0.288458,0.216396, 0.253842,0.092614, 0.216396,0.046153, 0.106614,0.286304
71,0.289840, 0.329277,0.232925, 0.289840,0.164638, 0.235306,0.098243, 0.151910,0.037977, 0.170044,0.352753
72,0.295819, 0.326931,0.136145, 0.264598,0.264598, 0.295819,0.107495, 0.159401,0.049303, 0.099891,0.293278
73,0.282669, 0.319450,0.205224, 0.282669,0.140910, 0.205224,0.159725, 0.224669,0.031408, 0.148053,0.360129
74,0.201789, 0.273732,0.273732, 0.303361,0.142157, 0.201789,0.151681, 0.210122,0.084096, 0.157542,0.293092
75,0.234802, 0.284802,0.204397, 0.262580,0.209802, 0.262580,0.084934, 0.220059,0.031645, 0.204397,0.468838
76,0.307842, 0.355761,0.177880, 0.270731,0.125750, 0.210071,0.075253, 0.307842,0.038676, 0.130194,0.549197
77,0.337355, 0.358976,0.337355, 0.357818,0.153160, 0.173419,0.042046, 0.112452,0.043328, 0.084092,0.173513
78,0.274846, 0.316513,0.243769, 0.274846,0.137423, 0.243769,0.137423, 0.179090,0.045808, 0.146514,0.321463
79,0.276034, 0.318009,0.211121, 0.289923,0.159005, 0.228985,0.076328, 0.172227,0.057246, 0.211121,0.440531
80,0.325847, 0.365062,0.182531, 0.233289,0.182531, 0.225865,0.091266, 0.173832,0.037246, 0.182531,0.361159
81,0.309003, 0.346650,0.175897, 0.309003,0.173325, 0.215214,0.103333, 0.201823,0.038517, 0.127234,0.399849
82,0.280131, 0.292383,0.260108, 0.280131,0.280131, 0.296733,0.073096, 0.130054,0.040619, 0.066614,0.131831
83,0.283222, 0.319042,0.213260, 0.283222,0.159521, 0.226303,0.090957, 0.213260,0.070805, 0.140408,0.364469
84,0.304796, 0.333963,0.252351, 0.304796,0.166981, 0.252351,0.098394, 0.140214,0.031544, 0.114610,0.291868
85,0.291578, 0.324569,0.245662, 0.291578,0.162284, 0.245662,0.114966, 0.170508,0.032074, 0.121120,0.306873
86,0.242108, 0.284376,0.261103, 0.305808,0.152904, 0.255922,0.094792, 0.261103,0.031597, 0.110287,0.434991
87,0.240000, 0.266667,0.200000, 0.240000,0.240000, 0.273333,0.066667, 0.200000,0.120000, 0.153333,0.266667
88,0.265054, 0.321245,0.250769, 0.294102,0.142051, 0.194288,0.090894, 0.250769,0.038858, 0.151972,0.424749
89,0.232215, 0.295656,0.295656, 0.327579,0.163790, 0.232215,0.116108, 0.172828,0.040947, 0.123004,0.302567
90,0.300214, 0.348291,0.215851, 0.300214,0.173184, 0.242517,0.047450, 0.215851,0.037527, 0.118900,0.451548
91,0.291841, 0.330932,0.165466, 0.202966,0.095233, 0.207133,0.190466, 0.291841,0.082733, 0.141387,0.348520
92,0.306725, 0.330725,0.306725, 0.329801,0.153362, 0.173362,0.105633, 0.153362,0.034672, 0.105633,0.185767
93,0.327642, 0.373882,0.172358, 0.201524,0.172358, 0.198284,0.163821, 0.201524,0.024785, 0.163821,0.278071
94,0.246731, 0.291175,0.246731, 0.280064,0.199978, 0.246731,0.089651, 0.154135,0.044826, 0.199978,0.344167
95,0.285168, 0.316316,0.253185, 0.285168,0.142584, 0.189825,0.158158, 0.253185,0.027118, 0.089292,0.267573
96,0.302321, 0.350958,0.175479, 0.247160,0.123580, 0.302321,0.095218, 0.187827,0.060464, 0.154670,0.485874
97,0.262665, 0.311808,0.242584, 0.278665,0.139333, 0.263315,0.131333, 0.243883,0.037524, 0.088890,0.373123
98,0.241441, 0.276997,0.198198, 0.241441,0.241441, 0.274775,0.120721, 0.156276,0.050511, 0.198198,0.295375
99,0.238610, 0.274973,0.250731, 0.297027,0.214551, 0.252847,0.091658, 0.214551,0.031606, 0.133446,0.345690
100,0.270379, 0.304947,0.199706, 0.270379,0.152473, 0.239054,0.076907, 0.199706,0.115360, 0.171087,0.370347
101,0.289954, 0.355519,0.177760, 0.227204,0.113602, 0.289954,0.118506, 0.231298,0.046260, 0.149944,0.507838
102,0.358822, 0.375965,0.178578, 0.200587,0.178578, 0.200587,0.125322, 0.178578,0.075193, 0.127791,0.167016
103,0.377989, 0.399713,0.199857, 0.227516,0.199857, 0.239565,0.078437, 0.188995,0.024334, 0.063738,0.239054
104,0.234407, 0.279334,0.279334, 0.313816,0.156908, 0.234407,0.139667, 0.194746,0.043281, 0.124100,0.292806
105,0.274052, 0.313489,0.237862, 0.282386,0.156744, 0.237862,0.118931, 0.180776,0.034257, 0.163641,0.356308
106,0.256210, 0.291504,0.256210, 0.283661,0.217342, 0.256210,0.093246, 0.217342,0.036224, 0.092052,0.281537
107,0.253776, 0.293336,0.253776, 0.293336,0.214587, 0.253776,0.084592, 0.214587,0.030655, 0.107580,0.325230
108,0.344707, 0.379795,0.165136, 0.199897,0.189897, 0.231564,0.094949, 0.181445,0.047474, 0.165136,0.315673
109,0.293995, 0.336217,0.260653, 0.293995,0.146997, 0.260653,0.097998, 0.173354,0.033407, 0.102729,0.333898
110,0.271885, 0.307328,0.240313, 0.271885,0.135942, 0.188664,0.153664, 0.240313,0.047166, 0.142839,0.302058
111,0.388046, 0.413114,0.206557, 0.234063,0.117031, 0.194023,0.068193, 0.132857,0.103278, 0.142838,0.233789
112,0.241942, 0.283451,0.258663, 0.300026,0.150013, 0.255275,0.094484, 0.258663,0.043111, 0.114372,0.423575
113,0.309389, 0.345104,0.275071, 0.309389,0.154695, 0.178504,0.089252, 0.162387,0.038674, 0.137535,0.265839
114,0.236118, 0.288118,0.193840, 0.236118,0.211118, 0.256118,0.118059, 0.224451,0.042224, 0.193840,0.397286
115,0.286172, 0.326396,0.253086, 0.286172,0.163198, 0.253086,0.090629, 0.183606,0.040882, 0.116773,0.332066
116,0.262540, 0.303692,0.223492, 0.275040,0.151846, 0.242937,0.111746, 0.242937,0.025930, 0.159841,0.448892
117,0.235013, 0.266220,0.235013, 0.265782,0.235013, 0.266881,0.133110, 0.235013,0.034672, 0.093280,0.254356
118,0.236889, 0.296148,0.236889, 0.276395,0.138198, 0.251889,0.118444, 0.253556,0.041148, 0.150444,0.456864
119,0.290531, 0.326515,0.204854, 0.290531,0.163257, 0.220507,0.087680, 0.145967,0.065303, 0.204854,0.376749
120,0.235138, 0.266311,0.235138, 0.268471,0.235138, 0.268471,0.133155, 0.235138,0.029590, 0.093450,0.263682
121,0.275117, 0.310494,0.260117, 0.295117,0.155247, 0.260117,0.130059, 0.175240,0.031402, 0.107090,0.296117
122,0.373677, 0.426893,0.184461, 0.223171,0.111586, 0.201892,0.099871, 0.205967,0.024080, 0.148402,0.412650
123,0.227451, 0.268192,0.227451, 0.272712,0.227451, 0.268192,0.090904, 0.227451,0.056863, 0.133333,0.339760
124,0.316970, 0.348398,0.316970, 0.346970,0.142612, 0.171183,0.055859, 0.142612,0.046710, 0.111717,0.241760
125,0.225531, 0.262532,0.225531, 0.262568,0.225531, 0.262568,0.131266, 0.225531,0.039674, 0.139266,0.304933
126,0.281156, 0.333239,0.247823, 0.283239,0.140578, 0.250203,0.094413, 0.177534,0.035144, 0.156670,0.401772
127,0.297711, 0.333822,0.319933, 0.356123,0.137943, 0.165570,0.055190, 0.151487,0.044277, 0.137943,0.289891
128,0.285988, 0.314262,0.314262, 0.341762,0.157131, 0.187657,0.088829, 0.122703,0.044414, 0.142994,0.218754
129,0.307135, 0.348151,0.174075, 0.307135,0.174075, 0.226823,0.087038, 0.197885,0.049736, 0.127947,0.415881
130,0.250350, 0.282096,0.282096, 0.319832,0.159916, 0.250350,0.121048, 0.173249,0.033860, 0.127202,0.305460
131,0.363494, 0.387737,0.181747, 0.209844,0.181747, 0.205989,0.104922, 0.181747,0.065350, 0.117422,0.205479
132,0.379793, 0.407486,0.203743, 0.227909,0.113955, 0.189897,0.135829, 0.217076,0.035207, 0.089105,0.262947
133,0.240793, 0.288790,0.288790, 0.317957,0.158978, 0.240793,0.120397, 0.172966,0.043242, 0.127293,0.295600
134,0.293671, 0.341819,0.257308, 0.294681,0.168371, 0.257308,0.053631, 0.184696,0.035099, 0.113416,0.383840
135,0.202537, 0.286401,0.286401, 0.324328,0.162164, 0.211232,0.162164, 0.220904,0.036817, 0.107051,0.299834
136,0.291883, 0.326366,0.163183, 0.220801,0.190498, 0.291883,0.073600, 0.193946,0.096764, 0.151076,0.368144
137,0.258720, 0.302310,0.228720, 0.291220,0.151155, 0.250459,0.067172, 0.258720,0.057180, 0.134344,0.474106
138,0.282045, 0.318950,0.248711, 0.293156,0.159475, 0.254834,0.077701, 0.173403,0.036324, 0.155401,0.391489
139,0.307881, 0.336914,0.231588, 0.307881,0.168457, 0.234445,0.062401, 0.147437,0.067383, 0.135614,0.324580
140,0.249519, 0.289334,0.249519, 0.287614,0.196653, 0.249519,0.083227, 0.156628,0.041333, 0.196653,0.359497
141,0.253800, 0.290163,0.250303, 0.283636,0.141818, 0.256072,0.145082, 0.252576,0.031725, 0.094825,0.354546
142,0.237460, 0.267513,0.210794, 0.240127,0.237460, 0.273016,0.133757, 0.237460,0.047492, 0.114921,0.266074
143,0.255776, 0.299233,0.225007, 0.280391,0.149616, 0.248340,0.080130, 0.262732,0.045001, 0.153773,0.488939
144,0.356384, 0.405710,0.202855, 0.238989,0.119074, 0.191710,0.095855, 0.220597,0.031514, 0.137313,0.388636
145,0.238222, 0.268247,0.211556, 0.242667,0.134123, 0.238222,0.238222, 0.275259,0.039704, 0.113778,0.276346
146,0.268425, 0.304155,0.236425, 0.287092,0.152078, 0.243833,0.113085, 0.268425,0.028047, 0.098434,0.403879
147,0.301184, 0.363089,0.186340, 0.301184,0.142592, 0.201259,0.080629, 0.193006,0.040029, 0.190687,0.498451
148,0.275931, 0.312294,0.242597, 0.275931,0.156147, 0.242597,0.086962, 0.164632,0.068983, 0.173925,0.338759
149,0.245333, 0.290571,0.278667, 0.312286,0.156143, 0.245333,0.122667, 0.183083,0.022583, 0.143333,0.349214
150,0.252663, 0.292224,0.252663, 0.284531,0.215019, 0.252663,0.091913, 0.215019,0.036095, 0.107210,0.303293
151,0.279998, 0.311998,0.207086, 0.279998,0.155999, 0.223753,0.103999, 0.207086,0.069029, 0.161052,0.367776
152,0.244658, 0.260162,0.260162, 0.275787,0.260162, 0.280995,0.067939, 0.122329,0.091929, 0.135878,0.150301
153,0.236458, 0.275895,0.247726, 0.277006,0.138503, 0.236458,0.203638, 0.247726,0.029368, 0.107224,0.288617
154,0.253304, 0.287828,0.253304, 0.283780,0.197626, 0.253304,0.126652, 0.197626,0.040540, 0.106036,0.257148
155,0.210018, 0.273609,0.273609, 0.309430,0.145624, 0.211317,0.154715, 0.227875,0.039087, 0.154715,0.353893
156,0.244464, 0.282387,0.220925, 0.262646,0.204259, 0.261131,0.094129, 0.220925,0.081488, 0.127645,0.309469
157,0.208258, 0.277489,0.277489, 0.334155,0.149653, 0.216649,0.070701, 0.212606,0.067449, 0.185551,0.452900
158,0.287980, 0.324770,0.264673, 0.287980,0.162385, 0.264673,0.132336, 0.173184,0.033521, 0.068500,0.238211
159,0.253993, 0.286222,0.286222, 0.317621,0.158810, 0.253993,0.137555, 0.185971,0.030836, 0.088778,0.265168
160,0.225837, 0.278898,0.254409, 0.294620,0.118113, 0.255707,0.147310, 0.241462,0.034495, 0.149148,0.439672
161,0.271222, 0.318068,0.192434, 0.281222,0.140611, 0.281478,0.106023, 0.201782,0.067805, 0.139354,0.443810
162,0.368532, 0.422606,0.210933, 0.248205,0.123648, 0.209822,0.055849, 0.216781,0.027578, 0.116046,0.426919
163,0.229259, 0.282422,0.282422, 0.316905,0.158453, 0.229259,0.141211, 0.196548,0.041994, 0.121526,0.293321
164,0.357904, 0.388356,0.179493, 0.215150,0.179493, 0.210375,0.129091, 0.187305,0.023742, 0.129091,0.260554
165,0.382319, 0.409591,0.204796, 0.231790,0.115895, 0.191159,0.095580, 0.191159,0.068265, 0.109446,0.266292
166,0.292402, 0.336847,0.256369, 0.292402,0.168423, 0.256369,0.053544, 0.182180,0.046534, 0.114931,0.365456
167,0.345455, 0.378788,0.168561, 0.193561,0.181061, 0.214394,0.090530, 0.172727,0.086364, 0.168561,0.256061
168,0.290827, 0.316914,0.254833, 0.290827,0.154109, 0.254833,0.145413, 0.182681,0.039524, 0.070039,0.230587
169,0.235948, 0.290710,0.230392, 0.284096,0.213725, 0.265114,0.066857, 0.134314,0.048452, 0.230392,0.409251
170,0.281993, 0.317599,0.183800, 0.281993,0.158800, 0.196300,0.142133, 0.200466,0.079400, 0.157517,0.307751
171,0.295429, 0.326381,0.286540, 0.318643,0.147714, 0.172476,0.106214, 0.160214,0.043119, 0.143270,0.241968
172,0.238102, 0.292387,0.213102, 0.256852,0.191080, 0.238102,0.119051, 0.229768,0.030477, 0.191080,0.416378
173,0.375584, 0.408918,0.204459, 0.234762,0.117381, 0.195792,0.093896, 0.197792,0.048948, 0.122468,0.319463
174,0.257426, 0.286694,0.286694, 0.319116,0.159558, 0.257426,0.111066, 0.158473,0.044636, 0.118909,0.281239
175,0.274476, 0.328762,0.241143, 0.280726,0.152983, 0.241143,0.083681, 0.189619,0.040104, 0.167362,0.415226
176,0.253202, 0.296059,0.267488, 0.301252,0.150626, 0.253202,0.126601, 0.175411,0.035519, 0.140640,0.333128
177,0.278730, 0.329347,0.213254, 0.287063,0.161587, 0.245198,0.069683, 0.220661,0.031896, 0.162579,0.489700
178,0.260345, 0.294109,0.260345, 0.299234,0.147055, 0.260345,0.130172, 0.173922,0.037404, 0.137069,0.329358
179,0.284537, 0.321746,0.160873, 0.245500,0.193562, 0.284537,0.121468, 0.208562,0.049100, 0.130115,0.380920
180,0.357936, 0.402381,0.190079, 0.234524,0.161508, 0.190079,0.063360, 0.178968,0.059656, 0.161508,0.334921
181,0.244416, 0.275956,0.275956, 0.310241,0.155121, 0.244416,0.099604, 0.185556,0.061104, 0.147630,0.327598
182,0.237198, 0.296016,0.296016, 0.333811,0.166906, 0.237198,0.098672, 0.193412,0.037090, 0.103681,0.328236
183,0.302491, 0.339634,0.280269, 0.312491,0.151245, 0.189896,0.085385, 0.149365,0.037979, 0.151245,0.285262
184,0.242067, 0.275400,0.214966, 0.242067,0.242067, 0.280162,0.121033, 0.214966,0.039343, 0.127930,0.281049
185,0.310482, 0.361764,0.205501, 0.310482,0.155241, 0.202860,0.061271, 0.205501,0.056875, 0.130023,0.421260
186,0.242922, 0.278478,0.215529, 0.242922,0.242922, 0.282428,0.121461, 0.215529,0.030942, 0.126866,0.292447
187,0.243602, 0.279317,0.279317, 0.309872,0.154936, 0.243602,0.087550, 0.159948,0.079974, 0.161881,0.309241
188,0.348568, 0.391425,0.195713, 0.239046,0.114523, 0.198526,0.087142, 0.203375,0.039705, 0.181976,0.428698
189,0.302982, 0.319649,0.319649, 0.339649,0.148713, 0.159825,0.106550, 0.148713,0.053275, 0.100994,0.137661
190,0.287544, 0.323897,0.260877, 0.287544,0.161948, 0.260877,0.130439, 0.173888,0.034332, 0.078654,0.249719
191,0.250645, 0.283333,0.283333, 0.316980,0.158490, 0.250645,0.103518, 0.183945,0.047394, 0.121717,0.313240
192,0.291597, 0.345764,0.237827, 0.291597,0.136708, 0.186708,0.072899, 0.237827,0.039638, 0.159435,0.442662
193,0.249996, 0.275879,0.249996, 0.277447,0.124998, 0.222976,0.222976, 0.249996,0.043235, 0.082499,0.217596
194,0.396574, 0.424616,0.212308, 0.255888,0.127944, 0.199504,0.083432, 0.147684,0.039901, 0.112150,0.279683
195,0.262250, 0.294395,0.294395, 0.325164,0.143502, 0.262250,0.106679, 0.169084,0.040646, 0.101636,0.305058
196,0.290862, 0.323515,0.231922, 0.290862,0.159816, 0.231922,0.085116, 0.148967,0.064703, 0.172316,0.335162
197,0.246032, 0.275661,0.137831, 0.246032,0.217460, 0.246032,0.123016, 0.217460,0.123016, 0.167460,0.305291
198,0.287898, 0.328593,0.222594, 0.287898,0.164297, 0.238890,0.093814, 0.222594,0.031989, 0.121434,0.398818
199,0.307119, 0.350129,0.209634, 0.307119,0.175065, 0.234078,0.041926, 0.209634,0.055129, 0.110168,0.422256
200,0.312270, 0.353295,0.203502, 0.312270,0.156135, 0.210836,0.088324, 0.203502,0.038115, 0.121751,0.403308
201,0.297989, 0.365847,0.187513, 0.297989,0.148995, 0.199788,0.088783, 0.204180,0.021402, 0.187513,0.510635
202,0.260210, 0.298631,0.284596, 0.316596,0.158298, 0.260210,0.094865, 0.142077,0.035765, 0.148750,0.332530
203,0.385697, 0.416000,0.169039, 0.192848,0.192848, 0.216523,0.108261, 0.192848,0.034965, 0.090971,0.218380
204,0.405839, 0.451151,0.186556, 0.216253,0.108126, 0.210801,0.101460, 0.195176,0.026104, 0.098534,0.343831
205,0.248259, 0.287148,0.270245, 0.307125,0.153562, 0.248259,0.102375, 0.188345,0.041377, 0.153304,0.368363
206,0.294761, 0.325196,0.258364, 0.294761,0.162598, 0.258364,0.086121, 0.158853,0.037441, 0.123541,0.321430
207,0.322982, 0.347982,0.238067, 0.322982,0.173991, 0.238067,0.086995, 0.133526,0.041610, 0.093798,0.272709
208,0.228571, 0.264127,0.228571, 0.261905,0.228571, 0.258624,0.129312, 0.228571,0.047937, 0.123810,0.274074
209,0.271585, 0.303014,0.255079, 0.285871,0.142935, 0.255079,0.142935, 0.175979,0.057174, 0.110348,0.260581
210,0.259091, 0.292929,0.146465, 0.259091,0.259091, 0.300758,0.129545, 0.171212,0.043182, 0.138636,0.325253
211,0.260154, 0.300750,0.300750, 0.331227,0.165613, 0.260154,0.075188, 0.170936,0.035706, 0.099521,0.325177
212,0.290838, 0.328506,0.246252, 0.290838,0.145419, 0.190449,0.109502, 0.246252,0.031741, 0.120202,0.352494
213,0.208185, 0.283076,0.280298, 0.314197,0.157098, 0.229019,0.104732, 0.211663,0.052916, 0.158816,0.393541
214,0.251857, 0.290746,0.213929, 0.251857,0.251857, 0.292883,0.091360, 0.213929,0.028601, 0.112981,0.324792
215,0.380281, 0.406434,0.203217, 0.222572,0.203217, 0.224722,0.099588, 0.135649,0.024730, 0.099588,0.177932
216,0.248813, 0.281591,0.281591, 0.319091,0.159545, 0.248813,0.093864, 0.180000,0.060000, 0.126692,0.312374
217,0.349874, 0.396170,0.197159, 0.237900,0.164523, 0.206088,0.071275, 0.182750,0.029738, 0.164523,0.374862
218,0.286647, 0.329505,0.253562, 0.286647,0.151657, 0.253562,0.095549, 0.180228,0.040950, 0.121693,0.343270
219,0.310053, 0.355507,0.177754, 0.235648,0.139810, 0.310053,0.094140, 0.178272,0.034953, 0.163810,0.486581
220,0.252866, 0.334087,0.167044, 0.278395,0.139197, 0.269532,0.086906, 0.252866,0.045294, 0.173813,0.617386
