ó^Ç¶ÇΩèdóvìx,0.230000,0.370000,0.190000,0.310000,0.150000,0.250000,0.110000,0.190000,0.070000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
90,0.364198, 0.394198,0.177153, 0.200099,0.192099, 0.218570,0.101932, 0.177153,0.050025, 0.124574,0.229187
91,0.272148, 0.301777,0.150889, 0.221247,0.106457, 0.217650,0.207650, 0.272148,0.098123, 0.151911,0.329467
92,0.304380, 0.324380,0.304380, 0.323735,0.152190, 0.167190,0.107912, 0.152190,0.055730, 0.107912,0.150815
93,0.329167, 0.363889,0.170833, 0.193056,0.170833, 0.193056,0.164583, 0.193056,0.056944, 0.164583,0.215278
94,0.201053, 0.247644,0.235144, 0.275144,0.199479, 0.235144,0.117572, 0.208460,0.080881, 0.199479,0.331742
95,0.277189, 0.307297,0.246136, 0.277189,0.138595, 0.179735,0.153648, 0.246136,0.059912, 0.114162,0.249040
96,0.288791, 0.347059,0.173530, 0.244849,0.122425, 0.288791,0.117663, 0.177729,0.081502, 0.157663,0.432181
97,0.264068, 0.310222,0.219013, 0.264068,0.132034, 0.264068,0.132034, 0.223361,0.069863, 0.121270,0.365976
98,0.278414, 0.300636,0.150318, 0.247605,0.247605, 0.278414,0.114712, 0.157389,0.092805, 0.132103,0.232293
99,0.221503, 0.248170,0.248170, 0.281503,0.221920, 0.248170,0.124085, 0.221920,0.062042, 0.122516,0.244559
100,0.260928, 0.300314,0.211168, 0.260928,0.150157, 0.230027,0.097636, 0.211168,0.110847, 0.166828,0.338529
101,0.257811, 0.342822,0.171411, 0.242568,0.121284, 0.257811,0.114274, 0.220523,0.101566, 0.169931,0.467309
102,0.357475, 0.374618,0.176654, 0.196385,0.176654, 0.196385,0.124873, 0.176654,0.089369, 0.130933,0.149950
103,0.363603, 0.391089,0.195544, 0.216532,0.195544, 0.219618,0.097772, 0.181802,0.051973, 0.086522,0.191126
104,0.221996, 0.282164,0.282164, 0.307971,0.153985, 0.221996,0.141082, 0.182557,0.081755, 0.124331,0.238037
105,0.274219, 0.335224,0.167612, 0.253326,0.153326, 0.210469,0.098092, 0.274219,0.056189, 0.177326,0.501126
106,0.247552, 0.278322,0.247552, 0.270629,0.211189, 0.247552,0.090210, 0.211189,0.082517, 0.113287,0.241958
107,0.241636, 0.274289,0.249800, 0.286837,0.202195, 0.249800,0.091430, 0.202195,0.061392, 0.140426,0.307094
108,0.351515, 0.378182,0.189091, 0.207273,0.189091, 0.207273,0.094545, 0.175758,0.094545, 0.112727,0.162424
109,0.284759, 0.311426,0.253726, 0.284759,0.142380, 0.253726,0.142380, 0.171713,0.059619, 0.095514,0.234275
110,0.270748, 0.303535,0.239670, 0.270748,0.135374, 0.183017,0.151767, 0.239670,0.061006, 0.144465,0.282870
111,0.361765, 0.377451,0.188726, 0.241176,0.120588, 0.180882,0.120588, 0.144118,0.120588, 0.144118,0.175490
112,0.282857, 0.344127,0.172063, 0.244541,0.122271, 0.282857,0.114709, 0.225737,0.069185, 0.141654,0.477831
113,0.304029, 0.332601,0.281807, 0.304029,0.152015, 0.171062,0.085531, 0.152015,0.076007, 0.140904,0.201221
114,0.256375, 0.283042,0.225606, 0.256375,0.199356, 0.256375,0.128188, 0.199356,0.070760, 0.124568,0.239431
115,0.281338, 0.316981,0.247464, 0.281338,0.158491, 0.247464,0.093779, 0.181218,0.067038, 0.124890,0.303782
116,0.259316, 0.296353,0.215214, 0.267009,0.148177, 0.243098,0.115299, 0.227714,0.064829, 0.162991,0.394330
117,0.232579, 0.263600,0.232579, 0.255656,0.232579, 0.259502,0.131800, 0.232579,0.061991, 0.097134,0.216943
118,0.235043, 0.286895,0.235043, 0.269611,0.134805, 0.243376,0.117521, 0.243376,0.078348, 0.155983,0.398481
119,0.299772, 0.319772,0.229137, 0.299772,0.159886, 0.229137,0.099924, 0.129924,0.099924, 0.132750,0.222712
120,0.262413, 0.290601,0.200875, 0.265490,0.200875, 0.265490,0.145300, 0.200875,0.058120, 0.109961,0.264834
121,0.253745, 0.284515,0.252372, 0.284515,0.142257, 0.252372,0.142257, 0.179757,0.068004, 0.140206,0.282729
122,0.372876, 0.420244,0.183849, 0.216636,0.108318, 0.197191,0.098595, 0.199978,0.052520, 0.149793,0.367684
123,0.222222, 0.244444,0.222222, 0.251852,0.222222, 0.244444,0.125926, 0.222222,0.111111, 0.133333,0.192593
124,0.349546, 0.379546,0.189773, 0.262366,0.131183, 0.197354,0.087455, 0.184773,0.065591, 0.152413,0.352903
125,0.223994, 0.258247,0.223994, 0.257327,0.223994, 0.257327,0.129123, 0.223994,0.061113, 0.140888,0.275565
126,0.289643, 0.322296,0.222063, 0.289643,0.161148, 0.222063,0.096548, 0.182769,0.080574, 0.133254,0.300050
127,0.287822, 0.310044,0.310044, 0.333854,0.144496, 0.162040,0.081020, 0.143911,0.082273, 0.144496,0.188690
128,0.291429, 0.312857,0.291429, 0.320000,0.145714, 0.177024,0.104286, 0.155714,0.055833, 0.145714,0.222619
129,0.300161, 0.338088,0.169044, 0.300161,0.169044, 0.210070,0.112696, 0.190666,0.084522, 0.125548,0.329065
130,0.244652, 0.274872,0.274872, 0.309158,0.154579, 0.244652,0.123150, 0.168864,0.068718, 0.136484,0.268059
131,0.341686, 0.361686,0.180843, 0.217426,0.180843, 0.203065,0.108713, 0.180843,0.095977, 0.128915,0.183873
132,0.387905, 0.415178,0.180160, 0.203148,0.101574, 0.193953,0.138393, 0.193063,0.064651, 0.121976,0.254635
133,0.234242, 0.286970,0.286970, 0.311970,0.155985, 0.234242,0.117121, 0.163485,0.076742, 0.132273,0.257879
134,0.282845, 0.317131,0.250472, 0.282845,0.158565, 0.250472,0.097139, 0.175708,0.058855, 0.125968,0.304248
135,0.193319, 0.281257,0.281257, 0.317590,0.158795, 0.201652,0.158795, 0.212366,0.070789, 0.124180,0.274091
136,0.265300, 0.299868,0.149934, 0.240780,0.201611, 0.274823,0.080260, 0.201611,0.117265, 0.168547,0.371260
137,0.282305, 0.319110,0.159555, 0.202412,0.159555, 0.207174,0.159555, 0.282305,0.057947, 0.170081,0.362166
138,0.256667, 0.290556,0.256667, 0.290000,0.145278, 0.256667,0.128333, 0.165833,0.068333, 0.141667,0.289444
139,0.371157, 0.398328,0.187801, 0.218104,0.132776, 0.194252,0.093900, 0.185578,0.093900, 0.124203,0.240932
140,0.254348, 0.274493,0.254348, 0.269973,0.254348, 0.275181,0.089991, 0.131522,0.068623, 0.127174,0.156685
141,0.254225, 0.287991,0.236443, 0.267212,0.133606, 0.254225,0.143996, 0.236443,0.066803, 0.119057,0.329855
142,0.241298, 0.271307,0.206449, 0.249631,0.223116, 0.250389,0.135654, 0.223116,0.080433, 0.118609,0.226103
143,0.270627, 0.340948,0.170474, 0.232171,0.170474, 0.250529,0.077390, 0.270627,0.075044, 0.141715,0.471981
144,0.354427, 0.396427,0.198213, 0.229586,0.114793, 0.190816,0.095408, 0.211117,0.066071, 0.143142,0.342175
145,0.222222, 0.240000,0.222222, 0.233333,0.222222, 0.233333,0.222222, 0.233333,0.060000, 0.111111,0.102222
146,0.257656, 0.294693,0.226887, 0.278169,0.147347, 0.241887,0.105335, 0.257656,0.051702, 0.138669,0.422147
147,0.253819, 0.298263,0.211947, 0.267612,0.126663, 0.253819,0.126909, 0.224447,0.074566, 0.161957,0.412194
148,0.255471, 0.286240,0.247852, 0.280471,0.143120, 0.247852,0.123926, 0.161069,0.093490, 0.160511,0.272284
149,0.253819, 0.305670,0.217168, 0.265247,0.132624, 0.260715,0.126909, 0.229668,0.064301, 0.143878,0.410358
150,0.244311, 0.281348,0.239182, 0.267388,0.206652, 0.244311,0.089129, 0.206652,0.078360, 0.142668,0.284732
151,0.268315, 0.310092,0.207639, 0.268315,0.155046, 0.215972,0.103364, 0.207639,0.103820, 0.159798,0.323633
152,0.250000, 0.250000,0.250000, 0.250000,0.250000, 0.250000,0.125000, 0.125000,0.125000, 0.125000,0.000000
153,0.219582, 0.266125,0.246771, 0.275826,0.137913, 0.219582,0.205296, 0.246771,0.067722, 0.114413,0.245433
154,0.244313, 0.272885,0.258599, 0.283599,0.188850, 0.258599,0.129299, 0.188850,0.068816, 0.106190,0.220244
155,0.241799, 0.306878,0.153439, 0.283598,0.141799, 0.241799,0.141799, 0.241799,0.076720, 0.170370,0.488889
156,0.222222, 0.266667,0.222222, 0.251852,0.222222, 0.251852,0.088889, 0.222222,0.111111, 0.140741,0.266667
157,0.209697, 0.261212,0.261212, 0.307879,0.150606, 0.218030,0.104848, 0.218030,0.081515, 0.186970,0.384242
158,0.283817, 0.319638,0.218504, 0.283817,0.159819, 0.221170,0.109252, 0.221170,0.059152, 0.123660,0.338912
159,0.252731, 0.283522,0.269824, 0.299961,0.149980, 0.252731,0.141761, 0.183024,0.056704, 0.109761,0.257998
160,0.230598, 0.277265,0.230598, 0.265166,0.135299, 0.238932,0.132583, 0.238932,0.076866, 0.173761,0.388110
161,0.260016, 0.303766,0.206120, 0.278198,0.139099, 0.269540,0.101255, 0.206120,0.086672, 0.149214,0.413675
162,0.338828, 0.377290,0.188645, 0.224219,0.112110, 0.178505,0.156914, 0.210520,0.056055, 0.156914,0.294896
163,0.241125, 0.269929,0.269929, 0.300698,0.150349, 0.241125,0.134964, 0.183682,0.074304, 0.133896,0.258658
164,0.336197, 0.373862,0.173389, 0.206723,0.173389, 0.209500,0.124621, 0.188095,0.046125, 0.168098,0.292558
165,0.293710, 0.334216,0.167108, 0.260377,0.130188, 0.293710,0.130188, 0.180188,0.073427, 0.136887,0.410756
166,0.285890, 0.316660,0.238682, 0.285890,0.158330, 0.238682,0.097861, 0.173714,0.075319, 0.128972,0.287837
167,0.322597, 0.349264,0.174632, 0.203203,0.174632, 0.225426,0.112713, 0.174632,0.101602, 0.161299,0.227648
168,0.283553, 0.308553,0.238498, 0.283553,0.150110, 0.238498,0.141777, 0.178681,0.075055, 0.101722,0.222015
169,0.244190, 0.270857,0.244190, 0.284931,0.203053, 0.244190,0.088804, 0.149018,0.067714, 0.203053,0.304097
170,0.277599, 0.304872,0.193497, 0.277599,0.152436, 0.201830,0.142436, 0.203497,0.088415, 0.157821,0.291235
171,0.291429, 0.320000,0.291429, 0.312857,0.145714, 0.177024,0.104286, 0.155714,0.055833, 0.145714,0.222619
172,0.234837, 0.284837,0.209837, 0.247337,0.195621, 0.234837,0.117418, 0.220948,0.058709, 0.195621,0.367157
173,0.346661, 0.376290,0.188145, 0.225836,0.112918, 0.211021,0.105510, 0.179782,0.105510, 0.148326,0.282510
174,0.242935, 0.282809,0.282809, 0.315558,0.157779, 0.242935,0.113775, 0.156789,0.077501, 0.127109,0.250401
175,0.272015, 0.309515,0.241795, 0.272015,0.136007, 0.241795,0.136007, 0.173507,0.068004, 0.149341,0.292344
176,0.243007, 0.275150,0.263556, 0.292541,0.146271, 0.243007,0.137575, 0.179604,0.074177, 0.145111,0.270828
177,0.266320, 0.298753,0.204505, 0.266320,0.149376, 0.217005,0.149376, 0.217005,0.066580, 0.164761,0.327685
178,0.256667, 0.290556,0.256667, 0.286667,0.145278, 0.256667,0.128333, 0.165833,0.071667, 0.141667,0.282778
179,0.281257, 0.317590,0.158795, 0.212366,0.193319, 0.281257,0.158795, 0.201652,0.070789, 0.124180,0.274091
180,0.350455, 0.383788,0.183561, 0.216894,0.163561, 0.183561,0.091780, 0.175227,0.087614, 0.163561,0.246061
181,0.193497, 0.277599,0.277599, 0.304872,0.152436, 0.201830,0.142436, 0.203497,0.088415, 0.157821,0.291235
182,0.240733, 0.287821,0.287821, 0.319821,0.159910, 0.240733,0.095940, 0.179910,0.073769, 0.113541,0.283652
183,0.299525, 0.332859,0.277303, 0.305081,0.149763, 0.189752,0.088924, 0.143780,0.063251, 0.149763,0.242469
184,0.214118, 0.238118,0.214118, 0.244118,0.214118, 0.244118,0.178824, 0.214118,0.059529, 0.178824,0.238588
185,0.286452, 0.330897,0.219116, 0.286452,0.143226, 0.208305,0.087486, 0.219116,0.082724, 0.136225,0.361991
186,0.240562, 0.270192,0.213940, 0.240562,0.240562, 0.276118,0.120281, 0.213940,0.054038, 0.129805,0.261233
187,0.276391, 0.349587,0.174793, 0.270711,0.135355, 0.276391,0.110973, 0.163147,0.072878, 0.169774,0.459219
188,0.315859, 0.354321,0.177160, 0.243827,0.117152, 0.241446,0.117152, 0.182172,0.080482, 0.170430,0.384391
189,0.291429, 0.309286,0.291429, 0.315238,0.145714, 0.168095,0.103095, 0.150714,0.079286, 0.145714,0.178095
190,0.218449, 0.244874,0.244874, 0.271797,0.244874, 0.271797,0.122437, 0.218449,0.061218, 0.101232,0.216297
191,0.197562, 0.286760,0.286760, 0.323903,0.161952, 0.226134,0.107968, 0.197562,0.072203, 0.139195,0.347109
192,0.282828, 0.328661,0.236733, 0.282828,0.132323, 0.178210,0.080014, 0.236733,0.078911, 0.162758,0.378381
193,0.258599, 0.283599,0.244313, 0.272885,0.129299, 0.188850,0.188850, 0.258599,0.068816, 0.106190,0.220244
194,0.381043, 0.409615,0.204807, 0.241694,0.120847, 0.201819,0.080565, 0.147014,0.064974, 0.147620,0.295526
195,0.283077, 0.318632,0.159316, 0.283077,0.141538, 0.283077,0.141538, 0.194872,0.070769, 0.124103,0.407521
196,0.289057, 0.312587,0.225782, 0.289057,0.145182, 0.225782,0.104196, 0.138978,0.104196, 0.165182,0.263174
197,0.246032, 0.275661,0.137831, 0.246032,0.217460, 0.246032,0.123016, 0.217460,0.123016, 0.167460,0.305291
198,0.283222, 0.319042,0.213260, 0.283222,0.159521, 0.226303,0.090957, 0.213260,0.070805, 0.140408,0.364469
199,0.287867, 0.329611,0.206277, 0.287867,0.164805, 0.219320,0.086751, 0.206277,0.078321, 0.132904,0.351959
200,0.305349, 0.336118,0.203091, 0.305349,0.152674, 0.196777,0.112039, 0.203091,0.064147, 0.121365,0.325400
201,0.233443, 0.284018,0.233443, 0.271961,0.135981, 0.257236,0.128618, 0.248443,0.056804, 0.150055,0.423425
202,0.279975, 0.324420,0.162210, 0.298990,0.149495, 0.279975,0.099663, 0.174470,0.075166, 0.155634,0.466980
203,0.362958, 0.386316,0.173787, 0.207260,0.193158, 0.217580,0.108790, 0.181479,0.069279, 0.099393,0.184056
204,0.391676, 0.437131,0.182045, 0.211930,0.105965, 0.202505,0.101252, 0.192045,0.048960, 0.126491,0.340203
205,0.234807, 0.267971,0.267971, 0.298740,0.149370, 0.234807,0.133985, 0.182703,0.078269, 0.151377,0.271195
206,0.291267, 0.324337,0.247992, 0.291267,0.162169, 0.247992,0.108112, 0.142178,0.066544, 0.118142,0.247832
207,0.304266, 0.326109,0.237444, 0.304266,0.163054, 0.237444,0.108703, 0.146222,0.063111, 0.109381,0.246844
208,0.225641, 0.255271,0.225641, 0.247863,0.225641, 0.255651,0.127825, 0.225641,0.082621, 0.128205,0.225261
209,0.215057, 0.264408,0.252287, 0.281916,0.132204, 0.252287,0.140958, 0.223390,0.091503, 0.145990,0.335983
210,0.260894, 0.293078,0.146539, 0.245663,0.245663, 0.279285,0.139642, 0.184039,0.061416, 0.143780,0.291691
211,0.239121, 0.300621,0.292928, 0.318325,0.159163, 0.239121,0.100207, 0.166464,0.073232, 0.110818,0.270698
212,0.296762, 0.333382,0.217364, 0.296762,0.148381, 0.189293,0.111127, 0.217364,0.059923, 0.129642,0.332885
213,0.201419, 0.269590,0.269590, 0.302837,0.151419, 0.201419,0.151419, 0.201419,0.100709, 0.150180,0.250889
214,0.250841, 0.284175,0.213917, 0.250841,0.234175, 0.274175,0.091021, 0.213917,0.052390, 0.134548,0.315310
215,0.369307, 0.394389,0.197194, 0.214694,0.197194, 0.219069,0.098597, 0.132780,0.053674, 0.123102,0.168068
216,0.241206, 0.273316,0.273316, 0.306904,0.153452, 0.241206,0.091105, 0.173742,0.086871, 0.158880,0.308098
217,0.343918, 0.385130,0.192565, 0.225898,0.170978, 0.209232,0.069744, 0.175084,0.056475, 0.170978,0.332642
218,0.255079, 0.295896,0.257636, 0.289049,0.147948, 0.257636,0.096350, 0.178383,0.072262, 0.149762,0.341450
219,0.303380, 0.342471,0.171235, 0.212261,0.171235, 0.303380,0.090746, 0.187902,0.085618, 0.131772,0.355571
220,0.241799, 0.306878,0.153439, 0.283598,0.141799, 0.247354,0.141799, 0.247354,0.065608, 0.170370,0.511111
