ó^Ç¶ÇΩèdóvìx,0.270000,0.330000,0.200000,0.300000,0.130000,0.270000,0.100000,0.200000,0.070000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
75,0.201960, 0.323136,0.201960, 0.353430,0.151470, 0.242352,0.100980, 0.213840,0.050490, 0.160380,0.586279
76,0.259216, 0.423556,0.129608, 0.275916,0.082291, 0.280818,0.064804, 0.236918,0.041145, 0.205727,0.845870
77,0.286967, 0.358708,0.286967, 0.358708,0.116338, 0.155117,0.095656, 0.147162,0.071742, 0.122635,0.284663
78,0.220271, 0.367119,0.176217, 0.264326,0.110136, 0.229848,0.110136, 0.256983,0.073424, 0.191540,0.619633
79,0.209992, 0.303322,0.209992, 0.349987,0.104996, 0.219122,0.069997, 0.182602,0.104996, 0.244991,0.600051
80,0.223723, 0.387786,0.137676, 0.298297,0.137676, 0.309770,0.074574, 0.189826,0.054236, 0.186436,0.744231
81,0.210916, 0.351527,0.132499, 0.288684,0.132499, 0.278247,0.067284, 0.229664,0.052999, 0.255681,0.807606
82,0.251883, 0.314854,0.218616, 0.273270,0.251883, 0.314854,0.083961, 0.128740,0.054654, 0.107284,0.278004
83,0.178741, 0.387271,0.148951, 0.297901,0.081246, 0.243737,0.074475, 0.243737,0.059580, 0.284360,0.914015
84,0.283399, 0.399665,0.246434, 0.328578,0.141699, 0.226719,0.072666, 0.151146,0.036333, 0.113360,0.438937
85,0.226030, 0.339045,0.176414, 0.308724,0.113015, 0.241099,0.088207, 0.282538,0.044103, 0.180824,0.704461
86,0.176197, 0.341026,0.146441, 0.382373,0.073220, 0.281421,0.065860, 0.223923,0.039516, 0.270024,0.997533
87,0.178328, 0.356656,0.178328, 0.317028,0.089164, 0.234056,0.059443, 0.200619,0.089164, 0.297214,0.811146
88,0.222597, 0.408094,0.164019, 0.281175,0.111298, 0.259696,0.111298, 0.242833,0.037099, 0.161889,0.707376
89,0.157171, 0.314342,0.235756, 0.353635,0.125737, 0.251473,0.078585, 0.235756,0.058939, 0.188605,0.687623
90,0.207482, 0.363094,0.133666, 0.286428,0.113326, 0.283315,0.066833, 0.226652,0.051871, 0.267333,0.853643
91,0.197593, 0.329322,0.111146, 0.259341,0.080834, 0.222292,0.161667, 0.280790,0.074097, 0.282917,0.749325
92,0.267182, 0.368118,0.267182, 0.356243,0.133591, 0.207066,0.092029, 0.145310,0.044530, 0.118748,0.390969
93,0.275766, 0.390669,0.142061, 0.248607,0.142061, 0.236769,0.137883, 0.248607,0.035515, 0.142061,0.533426
94,0.197566, 0.329277,0.197566, 0.296349,0.154617, 0.231926,0.098783, 0.230494,0.065855, 0.197566,0.571224
95,0.221921, 0.361649,0.190250, 0.294580,0.110961, 0.256156,0.120073, 0.253948,0.031744, 0.158718,0.650103
96,0.217549, 0.377085,0.110225, 0.275562,0.068891, 0.275562,0.068891, 0.275562,0.055112, 0.275562,0.958666
97,0.198267, 0.396535,0.132178, 0.264357,0.099134, 0.264357,0.099134, 0.242806,0.050539, 0.252694,0.841496
98,0.231536, 0.334440,0.120801, 0.252584,0.194977, 0.292466,0.084195, 0.210487,0.077179, 0.201335,0.582625
99,0.177606, 0.319692,0.201287, 0.385801,0.136922, 0.252779,0.067096, 0.213128,0.050322, 0.195367,0.733533
100,0.199717, 0.332862,0.141904, 0.283809,0.112341, 0.262129,0.074894, 0.224682,0.081703, 0.285959,0.778882
101,0.190287, 0.351299,0.106917, 0.320751,0.063054, 0.252215,0.071278, 0.286894,0.063054, 0.294251,1.010821
102,0.314491, 0.393114,0.157246, 0.242806,0.157246, 0.242806,0.107914, 0.166776,0.078623, 0.138980,0.368962
103,0.286963, 0.388789,0.161995, 0.296992,0.161995, 0.283492,0.053998, 0.169709,0.040499, 0.155567,0.589097
104,0.210222, 0.315334,0.270286, 0.405429,0.067571, 0.157667,0.135143, 0.225238,0.067571, 0.145539,0.498412
105,0.210353, 0.368118,0.153383, 0.306765,0.115037, 0.245412,0.076691, 0.287592,0.052588, 0.184059,0.783895
106,0.206025, 0.343375,0.206025, 0.309038,0.151604, 0.252672,0.068675, 0.206025,0.050535, 0.206025,0.634273
107,0.194908, 0.345518,0.194908, 0.357331,0.148939, 0.248232,0.064969, 0.206373,0.049646, 0.189175,0.693259
108,0.304709, 0.365651,0.166205, 0.249307,0.166205, 0.249307,0.083102, 0.166205,0.083102, 0.166205,0.393352
109,0.217343, 0.416574,0.148080, 0.286606,0.108671, 0.244252,0.072448, 0.257032,0.045359, 0.203637,0.816200
110,0.214098, 0.367025,0.171842, 0.294586,0.107049, 0.262366,0.116607, 0.254415,0.042403, 0.169610,0.696004
111,0.317706, 0.388307,0.158853, 0.225041,0.105902, 0.168781,0.105902, 0.211804,0.105902, 0.211804,0.411473
112,0.191408, 0.357296,0.104859, 0.349528,0.063467, 0.253868,0.069906, 0.292333,0.042311, 0.275024,1.056098
113,0.270286, 0.405429,0.210222, 0.315334,0.135143, 0.225238,0.067571, 0.157667,0.067571, 0.145539,0.498412
114,0.206685, 0.344476,0.180016, 0.330030,0.150825, 0.251374,0.103343, 0.218843,0.050275, 0.164133,0.617712
115,0.214070, 0.374622,0.178196, 0.296993,0.120117, 0.245694,0.071357, 0.225219,0.053517, 0.220215,0.725486
116,0.190498, 0.349247,0.142874, 0.321466,0.100852, 0.267888,0.071437, 0.267888,0.035718, 0.252130,0.917241
117,0.199869, 0.277596,0.199869, 0.299804,0.199869, 0.316460,0.099935, 0.203788,0.049967, 0.152841,0.500980
118,0.177189, 0.383909,0.177189, 0.315002,0.088594, 0.232560,0.088594, 0.232560,0.059063, 0.245338,0.818741
119,0.241705, 0.354500,0.177250, 0.279869,0.120852, 0.241705,0.080568, 0.221563,0.080568, 0.201421,0.598113
120,0.214263, 0.315093,0.148336, 0.311505,0.148336, 0.311505,0.114784, 0.229567,0.045913, 0.160697,0.656736
121,0.230032, 0.319489,0.198403, 0.319649,0.115016, 0.235144,0.099201, 0.249201,0.057508, 0.176358,0.599680
122,0.277488, 0.485605,0.115241, 0.259292,0.083687, 0.217316,0.069372, 0.240937,0.041843, 0.209217,0.824736
123,0.174229, 0.377495,0.174229, 0.326679,0.087114, 0.228675,0.058076, 0.196007,0.087114, 0.290381,0.838475
124,0.265180, 0.397770,0.135990, 0.274539,0.085542, 0.270883,0.057028, 0.220983,0.042771, 0.249314,0.826979
125,0.178226, 0.297044,0.178226, 0.335000,0.178226, 0.335000,0.095714, 0.202689,0.047857, 0.152017,0.643499
126,0.192298, 0.416646,0.162888, 0.305415,0.057689, 0.230758,0.064099, 0.244553,0.056435, 0.269218,0.933179
127,0.213479, 0.346903,0.274473, 0.411710,0.101122, 0.208563,0.045746, 0.151683,0.073897, 0.172425,0.582568
128,0.262774, 0.372263,0.262774, 0.372263,0.131387, 0.197080,0.065693, 0.157215,0.043796, 0.134756,0.467153
129,0.225478, 0.390250,0.130083, 0.274229,0.112739, 0.303527,0.075159, 0.225478,0.056369, 0.206688,0.800344
130,0.183985, 0.294375,0.218679, 0.382688,0.127563, 0.273349,0.068337, 0.205011,0.054670, 0.191344,0.693534
131,0.280922, 0.419080,0.140461, 0.280922,0.088355, 0.214823,0.088355, 0.206160,0.070231, 0.210692,0.663355
132,0.328389, 0.451535,0.124561, 0.228363,0.082097, 0.186842,0.112884, 0.233050,0.054732, 0.197547,0.594674
133,0.184777, 0.302362,0.230971, 0.346457,0.123185, 0.246369,0.092388, 0.230971,0.057743, 0.184777,0.621872
134,0.213168, 0.408572,0.167951, 0.310063,0.050157, 0.232547,0.075793, 0.219628,0.056845, 0.265276,0.872172
135,0.194972, 0.292458,0.219081, 0.358497,0.120798, 0.252577,0.109541, 0.241596,0.042096, 0.168385,0.627024
136,0.208082, 0.369924,0.117046, 0.297260,0.104041, 0.272398,0.042683, 0.247097,0.064025, 0.277443,0.928244
137,0.306709, 0.408946,0.153355, 0.230032,0.153355, 0.255591,0.115016, 0.172524,0.051118, 0.153355,0.440895
138,0.209790, 0.314685,0.209790, 0.349650,0.104895, 0.223776,0.104895, 0.262238,0.052448, 0.167832,0.636364
139,0.301961, 0.418100,0.163320, 0.290347,0.084294, 0.210736,0.034842, 0.168589,0.084294, 0.243517,0.662577
140,0.196731, 0.341000,0.196731, 0.344279,0.133823, 0.247057,0.065577, 0.221322,0.049183, 0.204297,0.715912
141,0.200158, 0.360285,0.137031, 0.274063,0.100079, 0.274063,0.104789, 0.237521,0.050040, 0.261972,0.815806
142,0.208336, 0.300929,0.156252, 0.273441,0.170456, 0.298299,0.108174, 0.234378,0.069445, 0.180290,0.574673
143,0.135259, 0.304333,0.154984, 0.387460,0.116238, 0.309968,0.063403, 0.253610,0.042268, 0.232476,0.975696
144,0.241395, 0.429146,0.157774, 0.298018,0.083818, 0.211497,0.071524, 0.230724,0.052591, 0.223514,0.785795
145,0.199462, 0.288111,0.173725, 0.318495,0.105597, 0.211195,0.173725, 0.318495,0.052799, 0.158396,0.589386
146,0.239437, 0.359155,0.191550, 0.319249,0.129425, 0.258851,0.059859, 0.209507,0.051770, 0.181196,0.655917
147,0.221694, 0.399050,0.147796, 0.295593,0.095012, 0.253365,0.055424, 0.236474,0.059119, 0.236474,0.841911
148,0.199940, 0.333233,0.199940, 0.324902,0.108301, 0.226019,0.099970, 0.252701,0.066647, 0.188349,0.650407
149,0.184087, 0.398855,0.142010, 0.284020,0.092044, 0.257087,0.092044, 0.258872,0.047337, 0.243645,0.884959
150,0.154242, 0.321337,0.192802, 0.347044,0.120711, 0.257069,0.080474, 0.261540,0.038560, 0.226221,0.826422
151,0.205150, 0.335700,0.142027, 0.293345,0.115397, 0.269259,0.076931, 0.230794,0.071013, 0.260383,0.778963
152,0.199461, 0.332435,0.199461, 0.332435,0.156100, 0.234150,0.066487, 0.172610,0.099730, 0.207132,0.557523
153,0.183597, 0.336595,0.210797, 0.304484,0.111598, 0.223196,0.135512, 0.271024,0.055799, 0.167397,0.605394
154,0.194936, 0.324893,0.214047, 0.341137,0.129957, 0.259914,0.107023, 0.214047,0.053512, 0.160535,0.601051
155,0.168753, 0.270004,0.219378, 0.383912,0.109689, 0.234004,0.109689, 0.274223,0.054845, 0.175503,0.675292
156,0.196496, 0.294744,0.160769, 0.321539,0.160769, 0.321539,0.068018, 0.204054,0.068018, 0.204054,0.691858
157,0.154867, 0.309735,0.212389, 0.371681,0.116150, 0.247788,0.077434, 0.271018,0.053097, 0.185841,0.772124
158,0.210487, 0.368352,0.137721, 0.294787,0.117522, 0.246796,0.068860, 0.246796,0.047009, 0.261670,0.836802
159,0.194948, 0.292422,0.190275, 0.329810,0.120783, 0.253700,0.120783, 0.273775,0.048313, 0.175190,0.649794
160,0.222597, 0.408094,0.164019, 0.281175,0.111298, 0.242833,0.111298, 0.259696,0.037099, 0.161889,0.707376
161,0.189201, 0.384314,0.136645, 0.298135,0.094600, 0.273290,0.063067, 0.213879,0.063067, 0.283801,0.906839
162,0.250391, 0.429242,0.155004, 0.265721,0.084548, 0.211369,0.116253, 0.276101,0.042274, 0.169095,0.703059
163,0.194401, 0.280801,0.209354, 0.348924,0.113400, 0.241921,0.104677, 0.264601,0.060480, 0.181441,0.635374
164,0.298910, 0.411001,0.149455, 0.260081,0.149455, 0.273085,0.104032, 0.179618,0.037364, 0.137000,0.521569
165,0.289791, 0.434687,0.164654, 0.274424,0.082327, 0.181120,0.072448, 0.181120,0.072448, 0.246981,0.636663
166,0.225989, 0.376648,0.183234, 0.293175,0.120527, 0.241055,0.069535, 0.208605,0.060264, 0.220967,0.680901
167,0.260431, 0.390646,0.162769, 0.298410,0.114896, 0.229792,0.081385, 0.177566,0.088783, 0.195323,0.583474
168,0.224784, 0.337176,0.192672, 0.276657,0.119885, 0.239769,0.112392, 0.256896,0.059942, 0.179827,0.580650
169,0.196206, 0.333422,0.196206, 0.371974,0.141704, 0.237272,0.065402, 0.212556,0.049051, 0.196206,0.702861
170,0.213722, 0.341955,0.144673, 0.289347,0.117547, 0.274277,0.094038, 0.235094,0.072337, 0.217010,0.715366
171,0.249480, 0.374220,0.249480, 0.343035,0.124740, 0.228690,0.083160, 0.174636,0.041580, 0.130977,0.503119
172,0.187622, 0.422150,0.117264, 0.293160,0.093811, 0.250163,0.093811, 0.260586,0.046906, 0.234528,0.921173
173,0.268110, 0.402165,0.150812, 0.268110,0.082261, 0.212911,0.082261, 0.204326,0.082261, 0.246783,0.668590
174,0.192886, 0.308618,0.236286, 0.341302,0.126019, 0.252038,0.072703, 0.218110,0.063010, 0.189029,0.618192
175,0.219378, 0.383912,0.168753, 0.270004,0.109689, 0.234004,0.109689, 0.274223,0.054845, 0.175503,0.675292
176,0.176757, 0.294595,0.191273, 0.327897,0.117838, 0.251388,0.117838, 0.274955,0.058919, 0.188541,0.674750
177,0.219378, 0.383912,0.168753, 0.270004,0.109689, 0.274223,0.109689, 0.234004,0.054845, 0.175503,0.675292
178,0.195968, 0.342945,0.195968, 0.342945,0.107170, 0.228630,0.097984, 0.267925,0.048992, 0.171472,0.707834
179,0.173455, 0.361365,0.100070, 0.260183,0.142845, 0.275488,0.100070, 0.252955,0.066714, 0.266854,0.833690
180,0.236686, 0.473373,0.157791, 0.315582,0.094675, 0.197239,0.078895, 0.189349,0.059172, 0.197239,0.745562
181,0.183627, 0.306045,0.216031, 0.324047,0.102015, 0.239513,0.079838, 0.229533,0.079838, 0.239513,0.677303
182,0.191814, 0.295099,0.216012, 0.360021,0.120007, 0.240014,0.072004, 0.225013,0.060003, 0.220013,0.680318
183,0.235193, 0.425587,0.209060, 0.339723,0.117596, 0.235193,0.067198, 0.168856,0.044799, 0.156795,0.652308
184,0.186304, 0.319379,0.133075, 0.332686,0.116440, 0.291101,0.103502, 0.258756,0.051751, 0.207005,0.817854
185,0.214654, 0.454076,0.123839, 0.275984,0.107327, 0.287483,0.035776, 0.214654,0.053664, 0.232542,0.929481
186,0.201328, 0.335547,0.146915, 0.244858,0.201328, 0.362390,0.100664, 0.215709,0.040266, 0.150996,0.618999
187,0.152962, 0.305925,0.229444, 0.369659,0.119710, 0.251295,0.076481, 0.212817,0.057361, 0.224345,0.728084
188,0.231712, 0.397220,0.122949, 0.286881,0.078240, 0.276635,0.078240, 0.260801,0.052160, 0.215161,0.873397
189,0.286967, 0.358708,0.286967, 0.358708,0.116338, 0.155117,0.095656, 0.147162,0.071742, 0.122635,0.284663
190,0.234263, 0.325365,0.199557, 0.310849,0.119734, 0.239469,0.099779, 0.232817,0.058566, 0.179602,0.576202
191,0.182112, 0.303519,0.225472, 0.338207,0.122757, 0.251093,0.081838, 0.209244,0.060704, 0.225054,0.654237
192,0.221008, 0.423598,0.137177, 0.304838,0.080366, 0.241099,0.055252, 0.241099,0.045726, 0.249835,0.920941
193,0.200610, 0.334349,0.200610, 0.351067,0.100305, 0.212410,0.150457, 0.240732,0.050152, 0.159308,0.595732
194,0.304720, 0.431686,0.161594, 0.273800,0.088877, 0.214529,0.059251, 0.207378,0.050787, 0.207378,0.669545
195,0.183351, 0.353121,0.096631, 0.269607,0.098801, 0.271702,0.065867, 0.311367,0.049400, 0.300153,1.011898
196,0.216031, 0.324047,0.183627, 0.306045,0.102015, 0.239513,0.079838, 0.239513,0.079838, 0.229533,0.677303
197,0.143223, 0.358056,0.095482, 0.286445,0.107417, 0.245524,0.095482, 0.286445,0.095482, 0.286445,0.925831
198,0.207482, 0.363094,0.133666, 0.286428,0.113326, 0.283315,0.066833, 0.226652,0.051871, 0.267333,0.853643
199,0.213669, 0.356115,0.134228, 0.277608,0.113802, 0.284505,0.067114, 0.227604,0.056901, 0.268456,0.828573
200,0.225478, 0.390250,0.130083, 0.274229,0.112739, 0.303527,0.075159, 0.225478,0.056369, 0.206688,0.800344
201,0.228603, 0.457205,0.114301, 0.276536,0.114301, 0.276961,0.059121, 0.236486,0.029561, 0.206925,0.908225
202,0.186736, 0.373473,0.120045, 0.294847,0.086929, 0.284622,0.057953, 0.275275,0.040015, 0.280105,1.016644
203,0.287339, 0.466926,0.143670, 0.263394,0.071835, 0.215504,0.080814, 0.201137,0.053876, 0.215504,0.724933
204,0.312331, 0.507537,0.118470, 0.246813,0.078083, 0.200412,0.078083, 0.214727,0.039041, 0.204502,0.747985
205,0.152881, 0.305763,0.211682, 0.352803,0.119646, 0.247916,0.079764, 0.239292,0.050960, 0.239292,0.770132
206,0.235442, 0.353163,0.188901, 0.314835,0.120337, 0.246144,0.062967, 0.205120,0.052472, 0.220618,0.679760
207,0.236519, 0.336105,0.191967, 0.303012,0.136776, 0.236519,0.091184, 0.227960,0.047992, 0.191967,0.591126
208,0.199461, 0.332435,0.156100, 0.234150,0.199461, 0.332435,0.099730, 0.207132,0.066487, 0.172610,0.557523
209,0.227244, 0.340866,0.198110, 0.279685,0.118562, 0.242394,0.113622, 0.237124,0.060598, 0.181795,0.563727
210,0.218807, 0.328210,0.109403, 0.233394,0.187549, 0.343840,0.093774, 0.255275,0.054702, 0.175046,0.671529
211,0.187165, 0.302344,0.232917, 0.360466,0.116458, 0.232917,0.077639, 0.218359,0.058229, 0.213507,0.655184
212,0.223982, 0.391969,0.146274, 0.329117,0.073137, 0.268779,0.081448, 0.244344,0.037330, 0.203620,0.875657
213,0.180934, 0.289494,0.190898, 0.327254,0.117607, 0.250895,0.117607, 0.274416,0.062724, 0.188171,0.660461
214,0.206045, 0.360579,0.135582, 0.262416,0.154534, 0.339975,0.073588, 0.231801,0.044153, 0.191328,0.772198
215,0.321285, 0.389436,0.173421, 0.254350,0.173421, 0.274583,0.086710, 0.164097,0.043355, 0.119343,0.403617
216,0.166625, 0.307615,0.172451, 0.344902,0.123715, 0.259703,0.082477, 0.247430,0.063232, 0.231851,0.783001
217,0.221373, 0.419443,0.160204, 0.320408,0.096122, 0.272347,0.060076, 0.195248,0.045057, 0.209721,0.834335
218,0.221154, 0.387020,0.179314, 0.286903,0.117949, 0.241259,0.073718, 0.221154,0.055289, 0.216240,0.705152
219,0.167536, 0.335072,0.119669, 0.339061,0.119669, 0.279227,0.064437, 0.257748,0.059834, 0.257748,0.937711
220,0.205346, 0.365059,0.109518, 0.293351,0.068449, 0.273794,0.068449, 0.296610,0.045632, 0.273794,1.005215
