ó^Ç¶ÇΩèdóvìx,0.130000,0.190000,0.115000,0.185000,0.100000,0.180000,0.085000,0.175000,0.070000,0.170000,0.055000,0.165000,0.040000,0.160000,0.025000,0.155000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
17,0.163517, 0.185598,0.124019, 0.225105,0.087283, 0.207267,0.000001, 0.217236,0.071442, 0.223019,0.011327, 0.174557,0.000001, 0.197192,0.000001, 0.112435,1.084818
18,0.000001, 0.357876,0.094370, 0.184386,0.128750, 0.198508,0.065452, 0.135902,0.060816, 0.207946,0.021161, 0.139378,0.007774, 0.175115,0.034512, 0.188052,1.174326
19,0.116267, 0.279528,0.111814, 0.216636,0.024329, 0.280995,0.082130, 0.118923,0.036544, 0.201053,0.000001, 0.179252,0.004100, 0.186352,0.000001, 0.162076,1.249629
20,0.137790, 0.158802,0.072999, 0.255276,0.019461, 0.370539,0.083691, 0.197042,0.000001, 0.244138,0.000001, 0.135828,0.020323, 0.150595,0.000001, 0.153514,1.331468
21,0.132099, 0.306682,0.130633, 0.176049,0.000001, 0.255854,0.000001, 0.279638,0.003416, 0.176049,0.050571, 0.192023,0.031643, 0.134743,0.008311, 0.122286,1.286648
22,0.105122, 0.158244,0.121671, 0.184124,0.051466, 0.276891,0.000001, 0.264309,0.099220, 0.229244,0.093715, 0.139574,0.000001, 0.186097,0.024466, 0.065853,1.008676
23,0.103749, 0.165254,0.032634, 0.261287,0.075582, 0.198344,0.143282, 0.266836,0.053807, 0.190081,0.025270, 0.165254,0.038475, 0.142758,0.000001, 0.137384,1.054400
24,0.080266, 0.243349,0.155537, 0.257042,0.061306, 0.199650,0.121564, 0.189509,0.042186, 0.155537,0.000001, 0.191767,0.011655, 0.138314,0.000001, 0.152316,1.054968
25,0.129058, 0.242180,0.080573, 0.243086,0.197932, 0.222286,0.077666, 0.120528,0.065945, 0.163654,0.000001, 0.201082,0.000001, 0.138386,0.009735, 0.107887,0.878180
26,0.093933, 0.221010,0.105119, 0.251642,0.087555, 0.110505,0.095324, 0.205765,0.068534, 0.124295,0.060890, 0.223168,0.042656, 0.174091,0.033363, 0.102150,0.825253
27,0.082736, 0.251308,0.093101, 0.202335,0.064232, 0.275253,0.091082, 0.137072,0.044571, 0.206760,0.071277, 0.146128,0.074339, 0.127996,0.000001, 0.131807,0.957320
28,0.157959, 0.292526,0.137712, 0.214849,0.056237, 0.142139,0.048885, 0.198376,0.058479, 0.183101,0.048675, 0.139353,0.038986, 0.076015,0.038989, 0.167719,0.828155
29,0.051323, 0.344740,0.087376, 0.172370,0.044090, 0.243591,0.000001, 0.243590,0.029433, 0.258552,0.040599, 0.142121,0.018443, 0.153082,0.000001, 0.170689,1.457469
30,0.157181, 0.264824,0.000001, 0.304990,0.105641, 0.129903,0.122048, 0.199828,0.063768, 0.195076,0.000001, 0.205293,0.032747, 0.118988,0.007890, 0.091820,1.021445
31,0.162954, 0.203681,0.035752, 0.300338,0.053280, 0.183318,0.066877, 0.091659,0.047644, 0.188701,0.013587, 0.164961,0.077058, 0.201029,0.044201, 0.164961,0.997295
32,0.034392, 0.297338,0.050353, 0.227555,0.075852, 0.236724,0.000001, 0.297337,0.002696, 0.329746,0.000001, 0.151702,0.000001, 0.140309,0.000001, 0.155991,1.673406
33,0.082578, 0.257272,0.000001, 0.235326,0.086444, 0.170827,0.074441, 0.223816,0.007613, 0.372925,0.021532, 0.122542,0.036018, 0.110432,0.031270, 0.166961,1.320203
34,0.000001, 0.289821,0.132439, 0.163618,0.089570, 0.197219,0.074014, 0.161858,0.034581, 0.277521,0.048304, 0.226927,0.000001, 0.165818,0.000001, 0.138307,1.242177
35,0.126176, 0.251932,0.078309, 0.250096,0.086316, 0.271958,0.000001, 0.282586,0.001017, 0.160922,0.062170, 0.189054,0.000001, 0.109955,0.000001, 0.129508,1.292020
36,0.105448, 0.230314,0.105448, 0.260595,0.032376, 0.230128,0.034451, 0.197296,0.096177, 0.208017,0.014729, 0.173689,0.000001, 0.165938,0.000001, 0.145392,1.222739
37,0.033294, 0.346128,0.088616, 0.188574,0.088616, 0.212537,0.068937, 0.301154,0.010285, 0.150467,0.018135, 0.188574,0.061828, 0.139289,0.000001, 0.103564,1.260574
38,0.134967, 0.194088,0.110825, 0.233040,0.077321, 0.176324,0.075980, 0.157237,0.085752, 0.178171,0.000001, 0.203371,0.020186, 0.146189,0.048997, 0.157551,0.891942
39,0.122806, 0.320344,0.074195, 0.196405,0.032352, 0.223535,0.065818, 0.193639,0.074195, 0.200046,0.055800, 0.133709,0.011592, 0.184114,0.000001, 0.111450,1.126483
40,0.092193, 0.190433,0.167808, 0.200962,0.038052, 0.203336,0.000001, 0.301213,0.043889, 0.160066,0.053628, 0.118598,0.052127, 0.263318,0.000001, 0.114376,1.104604
41,0.141048, 0.194434,0.114355, 0.167741,0.042298, 0.135687,0.081890, 0.290481,0.051811, 0.149226,0.010774, 0.279651,0.034151, 0.154419,0.000001, 0.152034,1.047343
42,0.080352, 0.248430,0.087235, 0.303102,0.058686, 0.166440,0.093438, 0.253309,0.054818, 0.111622,0.046746, 0.196323,0.015814, 0.141906,0.000001, 0.141779,1.125822
43,0.164933, 0.211918,0.033126, 0.247400,0.056504, 0.247237,0.000001, 0.200370,0.043227, 0.211918,0.109730, 0.180029,0.047430, 0.090015,0.028255, 0.127909,1.033590
44,0.168149, 0.240077,0.119087, 0.245619,0.064167, 0.228167,0.011594, 0.168592,0.012657, 0.180186,0.061435, 0.204113,0.050757, 0.147514,0.000001, 0.097884,1.024306
45,0.145960, 0.215923,0.081681, 0.167167,0.078827, 0.205776,0.039867, 0.191009,0.058917, 0.205776,0.051373, 0.132347,0.048653, 0.197656,0.031997, 0.147068,0.925445
46,0.134453, 0.265974,0.122895, 0.246910,0.023995, 0.214021,0.086669, 0.258665,0.054131, 0.175775,0.021910, 0.112258,0.045189, 0.112258,0.000001, 0.124898,1.021515
47,0.093679, 0.273100,0.088857, 0.253593,0.125736, 0.157796,0.055512, 0.141766,0.103361, 0.231101,0.064232, 0.148429,0.000876, 0.145975,0.000001, 0.115986,0.935492
48,0.086588, 0.204900,0.136451, 0.190676,0.127819, 0.327127,0.000001, 0.186127,0.059031, 0.138692,0.020530, 0.139839,0.007886, 0.181061,0.045711, 0.147561,1.031966
49,0.121663, 0.290287,0.000001, 0.289853,0.063822, 0.217157,0.000001, 0.212145,0.079240, 0.177455,0.037236, 0.168930,0.000001, 0.216450,0.000001, 0.125758,1.396071
50,0.140098, 0.257425,0.075608, 0.278448,0.000001, 0.295417,0.064904, 0.198762,0.068783, 0.136173,0.053524, 0.102748,0.025711, 0.116720,0.033127, 0.152551,1.076490
51,0.125926, 0.254628,0.012624, 0.286551,0.075466, 0.152686,0.078535, 0.248524,0.078535, 0.091217,0.000001, 0.268658,0.046327, 0.154534,0.036295, 0.089493,1.092581
52,0.125938, 0.274147,0.091795, 0.216354,0.049868, 0.161560,0.099737, 0.194074,0.019831, 0.156943,0.066479, 0.179898,0.007647, 0.161561,0.032610, 0.161560,1.012193
53,0.113794, 0.264999,0.045241, 0.229019,0.024595, 0.255587,0.078071, 0.182065,0.012117, 0.182490,0.015071, 0.201673,0.072813, 0.175524,0.036407, 0.110534,1.203782
54,0.160215, 0.234482,0.107357, 0.193779,0.149944, 0.188502,0.060339, 0.179983,0.065400, 0.118294,0.075825, 0.160215,0.039241, 0.082765,0.047957, 0.135702,0.587444
55,0.046933, 0.292915,0.059416, 0.213654,0.000001, 0.327852,0.012483, 0.260652,0.065842, 0.193384,0.000001, 0.232113,0.033708, 0.113283,0.007133, 0.140630,1.548965
56,0.072540, 0.302689,0.110581, 0.182116,0.074814, 0.146349,0.074814, 0.146349,0.084656, 0.172206,0.013048, 0.259857,0.057336, 0.173274,0.018791, 0.110581,0.986841
57,0.129810, 0.189748,0.036906, 0.300490,0.116042, 0.209396,0.084349, 0.216141,0.022237, 0.162719,0.034966, 0.159779,0.000001, 0.152514,0.016203, 0.168698,1.118971
58,0.000001, 0.342668,0.069017, 0.259624,0.086546, 0.213506,0.013624, 0.275431,0.000001, 0.137550,0.000001, 0.221756,0.044544, 0.161381,0.031772, 0.142579,1.508988
59,0.131815, 0.281286,0.098790, 0.227248,0.050320, 0.233847,0.088945, 0.198781,0.034262, 0.194817,0.087458, 0.111323,0.046194, 0.113624,0.004026, 0.097264,0.916379
60,0.113711, 0.206515,0.062977, 0.208963,0.079165, 0.198668,0.070015, 0.230940,0.069693, 0.210531,0.018792, 0.186816,0.083049, 0.147891,0.021947, 0.090327,0.961302
61,0.099964, 0.225956,0.084437, 0.173113,0.066362, 0.133565,0.014493, 0.257550,0.003484, 0.318201,0.073100, 0.213850,0.035626, 0.108640,0.000001, 0.191657,1.245065
62,0.116560, 0.198219,0.053909, 0.304419,0.021373, 0.339805,0.000001, 0.253979,0.038325, 0.157389,0.048015, 0.182795,0.000001, 0.158309,0.016964, 0.109937,1.409706
63,0.091120, 0.255863,0.000001, 0.255862,0.020704, 0.175595,0.015255, 0.280017,0.100018, 0.199985,0.029516, 0.184601,0.000001, 0.190472,0.051485, 0.149505,1.383800
64,0.081027, 0.215158,0.107579, 0.257031,0.000001, 0.269473,0.057279, 0.153376,0.000001, 0.242748,0.067585, 0.214552,0.035681, 0.148092,0.032153, 0.118265,1.237390
65,0.087896, 0.259050,0.100765, 0.170695,0.135730, 0.151058,0.056119, 0.177376,0.078908, 0.248253,0.100765, 0.144225,0.024160, 0.135730,0.000001, 0.129270,0.831312
66,0.099971, 0.233134,0.099971, 0.197624,0.075613, 0.158426,0.056914, 0.156026,0.094649, 0.220647,0.056785, 0.094441,0.035400, 0.274654,0.000001, 0.145745,0.961393
67,0.000001, 0.295285,0.083451, 0.231785,0.073178, 0.241598,0.079879, 0.163928,0.031843, 0.243807,0.000001, 0.219800,0.000001, 0.220336,0.000001, 0.115105,1.463289
68,0.091363, 0.238550,0.047495, 0.299646,0.091363, 0.151681,0.065150, 0.194364,0.107562, 0.229664,0.019281, 0.129310,0.051320, 0.132017,0.000543, 0.150689,1.051844
69,0.036938, 0.294501,0.136600, 0.181039,0.082860, 0.211641,0.080757, 0.173221,0.074702, 0.182106,0.000001, 0.220507,0.015439, 0.190586,0.023490, 0.095613,1.098426
70,0.203093, 0.224445,0.090870, 0.213769,0.074254, 0.228813,0.081958, 0.135318,0.092824, 0.106885,0.065657, 0.175229,0.035180, 0.086947,0.000001, 0.184756,0.712324
71,0.028010, 0.292764,0.087196, 0.261796,0.063010, 0.261796,0.146382, 0.146382,0.065074, 0.221109,0.009974, 0.146382,0.017091, 0.146382,0.000001, 0.106655,1.166528
72,0.144792, 0.210423,0.075794, 0.180022,0.075794, 0.204313,0.101582, 0.206936,0.006747, 0.302111,0.056361, 0.112715,0.000001, 0.211386,0.000001, 0.111024,1.077857
73,0.121002, 0.236833,0.058472, 0.277715,0.083582, 0.199398,0.070869, 0.225289,0.083941, 0.149549,0.000001, 0.188683,0.034229, 0.093891,0.013177, 0.163368,1.069452
74,0.103221, 0.250262,0.079354, 0.250613,0.065455, 0.222748,0.086741, 0.175391,0.075379, 0.178751,0.054796, 0.116964,0.035673, 0.114093,0.029461, 0.161096,0.939836
75,0.037913, 0.303717,0.024210, 0.275437,0.076906, 0.198531,0.043517, 0.167575,0.000001, 0.230717,0.092945, 0.213438,0.044545, 0.145835,0.000001, 0.144711,1.359924
76,0.085268, 0.320264,0.152185, 0.238030,0.057065, 0.161228,0.020196, 0.208726,0.032497, 0.195107,0.057887, 0.150839,0.032520, 0.110828,0.023413, 0.153946,1.077937
77,0.000001, 0.386269,0.149827, 0.188945,0.098527, 0.175265,0.067084, 0.192750,0.067495, 0.147329,0.050161, 0.156157,0.046215, 0.180865,0.008417, 0.084693,1.024546
78,0.107358, 0.254125,0.000001, 0.350759,0.034043, 0.180673,0.107079, 0.190594,0.070003, 0.175239,0.041371, 0.138347,0.045203, 0.164453,0.000001, 0.140751,1.189882
79,0.099616, 0.232867,0.013197, 0.307877,0.020635, 0.199490,0.041696, 0.235310,0.097992, 0.166242,0.101710, 0.206167,0.010040, 0.138503,0.000001, 0.128658,1.230226
80,0.100857, 0.268896,0.075941, 0.171105,0.101353, 0.203200,0.097801, 0.209391,0.050429, 0.152276,0.027575, 0.138330,0.000001, 0.281154,0.011089, 0.110603,1.069909
81,0.141484, 0.247808,0.074096, 0.307322,0.000001, 0.225609,0.056402, 0.192549,0.097323, 0.150485,0.056496, 0.165037,0.000001, 0.128492,0.000001, 0.156893,1.148392
82,0.097797, 0.276715,0.111136, 0.210179,0.058204, 0.193003,0.143766, 0.197947,0.007178, 0.172910,0.065148, 0.170857,0.011458, 0.193285,0.000001, 0.090417,1.010626
83,0.081308, 0.287458,0.036441, 0.295308,0.068959, 0.204801,0.055061, 0.179282,0.015267, 0.202589,0.064674, 0.192849,0.052076, 0.102060,0.027093, 0.134774,1.198241
84,0.076719, 0.248110,0.207725, 0.250754,0.064081, 0.229239,0.087857, 0.186692,0.035728, 0.230157,0.051254, 0.094113,0.036334, 0.117104,0.013189, 0.070944,0.854225
85,0.057879, 0.225698,0.098283, 0.253575,0.000001, 0.336228,0.060998, 0.225568,0.008614, 0.163002,0.069814, 0.229162,0.039363, 0.063394,0.034743, 0.133678,1.260608
86,0.050915, 0.262781,0.074962, 0.201346,0.068188, 0.231688,0.106138, 0.202779,0.074600, 0.206714,0.041498, 0.137361,0.058005, 0.101297,0.041036, 0.140691,0.969314
87,0.094045, 0.229628,0.048318, 0.223912,0.014048, 0.340752,0.078571, 0.171713,0.040185, 0.161192,0.000001, 0.314347,0.000001, 0.134342,0.028681, 0.120266,1.392302
88,0.064673, 0.201782,0.078977, 0.324587,0.049068, 0.175055,0.062277, 0.193173,0.100891, 0.243746,0.063768, 0.184591,0.026276, 0.096587,0.002618, 0.131933,1.102907
89,0.120317, 0.310371,0.089418, 0.150680,0.060727, 0.169924,0.065983, 0.162266,0.000001, 0.196792,0.045753, 0.202691,0.000001, 0.209211,0.000001, 0.215863,1.235599
90,0.114373, 0.289673,0.048252, 0.240541,0.000001, 0.268451,0.074091, 0.273746,0.000001, 0.171245,0.000001, 0.198214,0.019182, 0.188482,0.000001, 0.113746,1.488197
91,0.100268, 0.278688,0.054764, 0.179817,0.117291, 0.267136,0.075764, 0.136649,0.067042, 0.133493,0.000001, 0.230609,0.056851, 0.182810,0.028279, 0.090539,0.999482
92,0.083496, 0.237034,0.059968, 0.187376,0.106255, 0.286423,0.070184, 0.145969,0.061963, 0.198085,0.000001, 0.185045,0.038510, 0.145969,0.005895, 0.187827,1.147455
93,0.079940, 0.313418,0.020166, 0.237284,0.114468, 0.204158,0.056438, 0.222611,0.079656, 0.124632,0.046279, 0.204158,0.010961, 0.124632,0.041740, 0.119461,1.100705
94,0.078568, 0.266325,0.048032, 0.234899,0.096647, 0.151745,0.056191, 0.298551,0.058425, 0.077910,0.046864, 0.140962,0.035821, 0.141128,0.021581, 0.246351,1.115741
95,0.093771, 0.180463,0.110161, 0.137117,0.077075, 0.247278,0.037436, 0.252377,0.068559, 0.145312,0.093618, 0.228170,0.038174, 0.136620,0.016751, 0.137117,0.928910
96,0.045052, 0.258599,0.069864, 0.140675,0.046474, 0.259820,0.128269, 0.304882,0.088497, 0.175533,0.003619, 0.212870,0.043349, 0.098565,0.027681, 0.096252,1.094392
97,0.078301, 0.221335,0.005089, 0.331635,0.056339, 0.206630,0.060968, 0.232674,0.058498, 0.145323,0.048262, 0.172049,0.056309, 0.138326,0.000001, 0.188261,1.272468
98,0.115628, 0.269253,0.102210, 0.185429,0.099227, 0.197889,0.010927, 0.180461,0.049614, 0.151520,0.053115, 0.216180,0.000001, 0.215456,0.001093, 0.151998,1.136369
99,0.103158, 0.190648,0.128661, 0.175022,0.116195, 0.187768,0.021786, 0.364012,0.059957, 0.151842,0.052643, 0.166787,0.020775, 0.135877,0.033422, 0.091447,0.926806
100,0.118305, 0.272486,0.100036, 0.197673,0.107682, 0.284473,0.091883, 0.193515,0.021907, 0.118617,0.022349, 0.228531,0.041701, 0.097282,0.032010, 0.071549,0.928253
101,0.051843, 0.330165,0.091646, 0.167100,0.100532, 0.182468,0.033841, 0.215431,0.034800, 0.158062,0.045823, 0.169952,0.000605, 0.283000,0.005359, 0.129373,1.271102
102,0.126170, 0.274388,0.105907, 0.196289,0.099499, 0.218223,0.044619, 0.248336,0.014422, 0.243266,0.049648, 0.164210,0.038469, 0.083056,0.019478, 0.074020,1.003575
103,0.093898, 0.227839,0.154080, 0.189242,0.090731, 0.193132,0.033143, 0.150076,0.000001, 0.267962,0.087823, 0.190605,0.067850, 0.112202,0.022662, 0.118754,0.899624
104,0.060354, 0.174720,0.120504, 0.202739,0.072065, 0.190587,0.111252, 0.243225,0.009064, 0.256678,0.046070, 0.145912,0.024566, 0.166750,0.000001, 0.175514,1.112247
105,0.092542, 0.275833,0.044197, 0.238994,0.075665, 0.247794,0.041722, 0.158295,0.063870, 0.088999,0.064900, 0.280109,0.052520, 0.092103,0.035013, 0.147444,1.059139
106,0.101211, 0.291030,0.086607, 0.188347,0.048348, 0.274137,0.000001, 0.283660,0.054698, 0.143769,0.015546, 0.256122,0.000001, 0.108035,0.015143, 0.133345,1.356890
107,0.140344, 0.236900,0.050109, 0.333461,0.070172, 0.242463,0.000001, 0.162951,0.020326, 0.238056,0.073470, 0.178027,0.027990, 0.112354,0.028069, 0.085307,1.179040
108,0.112102, 0.239054,0.018772, 0.226895,0.032630, 0.280745,0.061417, 0.197946,0.015529, 0.290679,0.044028, 0.150822,0.009734, 0.156688,0.000001, 0.162958,1.411573
109,0.123478, 0.174877,0.097816, 0.149177,0.040810, 0.279924,0.039261, 0.260353,0.061129, 0.217538,0.034838, 0.174858,0.028180, 0.144587,0.000001, 0.173174,1.148975
110,0.000001, 0.384609,0.062092, 0.191156,0.074361, 0.231659,0.061391, 0.250974,0.054566, 0.177093,0.000001, 0.120693,0.000001, 0.211328,0.004272, 0.175806,1.486631
111,0.060098, 0.263362,0.094366, 0.187095,0.108579, 0.154783,0.000001, 0.322591,0.090030, 0.162583,0.021944, 0.182932,0.077042, 0.139067,0.003847, 0.131681,1.088187
112,0.109451, 0.260249,0.114866, 0.125533,0.078617, 0.181584,0.112719, 0.138348,0.073767, 0.209739,0.000001, 0.272402,0.000001, 0.225334,0.029507, 0.067883,0.962144
113,0.147458, 0.221187,0.083703, 0.225895,0.101005, 0.182369,0.037249, 0.147458,0.000001, 0.247745,0.012919, 0.167406,0.050502, 0.201239,0.000001, 0.173863,1.134323
114,0.058110, 0.298048,0.118722, 0.211908,0.092687, 0.205362,0.000001, 0.229357,0.040770, 0.201547,0.067749, 0.188428,0.008572, 0.165315,0.000001, 0.113424,1.226776
115,0.000001, 0.403253,0.061593, 0.275977,0.140241, 0.167878,0.077030, 0.153987,0.015071, 0.230981,0.023892, 0.153987,0.021130, 0.142880,0.035609, 0.096492,1.250868
116,0.096748, 0.239095,0.065195, 0.269167,0.068241, 0.190447,0.028862, 0.181557,0.029457, 0.158069,0.069430, 0.258825,0.003002, 0.215833,0.000001, 0.126072,1.278128
117,0.094134, 0.219676,0.121691, 0.229188,0.115799, 0.200327,0.029784, 0.237912,0.023135, 0.172819,0.055639, 0.167009,0.062123, 0.165706,0.023731, 0.081327,0.947929
118,0.072961, 0.284632,0.084832, 0.265497,0.106716, 0.211969,0.055649, 0.202555,0.059503, 0.200503,0.000001, 0.111297,0.007179, 0.166947,0.000001, 0.169759,1.226318
119,0.089301, 0.207221,0.089301, 0.233310,0.026842, 0.298395,0.002082, 0.193406,0.074452, 0.162618,0.000001, 0.243086,0.054206, 0.201750,0.000001, 0.124027,1.327628
120,0.123578, 0.158887,0.053349, 0.282962,0.098999, 0.254704,0.000001, 0.250573,0.052783, 0.105961,0.005253, 0.242745,0.043778, 0.141232,0.000001, 0.185193,1.244516
121,0.070869, 0.185511,0.090107, 0.194738,0.128190, 0.301793,0.038043, 0.166590,0.069810, 0.230104,0.040971, 0.192397,0.022607, 0.128190,0.033450, 0.106630,1.011905
122,0.042069, 0.308234,0.071692, 0.175152,0.061369, 0.145270,0.064183, 0.231356,0.087576, 0.302980,0.000001, 0.203400,0.045660, 0.143923,0.000001, 0.117133,1.254898
123,0.135302, 0.300505,0.089262, 0.181341,0.066598, 0.209524,0.042819, 0.174411,0.056469, 0.167398,0.000001, 0.215670,0.052511, 0.093313,0.038485, 0.176391,1.037106
124,0.138217, 0.222809,0.080471, 0.243337,0.091251, 0.222809,0.075065, 0.147743,0.059048, 0.156841,0.060171, 0.153121,0.000001, 0.164298,0.000001, 0.184815,0.991548
125,0.000001, 0.294615,0.000001, 0.296067,0.053318, 0.314449,0.095682, 0.114432,0.063186, 0.210053,0.049813, 0.133429,0.034915, 0.156370,0.054934, 0.128736,1.296301
126,0.107580, 0.245094,0.100531, 0.151084,0.078503, 0.310379,0.115230, 0.151105,0.051247, 0.184001,0.054877, 0.155133,0.036355, 0.134732,0.053267, 0.070885,0.804823
127,0.079063, 0.308658,0.085745, 0.197389,0.019894, 0.288765,0.077165, 0.160513,0.067669, 0.192510,0.034583, 0.192018,0.048846, 0.102123,0.000837, 0.144223,1.172396
128,0.085792, 0.264577,0.028453, 0.271585,0.006444, 0.279920,0.077038, 0.202882,0.069862, 0.202334,0.050006, 0.143405,0.016382, 0.150019,0.029013, 0.122287,1.274020
129,0.091002, 0.249201,0.177316, 0.186690,0.064497, 0.253185,0.047063, 0.233362,0.012627, 0.157645,0.000001, 0.189661,0.021796, 0.196843,0.036401, 0.082710,1.098594
130,0.000001, 0.405302,0.090705, 0.230730,0.029430, 0.231488,0.036075, 0.172243,0.085158, 0.266325,0.000001, 0.241465,0.042300, 0.079623,0.014239, 0.074915,1.404183
131,0.103635, 0.129418,0.086126, 0.272232,0.031293, 0.233053,0.075833, 0.227822,0.067756, 0.200950,0.014998, 0.233053,0.023629, 0.119453,0.043063, 0.137686,1.107333
132,0.019278, 0.433229,0.078403, 0.165785,0.000001, 0.276103,0.072340, 0.143243,0.059313, 0.083930,0.050785, 0.202416,0.095574, 0.195849,0.000001, 0.123749,1.248609
133,0.102364, 0.244924,0.110613, 0.190323,0.130870, 0.202409,0.085703, 0.198908,0.041598, 0.184568,0.023353, 0.142305,0.025462, 0.166639,0.000001, 0.149960,0.960071
134,0.078553, 0.266377,0.126769, 0.191905,0.086112, 0.165611,0.092735, 0.195121,0.092735, 0.159305,0.077334, 0.128741,0.006809, 0.220906,0.000001, 0.110985,0.877903
135,0.113261, 0.186031,0.024122, 0.357206,0.037642, 0.176037,0.056946, 0.225067,0.000001, 0.222890,0.060489, 0.115547,0.032381, 0.217997,0.000001, 0.174381,1.350313
136,0.101102, 0.211379,0.100054, 0.223355,0.000001, 0.296093,0.067821, 0.156241,0.000001, 0.272806,0.008873, 0.178395,0.038892, 0.129364,0.041379, 0.174243,1.283752
137,0.062376, 0.280778,0.090291, 0.190487,0.025166, 0.285731,0.042726, 0.154176,0.000001, 0.291734,0.056836, 0.160594,0.050829, 0.176443,0.005127, 0.126707,1.333297
138,0.115838, 0.289860,0.026198, 0.332246,0.066926, 0.256924,0.022994, 0.179222,0.000001, 0.244599,0.057919, 0.137543,0.036899, 0.078939,0.016348, 0.137543,1.313753
139,0.118081, 0.225244,0.103371, 0.220281,0.046359, 0.233594,0.090749, 0.187827,0.073239, 0.193315,0.039563, 0.187827,0.040896, 0.161826,0.000001, 0.077827,0.975481
140,0.110482, 0.152579,0.131531, 0.173628,0.131531, 0.235234,0.054513, 0.285580,0.033249, 0.195556,0.032883, 0.118029,0.019704, 0.194550,0.028658, 0.102293,0.914899
141,0.132081, 0.206791,0.089543, 0.237793,0.000001, 0.312068,0.072439, 0.124075,0.073753, 0.177411,0.022650, 0.171900,0.000001, 0.187406,0.032303, 0.159785,1.154458
142,0.027004, 0.374281,0.002673, 0.321942,0.096946, 0.224996,0.077086, 0.171587,0.046946, 0.139839,0.038543, 0.141341,0.000001, 0.229027,0.000001, 0.107787,1.421601
