0.076599,0.002747,0.368896,0.096832,0.095886,0.179016,0.180023
0.152649,0.146088,0.024292,0.085938,0.056580,0.035645,0.498810
0.313873,0.411133,0.012970,0.088684,0.046661,0.085724,0.040955
0.065735,0.061493,0.172821,0.224518,0.260376,0.159027,0.056030
0.072266,0.249847,0.287506,0.044220,0.221771,0.080475,0.043915
0.104797,0.122284,0.063202,0.214752,0.046112,0.368805,0.080048
0.114532,0.264587,0.113403,0.004272,0.165985,0.130554,0.206665
0.382355,0.012817,0.114075,0.022888,0.074127,0.081879,0.311859
0.005890,0.094727,0.390869,0.131561,0.084808,0.155365,0.136780
0.357086,0.023010,0.116791,0.055908,0.194519,0.038025,0.214661
0.131622,0.044952,0.197662,0.256592,0.112427,0.212433,0.044312
0.027832,0.028076,0.273926,0.282135,0.027222,0.312500,0.048309
0.131622,0.465240,0.124756,0.125427,0.006897,0.010345,0.135712
0.014679,0.051270,0.060516,0.091095,0.399567,0.090759,0.292114
0.168915,0.150482,0.021576,0.026581,0.256531,0.036896,0.339020
0.526520,0.084564,0.187073,0.004211,0.004486,0.093719,0.099426
0.136536,0.008270,0.108887,0.148712,0.227753,0.225006,0.144836
0.066162,0.159393,0.076721,0.125519,0.120239,0.025299,0.426666
0.110626,0.024078,0.149536,0.027100,0.476746,0.019928,0.191986
0.361115,0.254089,0.128571,0.045837,0.067017,0.038574,0.104797
0.228485,0.000946,0.020111,0.292847,0.321167,0.121246,0.015198
0.053802,0.027618,0.013245,0.164124,0.167999,0.097870,0.475342
0.080109,0.044983,0.021454,0.086212,0.658752,0.040100,0.068390
0.047089,0.011627,0.277679,0.062195,0.034180,0.481903,0.085327
0.397675,0.136536,0.159302,0.143646,0.004913,0.104065,0.053864
0.004333,0.236755,0.018066,0.139526,0.126892,0.429199,0.045227
0.255127,0.180359,0.150055,0.098450,0.206207,0.055054,0.054749
0.007172,0.135254,0.434235,0.024872,0.184601,0.154816,0.059052
0.004272,0.077972,0.140076,0.160675,0.034912,0.242004,0.340088
0.064850,0.597198,0.029419,0.111206,0.008362,0.044037,0.144928
0.142761,0.387360,0.155487,0.003876,0.038391,0.049835,0.222290
0.031067,0.054382,0.466522,0.092529,0.062042,0.162109,0.131348
0.058777,0.086395,0.129791,0.345001,0.327911,0.033875,0.018250
0.155914,0.062714,0.073608,0.075287,0.326996,0.227936,0.077545
0.106415,0.134125,0.201172,0.079712,0.380829,0.000366,0.097382
0.080109,0.091675,0.604065,0.006226,0.088287,0.104004,0.025635
0.003754,0.110291,0.096588,0.194061,0.051910,0.294006,0.249390
0.038574,0.150696,0.058411,0.004395,0.059052,0.681458,0.007416
0.153503,0.042145,0.424652,0.159332,0.105713,0.053711,0.060944
0.455444,0.190094,0.011200,0.007416,0.244965,0.012146,0.078735
0.150757,0.271271,0.118530,0.028961,0.066803,0.306671,0.057007
0.036621,0.218658,0.094971,0.046692,0.139496,0.042114,0.421448
0.070282,0.000641,0.125580,0.192902,0.201324,0.204498,0.204773
0.155884,0.041779,0.256653,0.149963,0.040039,0.053009,0.302673
0.199585,0.196930,0.044769,0.150909,0.092255,0.151245,0.164307
0.185303,0.206390,0.484283,0.019714,0.053741,0.037994,0.012573
0.049622,0.235931,0.156494,0.132385,0.052887,0.081177,0.291504
0.260193,0.147430,0.302551,0.018250,0.166870,0.000732,0.103973
0.308594,0.079498,0.005463,0.003845,0.173157,0.333282,0.096161
0.139313,0.214233,0.380127,0.002686,0.003052,0.005920,0.254669
0.200165,0.072418,0.095245,0.149811,0.162781,0.230682,0.088898
0.109375,0.093689,0.235443,0.079437,0.136871,0.252594,0.092590
0.027802,0.047974,0.003784,0.010864,0.264648,0.332550,0.312378
0.067841,0.074829,0.164551,0.087616,0.280884,0.021545,0.302734
0.198700,0.345276,0.071716,0.039185,0.039124,0.030914,0.275085
0.049622,0.048676,0.365723,0.081329,0.424591,0.004608,0.025452
0.372101,0.016510,0.142334,0.148956,0.012878,0.035065,0.272156
0.049957,0.010864,0.108734,0.140991,0.473907,0.025299,0.190247
0.009155,0.203308,0.109436,0.117950,0.044800,0.023193,0.492157
0.349792,0.051270,0.204865,0.152588,0.084106,0.099670,0.057709
0.053467,0.333282,0.176086,0.060455,0.240234,0.133728,0.002747
0.018616,0.008087,0.257507,0.022186,0.084778,0.221375,0.387451
0.031036,0.370850,0.053802,0.271576,0.130646,0.078827,0.063263
0.079010,0.503571,0.012421,0.016571,0.196777,0.067047,0.124603
0.462189,0.106995,0.020233,0.001190,0.202545,0.022888,0.183960
0.010223,0.221863,0.035217,0.074249,0.002014,0.329163,0.327271
0.116852,0.254883,0.257172,0.096649,0.045441,0.098846,0.130157
0.183014,0.352539,0.244507,0.113861,0.008057,0.063202,0.034821
0.197357,0.600037,0.051392,0.041534,0.011200,0.051849,0.046631
0.185455,0.065186,0.014343,0.351929,0.011780,0.103485,0.267822
0.081482,0.089447,0.309998,0.232941,0.074219,0.018433,0.193481
0.124634,0.182831,0.165497,0.100342,0.188721,0.093292,0.144684
0.015350,0.176514,0.455750,0.044006,0.036133,0.267242,0.005005
0.072113,0.102020,0.100830,0.281677,0.119965,0.162292,0.161102
0.204590,0.027069,0.000854,0.138702,0.266998,0.141266,0.220520
0.022888,0.024078,0.104858,0.129913,0.487457,0.201813,0.028992
0.009247,0.333984,0.005341,0.065979,0.001953,0.227356,0.356140
0.090668,0.247314,0.207184,0.112335,0.041748,0.176971,0.123779
0.053986,0.205994,0.166809,0.038971,0.069702,0.034546,0.429993
0.087433,0.399139,0.079224,0.143585,0.069061,0.084869,0.136688
0.292999,0.351898,0.101929,0.103699,0.013672,0.000153,0.135651
0.521942,0.243652,0.063019,0.043274,0.036407,0.004211,0.087494
0.107635,0.062195,0.184174,0.073700,0.012451,0.382874,0.176971
0.000854,0.062866,0.026093,0.295837,0.271790,0.116089,0.226471
0.048462,0.094391,0.011230,0.192047,0.337738,0.123718,0.192413
0.018555,0.035095,0.583801,0.010162,0.266510,0.064270,0.021606
0.021057,0.221527,0.149353,0.039764,0.222290,0.127869,0.218140
0.022827,0.115601,0.411957,0.083862,0.191772,0.157440,0.016541
0.214783,0.085907,0.041840,0.120880,0.017181,0.301544,0.217865
0.102509,0.048370,0.305511,0.151611,0.147797,0.228607,0.015594
0.621185,0.020447,0.069977,0.063873,0.170593,0.052643,0.001282
0.289795,0.000580,0.257843,0.018921,0.121002,0.024200,0.287659
0.246429,0.246185,0.054047,0.123138,0.095337,0.186890,0.047974
0.204620,0.241119,0.177612,0.122162,0.053223,0.190155,0.011108
0.489380,0.016144,0.085754,0.038177,0.280334,0.008575,0.081635
0.182922,0.020081,0.048950,0.197754,0.439606,0.051056,0.059631
0.034515,0.006836,0.583710,0.016266,0.089142,0.210632,0.058899
0.061371,0.066376,0.318573,0.098145,0.011871,0.439667,0.003998
0.050354,0.122437,0.143158,0.016479,0.268463,0.059326,0.339783
0.166443,0.055176,0.188904,0.016968,0.226074,0.024933,0.321503
0.004517,0.334961,0.095581,0.062469,0.010101,0.295074,0.197296
0.128571,0.247314,0.267426,0.089966,0.094025,0.063812,0.108887
0.465820,0.048645,0.136108,0.083374,0.003204,0.219910,0.042938
0.108673,0.003510,0.251068,0.091522,0.366425,0.083435,0.095367
0.039124,0.028625,0.348907,0.344696,0.108063,0.066681,0.063904
0.116913,0.001434,0.046509,0.046417,0.379822,0.027161,0.381744
0.298492,0.281586,0.089630,0.020569,0.041260,0.184082,0.084381
0.170563,0.033844,0.173767,0.394318,0.036346,0.188629,0.002533
0.181213,0.009033,0.005371,0.192627,0.192719,0.379150,0.039886
0.046234,0.074585,0.077332,0.105835,0.077728,0.389435,0.228851
0.001770,0.424591,0.022247,0.312408,0.040497,0.079498,0.118988
0.092743,0.145752,0.222839,0.033508,0.064545,0.189972,0.250641
0.059631,0.431244,0.141144,0.224976,0.036804,0.028198,0.078003
0.199615,0.056122,0.491455,0.008850,0.035919,0.117920,0.090118
0.024048,0.027191,0.470917,0.030670,0.151306,0.086212,0.209656
0.305420,0.247925,0.178375,0.065186,0.078613,0.038666,0.085815
0.000854,0.051727,0.342346,0.086945,0.170074,0.116608,0.231445
0.032684,0.024841,0.097229,0.064972,0.450867,0.085571,0.243835
0.345856,0.090393,0.199280,0.062317,0.100281,0.183563,0.018311
0.079285,0.021698,0.042236,0.152069,0.181671,0.397369,0.125671
0.046631,0.096375,0.165710,0.065094,0.440002,0.104156,0.082031
0.208008,0.031982,0.016510,0.012848,0.544830,0.083679,0.102142
0.229370,0.379883,0.235504,0.001373,0.028687,0.012848,0.112335
0.040894,0.132629,0.010223,0.001312,0.170837,0.093353,0.550751
0.522583,0.023743,0.076691,0.107605,0.163818,0.017212,0.088348
0.146667,0.227722,0.465790,0.027222,0.101898,0.029999,0.000702
0.030884,0.140076,0.113403,0.432220,0.025208,0.231934,0.026276
0.124634,0.520386,0.073853,0.017029,0.076782,0.005463,0.181854
0.032166,0.342896,0.274750,0.123657,0.116180,0.025757,0.084595
0.007568,0.149017,0.072021,0.189850,0.030396,0.470154,0.080994
0.032104,0.181366,0.029388,0.258820,0.252777,0.152039,0.093506
0.228241,0.103363,0.224976,0.214569,0.035217,0.045624,0.148010
0.227722,0.311188,0.107941,0.165924,0.056549,0.122437,0.008240
0.034973,0.084808,0.247101,0.004150,0.026825,0.163422,0.438721
0.125061,0.076416,0.123444,0.524384,0.049683,0.041168,0.059845
0.222107,0.223450,0.114502,0.063965,0.010712,0.259186,0.106079
0.016479,0.123138,0.127777,0.024567,0.131683,0.440460,0.135895
0.422699,0.138733,0.045776,0.074432,0.106567,0.170593,0.041199
0.006989,0.013092,0.115692,0.380737,0.222931,0.078918,0.181641
0.050507,0.283356,0.128387,0.286041,0.019592,0.134216,0.097900
0.024170,0.476257,0.130524,0.051453,0.023956,0.262695,0.030945
0.263611,0.002319,0.331268,0.049408,0.175720,0.021881,0.155792
0.014496,0.337097,0.108459,0.016479,0.149933,0.121674,0.251862
0.027618,0.261200,0.094788,0.020264,0.192963,0.287018,0.116150
0.010071,0.372894,0.049194,0.100952,0.398407,0.042694,0.025787
0.332947,0.104462,0.061127,0.103790,0.097290,0.165558,0.134827
0.039001,0.194031,0.145172,0.181396,0.299896,0.077820,0.062683
0.076447,0.228851,0.101715,0.176941,0.024841,0.355286,0.035919
0.080048,0.224213,0.194305,0.282928,0.093262,0.058105,0.067139
0.216217,0.033844,0.029236,0.281403,0.027710,0.285980,0.125610
0.190704,0.040375,0.070313,0.145386,0.280334,0.139465,0.133423
0.028778,0.030457,0.515076,0.044861,0.271149,0.104889,0.004791
0.116119,0.053711,0.061646,0.025452,0.237946,0.464905,0.040222
0.049286,0.030334,0.200104,0.057922,0.152893,0.024994,0.484467
0.292145,0.109497,0.010620,0.063477,0.125305,0.323639,0.075317
0.548340,0.044495,0.201569,0.007233,0.033264,0.116394,0.048706
0.267914,0.050140,0.400696,0.151306,0.069092,0.004150,0.056702
0.026672,0.014954,0.085999,0.048279,0.296967,0.302002,0.225128
0.014465,0.121643,0.076660,0.242004,0.363739,0.043762,0.137726
0.298737,0.359741,0.121155,0.001770,0.015778,0.124298,0.078522
0.023010,0.007874,0.044830,0.166901,0.256134,0.343353,0.157898
0.180420,0.001678,0.115814,0.058289,0.053589,0.305511,0.284698
0.058228,0.076508,0.224121,0.166748,0.219269,0.061829,0.193298
0.029236,0.102570,0.027008,0.022614,0.636627,0.081787,0.100159
0.249207,0.097687,0.193024,0.030762,0.094208,0.205841,0.129272
0.105194,0.048035,0.404724,0.242279,0.132263,0.012756,0.054749
0.072510,0.315765,0.160492,0.273621,0.049896,0.022827,0.104889
0.281372,0.169556,0.221008,0.056091,0.221405,0.032684,0.017883
0.131958,0.065979,0.074432,0.214966,0.107452,0.005707,0.399506
0.229919,0.125397,0.123108,0.192688,0.020660,0.256348,0.051880
0.235809,0.001709,0.246826,0.029205,0.384460,0.084534,0.017456
0.169220,0.157227,0.010071,0.011627,0.189331,0.033295,0.429230
0.219269,0.070892,0.360260,0.089233,0.067322,0.115814,0.077209
0.064423,0.205658,0.416595,0.035065,0.045105,0.092194,0.140961
0.020782,0.023590,0.297180,0.142731,0.134216,0.219666,0.161835
0.540558,0.028107,0.035370,0.035980,0.056702,0.080627,0.222656
0.021423,0.136566,0.265503,0.336426,0.026520,0.081543,0.132019
0.042145,0.026123,0.176575,0.024414,0.169098,0.067932,0.493713
0.071014,0.296478,0.138947,0.109070,0.339996,0.026520,0.017975
0.050964,0.190918,0.047638,0.047943,0.522583,0.132629,0.007324
0.068909,0.103546,0.047668,0.080780,0.348694,0.137238,0.213165
0.083679,0.052795,0.041779,0.039276,0.045227,0.299805,0.437439
0.057404,0.049500,0.226898,0.119904,0.178558,0.126556,0.241180
0.081207,0.201294,0.285065,0.126709,0.174194,0.004761,0.126770
0.593109,0.001648,0.024078,0.016144,0.160400,0.204254,0.000366
0.042297,0.151947,0.037262,0.007538,0.016083,0.723724,0.021149
0.272461,0.106964,0.027374,0.320740,0.067383,0.105103,0.099976
0.052948,0.153534,0.147491,0.007263,0.243317,0.063538,0.331909
0.223633,0.123322,0.318146,0.230652,0.057739,0.022522,0.023987
0.201660,0.018311,0.062378,0.008636,0.064453,0.176544,0.468018
0.099609,0.007111,0.565125,0.037476,0.109802,0.024658,0.156219
0.005768,0.284851,0.200714,0.113281,0.001190,0.329498,0.064697
0.304871,0.301025,0.140991,0.083191,0.043732,0.038391,0.087799
0.150116,0.244507,0.147980,0.146423,0.095184,0.208954,0.006836
0.027435,0.074493,0.067078,0.089874,0.152710,0.275818,0.312592
0.047607,0.141388,0.039642,0.254578,0.280060,0.098907,0.137817
0.056152,0.028839,0.480469,0.008423,0.387329,0.001312,0.037476
0.403137,0.005554,0.004791,0.245026,0.164825,0.055298,0.121368
0.002228,0.047211,0.233673,0.333130,0.039795,0.289124,0.054840
0.200867,0.139679,0.073822,0.007568,0.182007,0.350525,0.045532
0.004852,0.100403,0.171600,0.117554,0.228699,0.185272,0.191620
0.197662,0.113861,0.005249,0.247894,0.259552,0.029266,0.146515
0.368469,0.016388,0.033905,0.014465,0.035828,0.526031,0.004913
0.337402,0.055969,0.115753,0.071289,0.297302,0.073303,0.048981
0.083649,0.067535,0.056732,0.210663,0.189697,0.168457,0.223267
0.079315,0.008026,0.229919,0.015503,0.139038,0.157318,0.370880
0.142822,0.137878,0.158356,0.175446,0.210449,0.169434,0.005615
0.007355,0.099976,0.113617,0.043640,0.254395,0.057251,0.423767
0.107513,0.261902,0.152283,0.248840,0.133423,0.065216,0.030823
0.222656,0.079956,0.007996,0.103790,0.064056,0.286255,0.235291
0.091400,0.297699,0.038361,0.296692,0.010742,0.106689,0.158417
0.081726,0.277893,0.115387,0.162781,0.115265,0.093903,0.153046
0.094391,0.093964,0.040955,0.113800,0.072174,0.498077,0.086639
0.154266,0.028015,0.023651,0.066345,0.038025,0.031219,0.658478
0.065430,0.107025,0.162811,0.166626,0.307343,0.154419,0.036346
0.179260,0.267181,0.025635,0.009827,0.217316,0.213745,0.087036
0.248596,0.028839,0.022095,0.520081,0.002808,0.114258,0.063324
0.007202,0.253754,0.028564,0.340363,0.165161,0.157898,0.047058
0.256165,0.235077,0.026184,0.190063,0.151947,0.061584,0.078979
0.076691,0.016846,0.189087,0.101227,0.259399,0.182709,0.174042
0.005188,0.069427,0.066101,0.290802,0.083557,0.459869,0.025055
0.101715,0.085938,0.223999,0.011475,0.332184,0.159454,0.085236
0.271484,0.227997,0.027924,0.150513,0.146271,0.012970,0.162842
0.066742,0.082245,0.071686,0.317688,0.332062,0.100342,0.029236
0.192902,0.004822,0.001801,0.005096,0.388855,0.363281,0.043243
0.294373,0.385437,0.058960,0.047333,0.135193,0.007111,0.071594
0.061890,0.043549,0.042877,0.110657,0.585327,0.059448,0.096252
0.331451,0.027954,0.022156,0.302979,0.208191,0.063934,0.043335
0.267090,0.113007,0.053162,0.049561,0.191803,0.212891,0.112488
0.486664,0.041168,0.218475,0.047791,0.007935,0.025726,0.172241
0.054138,0.224640,0.068390,0.211853,0.203857,0.148346,0.088776
0.050140,0.161102,0.071136,0.042175,0.043915,0.513123,0.118408
0.144867,0.103943,0.154999,0.204285,0.175537,0.091614,0.124756
0.196838,0.236481,0.018372,0.184753,0.125305,0.042786,0.195465
0.174438,0.023102,0.125122,0.386719,0.153473,0.100311,0.036835
0.036041,0.011261,0.035065,0.048462,0.421844,0.190521,0.256805
0.064453,0.012726,0.141693,0.085724,0.228394,0.035950,0.431061
0.133698,0.117981,0.017029,0.142548,0.097504,0.311859,0.179382
0.121735,0.162689,0.186493,0.236023,0.209564,0.071411,0.012085
0.067322,0.227417,0.049896,0.172577,0.007874,0.286011,0.188904
0.103638,0.405914,0.044830,0.168701,0.106110,0.117462,0.053345
0.365265,0.086029,0.022614,0.074921,0.335510,0.034515,0.081146
0.112427,0.010101,0.157257,0.227600,0.039063,0.113251,0.340302
0.359650,0.009521,0.094666,0.280487,0.046936,0.066833,0.141907
0.379028,0.063049,0.040497,0.075012,0.028320,0.046112,0.367981
0.009705,0.030914,0.068634,0.076447,0.036072,0.614868,0.163361
0.133057,0.122894,0.154327,0.032440,0.101318,0.163544,0.292419
0.143219,0.075043,0.095093,0.493256,0.050140,0.067047,0.076202
0.010284,0.002106,0.374481,0.150360,0.069611,0.348694,0.044464
0.016541,0.136047,0.084473,0.298126,0.057251,0.293243,0.114319
0.097076,0.127380,0.181091,0.247162,0.263977,0.049103,0.034210
0.250763,0.077637,0.006897,0.064270,0.106537,0.119293,0.374603
0.289948,0.038208,0.149902,0.055450,0.141052,0.224091,0.101349
0.120972,0.291779,0.047577,0.122406,0.081970,0.257568,0.077728
0.102020,0.009552,0.037109,0.098694,0.442108,0.136932,0.173584
0.099213,0.319275,0.035248,0.036987,0.149170,0.013519,0.346588
0.368622,0.026062,0.125336,0.310547,0.047363,0.084320,0.037750
0.063934,0.310181,0.256470,0.095093,0.087708,0.039154,0.147461
0.235596,0.038330,0.088440,0.381195,0.040131,0.035248,0.181061
0.124237,0.050476,0.104706,0.134369,0.149414,0.193878,0.242920
0.170959,0.054108,0.016174,0.077362,0.225586,0.113831,0.341980
0.056030,0.273468,0.313812,0.026917,0.028168,0.253815,0.047791
0.162964,0.113464,0.031189,0.013062,0.047852,0.592560,0.038910
0.236206,0.024597,0.010193,0.311798,0.042023,0.131195,0.243988
0.021576,0.316315,0.292786,0.069855,0.011597,0.001984,0.285889
0.126373,0.254517,0.143036,0.067993,0.127930,0.144257,0.135895
0.030792,0.318787,0.145569,0.058319,0.019104,0.099182,0.328247
0.000641,0.022003,0.259583,0.264709,0.201111,0.016205,0.235748
0.296448,0.109131,0.133057,0.185150,0.070221,0.041199,0.164795
0.096710,0.005066,0.060059,0.227539,0.278809,0.022736,0.309082
0.264923,0.304565,0.101257,0.067749,0.018066,0.131653,0.111786
0.111450,0.103455,0.052216,0.220764,0.245544,0.244019,0.022552
0.348511,0.025146,0.108948,0.130280,0.188293,0.197296,0.001526
0.145538,0.075073,0.355072,0.054565,0.299622,0.018097,0.052032
0.048645,0.051331,0.357941,0.184387,0.013428,0.086639,0.257629
0.199585,0.034760,0.416382,0.081390,0.021973,0.240417,0.005493
0.547638,0.068298,0.103943,0.148956,0.022919,0.001526,0.106720
0.151917,0.000854,0.251953,0.209747,0.116577,0.025146,0.243805
0.063721,0.331024,0.208862,0.113159,0.113190,0.056061,0.113983
0.335724,0.115631,0.036713,0.090698,0.004272,0.178741,0.238220
0.044464,0.036987,0.014191,0.264679,0.389404,0.247314,0.002960
0.108185,0.161530,0.126953,0.018280,0.018951,0.019104,0.546997
0.224976,0.036346,0.187988,0.192413,0.237213,0.014130,0.106934
0.232056,0.109650,0.069977,0.311340,0.016327,0.225037,0.035614
0.108795,0.126831,0.367737,0.018066,0.061035,0.211731,0.105804
0.015106,0.443329,0.052460,0.020752,0.036285,0.147552,0.284515
0.103546,0.142273,0.020844,0.435699,0.187256,0.081207,0.029175
0.049072,0.067566,0.269531,0.080109,0.140472,0.391388,0.001862
0.004395,0.036438,0.639404,0.026367,0.033295,0.216492,0.043610
0.141083,0.471649,0.050232,0.015289,0.072601,0.225128,0.024017
0.071106,0.504028,0.053345,0.232819,0.027679,0.018402,0.092621
0.152191,0.023285,0.087463,0.310944,0.051392,0.273315,0.101410
0.448517,0.211578,0.010162,0.164032,0.024323,0.124329,0.017059
0.058228,0.650513,0.038147,0.069061,0.019379,0.138794,0.025879
0.117645,0.087860,0.086273,0.022339,0.528351,0.105286,0.052246
0.205719,0.010193,0.033844,0.181122,0.435272,0.062561,0.071289
0.374725,0.015259,0.167969,0.072754,0.122589,0.187744,0.058960
0.388702,0.161469,0.077789,0.108063,0.000214,0.243958,0.019806
0.327667,0.102356,0.060089,0.137207,0.041046,0.027283,0.304352
0.065186,0.039551,0.035034,0.040497,0.088074,0.185608,0.546051
0.266083,0.358795,0.021606,0.171082,0.039185,0.060028,0.083221
0.102264,0.007324,0.144592,0.242950,0.203979,0.002991,0.295898
0.093170,0.005676,0.273132,0.082520,0.027283,0.479218,0.039001
0.325958,0.194763,0.043213,0.173859,0.052704,0.033630,0.175873
0.051727,0.135620,0.239838,0.216217,0.078003,0.269440,0.009155
0.479797,0.003174,0.244507,0.115448,0.057800,0.014587,0.084686
0.031219,0.242767,0.088898,0.021057,0.360657,0.013092,0.242310
0.082458,0.141815,0.041443,0.168945,0.323212,0.064362,0.177765
0.254700,0.071442,0.158813,0.140717,0.126190,0.015381,0.232758
0.272675,0.075226,0.053772,0.160248,0.134369,0.270813,0.032898
0.347351,0.244995,0.014252,0.194794,0.028351,0.059113,0.111145
0.081268,0.342133,0.208984,0.056274,0.126312,0.167542,0.017487
0.184265,0.054108,0.050537,0.210358,0.067993,0.294708,0.138031
0.321716,0.076935,0.003845,0.255066,0.162354,0.169617,0.010468
0.277679,0.248016,0.237946,0.140198,0.027008,0.021393,0.047760
0.047913,0.215637,0.025085,0.353790,0.150024,0.124542,0.083008
0.243378,0.014679,0.028961,0.064880,0.466553,0.095917,0.085632
0.229828,0.015656,0.076660,0.495819,0.115601,0.027588,0.038849
0.103394,0.088013,0.035950,0.148590,0.201294,0.209839,0.212921
0.054169,0.255066,0.249237,0.160797,0.032745,0.144684,0.103302
0.027252,0.041626,0.040527,0.259186,0.179321,0.225189,0.226898
0.144958,0.163361,0.011810,0.007080,0.198700,0.214783,0.259308
0.579529,0.001740,0.017212,0.061951,0.049347,0.216064,0.074158
0.014618,0.057159,0.222961,0.284790,0.192627,0.225250,0.002594
0.134949,0.052277,0.118011,0.169861,0.040497,0.033966,0.450439
0.377228,0.133698,0.104858,0.061523,0.030334,0.015594,0.276764
0.056366,0.066986,0.104584,0.270874,0.231812,0.226318,0.043060
0.133667,0.322998,0.155548,0.162476,0.009918,0.189301,0.026093
0.288757,0.049042,0.274780,0.226776,0.018250,0.140411,0.001984
0.107697,0.006134,0.043457,0.427094,0.378510,0.015930,0.021179
0.068481,0.262451,0.067291,0.032623,0.303558,0.070129,0.195465
0.205902,0.023315,0.334442,0.033020,0.281403,0.029236,0.092682
0.179108,0.037659,0.103607,0.119019,0.344269,0.051056,0.165283
0.047699,0.350342,0.045135,0.345215,0.067719,0.092621,0.051270
0.172455,0.048492,0.068726,0.010925,0.218872,0.149200,0.331329
0.159302,0.313019,0.112946,0.257507,0.029419,0.039551,0.088257
0.446014,0.068420,0.167572,0.135803,0.147614,0.016602,0.017975
0.050720,0.037262,0.488861,0.015808,0.010681,0.259155,0.137512
0.119537,0.163452,0.104156,0.193359,0.208099,0.092987,0.118408
0.001984,0.055756,0.286102,0.014709,0.059479,0.549896,0.032074
0.061127,0.150421,0.105499,0.173706,0.291077,0.107147,0.111023
0.397583,0.047638,0.123322,0.000031,0.016510,0.121460,0.293457
0.195526,0.179688,0.189056,0.041931,0.169800,0.129791,0.094208
0.197113,0.432861,0.140167,0.028717,0.013214,0.136139,0.051788
0.513916,0.104797,0.071899,0.038544,0.095947,0.018188,0.156708
0.252991,0.143524,0.136353,0.067169,0.278320,0.104401,0.017242
0.271301,0.238861,0.052063,0.078552,0.039978,0.269897,0.049347
0.149017,0.020844,0.032776,0.488861,0.030579,0.153870,0.124054
0.513916,0.042877,0.041382,0.023956,0.374298,0.003479,0.000092
0.045685,0.211304,0.268188,0.025909,0.281525,0.060028,0.107361
0.005341,0.094482,0.031006,0.686646,0.036987,0.078796,0.066742
0.016174,0.049072,0.009857,0.251434,0.055054,0.380707,0.237701
0.006256,0.223846,0.124573,0.015137,0.204773,0.171844,0.253571
0.114746,0.205109,0.074890,0.044647,0.387573,0.107300,0.065735
