ó^Ç¶ÇΩèdóvìx,0.120000,0.200000,0.100000,0.200000,0.080000,0.200000,0.060000,0.200000,0.050000,0.190000,0.050000,0.170000,0.050000,0.150000,0.050000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
36,0.080663, 0.184939,0.086971, 0.157309,0.091138, 0.185067,0.058973, 0.203804,0.114850, 0.212633,0.043486, 0.158930,0.071942, 0.159121,0.039998, 0.150176,0.823956
37,0.152607, 0.191298,0.099264, 0.172845,0.063922, 0.168911,0.053845, 0.128571,0.035671, 0.119576,0.076304, 0.134789,0.152607, 0.195045,0.076304, 0.178440,0.578953
38,0.169076, 0.216425,0.087379, 0.136858,0.087379, 0.138594,0.089983, 0.199380,0.043690, 0.193141,0.096570, 0.205535,0.031731, 0.124144,0.043690, 0.136425,0.701004
39,0.133148, 0.229527,0.085828, 0.190704,0.107142, 0.191101,0.050121, 0.161994,0.071428, 0.171745,0.045187, 0.114265,0.077495, 0.170185,0.066574, 0.133556,0.726155
40,0.089239, 0.274782,0.130447, 0.193896,0.046569, 0.195720,0.049406, 0.146024,0.069942, 0.128536,0.069942, 0.184328,0.083492, 0.186358,0.036273, 0.115045,0.849380
41,0.158278, 0.255812,0.059215, 0.184720,0.064807, 0.194171,0.078326, 0.143083,0.039824, 0.161559,0.050361, 0.147076,0.052972, 0.187550,0.074650, 0.147597,0.843135
42,0.075995, 0.184041,0.145411, 0.201332,0.075995, 0.193656,0.075995, 0.187077,0.085254, 0.193656,0.042805, 0.182854,0.050663, 0.137083,0.042805, 0.125378,0.810155
43,0.137967, 0.198554,0.121261, 0.175079,0.081569, 0.167115,0.036875, 0.173070,0.061046, 0.122552,0.081871, 0.213597,0.038990, 0.155744,0.062203, 0.172506,0.756435
44,0.156732, 0.204496,0.156732, 0.206556,0.084429, 0.188256,0.047726, 0.178471,0.046183, 0.120951,0.057278, 0.132845,0.035997, 0.175115,0.078366, 0.129866,0.673114
45,0.069062, 0.234255,0.069062, 0.176814,0.069062, 0.125356,0.138124, 0.190901,0.052108, 0.117357,0.078085, 0.176062,0.078085, 0.175624,0.073229, 0.176814,0.746368
46,0.136386, 0.194625,0.085318, 0.205759,0.076172, 0.183580,0.048303, 0.187404,0.092971, 0.182118,0.050564, 0.172290,0.035621, 0.117840,0.056100, 0.174950,0.837131
47,0.097827, 0.198751,0.134610, 0.226685,0.067780, 0.215716,0.054050, 0.175905,0.032649, 0.173595,0.049468, 0.148311,0.039931, 0.173595,0.056793, 0.154334,0.933783
48,0.140634, 0.197224,0.140634, 0.190906,0.136170, 0.186765,0.040507, 0.165491,0.036517, 0.168412,0.036702, 0.169955,0.052315, 0.172646,0.046878, 0.118247,0.739288
49,0.082357, 0.172654,0.093298, 0.204255,0.081687, 0.202085,0.063496, 0.187357,0.038888, 0.150206,0.058332, 0.204712,0.072127, 0.172654,0.034661, 0.181231,0.950309
50,0.105700, 0.244213,0.122367, 0.174450,0.118200, 0.175038,0.041533, 0.158529,0.034439, 0.156458,0.118200, 0.169589,0.040789, 0.141950,0.044093, 0.154450,0.749356
51,0.146392, 0.200370,0.073896, 0.181480,0.146392, 0.198254,0.052389, 0.133542,0.048797, 0.179042,0.048305, 0.178059,0.051281, 0.178059,0.045464, 0.138277,0.774165
52,0.146767, 0.206360,0.082312, 0.190517,0.054947, 0.190036,0.051829, 0.186946,0.048922, 0.154102,0.073384, 0.192898,0.051899, 0.140348,0.041379, 0.187352,0.897120
53,0.152028, 0.206401,0.102456, 0.200075,0.077468, 0.154611,0.060101, 0.139201,0.085687, 0.211552,0.034814, 0.183278,0.031748, 0.135518,0.030251, 0.194811,0.850893
54,0.086542, 0.171411,0.061798, 0.204751,0.078730, 0.145471,0.096542, 0.197390,0.078730, 0.201730,0.052486, 0.150362,0.073801, 0.193444,0.055959, 0.150853,0.830824
55,0.193515, 0.235182,0.112264, 0.216663,0.062382, 0.149325,0.100664, 0.146118,0.060408, 0.142567,0.039947, 0.137264,0.058215, 0.135751,0.060408, 0.149325,0.624393
56,0.237826, 0.277409,0.077472, 0.146235,0.118913, 0.162982,0.071191, 0.146235,0.040003, 0.141762,0.061815, 0.160046,0.059456, 0.148001,0.043525, 0.107129,0.579599
57,0.144223, 0.194570,0.079894, 0.185889,0.076576, 0.189960,0.059444, 0.180407,0.086000, 0.207178,0.072111, 0.184401,0.040685, 0.139693,0.042102, 0.116865,0.797929
58,0.092809, 0.179825,0.090675, 0.199953,0.054057, 0.184683,0.161350, 0.215379,0.044077, 0.155288,0.060977, 0.190196,0.069947, 0.128218,0.053783, 0.118785,0.744651
59,0.094492, 0.177296,0.093757, 0.197446,0.065287, 0.204180,0.096336, 0.214625,0.032320, 0.156112,0.052389, 0.201864,0.048986, 0.163266,0.060291, 0.141353,0.912281
60,0.073965, 0.168417,0.102838, 0.169508,0.066153, 0.168417,0.132306, 0.229287,0.063177, 0.162254,0.132306, 0.181785,0.044102, 0.110036,0.034406, 0.161042,0.701493
61,0.115292, 0.170170,0.124438, 0.182130,0.043327, 0.166105,0.068915, 0.170356,0.076728, 0.244960,0.041479, 0.129153,0.081653, 0.169081,0.044528, 0.171685,0.807280
62,0.148197, 0.222198,0.085581, 0.164111,0.103523, 0.177787,0.074099, 0.205844,0.048125, 0.136398,0.047366, 0.156343,0.030868, 0.173604,0.050541, 0.175415,0.823401
63,0.175316, 0.227399,0.087658, 0.209407,0.087658, 0.205619,0.049037, 0.130193,0.032741, 0.195477,0.062226, 0.137509,0.087658, 0.134533,0.046433, 0.131136,0.742545
64,0.138144, 0.191830,0.073880, 0.176673,0.136395, 0.189426,0.073880, 0.140654,0.054095, 0.183582,0.038266, 0.171323,0.024052, 0.162285,0.068198, 0.177318,0.786182
65,0.087680, 0.194305,0.151512, 0.213615,0.085131, 0.195685,0.053709, 0.144460,0.045566, 0.184845,0.045566, 0.185549,0.041979, 0.142781,0.075756, 0.151862,0.826204
66,0.157196, 0.212461,0.187164, 0.228830,0.093582, 0.138721,0.065860, 0.176727,0.046791, 0.177533,0.046791, 0.126191,0.053887, 0.127923,0.034817, 0.125526,0.627825
67,0.193777, 0.246662,0.076200, 0.163796,0.063669, 0.135579,0.096889, 0.158587,0.055023, 0.175426,0.054397, 0.212160,0.037043, 0.134051,0.063669, 0.133073,0.718668
68,0.141205, 0.199845,0.077718, 0.152888,0.147784, 0.200080,0.052635, 0.180369,0.039710, 0.177546,0.049261, 0.123070,0.035586, 0.171654,0.071425, 0.179226,0.769354
69,0.084508, 0.183271,0.152021, 0.193688,0.091635, 0.193688,0.042254, 0.173760,0.091635, 0.193688,0.040609, 0.124508,0.081219, 0.132585,0.081219, 0.139712,0.669798
70,0.132500, 0.195386,0.059377, 0.187915,0.072353, 0.180119,0.075509, 0.183216,0.041858, 0.184829,0.051322, 0.140061,0.068565, 0.183095,0.047143, 0.196750,0.902745
71,0.130466, 0.178260,0.130466, 0.174583,0.130466, 0.207450,0.056418, 0.153614,0.036293, 0.135564,0.092006, 0.165349,0.037246, 0.158691,0.053893, 0.159235,0.665493
72,0.095250, 0.157172,0.186603, 0.241750,0.095250, 0.153253,0.056190, 0.216816,0.028095, 0.135984,0.027329, 0.206873,0.046651, 0.153726,0.056190, 0.142869,0.816885
73,0.099342, 0.213739,0.126554, 0.203908,0.066184, 0.198684,0.044710, 0.127909,0.050004, 0.166677,0.063277, 0.173902,0.035617, 0.168705,0.086615, 0.174173,0.855396
74,0.133259, 0.209643,0.155494, 0.204836,0.048501, 0.189496,0.079761, 0.173323,0.045452, 0.170360,0.039880, 0.121428,0.057804, 0.187637,0.054024, 0.129103,0.771650
75,0.109289, 0.196402,0.091257, 0.190160,0.061349, 0.164546,0.108456, 0.177471,0.069463, 0.165802,0.048543, 0.233958,0.048543, 0.153172,0.038744, 0.142845,0.848711
76,0.148362, 0.203422,0.139434, 0.194493,0.041123, 0.205545,0.052430, 0.177263,0.049849, 0.183362,0.041555, 0.123912,0.061293, 0.182902,0.052744, 0.142311,0.826421
77,0.123666, 0.215351,0.073138, 0.201250,0.052036, 0.265324,0.067256, 0.163499,0.034691, 0.187171,0.038415, 0.195854,0.038684, 0.160524,0.043906, 0.139236,1.056418
78,0.068794, 0.230327,0.205817, 0.264150,0.040733, 0.131914,0.072992, 0.137588,0.046165, 0.229940,0.068606, 0.127916,0.040284, 0.153274,0.057664, 0.123839,0.797893
79,0.182328, 0.240032,0.115676, 0.176670,0.115676, 0.156040,0.045696, 0.132086,0.059791, 0.197374,0.046371, 0.152082,0.038125, 0.131573,0.059701, 0.150779,0.673274
80,0.157779, 0.210104,0.150834, 0.201760,0.058609, 0.186535,0.053662, 0.134619,0.078889, 0.135145,0.041181, 0.144360,0.042501, 0.186535,0.040918, 0.176570,0.751254
81,0.139873, 0.213042,0.097617, 0.231444,0.050964, 0.217555,0.062102, 0.139103,0.045817, 0.141323,0.043444, 0.182284,0.065574, 0.182730,0.042100, 0.145031,0.905021
82,0.113693, 0.193915,0.131310, 0.250961,0.107114, 0.171539,0.039671, 0.180260,0.041565, 0.167999,0.045164, 0.169467,0.046401, 0.134427,0.056431, 0.150083,0.837302
83,0.133685, 0.190503,0.080858, 0.182116,0.072903, 0.183938,0.078111, 0.195049,0.054104, 0.180528,0.072524, 0.125302,0.068736, 0.178328,0.040841, 0.162473,0.796474
84,0.163159, 0.219249,0.047264, 0.199607,0.085311, 0.203089,0.081579, 0.136195,0.044101, 0.133246,0.079316, 0.194875,0.044467, 0.183632,0.050655, 0.134255,0.808296
85,0.101239, 0.217883,0.179577, 0.234886,0.052922, 0.203284,0.035561, 0.202477,0.031036, 0.109317,0.063177, 0.152772,0.050128, 0.117282,0.089788, 0.158671,0.793143
86,0.073295, 0.161521,0.130966, 0.175237,0.130966, 0.167424,0.065483, 0.161521,0.043655, 0.153693,0.046496, 0.156534,0.130966, 0.175237,0.065483, 0.161521,0.625379
87,0.188677, 0.237288,0.158271, 0.207908,0.051525, 0.181514,0.051525, 0.141094,0.053337, 0.140776,0.040992, 0.170658,0.081985, 0.138188,0.034350, 0.121910,0.678673
88,0.175874, 0.241123,0.148234, 0.202996,0.088702, 0.201093,0.067169, 0.183984,0.027055, 0.139640,0.058625, 0.113543,0.034083, 0.094042,0.053143, 0.170695,0.694230
89,0.196225, 0.252866,0.078826, 0.226903,0.055204, 0.157653,0.075634, 0.225243,0.049056, 0.118980,0.065408, 0.127718,0.051140, 0.139096,0.040268, 0.139779,0.776476
90,0.137460, 0.202936,0.065219, 0.158010,0.086411, 0.209704,0.056012, 0.178354,0.039842, 0.178773,0.048998, 0.199417,0.040517, 0.160775,0.052964, 0.184609,0.945156
91,0.146136, 0.193330,0.124671, 0.185585,0.151238, 0.199849,0.051263, 0.155158,0.038072, 0.170827,0.038058, 0.155827,0.051798, 0.173726,0.048712, 0.115751,0.700104
92,0.163494, 0.217758,0.129599, 0.204169,0.084425, 0.194232,0.038809, 0.174059,0.040874, 0.136975,0.047603, 0.163453,0.055421, 0.144025,0.040874, 0.164231,0.797804
93,0.125814, 0.177149,0.125814, 0.178213,0.052541, 0.216242,0.101176, 0.168094,0.048066, 0.160814,0.053648, 0.160842,0.062907, 0.145447,0.062358, 0.160875,0.735350
94,0.164417, 0.224313,0.094001, 0.205563,0.091584, 0.208899,0.052994, 0.182217,0.072993, 0.188002,0.036496, 0.125431,0.037805, 0.143214,0.026478, 0.145592,0.846464
95,0.136758, 0.194375,0.138681, 0.189406,0.136758, 0.187399,0.046227, 0.168504,0.051575, 0.168504,0.045586, 0.128810,0.029639, 0.163321,0.046453, 0.168002,0.736644
96,0.147597, 0.211160,0.170318, 0.227041,0.060446, 0.199007,0.060486, 0.144015,0.049351, 0.121925,0.043463, 0.120893,0.042580, 0.190727,0.034984, 0.176007,0.781549
97,0.148375, 0.196986,0.072473, 0.173737,0.074187, 0.173672,0.083116, 0.178136,0.127088, 0.183097,0.074187, 0.152386,0.049458, 0.118221,0.041558, 0.153323,0.659116
98,0.198452, 0.247411,0.111726, 0.167579,0.101012, 0.158601,0.037391, 0.149673,0.055863, 0.157262,0.041310, 0.210952,0.041310, 0.141190,0.041310, 0.138958,0.743254
99,0.147490, 0.202848,0.083859, 0.242687,0.121343, 0.211034,0.040978, 0.183846,0.060381, 0.123472,0.053218, 0.181890,0.040444, 0.133177,0.045755, 0.127577,0.813062
100,0.106193, 0.201400,0.148580, 0.207839,0.092346, 0.173929,0.062983, 0.220719,0.037017, 0.149943,0.065413, 0.182391,0.039564, 0.129367,0.035517, 0.146800,0.824776
101,0.119655, 0.165290,0.143747, 0.254835,0.125607, 0.176074,0.070015, 0.159575,0.041869, 0.126649,0.048032, 0.167184,0.084945, 0.162867,0.033781, 0.119874,0.664697
102,0.131032, 0.188630,0.125080, 0.182123,0.065516, 0.202519,0.065516, 0.175303,0.056858, 0.172225,0.034060, 0.170011,0.044534, 0.166303,0.056858, 0.163432,0.841092
103,0.157320, 0.237748,0.105481, 0.185445,0.074493, 0.130384,0.041557, 0.177833,0.074493, 0.150124,0.074493, 0.186487,0.033672, 0.181217,0.067345, 0.121907,0.742290
104,0.157928, 0.208523,0.084916, 0.170124,0.084916, 0.142625,0.084916, 0.205891,0.094291, 0.205159,0.048896, 0.179097,0.027740, 0.134185,0.043687, 0.127104,0.745417
105,0.166708, 0.249544,0.110031, 0.197708,0.032299, 0.186568,0.120559, 0.225921,0.048369, 0.118940,0.039650, 0.108458,0.026357, 0.158059,0.065541, 0.145288,0.780972
106,0.097032, 0.210803,0.085561, 0.201904,0.072589, 0.180354,0.050997, 0.203902,0.041682, 0.212180,0.044726, 0.184793,0.067636, 0.167112,0.037552, 0.141176,1.004451
107,0.118087, 0.228616,0.115087, 0.236174,0.098656, 0.162550,0.063364, 0.146902,0.052232, 0.156324,0.054733, 0.184226,0.042004, 0.174283,0.050000, 0.116762,0.811674
108,0.089993, 0.200682,0.142131, 0.202316,0.073380, 0.183057,0.080733, 0.193057,0.035128, 0.192331,0.068380, 0.159522,0.034190, 0.180593,0.039563, 0.124943,0.873003
109,0.128733, 0.184920,0.128733, 0.230747,0.099097, 0.177193,0.051502, 0.167667,0.052698, 0.167881,0.042911, 0.158094,0.033549, 0.165539,0.063461, 0.147274,0.798631
110,0.089647, 0.176723,0.142241, 0.191795,0.144672, 0.190389,0.053515, 0.131314,0.054348, 0.173938,0.080272, 0.176723,0.072336, 0.116136,0.040376, 0.165575,0.645185
111,0.137642, 0.194908,0.137642, 0.200129,0.068821, 0.179309,0.073347, 0.192597,0.050806, 0.172703,0.039593, 0.171593,0.035935, 0.171593,0.048898, 0.124483,0.814631
112,0.120673, 0.200220,0.153840, 0.221427,0.081728, 0.135147,0.047328, 0.148798,0.064194, 0.172936,0.064194, 0.157259,0.043349, 0.164890,0.047328, 0.176690,0.754733
113,0.179864, 0.237155,0.089932, 0.205888,0.086360, 0.141718,0.046752, 0.208510,0.055762, 0.138146,0.043659, 0.205708,0.033549, 0.141297,0.050428, 0.135273,0.827389
114,0.101076, 0.217729,0.071666, 0.219607,0.173548, 0.236395,0.048669, 0.177032,0.035709, 0.173721,0.037671, 0.148222,0.045483, 0.139274,0.043179, 0.131019,0.885999
115,0.207462, 0.259546,0.103731, 0.152974,0.055809, 0.224619,0.058041, 0.153284,0.058445, 0.148503,0.055809, 0.145398,0.038365, 0.147332,0.051866, 0.138819,0.740947
116,0.121927, 0.167838,0.232227, 0.277285,0.076371, 0.149989,0.060964, 0.166223,0.058057, 0.124946,0.048463, 0.143227,0.043193, 0.151511,0.034308, 0.143470,0.648978
117,0.085630, 0.191029,0.070713, 0.192589,0.147378, 0.206406,0.073689, 0.151175,0.044268, 0.185712,0.038333, 0.180080,0.051818, 0.185712,0.049150, 0.146318,0.878042
118,0.072692, 0.171722,0.122823, 0.180585,0.086153, 0.182618,0.127134, 0.183123,0.034191, 0.182364,0.046592, 0.161176,0.071067, 0.170189,0.046688, 0.160884,0.785320
119,0.178398, 0.234319,0.115349, 0.205779,0.089199, 0.216096,0.059466, 0.175626,0.033599, 0.125737,0.037425, 0.154586,0.042028, 0.150349,0.050318, 0.131725,0.788435
120,0.093377, 0.219897,0.186753, 0.242309,0.104740, 0.223212,0.062251, 0.160307,0.040415, 0.134104,0.032941, 0.148087,0.046387, 0.136568,0.031776, 0.136875,0.802719
121,0.137832, 0.259049,0.114941, 0.174405,0.069377, 0.178951,0.046917, 0.172430,0.036132, 0.175841,0.048998, 0.182832,0.043712, 0.107472,0.082183, 0.168928,0.839815
122,0.119487, 0.188967,0.053906, 0.183847,0.148493, 0.250432,0.064483, 0.190560,0.048632, 0.150495,0.035367, 0.183017,0.059743, 0.127351,0.033371, 0.161848,0.873033
123,0.142908, 0.217452,0.089976, 0.212492,0.071454, 0.186241,0.086405, 0.176718,0.043123, 0.174158,0.057603, 0.135455,0.047949, 0.138889,0.045017, 0.174158,0.831129
124,0.110487, 0.179840,0.100352, 0.187443,0.100352, 0.242933,0.052331, 0.162400,0.053914, 0.228890,0.031109, 0.147766,0.040905, 0.148343,0.057293, 0.155643,0.906514
125,0.082217, 0.186046,0.142943, 0.215029,0.075782, 0.187814,0.045604, 0.137453,0.091146, 0.206101,0.071471, 0.124103,0.029289, 0.185347,0.040046, 0.179609,0.843005
126,0.128231, 0.271526,0.118616, 0.187398,0.078724, 0.174137,0.047603, 0.184409,0.050180, 0.170731,0.044513, 0.131856,0.043173, 0.168461,0.063154, 0.137289,0.851614
127,0.162928, 0.210277,0.151078, 0.203190,0.087146, 0.197019,0.061885, 0.181436,0.046212, 0.128813,0.045218, 0.182285,0.049621, 0.133769,0.030860, 0.128264,0.730102
128,0.148757, 0.200840,0.148757, 0.194976,0.083307, 0.187219,0.074379, 0.181495,0.052919, 0.181652,0.048744, 0.175424,0.038677, 0.126517,0.030855, 0.125482,0.747208
129,0.108910, 0.186593,0.060348, 0.247858,0.103096, 0.216067,0.056744, 0.188253,0.047441, 0.156782,0.041777, 0.161125,0.046740, 0.169491,0.041577, 0.167198,0.986732
130,0.106673, 0.184287,0.069647, 0.243107,0.047572, 0.201529,0.064012, 0.144476,0.073883, 0.164271,0.038460, 0.177600,0.060807, 0.188335,0.057320, 0.178024,0.963257
131,0.150828, 0.201216,0.150828, 0.189954,0.085449, 0.185577,0.078321, 0.186464,0.062471, 0.185464,0.056232, 0.180670,0.040897, 0.100985,0.022859, 0.121786,0.704231
132,0.152894, 0.208283,0.079825, 0.189753,0.076447, 0.131909,0.041437, 0.217914,0.072638, 0.183251,0.072638, 0.183300,0.076447, 0.131671,0.056035, 0.125557,0.743276
133,0.157786, 0.211853,0.078893, 0.145942,0.146422, 0.199452,0.063012, 0.186541,0.041207, 0.135849,0.045317, 0.186771,0.051107, 0.175407,0.037999, 0.136441,0.756514
134,0.147936, 0.196299,0.082896, 0.191044,0.147936, 0.203274,0.073968, 0.139272,0.034818, 0.177697,0.038411, 0.179186,0.038286, 0.123339,0.043537, 0.182102,0.784426
135,0.127670, 0.180322,0.127670, 0.232499,0.102006, 0.168852,0.082512, 0.168411,0.039806, 0.163024,0.072764, 0.182030,0.051003, 0.124449,0.026990, 0.149992,0.739157
136,0.106757, 0.166309,0.197889, 0.248236,0.076974, 0.215746,0.035586, 0.145646,0.055702, 0.147933,0.059633, 0.171493,0.059633, 0.123176,0.036975, 0.152312,0.741703
137,0.184139, 0.239496,0.092070, 0.142070,0.051392, 0.145678,0.071078, 0.210455,0.060840, 0.210455,0.049661, 0.150526,0.046035, 0.147409,0.056994, 0.141702,0.775582
138,0.128375, 0.200086,0.091188, 0.185586,0.081813, 0.180712,0.058551, 0.201646,0.043500, 0.172337,0.051153, 0.171091,0.047474, 0.193273,0.035637, 0.157578,0.924621
139,0.170136, 0.228469,0.066638, 0.220136,0.040348, 0.209238,0.059490, 0.171880,0.059490, 0.120628,0.042534, 0.203866,0.062962, 0.140425,0.063336, 0.140425,0.870133
140,0.087871, 0.188473,0.154909, 0.201784,0.119250, 0.182686,0.054240, 0.152786,0.051636, 0.152786,0.039750, 0.174440,0.051636, 0.130223,0.085267, 0.172263,0.710883
141,0.142712, 0.209763,0.087173, 0.144959,0.087173, 0.180438,0.087173, 0.140819,0.087173, 0.210332,0.032828, 0.168448,0.045462, 0.200140,0.045733, 0.129673,0.769144
142,0.102584, 0.229352,0.073701, 0.180375,0.120894, 0.205169,0.073405, 0.188332,0.034784, 0.179660,0.062886, 0.166626,0.034388, 0.165249,0.054558, 0.128039,0.885602
