ó^Ç¶ÇΩèdóvìx,0.230000,0.370000,0.200000,0.300000,0.170000,0.230000,0.100000,0.200000,0.030000,0.170000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
45,0.176725, 0.382903,0.126232, 0.279039,0.110453, 0.294541,0.088362, 0.284022,0.036818, 0.220906,0.922821
46,0.209117, 0.386062,0.113281, 0.317187,0.067025, 0.268099,0.067025, 0.301611,0.026432, 0.244161,1.034241
47,0.140075, 0.341053,0.113104, 0.379707,0.113104, 0.370731,0.056552, 0.257773,0.016158, 0.211742,1.122012
48,0.235048, 0.326456,0.235048, 0.364325,0.197577, 0.272520,0.058762, 0.137895,0.047010, 0.125359,0.453110
49,0.200053, 0.433449,0.141214, 0.290273,0.100027, 0.330247,0.050013, 0.228632,0.012702, 0.213390,0.991982
50,0.315320, 0.450457,0.157660, 0.247752,0.157660, 0.292797,0.078830, 0.168609,0.022523, 0.108391,0.536013
51,0.208409, 0.305526,0.222201, 0.305526,0.208409, 0.305526,0.111100, 0.194426,0.027775, 0.111100,0.444210
52,0.248117, 0.420913,0.223305, 0.319008,0.124058, 0.243686,0.066460, 0.167002,0.044307, 0.143144,0.587506
53,0.299345, 0.449562,0.149673, 0.269411,0.149673, 0.267597,0.080279, 0.169821,0.029935, 0.134705,0.582192
54,0.190088, 0.291469,0.190088, 0.316814,0.190088, 0.342159,0.095044, 0.203666,0.038018, 0.142566,0.593347
55,0.196431, 0.375401,0.164920, 0.307851,0.099234, 0.243574,0.082460, 0.267130,0.021826, 0.241173,0.870259
56,0.177172, 0.354344,0.126551, 0.272572,0.110733, 0.276831,0.088586, 0.316379,0.055366, 0.221465,0.883183
57,0.352858, 0.489774,0.176429, 0.267911,0.120560, 0.195502,0.088215, 0.176429,0.022054, 0.110268,0.479770
58,0.226413, 0.388137,0.161724, 0.279659,0.113207, 0.318920,0.075843, 0.227529,0.028441, 0.180127,0.788744
59,0.192135, 0.358652,0.123515, 0.343098,0.105155, 0.300211,0.073159, 0.247030,0.023368, 0.233677,0.965337
60,0.177486, 0.384552,0.177486, 0.315530,0.110929, 0.258833,0.088743, 0.230074,0.059162, 0.197206,0.772391
61,0.191781, 0.368220,0.120548, 0.348251,0.129821, 0.300774,0.064911, 0.278188,0.013394, 0.184110,0.959088
62,0.216639, 0.406199,0.170686, 0.315112,0.105037, 0.250571,0.075353, 0.244897,0.026259, 0.189248,0.812052
63,0.207523, 0.338186,0.207523, 0.354519,0.160214, 0.248074,0.103762, 0.218004,0.025940, 0.136253,0.590073
64,0.217076, 0.352749,0.279098, 0.418647,0.102826, 0.188514,0.069775, 0.154239,0.054269, 0.162807,0.553912
65,0.194171, 0.373959,0.097085, 0.300502,0.117797, 0.269250,0.064724, 0.280469,0.043149, 0.258894,0.966149
66,0.278812, 0.393617,0.165498, 0.294219,0.165498, 0.310309,0.082749, 0.177608,0.020687, 0.111005,0.573512
67,0.242185, 0.473839,0.159701, 0.312459,0.079851, 0.252861,0.059888, 0.203619,0.035933, 0.179664,0.844885
68,0.125359, 0.355183,0.188038, 0.355183,0.097780, 0.283420,0.062679, 0.250718,0.020893, 0.260746,1.010501
69,0.254684, 0.354505,0.223117, 0.306573,0.127879, 0.261489,0.084895, 0.221250,0.017433, 0.148177,0.583987
70,0.130532, 0.282818,0.217553, 0.380717,0.155748, 0.266996,0.108776, 0.261063,0.039159, 0.156638,0.696465
71,0.231049, 0.359410,0.166952, 0.321979,0.120548, 0.264056,0.080365, 0.241095,0.033007, 0.181539,0.736158
72,0.232665, 0.368386,0.102646, 0.243486,0.205292, 0.307939,0.079318, 0.223196,0.038777, 0.198294,0.682602
73,0.198760, 0.375436,0.154394, 0.314402,0.052400, 0.240168,0.120084, 0.333567,0.022084, 0.188704,0.904554
74,0.156667, 0.352500,0.188000, 0.334223,0.102174, 0.245218,0.104445, 0.245218,0.062667, 0.208889,0.772095
75,0.168944, 0.380124,0.105590, 0.328502,0.127118, 0.295242,0.067879, 0.269331,0.023464, 0.233806,1.014009
76,0.209657, 0.394281,0.113319, 0.311191,0.062721, 0.314055,0.052414, 0.255639,0.017920, 0.268803,1.087937
77,0.297070, 0.368661,0.297070, 0.363213,0.148535, 0.210425,0.072873, 0.105997,0.037134, 0.099023,0.294637
78,0.218543, 0.400662,0.161032, 0.276054,0.109272, 0.238411,0.109272, 0.291391,0.036424, 0.158940,0.730917
79,0.151833, 0.347047,0.117748, 0.382681,0.091582, 0.293062,0.058874, 0.285313,0.029437, 0.242423,1.101052
80,0.202567, 0.371372,0.143485, 0.322841,0.143485, 0.330015,0.071742, 0.203487,0.025321, 0.185686,0.826802
81,0.200094, 0.360169,0.130831, 0.295315,0.130831, 0.298003,0.068336, 0.251970,0.029073, 0.235378,0.881672
82,0.245680, 0.301367,0.245680, 0.321139,0.245680, 0.321139,0.061420, 0.124767,0.035097, 0.098031,0.332886
83,0.207482, 0.363094,0.133666, 0.286428,0.113326, 0.283315,0.066833, 0.226652,0.051871, 0.267333,0.853643
84,0.235388, 0.372698,0.202796, 0.325923,0.142882, 0.286560,0.040937, 0.189334,0.025350, 0.178132,0.705294
85,0.232669, 0.365623,0.176074, 0.326995,0.128863, 0.257726,0.073199, 0.256198,0.025153, 0.157499,0.728082
86,0.197260, 0.318651,0.197260, 0.372602,0.134967, 0.304926,0.065753, 0.224945,0.021918, 0.161718,0.765683
87,0.194175, 0.310680,0.145631, 0.233010,0.194175, 0.339806,0.048544, 0.194175,0.097087, 0.242718,0.640777
88,0.190088, 0.291469,0.190088, 0.342159,0.190088, 0.316814,0.095044, 0.203666,0.038018, 0.142566,0.593347
89,0.155686, 0.321417,0.233529, 0.359276,0.128844, 0.257688,0.077843, 0.272451,0.032211, 0.161055,0.743773
90,0.333973, 0.480086,0.111700, 0.198579,0.166987, 0.313100,0.083493, 0.179205,0.020873, 0.112003,0.565946
91,0.212211, 0.353685,0.108316, 0.252738,0.078775, 0.216632,0.157551, 0.273641,0.070737, 0.275714,0.744819
92,0.289284, 0.366426,0.289284, 0.347141,0.144642, 0.208927,0.096428, 0.149308,0.028928, 0.079631,0.302867
93,0.257956, 0.402010,0.140704, 0.261307,0.140704, 0.246231,0.128978, 0.261307,0.020101, 0.140704,0.623116
94,0.115195, 0.307186,0.184312, 0.394953,0.092156, 0.276467,0.092156, 0.273054,0.034132, 0.230389,0.964101
95,0.223935, 0.365760,0.195900, 0.296497,0.111967, 0.265612,0.121422, 0.254987,0.018213, 0.145707,0.657125
96,0.211618, 0.389377,0.110957, 0.281513,0.068423, 0.273693,0.068423, 0.287377,0.042324, 0.266296,0.996511
97,0.202166, 0.404333,0.155993, 0.291186,0.101083, 0.249588,0.101083, 0.239307,0.025526, 0.229735,0.828297
98,0.199219, 0.358595,0.109571, 0.236909,0.175313, 0.328712,0.087656, 0.284884,0.039844, 0.179297,0.776794
99,0.167500, 0.329767,0.202396, 0.409612,0.130112, 0.266420,0.067465, 0.219844,0.028914, 0.177969,0.807224
100,0.198050, 0.330083,0.148537, 0.297074,0.111403, 0.259940,0.074269, 0.222806,0.074269, 0.283571,0.786947
101,0.173867, 0.372572,0.108241, 0.328004,0.064432, 0.265548,0.072161, 0.322158,0.026240, 0.266777,1.110118
102,0.305795, 0.407727,0.152898, 0.264823,0.152898, 0.254230,0.105929, 0.168825,0.050966, 0.135909,0.463028
103,0.318537, 0.393088,0.173544, 0.269957,0.173544, 0.279599,0.086772, 0.177317,0.019283, 0.108360,0.456641
104,0.184320, 0.285081,0.215039, 0.368639,0.120389, 0.245759,0.107520, 0.288933,0.030720, 0.153600,0.684025
105,0.150995, 0.371680,0.122787, 0.394673,0.044077, 0.300277,0.061394, 0.308542,0.017541, 0.228033,1.206412
106,0.204303, 0.367746,0.204303, 0.333695,0.142793, 0.257027,0.068101, 0.210789,0.028559, 0.182684,0.703882
107,0.166811, 0.328410,0.201564, 0.407927,0.129577, 0.283835,0.067188, 0.218940,0.018511, 0.177237,0.832698
108,0.231588, 0.397007,0.094289, 0.235723,0.157149, 0.353585,0.078574, 0.214294,0.039287, 0.198504,0.798225
109,0.231315, 0.414439,0.175941, 0.294599,0.115657, 0.242074,0.077105, 0.235349,0.026690, 0.186831,0.746584
110,0.119922, 0.319792,0.125633, 0.345489,0.097714, 0.312685,0.097714, 0.302303,0.027482, 0.251265,1.063070
111,0.325035, 0.433380,0.168463, 0.269541,0.089122, 0.190538,0.054172, 0.172675,0.089122, 0.207952,0.548170
112,0.191060, 0.368472,0.117273, 0.306713,0.064732, 0.273722,0.078182, 0.319343,0.021577, 0.258926,1.054354
113,0.232662, 0.368381,0.155108, 0.320223,0.128365, 0.256730,0.077554, 0.271439,0.029083, 0.160456,0.754458
114,0.184864, 0.425187,0.087436, 0.249816,0.115540, 0.323512,0.092432, 0.267026,0.023108, 0.231080,0.993241
115,0.213435, 0.400191,0.173322, 0.308128,0.125731, 0.260442,0.065110, 0.227887,0.026679, 0.199073,0.791444
116,0.184490, 0.355314,0.138367, 0.326152,0.103776, 0.288266,0.069184, 0.288266,0.019767, 0.226419,0.968833
117,0.196477, 0.289258,0.196477, 0.327462,0.196477, 0.335649,0.098239, 0.206400,0.024560, 0.129000,0.575539
118,0.172245, 0.401904,0.172245, 0.325351,0.086122, 0.251908,0.086122, 0.258367,0.028707, 0.217028,0.909117
119,0.204744, 0.359199,0.132075, 0.288729,0.111976, 0.291139,0.066037, 0.277357,0.044791, 0.223953,0.880754
120,0.209674, 0.325357,0.145159, 0.327616,0.145159, 0.330640,0.114754, 0.235884,0.025501, 0.140255,0.719504
121,0.232149, 0.343924,0.180386, 0.330708,0.116074, 0.246435,0.090193, 0.283737,0.025794, 0.150599,0.710807
122,0.270625, 0.498651,0.110578, 0.276444,0.082933, 0.230370,0.067656, 0.258015,0.018430, 0.186299,0.899558
123,0.179637, 0.344304,0.179637, 0.303137,0.179637, 0.344304,0.059879, 0.190204,0.044909, 0.174353,0.712603
124,0.285766, 0.444525,0.151288, 0.308879,0.085730, 0.240719,0.047628, 0.232695,0.024494, 0.178276,0.810189
125,0.172010, 0.309619,0.172010, 0.347843,0.172010, 0.347843,0.093650, 0.203447,0.026757, 0.154809,0.727123
126,0.203936, 0.388449,0.144881, 0.302006,0.123232, 0.265903,0.067979, 0.277689,0.030808, 0.195118,0.858328
127,0.184694, 0.379648,0.184694, 0.374005,0.103890, 0.241294,0.061565, 0.264995,0.020522, 0.184694,0.889272
128,0.221042, 0.318300,0.274533, 0.400361,0.137267, 0.228778,0.068633, 0.175983,0.034317, 0.140786,0.528416
129,0.198151, 0.346765,0.127655, 0.280178,0.127655, 0.346493,0.063828, 0.237074,0.036473, 0.235727,0.892475
130,0.174502, 0.314104,0.221256, 0.405635,0.135306, 0.293164,0.048861, 0.211730,0.030068, 0.165374,0.780014
131,0.310605, 0.432965,0.155303, 0.232954,0.155303, 0.270603,0.081181, 0.167436,0.054121, 0.139530,0.486975
132,0.341198, 0.405173,0.170599, 0.250212,0.170599, 0.255899,0.113733, 0.176102,0.028433, 0.088051,0.350875
133,0.177290, 0.315182,0.228999, 0.362582,0.126344, 0.252689,0.088645, 0.261713,0.028625, 0.157931,0.700194
134,0.202669, 0.422227,0.165820, 0.336246,0.126278, 0.282065,0.033778, 0.206422,0.028062, 0.196433,0.886786
135,0.131802, 0.277853,0.221088, 0.331632,0.131802, 0.307539,0.131802, 0.282433,0.021967, 0.162081,0.723077
136,0.212061, 0.363532,0.119800, 0.279534,0.135159, 0.287521,0.045053, 0.196913,0.067580, 0.292846,0.840693
137,0.181196, 0.322126,0.120797, 0.332192,0.120797, 0.332192,0.120797, 0.270586,0.030199, 0.169116,0.852426
138,0.205978, 0.326132,0.205978, 0.377627,0.102989, 0.227286,0.102989, 0.283220,0.025747, 0.142054,0.712637
139,0.273882, 0.382161,0.161550, 0.298868,0.161550, 0.298868,0.040388, 0.164542,0.064620, 0.153572,0.596020
140,0.226273, 0.351980,0.226273, 0.367693,0.172398, 0.312472,0.043100, 0.150849,0.028284, 0.120679,0.607345
141,0.192836, 0.351238,0.156912, 0.301270,0.107270, 0.263612,0.107270, 0.251415,0.026818, 0.241359,0.817787
142,0.203183, 0.311548,0.121910, 0.256011,0.203183, 0.365730,0.101592, 0.243820,0.040637, 0.152387,0.658991
143,0.179938, 0.355877,0.124572, 0.348802,0.096395, 0.296897,0.059979, 0.249145,0.024914, 0.263480,1.028402
144,0.234672, 0.452338,0.155748, 0.315204,0.085410, 0.230471,0.058668, 0.249112,0.022250, 0.196127,0.886505
145,0.208623, 0.278164,0.175243, 0.225313,0.208623, 0.278164,0.208623, 0.278164,0.034771, 0.104312,0.328234
146,0.200736, 0.353147,0.136501, 0.352627,0.103759, 0.259099,0.068250, 0.273001,0.022304, 0.230576,0.936899
147,0.153811, 0.448615,0.084926, 0.292524,0.076905, 0.317876,0.059158, 0.303185,0.022184, 0.240815,1.206030
148,0.195968, 0.342945,0.195968, 0.342945,0.107170, 0.228630,0.097984, 0.267925,0.048992, 0.171472,0.707834
149,0.180118, 0.424564,0.124697, 0.279084,0.090059, 0.293929,0.090059, 0.278620,0.017814, 0.221054,0.994505
150,0.202475, 0.409770,0.167565, 0.329894,0.130162, 0.265748,0.067492, 0.219930,0.028925, 0.178038,0.806762
151,0.213376, 0.355626,0.140379, 0.296355,0.111133, 0.296355,0.074089, 0.231930,0.046793, 0.233965,0.828462
152,0.233187, 0.310916,0.233187, 0.279824,0.233187, 0.310916,0.077729, 0.121663,0.077729, 0.121663,0.289963
153,0.173783, 0.362048,0.212402, 0.330403,0.116247, 0.264685,0.107835, 0.264685,0.025833, 0.142080,0.727802
154,0.210052, 0.367770,0.210052, 0.348087,0.145036, 0.238883,0.105026, 0.210052,0.030007, 0.135034,0.599652
155,0.146729, 0.357254,0.085592, 0.342368,0.059779, 0.304327,0.073365, 0.324900,0.024455, 0.281231,1.220161
156,0.184615, 0.276923,0.184615, 0.307692,0.184615, 0.307692,0.061538, 0.184615,0.092308, 0.215385,0.584615
157,0.134941, 0.289159,0.209460, 0.366556,0.114406, 0.247880,0.067470, 0.247880,0.052365, 0.269882,0.842714
158,0.227107, 0.374907,0.140783, 0.301198,0.120233, 0.248100,0.070392, 0.248100,0.026718, 0.242460,0.829532
159,0.198766, 0.295309,0.224680, 0.368225,0.126598, 0.253978,0.101591, 0.251156,0.024964, 0.154731,0.646801
160,0.123608, 0.350222,0.192279, 0.363194,0.078660, 0.247216,0.103831, 0.278118,0.020601, 0.242272,0.962043
161,0.189596, 0.390301,0.134297, 0.307827,0.094798, 0.276268,0.063199, 0.227721,0.047399, 0.268594,0.941423
162,0.230040, 0.463275,0.156845, 0.317612,0.084390, 0.282757,0.028755, 0.230040,0.018753, 0.187533,0.962434
163,0.170041, 0.285668,0.215482, 0.369399,0.123133, 0.246266,0.107741, 0.297571,0.030783, 0.153916,0.705639
164,0.261353, 0.395872,0.136214, 0.295130,0.136214, 0.300806,0.090809, 0.222349,0.017027, 0.144226,0.716766
165,0.220900, 0.372768,0.113901, 0.272743,0.071595, 0.286380,0.071595, 0.286381,0.037967, 0.265770,0.968084
166,0.204368, 0.408736,0.169098, 0.332263,0.126227, 0.280445,0.034061, 0.204368,0.036065, 0.204368,0.860360
167,0.230769, 0.461539,0.115385, 0.230769,0.153846, 0.307692,0.076923, 0.173077,0.057692, 0.192308,0.730769
168,0.232356, 0.348534,0.213768, 0.285023,0.121459, 0.245710,0.116178, 0.253039,0.030365, 0.153569,0.571750
169,0.177836, 0.337147,0.176981, 0.374725,0.133377, 0.321533,0.044459, 0.208471,0.025405, 0.200065,0.883885
170,0.212187, 0.339499,0.143634, 0.311208,0.116703, 0.291757,0.077802, 0.233406,0.058351, 0.215452,0.782644
171,0.247746, 0.381942,0.238937, 0.348393,0.123873, 0.231230,0.082582, 0.184261,0.030968, 0.130067,0.551786
172,0.183018, 0.431399,0.114386, 0.314562,0.078887, 0.252438,0.091509, 0.279610,0.025419, 0.228772,1.013563
173,0.290257, 0.435385,0.158322, 0.290257,0.082930, 0.208985,0.072564, 0.217692,0.036282, 0.207326,0.719290
174,0.185964, 0.325437,0.238267, 0.365342,0.130813, 0.280314,0.056063, 0.212237,0.037375, 0.168188,0.703037
175,0.218315, 0.405443,0.158775, 0.277856,0.109158, 0.239719,0.109158, 0.296285,0.031188, 0.154105,0.746814
176,0.183645, 0.367290,0.214253, 0.339233,0.107126, 0.236417,0.091823, 0.285670,0.026782, 0.147761,0.752743
177,0.182997, 0.391409,0.132346, 0.308807,0.102936, 0.337400,0.045749, 0.250095,0.020333, 0.227929,1.031280
178,0.207163, 0.328009,0.207163, 0.368291,0.103582, 0.228594,0.103582, 0.284850,0.025895, 0.142871,0.705229
179,0.200816, 0.392291,0.100408, 0.270329,0.117687, 0.293365,0.078580, 0.274113,0.031432, 0.240979,0.942154
180,0.234975, 0.417733,0.163177, 0.353550,0.084402, 0.208866,0.081588, 0.207680,0.039162, 0.208866,0.793391
181,0.140467, 0.289167,0.215760, 0.357120,0.114511, 0.301001,0.076341, 0.248108,0.035117, 0.222407,0.835607
182,0.149318, 0.304272,0.220732, 0.389526,0.124049, 0.252539,0.073577, 0.265455,0.027566, 0.192965,0.809514
183,0.253968, 0.419048,0.197531, 0.340741,0.126984, 0.246914,0.063492, 0.177778,0.025397, 0.148148,0.665256
184,0.172169, 0.329990,0.172169, 0.350193,0.172169, 0.319742,0.094283, 0.204821,0.024596, 0.159871,0.729232
185,0.203668, 0.349146,0.133227, 0.286563,0.120538, 0.321436,0.066613, 0.234380,0.040179, 0.244249,0.871547
186,0.199961, 0.359929,0.138434, 0.249182,0.199961, 0.377703,0.099980, 0.218876,0.022218, 0.133757,0.678893
187,0.192494, 0.374963,0.106709, 0.320824,0.086116, 0.261792,0.071139, 0.284557,0.043058, 0.258348,1.000968
188,0.240025, 0.381858,0.143651, 0.330398,0.143651, 0.311245,0.060006, 0.203724,0.028730, 0.156711,0.767871
189,0.251397, 0.335196,0.301676, 0.402235,0.111732, 0.167598,0.100559, 0.167598,0.050279, 0.111732,0.368715
190,0.182958, 0.249488,0.190581, 0.304930,0.217807, 0.333970,0.108903, 0.228697,0.036301, 0.146366,0.526901
191,0.140517, 0.291090,0.211834, 0.358029,0.113635, 0.308002,0.075757, 0.257574,0.028103, 0.215459,0.860307
192,0.216256, 0.450534,0.125568, 0.306944,0.078639, 0.294895,0.054064, 0.235916,0.020928, 0.216256,1.009090
193,0.210968, 0.327000,0.210968, 0.334033,0.105484, 0.215187,0.173209, 0.244531,0.035161, 0.143458,0.528419
194,0.328045, 0.448328,0.166209, 0.280739,0.095102, 0.196225,0.063401, 0.187034,0.041006, 0.193911,0.612474
195,0.205166, 0.381836,0.106120, 0.284075,0.094209, 0.269765,0.062806, 0.298327,0.023552, 0.274144,1.016295
196,0.209079, 0.348464,0.175139, 0.303125,0.118175, 0.253913,0.078783, 0.267863,0.047270, 0.198189,0.743109
197,0.199881, 0.333135,0.099941, 0.256990,0.128495, 0.256990,0.099941, 0.224866,0.099941, 0.299822,0.743605
198,0.194658, 0.372014,0.140084, 0.302302,0.116218, 0.303459,0.070042, 0.238338,0.021629, 0.241256,0.914737
199,0.200311, 0.382411,0.133700, 0.307915,0.112902, 0.329299,0.024905, 0.225805,0.037634, 0.245117,0.981095
200,0.223839, 0.414518,0.124355, 0.282516,0.111920, 0.345431,0.055960, 0.223839,0.024871, 0.192751,0.918109
201,0.130077, 0.418106,0.130077, 0.338514,0.065039, 0.276214,0.084629, 0.327602,0.018806, 0.210936,1.142744
202,0.196716, 0.393433,0.115464, 0.252921,0.156216, 0.329789,0.052072, 0.269416,0.032786, 0.201187,0.893492
203,0.201863, 0.367024,0.067647, 0.299340,0.129917, 0.295922,0.069557, 0.304414,0.027823, 0.236493,1.006386
204,0.325656, 0.519499,0.110862, 0.237121,0.081414, 0.213896,0.081414, 0.213896,0.023261, 0.192981,0.754786
205,0.153480, 0.332539,0.182869, 0.352676,0.120114, 0.263108,0.080076, 0.280267,0.025580, 0.209290,0.875761
206,0.238708, 0.351780,0.192239, 0.314573,0.123923, 0.260090,0.082615, 0.239584,0.024561, 0.171929,0.675909
207,0.262577, 0.388239,0.159863, 0.319726,0.131289, 0.262577,0.065644, 0.196933,0.026644, 0.186507,0.707966
208,0.188595, 0.339470,0.188595, 0.330040,0.188595, 0.289178,0.094297, 0.202066,0.037719, 0.141446,0.604401
209,0.132148, 0.277512,0.200080, 0.344966,0.100040, 0.277512,0.102258, 0.279163,0.040903, 0.245418,0.849141
210,0.206035, 0.320499,0.103018, 0.224766,0.206035, 0.377732,0.103018, 0.274714,0.034339, 0.149844,0.695109
211,0.241298, 0.313687,0.241298, 0.321731,0.241298, 0.331785,0.060325, 0.124809,0.030162, 0.093607,0.371238
212,0.224171, 0.385294,0.164188, 0.298523,0.112085, 0.285544,0.076145, 0.243241,0.024324, 0.186485,0.798173
213,0.188627, 0.330097,0.188627, 0.282940,0.188627, 0.330097,0.094313, 0.199723,0.047157, 0.149792,0.585298
214,0.194623, 0.364918,0.141259, 0.254265,0.194623, 0.381760,0.067369, 0.213033,0.022456, 0.165693,0.759339
215,0.304894, 0.389226,0.168259, 0.277628,0.168259, 0.289780,0.084130, 0.183336,0.018695, 0.115791,0.511524
216,0.178987, 0.306834,0.210948, 0.383543,0.125523, 0.253138,0.070316, 0.219665,0.041841, 0.209205,0.744770
217,0.213877, 0.436665,0.160407, 0.356461,0.068746, 0.249204,0.060153, 0.218054,0.022557, 0.213877,0.948520
218,0.219519, 0.407677,0.168590, 0.295033,0.119737, 0.244606,0.073173, 0.245177,0.031360, 0.195128,0.775242
219,0.197494, 0.351100,0.128287, 0.331407,0.128287, 0.287953,0.066709, 0.243210,0.032072, 0.233482,0.894304
220,0.139950, 0.390360,0.095936, 0.347197,0.067384, 0.336918,0.033692, 0.281253,0.027410, 0.279901,1.271256
