ó^Ç¶ÇΩèdóvìx,0.110000,0.210000,0.100000,0.200000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.060000,0.160000,0.050000,0.150000,0.040000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
15,0.142088, 0.142088,0.165400, 0.165400,0.141588, 0.141588,0.110026, 0.110026,0.127377, 0.127377,0.125453, 0.125453,0.086733, 0.086733,0.101336, 0.101336,0.000000
16,0.163666, 0.163666,0.188454, 0.188454,0.123030, 0.123030,0.121202, 0.121202,0.122513, 0.122513,0.066850, 0.066850,0.109672, 0.109672,0.104612, 0.104612,0.000000
17,0.133131, 0.133131,0.151271, 0.151271,0.127026, 0.127026,0.143766, 0.143766,0.126299, 0.126299,0.134714, 0.134714,0.099990, 0.099990,0.083803, 0.083803,0.000000
18,0.132963, 0.132963,0.130957, 0.130957,0.140414, 0.140414,0.113778, 0.113778,0.137100, 0.137100,0.139808, 0.139808,0.117056, 0.117056,0.087924, 0.087924,0.000000
19,0.110192, 0.110192,0.140250, 0.140250,0.187552, 0.187552,0.132927, 0.132927,0.122366, 0.122366,0.081475, 0.081475,0.074294, 0.074294,0.150943, 0.150943,0.000000
20,0.166042, 0.166042,0.136312, 0.136312,0.129301, 0.129301,0.161634, 0.161634,0.166227, 0.166227,0.112242, 0.112242,0.072145, 0.072145,0.056097, 0.056097,0.000000
21,0.144144, 0.144144,0.146585, 0.146585,0.154860, 0.154860,0.108123, 0.108123,0.120704, 0.120704,0.138325, 0.138325,0.072983, 0.072983,0.114276, 0.114276,0.000000
22,0.171466, 0.171466,0.144420, 0.144420,0.172441, 0.172441,0.075420, 0.075420,0.113840, 0.113840,0.128069, 0.128069,0.122351, 0.122351,0.071993, 0.071993,0.000000
23,0.154442, 0.154442,0.163871, 0.163871,0.113586, 0.113586,0.144138, 0.144138,0.131703, 0.131703,0.065967, 0.065967,0.127001, 0.127001,0.099292, 0.099292,0.000000
24,0.139331, 0.139331,0.113516, 0.113516,0.111693, 0.111693,0.165425, 0.165425,0.172344, 0.172344,0.118832, 0.118832,0.101261, 0.101261,0.077599, 0.077599,0.000000
25,0.160027, 0.160027,0.154439, 0.154439,0.116299, 0.116299,0.132600, 0.132600,0.114656, 0.114656,0.090603, 0.090603,0.105799, 0.105799,0.125577, 0.125577,0.000000
26,0.208809, 0.208809,0.117729, 0.117729,0.127730, 0.127730,0.178426, 0.178426,0.095900, 0.095900,0.102442, 0.102442,0.089809, 0.089809,0.079155, 0.079155,0.000000
27,0.180676, 0.180676,0.114709, 0.114709,0.125134, 0.125134,0.191212, 0.191212,0.103890, 0.103890,0.102602, 0.102602,0.104541, 0.104541,0.077235, 0.077235,0.000000
28,0.138361, 0.138361,0.175915, 0.175915,0.140129, 0.140129,0.161714, 0.161714,0.129944, 0.129944,0.074582, 0.074582,0.111363, 0.111363,0.067993, 0.067993,0.000000
29,0.157410, 0.157410,0.126967, 0.126967,0.138030, 0.138030,0.147805, 0.147805,0.098995, 0.098995,0.123975, 0.123975,0.132547, 0.132547,0.074271, 0.074271,0.000000
30,0.180817, 0.180817,0.120013, 0.120013,0.134749, 0.134749,0.171145, 0.171145,0.105396, 0.105396,0.084756, 0.084756,0.117262, 0.117262,0.085863, 0.085863,0.000000
31,0.151560, 0.151560,0.170279, 0.170279,0.122356, 0.122356,0.139373, 0.139373,0.139139, 0.139139,0.120753, 0.120753,0.076379, 0.076379,0.080161, 0.080161,0.000000
32,0.215445, 0.215445,0.121463, 0.121463,0.115328, 0.115328,0.127023, 0.127023,0.166538, 0.166538,0.100693, 0.100693,0.074525, 0.074525,0.078987, 0.078987,0.000000
33,0.139408, 0.139408,0.150512, 0.150512,0.200013, 0.200013,0.109006, 0.109006,0.129960, 0.129960,0.126806, 0.126806,0.093093, 0.093093,0.051201, 0.051201,0.000000
34,0.137683, 0.137683,0.157362, 0.157362,0.174751, 0.174751,0.123400, 0.123400,0.121093, 0.121093,0.084183, 0.084183,0.109249, 0.109249,0.092279, 0.092279,0.000000
35,0.156396, 0.156396,0.165664, 0.165664,0.152266, 0.152266,0.117472, 0.117472,0.114653, 0.114653,0.107771, 0.107771,0.096736, 0.096736,0.089041, 0.089041,0.000000
36,0.128255, 0.128255,0.148581, 0.148581,0.186705, 0.186705,0.132381, 0.132381,0.131252, 0.131252,0.092491, 0.092491,0.071878, 0.071878,0.108457, 0.108457,0.000000
37,0.142045, 0.142045,0.179517, 0.179517,0.151364, 0.151364,0.100544, 0.100544,0.134544, 0.134544,0.126852, 0.126852,0.089539, 0.089539,0.075594, 0.075594,0.000000
38,0.145384, 0.145384,0.165138, 0.165138,0.147513, 0.147513,0.165971, 0.165971,0.081498, 0.081498,0.092919, 0.092919,0.105818, 0.105818,0.095759, 0.095759,0.000000
39,0.235315, 0.235315,0.147292, 0.147292,0.113154, 0.113154,0.120917, 0.120917,0.115987, 0.115987,0.096896, 0.096896,0.099670, 0.099670,0.070768, 0.070768,0.000000
40,0.173924, 0.173924,0.200341, 0.200341,0.139700, 0.139700,0.092855, 0.092855,0.096295, 0.096295,0.117653, 0.117653,0.078234, 0.078234,0.100997, 0.100997,0.000000
41,0.182797, 0.182797,0.136687, 0.136687,0.104991, 0.104991,0.136748, 0.136748,0.139155, 0.139155,0.122076, 0.122076,0.114752, 0.114752,0.062795, 0.062795,0.000000
42,0.147920, 0.147920,0.129065, 0.129065,0.167860, 0.167860,0.092108, 0.092108,0.113756, 0.113756,0.158857, 0.158857,0.097701, 0.097701,0.092733, 0.092733,0.000000
43,0.133252, 0.133252,0.134407, 0.134407,0.136964, 0.136964,0.134656, 0.134656,0.129260, 0.129260,0.145044, 0.145044,0.135984, 0.135984,0.050432, 0.050432,0.000000
44,0.163518, 0.163518,0.147313, 0.147313,0.137102, 0.137102,0.066555, 0.066555,0.121909, 0.121909,0.109296, 0.109296,0.130148, 0.130148,0.124159, 0.124159,0.000000
45,0.131816, 0.131816,0.157730, 0.157730,0.124531, 0.124531,0.187384, 0.187384,0.108746, 0.108746,0.116646, 0.116646,0.085025, 0.085025,0.088123, 0.088123,0.000000
46,0.158666, 0.158666,0.169959, 0.169959,0.141048, 0.141048,0.125530, 0.125530,0.139822, 0.139822,0.113102, 0.113102,0.079833, 0.079833,0.072039, 0.072039,0.000000
47,0.154354, 0.154354,0.161779, 0.161779,0.167409, 0.167409,0.156592, 0.156592,0.108658, 0.108658,0.093943, 0.093943,0.080961, 0.080961,0.076304, 0.076304,0.000000
48,0.147403, 0.147403,0.153627, 0.153627,0.124388, 0.124388,0.178523, 0.178523,0.118881, 0.118881,0.079160, 0.079160,0.118681, 0.118681,0.079339, 0.079339,0.000000
49,0.200676, 0.200676,0.142068, 0.142068,0.095148, 0.095148,0.103549, 0.103549,0.134202, 0.134202,0.129558, 0.129558,0.131925, 0.131925,0.062874, 0.062874,0.000000
50,0.114618, 0.114618,0.187219, 0.187219,0.180801, 0.180801,0.109756, 0.109756,0.108001, 0.108001,0.083742, 0.083742,0.105665, 0.105665,0.110199, 0.110199,0.000000
51,0.159346, 0.159346,0.178692, 0.178692,0.176599, 0.176599,0.121107, 0.121107,0.109492, 0.109492,0.103491, 0.103491,0.081710, 0.081710,0.069563, 0.069563,0.000000
52,0.141906, 0.141906,0.141196, 0.141196,0.120121, 0.120121,0.155523, 0.155523,0.131150, 0.131150,0.069292, 0.069292,0.129467, 0.129467,0.111344, 0.111344,0.000000
53,0.126347, 0.126347,0.218828, 0.218828,0.101486, 0.101486,0.139462, 0.139462,0.099465, 0.099465,0.126979, 0.126979,0.096234, 0.096234,0.091199, 0.091199,0.000000
54,0.165604, 0.165604,0.158421, 0.158421,0.115931, 0.115931,0.095661, 0.095661,0.131055, 0.131055,0.136507, 0.136507,0.106523, 0.106523,0.090299, 0.090299,0.000000
55,0.154171, 0.154171,0.120665, 0.120665,0.205717, 0.205717,0.146153, 0.146153,0.132935, 0.132935,0.105697, 0.105697,0.066845, 0.066845,0.067817, 0.067817,0.000000
56,0.162021, 0.162021,0.164757, 0.164757,0.149828, 0.149828,0.125021, 0.125021,0.107337, 0.107337,0.091265, 0.091265,0.114917, 0.114917,0.084853, 0.084853,0.000000
57,0.162484, 0.162484,0.164442, 0.164442,0.132645, 0.132645,0.124303, 0.124303,0.130053, 0.130053,0.116064, 0.116064,0.067428, 0.067428,0.102580, 0.102580,0.000000
58,0.138178, 0.138178,0.202098, 0.202098,0.119097, 0.119097,0.145819, 0.145819,0.080373, 0.080373,0.102699, 0.102699,0.097084, 0.097084,0.114652, 0.114652,0.000000
59,0.148168, 0.148168,0.141703, 0.141703,0.179232, 0.179232,0.162152, 0.162152,0.094315, 0.094315,0.085293, 0.085293,0.099392, 0.099392,0.089744, 0.089744,0.000000
60,0.163878, 0.163878,0.159267, 0.159267,0.160340, 0.160340,0.136552, 0.136552,0.112006, 0.112006,0.097105, 0.097105,0.122861, 0.122861,0.047991, 0.047991,0.000000
61,0.113884, 0.113884,0.147671, 0.147671,0.146539, 0.146539,0.169532, 0.169532,0.131885, 0.131885,0.105688, 0.105688,0.075786, 0.075786,0.109014, 0.109014,0.000000
62,0.147115, 0.147115,0.154804, 0.154804,0.148546, 0.148546,0.134774, 0.134774,0.118986, 0.118986,0.093037, 0.093037,0.097212, 0.097212,0.105524, 0.105524,0.000000
63,0.179532, 0.179532,0.161902, 0.161902,0.134267, 0.134267,0.133367, 0.133367,0.118763, 0.118763,0.122069, 0.122069,0.084423, 0.084423,0.065677, 0.065677,0.000000
64,0.209552, 0.209552,0.146974, 0.146974,0.156329, 0.156329,0.086301, 0.086301,0.144860, 0.144860,0.127386, 0.127386,0.045011, 0.045011,0.083585, 0.083585,0.000000
65,0.168999, 0.168999,0.182711, 0.182711,0.159322, 0.159322,0.083151, 0.083151,0.121824, 0.121824,0.097498, 0.097498,0.101493, 0.101493,0.085001, 0.085001,0.000000
66,0.150983, 0.150983,0.198922, 0.198922,0.131263, 0.131263,0.087547, 0.087547,0.141158, 0.141158,0.103231, 0.103231,0.105449, 0.105449,0.081446, 0.081446,0.000000
67,0.121372, 0.121372,0.149945, 0.149945,0.170345, 0.170345,0.108957, 0.108957,0.151611, 0.151611,0.147503, 0.147503,0.086289, 0.086289,0.063978, 0.063978,0.000000
68,0.140096, 0.140096,0.240920, 0.240920,0.128633, 0.128633,0.137504, 0.137504,0.097787, 0.097787,0.095174, 0.095174,0.076897, 0.076897,0.082989, 0.082989,0.000000
69,0.178434, 0.178434,0.186001, 0.186001,0.131106, 0.131106,0.118557, 0.118557,0.115558, 0.115558,0.102936, 0.102936,0.105751, 0.105751,0.061657, 0.061657,0.000000
70,0.157260, 0.157260,0.158698, 0.158698,0.132571, 0.132571,0.170173, 0.170173,0.109895, 0.109895,0.095247, 0.095247,0.096430, 0.096430,0.079726, 0.079726,0.000000
71,0.202948, 0.202948,0.123701, 0.123701,0.129767, 0.129767,0.117992, 0.117992,0.121741, 0.121741,0.131115, 0.131115,0.102840, 0.102840,0.069896, 0.069896,0.000000
72,0.136278, 0.136278,0.151017, 0.151017,0.165669, 0.165669,0.164653, 0.164653,0.087510, 0.087510,0.120560, 0.120560,0.090926, 0.090926,0.083387, 0.083387,0.000000
73,0.140182, 0.140182,0.188284, 0.188284,0.137257, 0.137257,0.098530, 0.098530,0.132844, 0.132844,0.126125, 0.126125,0.102646, 0.102646,0.074131, 0.074131,0.000000
74,0.191223, 0.191223,0.160942, 0.160942,0.129606, 0.129606,0.158257, 0.158257,0.134719, 0.134719,0.091202, 0.091202,0.081005, 0.081005,0.053045, 0.053045,0.000000
75,0.158707, 0.158707,0.171164, 0.171164,0.144860, 0.144860,0.117238, 0.117238,0.140916, 0.140916,0.115151, 0.115151,0.068140, 0.068140,0.083824, 0.083824,0.000000
76,0.201611, 0.201611,0.156987, 0.156987,0.088884, 0.088884,0.127014, 0.127014,0.130573, 0.130573,0.098155, 0.098155,0.082829, 0.082829,0.113947, 0.113947,0.000000
77,0.166654, 0.166654,0.131487, 0.131487,0.152697, 0.152697,0.130999, 0.130999,0.128483, 0.128483,0.081504, 0.081504,0.087685, 0.087685,0.120490, 0.120490,0.000000
78,0.173057, 0.173057,0.188492, 0.188492,0.136261, 0.136261,0.099333, 0.099333,0.090960, 0.090960,0.111894, 0.111894,0.118297, 0.118297,0.081706, 0.081706,0.000000
79,0.191325, 0.191325,0.140122, 0.140122,0.153883, 0.153883,0.152042, 0.152042,0.087227, 0.087227,0.086959, 0.086959,0.102173, 0.102173,0.086269, 0.086269,0.000000
80,0.117626, 0.117626,0.154308, 0.154308,0.211986, 0.211986,0.126142, 0.126142,0.137028, 0.137028,0.087951, 0.087951,0.074506, 0.074506,0.090453, 0.090453,0.000000
81,0.146392, 0.146392,0.125907, 0.125907,0.159735, 0.159735,0.174031, 0.174031,0.106139, 0.106139,0.097099, 0.097099,0.099417, 0.099417,0.091280, 0.091280,0.000000
82,0.116321, 0.116321,0.183435, 0.183435,0.119814, 0.119814,0.113540, 0.113540,0.144600, 0.144600,0.113855, 0.113855,0.128882, 0.128882,0.079553, 0.079553,0.000000
83,0.168604, 0.168604,0.112511, 0.112511,0.156239, 0.156239,0.165689, 0.165689,0.107913, 0.107913,0.095649, 0.095649,0.099504, 0.099504,0.093890, 0.093890,0.000000
84,0.188683, 0.188683,0.161068, 0.161068,0.136164, 0.136164,0.147738, 0.147738,0.120776, 0.120776,0.081734, 0.081734,0.104424, 0.104424,0.059413, 0.059413,0.000000
85,0.198044, 0.198044,0.170643, 0.170643,0.090414, 0.090414,0.143485, 0.143485,0.130363, 0.130363,0.098607, 0.098607,0.073515, 0.073515,0.094928, 0.094928,0.000000
86,0.128683, 0.128683,0.218697, 0.218697,0.132028, 0.132028,0.145322, 0.145322,0.110004, 0.110004,0.094632, 0.094632,0.100786, 0.100786,0.069850, 0.069850,0.000000
87,0.152921, 0.152921,0.161785, 0.161785,0.151926, 0.151926,0.131868, 0.131868,0.134254, 0.134254,0.126322, 0.126322,0.047537, 0.047537,0.093388, 0.093388,0.000000
88,0.162014, 0.162014,0.155364, 0.155364,0.118666, 0.118666,0.167426, 0.167426,0.104712, 0.104712,0.119657, 0.119657,0.100815, 0.100815,0.071345, 0.071345,0.000000
89,0.222232, 0.222232,0.105675, 0.105675,0.126206, 0.126206,0.127089, 0.127089,0.113509, 0.113509,0.075649, 0.075649,0.120631, 0.120631,0.109009, 0.109009,0.000000
90,0.134165, 0.134165,0.125414, 0.125414,0.208196, 0.208196,0.137546, 0.137546,0.156005, 0.156005,0.098102, 0.098102,0.079130, 0.079130,0.061442, 0.061442,0.000000
91,0.192338, 0.192338,0.129385, 0.129385,0.116092, 0.116092,0.138071, 0.138071,0.101729, 0.101729,0.122135, 0.122135,0.108579, 0.108579,0.091671, 0.091671,0.000000
92,0.127639, 0.127639,0.179939, 0.179939,0.136577, 0.136577,0.112688, 0.112688,0.188616, 0.188616,0.097243, 0.097243,0.112020, 0.112020,0.045279, 0.045279,0.000000
93,0.216728, 0.216728,0.177626, 0.177626,0.118174, 0.118174,0.111569, 0.111569,0.103444, 0.103444,0.081374, 0.081374,0.094006, 0.094006,0.097079, 0.097079,0.000000
94,0.117507, 0.117507,0.106945, 0.106945,0.157022, 0.157022,0.148427, 0.148427,0.160509, 0.160509,0.129875, 0.129875,0.089476, 0.089476,0.090239, 0.090239,0.000000
95,0.188273, 0.188273,0.137857, 0.137857,0.147823, 0.147823,0.120634, 0.120634,0.116024, 0.116024,0.118013, 0.118013,0.085947, 0.085947,0.085430, 0.085430,0.000000
96,0.208095, 0.208095,0.145612, 0.145612,0.106232, 0.106232,0.127172, 0.127172,0.110958, 0.110958,0.106005, 0.106005,0.091848, 0.091848,0.104078, 0.104078,0.000000
97,0.187720, 0.187720,0.153260, 0.153260,0.113351, 0.113351,0.128366, 0.128366,0.107011, 0.107011,0.116170, 0.116170,0.099938, 0.099938,0.094184, 0.094184,0.000000
98,0.131042, 0.131042,0.190496, 0.190496,0.118784, 0.118784,0.119514, 0.119514,0.099015, 0.099015,0.117685, 0.117685,0.140511, 0.140511,0.082954, 0.082954,0.000000
99,0.169640, 0.169640,0.143005, 0.143005,0.170043, 0.170043,0.103626, 0.103626,0.117785, 0.117785,0.135433, 0.135433,0.079801, 0.079801,0.080666, 0.080666,0.000000
100,0.190888, 0.190888,0.157230, 0.157230,0.105877, 0.105877,0.130473, 0.130473,0.129485, 0.129485,0.106667, 0.106667,0.104144, 0.104144,0.075236, 0.075236,0.000000
101,0.189784, 0.189784,0.137118, 0.137118,0.133298, 0.133298,0.119578, 0.119578,0.132537, 0.132537,0.093591, 0.093591,0.095701, 0.095701,0.098394, 0.098394,0.000000
102,0.190668, 0.190668,0.130240, 0.130240,0.130845, 0.130845,0.146916, 0.146916,0.127882, 0.127882,0.114430, 0.114430,0.094049, 0.094049,0.064970, 0.064970,0.000000
103,0.162798, 0.162798,0.108343, 0.108343,0.173303, 0.173303,0.119139, 0.119139,0.106478, 0.106478,0.124209, 0.124209,0.117974, 0.117974,0.087757, 0.087757,0.000000
104,0.175202, 0.175202,0.162140, 0.162140,0.139964, 0.139964,0.092458, 0.092458,0.117786, 0.117786,0.127588, 0.127588,0.092957, 0.092957,0.091903, 0.091903,0.000000
105,0.142251, 0.142251,0.144464, 0.144464,0.211093, 0.211093,0.118126, 0.118126,0.109378, 0.109378,0.112485, 0.112485,0.059726, 0.059726,0.102477, 0.102477,0.000000
106,0.153951, 0.153951,0.159924, 0.159924,0.124753, 0.124753,0.131727, 0.131727,0.110136, 0.110136,0.103975, 0.103975,0.125487, 0.125487,0.090047, 0.090047,0.000000
107,0.141081, 0.141081,0.117951, 0.117951,0.190228, 0.190228,0.115978, 0.115978,0.091945, 0.091945,0.123576, 0.123576,0.099414, 0.099414,0.119827, 0.119827,0.000000
108,0.154123, 0.154123,0.144348, 0.144348,0.111312, 0.111312,0.132703, 0.132703,0.127084, 0.127084,0.121720, 0.121720,0.112666, 0.112666,0.096044, 0.096044,0.000000
109,0.164295, 0.164295,0.199173, 0.199173,0.140077, 0.140077,0.105763, 0.105763,0.124358, 0.124358,0.118011, 0.118011,0.075195, 0.075195,0.073128, 0.073128,0.000000
110,0.200169, 0.200169,0.145205, 0.145205,0.151352, 0.151352,0.120004, 0.120004,0.087478, 0.087478,0.121926, 0.121926,0.093777, 0.093777,0.080088, 0.080088,0.000000
111,0.177544, 0.177544,0.146702, 0.146702,0.118698, 0.118698,0.115756, 0.115756,0.157311, 0.157311,0.131399, 0.131399,0.087107, 0.087107,0.065483, 0.065483,0.000000
112,0.190022, 0.190022,0.227241, 0.227241,0.114983, 0.114983,0.138653, 0.138653,0.109222, 0.109222,0.066163, 0.066163,0.071812, 0.071812,0.081904, 0.081904,0.000000
113,0.220298, 0.220298,0.127175, 0.127175,0.126288, 0.126288,0.143253, 0.143253,0.120077, 0.120077,0.116569, 0.116569,0.081836, 0.081836,0.064505, 0.064505,0.000000
114,0.190045, 0.190045,0.153404, 0.153404,0.133045, 0.133045,0.151569, 0.151569,0.076199, 0.076199,0.095783, 0.095783,0.098986, 0.098986,0.100969, 0.100969,0.000000
115,0.213803, 0.213803,0.134297, 0.134297,0.159206, 0.159206,0.141859, 0.141859,0.092902, 0.092902,0.094233, 0.094233,0.086912, 0.086912,0.076787, 0.076787,0.000000
116,0.151704, 0.151704,0.162934, 0.162934,0.127461, 0.127461,0.145069, 0.145069,0.139795, 0.139795,0.095610, 0.095610,0.100395, 0.100395,0.077032, 0.077032,0.000000
117,0.124996, 0.124996,0.126701, 0.126701,0.133153, 0.133153,0.138875, 0.138875,0.120417, 0.120417,0.179573, 0.179573,0.091955, 0.091955,0.084329, 0.084329,0.000000
118,0.159954, 0.159954,0.139917, 0.139917,0.145519, 0.145519,0.168588, 0.168588,0.105882, 0.105882,0.109162, 0.109162,0.088439, 0.088439,0.082539, 0.082539,0.000000
119,0.137045, 0.137045,0.161824, 0.161824,0.105886, 0.105886,0.137648, 0.137648,0.189170, 0.189170,0.117796, 0.117796,0.087741, 0.087741,0.062889, 0.062889,0.000000
120,0.183362, 0.183362,0.136978, 0.136978,0.150598, 0.150598,0.140014, 0.140014,0.105506, 0.105506,0.141823, 0.141823,0.055967, 0.055967,0.085752, 0.085752,0.000000
121,0.163530, 0.163530,0.158465, 0.158465,0.115229, 0.115229,0.139409, 0.139409,0.082247, 0.082247,0.135909, 0.135909,0.115404, 0.115404,0.089807, 0.089807,0.000000
122,0.198438, 0.198438,0.154306, 0.154306,0.155563, 0.155563,0.118425, 0.118425,0.078980, 0.078980,0.109915, 0.109915,0.094571, 0.094571,0.089802, 0.089802,0.000000
123,0.139215, 0.139215,0.169463, 0.169463,0.152989, 0.152989,0.121545, 0.121545,0.128719, 0.128719,0.120818, 0.120818,0.097076, 0.097076,0.070175, 0.070175,0.000000
124,0.139848, 0.139848,0.169212, 0.169212,0.161211, 0.161211,0.118305, 0.118305,0.157898, 0.157898,0.096645, 0.096645,0.073638, 0.073638,0.083243, 0.083243,0.000000
125,0.188073, 0.188073,0.177120, 0.177120,0.121745, 0.121745,0.131714, 0.131714,0.096392, 0.096392,0.112455, 0.112455,0.089391, 0.089391,0.083110, 0.083110,0.000000
126,0.115056, 0.115056,0.150701, 0.150701,0.169349, 0.169349,0.150955, 0.150955,0.109947, 0.109947,0.108249, 0.108249,0.102322, 0.102322,0.093422, 0.093422,0.000000
127,0.220523, 0.220523,0.154290, 0.154290,0.095913, 0.095913,0.134484, 0.134484,0.105215, 0.105215,0.100021, 0.100021,0.095913, 0.095913,0.093640, 0.093640,0.000000
128,0.163834, 0.163834,0.190680, 0.190680,0.106202, 0.106202,0.167125, 0.167125,0.115938, 0.115938,0.114921, 0.114921,0.078866, 0.078866,0.062434, 0.062434,0.000000
129,0.137545, 0.137545,0.157905, 0.157905,0.110572, 0.110572,0.110853, 0.110853,0.123384, 0.123384,0.097878, 0.097878,0.153619, 0.153619,0.108245, 0.108245,0.000000
130,0.154568, 0.154568,0.155991, 0.155991,0.173727, 0.173727,0.122182, 0.122182,0.087778, 0.087778,0.140227, 0.140227,0.100814, 0.100814,0.064712, 0.064712,0.000000
131,0.154055, 0.154055,0.140800, 0.140800,0.172078, 0.172078,0.128514, 0.128514,0.101532, 0.101532,0.094510, 0.094510,0.132127, 0.132127,0.076386, 0.076386,0.000000
132,0.184871, 0.184871,0.147860, 0.147860,0.136908, 0.136908,0.157536, 0.157536,0.081300, 0.081300,0.118079, 0.118079,0.101421, 0.101421,0.072026, 0.072026,0.000000
133,0.159514, 0.159514,0.158076, 0.158076,0.110512, 0.110512,0.183340, 0.183340,0.069554, 0.069554,0.131936, 0.131936,0.092237, 0.092237,0.094830, 0.094830,0.000000
134,0.165192, 0.165192,0.192162, 0.192162,0.106403, 0.106403,0.129170, 0.129170,0.129879, 0.129879,0.117517, 0.117517,0.069637, 0.069637,0.090040, 0.090040,0.000000
135,0.185597, 0.185597,0.160084, 0.160084,0.145529, 0.145529,0.087968, 0.087968,0.134763, 0.134763,0.134121, 0.134121,0.088455, 0.088455,0.063483, 0.063483,0.000000
136,0.175791, 0.175791,0.156182, 0.156182,0.195841, 0.195841,0.102172, 0.102172,0.118044, 0.118044,0.111166, 0.111166,0.074515, 0.074515,0.066288, 0.066288,0.000000
137,0.167089, 0.167089,0.174154, 0.174154,0.114592, 0.114592,0.140525, 0.140525,0.086002, 0.086002,0.102283, 0.102283,0.104283, 0.104283,0.111073, 0.111073,0.000000
138,0.182051, 0.182051,0.140882, 0.140882,0.080375, 0.080375,0.134381, 0.134381,0.182819, 0.182819,0.132295, 0.132295,0.083447, 0.083447,0.063750, 0.063750,0.000000
139,0.169999, 0.169999,0.166004, 0.166004,0.103322, 0.103322,0.141433, 0.141433,0.133529, 0.133529,0.094115, 0.094115,0.097711, 0.097711,0.093887, 0.093887,0.000000
140,0.153321, 0.153321,0.162165, 0.162165,0.119895, 0.119895,0.124921, 0.124921,0.154163, 0.154163,0.106078, 0.106078,0.104529, 0.104529,0.074928, 0.074928,0.000000
141,0.148788, 0.148788,0.122057, 0.122057,0.105187, 0.105187,0.163552, 0.163552,0.152881, 0.152881,0.108210, 0.108210,0.124426, 0.124426,0.074899, 0.074899,0.000000
142,0.202734, 0.202734,0.133611, 0.133611,0.148928, 0.148928,0.116137, 0.116137,0.109351, 0.109351,0.105338, 0.105338,0.101800, 0.101800,0.082099, 0.082099,0.000000
