ó^Ç¶ÇΩèdóvìx,0.230000,0.370000,0.200000,0.300000,0.170000,0.230000,0.100000,0.200000,0.030000,0.170000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
68,0.258951, 0.258951,0.294927, 0.294927,0.246208, 0.246208,0.130281, 0.130281,0.069633, 0.069633,0.000000
69,0.341164, 0.341164,0.284344, 0.284344,0.220443, 0.220443,0.119924, 0.119924,0.034126, 0.034126,0.000000
70,0.238335, 0.238335,0.295317, 0.295317,0.236532, 0.236532,0.156331, 0.156331,0.073485, 0.073485,0.000000
71,0.303461, 0.303461,0.253884, 0.253884,0.207303, 0.207303,0.143595, 0.143595,0.091757, 0.091757,0.000000
72,0.344017, 0.344017,0.174187, 0.174187,0.283524, 0.283524,0.135262, 0.135262,0.063011, 0.063011,0.000000
73,0.307996, 0.307996,0.279695, 0.279695,0.155928, 0.155928,0.191697, 0.191697,0.064683, 0.064683,0.000000
74,0.235971, 0.235971,0.272426, 0.272426,0.193516, 0.193516,0.188385, 0.188385,0.109702, 0.109702,0.000000
75,0.399535, 0.399535,0.173821, 0.173821,0.201964, 0.201964,0.136404, 0.136404,0.088276, 0.088276,0.000000
76,0.309709, 0.309709,0.281621, 0.281621,0.174717, 0.174717,0.182242, 0.182242,0.051710, 0.051710,0.000000
77,0.334546, 0.334546,0.346016, 0.346016,0.170447, 0.170447,0.090636, 0.090636,0.058355, 0.058355,0.000000
78,0.268829, 0.268829,0.313588, 0.313588,0.164148, 0.164148,0.153387, 0.153387,0.100048, 0.100048,0.000000
79,0.257850, 0.257850,0.206126, 0.206126,0.262913, 0.262913,0.126652, 0.126652,0.146459, 0.146459,0.000000
80,0.306265, 0.306265,0.251267, 0.251267,0.182980, 0.182980,0.165087, 0.165087,0.094401, 0.094401,0.000000
81,0.371358, 0.371358,0.204897, 0.204897,0.198212, 0.198212,0.150612, 0.150612,0.074920, 0.074920,0.000000
82,0.321887, 0.321887,0.257265, 0.257265,0.257265, 0.257265,0.117307, 0.117307,0.046275, 0.046275,0.000000
83,0.322093, 0.322093,0.241053, 0.241053,0.206579, 0.206579,0.147713, 0.147713,0.082561, 0.082561,0.000000
84,0.334661, 0.334661,0.268614, 0.268614,0.246401, 0.246401,0.099246, 0.099246,0.051079, 0.051079,0.000000
85,0.348871, 0.348871,0.233012, 0.233012,0.246258, 0.246258,0.110730, 0.110730,0.061129, 0.061129,0.000000
86,0.337954, 0.337954,0.234294, 0.234294,0.212952, 0.212952,0.159110, 0.159110,0.055689, 0.055689,0.000000
87,0.291671, 0.291671,0.217267, 0.217267,0.242069, 0.242069,0.127958, 0.127958,0.121034, 0.121034,0.000000
88,0.246358, 0.246358,0.226255, 0.226255,0.258376, 0.258376,0.186283, 0.186283,0.082728, 0.082728,0.000000
89,0.230836, 0.230836,0.351294, 0.351294,0.222721, 0.222721,0.128324, 0.128324,0.066825, 0.066825,0.000000
90,0.372357, 0.372357,0.242789, 0.242789,0.199206, 0.199206,0.115702, 0.115702,0.069946, 0.069946,0.000000
91,0.304214, 0.304214,0.213041, 0.213041,0.144126, 0.144126,0.234778, 0.234778,0.103842, 0.103842,0.000000
92,0.310248, 0.310248,0.326033, 0.326033,0.176203, 0.176203,0.133902, 0.133902,0.053613, 0.053613,0.000000
93,0.307715, 0.307715,0.201594, 0.201594,0.249330, 0.249330,0.153857, 0.153857,0.087504, 0.087504,0.000000
94,0.207023, 0.207023,0.314637, 0.314637,0.216959, 0.216959,0.157191, 0.157191,0.104190, 0.104190,0.000000
95,0.296443, 0.296443,0.257801, 0.257801,0.195376, 0.195376,0.201261, 0.201261,0.049120, 0.049120,0.000000
96,0.316580, 0.316580,0.242150, 0.242150,0.248024, 0.248024,0.112608, 0.112608,0.080639, 0.080639,0.000000
97,0.277734, 0.277734,0.275690, 0.275690,0.236607, 0.236607,0.172789, 0.172789,0.037179, 0.037179,0.000000
98,0.306568, 0.306568,0.183665, 0.183665,0.291077, 0.291077,0.116222, 0.116222,0.102468, 0.102468,0.000000
99,0.255081, 0.255081,0.281720, 0.281720,0.253389, 0.253389,0.151141, 0.151141,0.058669, 0.058669,0.000000
100,0.313793, 0.313793,0.213696, 0.213696,0.212904, 0.212904,0.152759, 0.152759,0.106848, 0.106848,0.000000
101,0.315193, 0.315193,0.204567, 0.204567,0.181381, 0.181381,0.210370, 0.210370,0.088489, 0.088489,0.000000
102,0.396297, 0.396297,0.175058, 0.175058,0.192982, 0.192982,0.144191, 0.144191,0.091471, 0.091471,0.000000
103,0.366327, 0.366327,0.239670, 0.239670,0.220514, 0.220514,0.141058, 0.141058,0.032431, 0.032431,0.000000
104,0.239564, 0.239564,0.316442, 0.316442,0.200425, 0.200425,0.177354, 0.177354,0.066214, 0.066214,0.000000
105,0.323800, 0.323800,0.259498, 0.259498,0.179112, 0.179112,0.172778, 0.172778,0.064813, 0.064813,0.000000
106,0.246504, 0.246504,0.280118, 0.280118,0.235871, 0.235871,0.176999, 0.176999,0.060509, 0.060509,0.000000
107,0.262961, 0.262961,0.282745, 0.282745,0.204412, 0.204412,0.190190, 0.190190,0.059692, 0.059692,0.000000
108,0.417571, 0.417571,0.172398, 0.172398,0.191862, 0.191862,0.115774, 0.115774,0.102394, 0.102394,0.000000
109,0.327983, 0.327983,0.312602, 0.312602,0.170325, 0.170325,0.139725, 0.139725,0.049366, 0.049366,0.000000
110,0.254999, 0.254999,0.242995, 0.242995,0.202873, 0.202873,0.182172, 0.182172,0.116962, 0.116962,0.000000
111,0.367439, 0.367439,0.237753, 0.237753,0.155661, 0.155661,0.095509, 0.095509,0.143639, 0.143639,0.000000
112,0.332729, 0.332729,0.230890, 0.230890,0.194568, 0.194568,0.192938, 0.192938,0.048876, 0.048876,0.000000
113,0.343425, 0.343425,0.231437, 0.231437,0.210688, 0.210688,0.151636, 0.151636,0.062814, 0.062814,0.000000
114,0.281639, 0.281639,0.218783, 0.218783,0.213808, 0.213808,0.199601, 0.199601,0.086169, 0.086169,0.000000
115,0.288346, 0.288346,0.323811, 0.323811,0.200072, 0.200072,0.121341, 0.121341,0.066431, 0.066431,0.000000
116,0.268946, 0.268946,0.267089, 0.267089,0.250357, 0.250357,0.156852, 0.156852,0.056756, 0.056756,0.000000
117,0.252453, 0.252453,0.256738, 0.256738,0.229379, 0.229379,0.214153, 0.214153,0.047276, 0.047276,0.000000
118,0.270808, 0.270808,0.249049, 0.249049,0.262837, 0.262837,0.135828, 0.135828,0.081478, 0.081478,0.000000
119,0.357120, 0.357120,0.228893, 0.228893,0.198549, 0.198549,0.097669, 0.097669,0.117769, 0.117769,0.000000
120,0.332808, 0.332808,0.204927, 0.204927,0.218464, 0.218464,0.173078, 0.173078,0.070724, 0.070724,0.000000
121,0.282339, 0.282339,0.295183, 0.295183,0.230117, 0.230117,0.142843, 0.142843,0.049517, 0.049517,0.000000
122,0.336572, 0.336572,0.276900, 0.276900,0.151737, 0.151737,0.162519, 0.162519,0.072272, 0.072272,0.000000
123,0.207120, 0.207120,0.285377, 0.285377,0.207120, 0.207120,0.206605, 0.206605,0.093778, 0.093778,0.000000
124,0.340035, 0.340035,0.317076, 0.317076,0.157085, 0.157085,0.095172, 0.095172,0.090631, 0.090631,0.000000
125,0.308788, 0.308788,0.202677, 0.202677,0.248527, 0.248527,0.158460, 0.158460,0.081548, 0.081548,0.000000
126,0.339792, 0.339792,0.261135, 0.261135,0.168594, 0.168594,0.161733, 0.161733,0.068746, 0.068746,0.000000
127,0.284811, 0.284811,0.351523, 0.351523,0.177008, 0.177008,0.098955, 0.098955,0.087703, 0.087703,0.000000
128,0.291021, 0.291021,0.307275, 0.307275,0.205047, 0.205047,0.112108, 0.112108,0.084549, 0.084549,0.000000
129,0.393908, 0.393908,0.205760, 0.205760,0.181357, 0.181357,0.148957, 0.148957,0.070018, 0.070018,0.000000
130,0.276007, 0.276007,0.347259, 0.347259,0.181424, 0.181424,0.130687, 0.130687,0.064622, 0.064622,0.000000
131,0.359527, 0.359527,0.225841, 0.225841,0.179763, 0.179763,0.138759, 0.138759,0.096110, 0.096110,0.000000
132,0.387802, 0.387802,0.202262, 0.202262,0.184825, 0.184825,0.180821, 0.180821,0.044290, 0.044290,0.000000
133,0.236852, 0.236852,0.307540, 0.307540,0.221439, 0.221439,0.160716, 0.160716,0.073454, 0.073454,0.000000
134,0.371581, 0.371581,0.277153, 0.277153,0.163379, 0.163379,0.104010, 0.104010,0.083876, 0.083876,0.000000
135,0.206044, 0.206044,0.312528, 0.312528,0.176043, 0.176043,0.232228, 0.232228,0.073157, 0.073157,0.000000
136,0.306682, 0.306682,0.235982, 0.235982,0.214222, 0.214222,0.133029, 0.133029,0.110085, 0.110085,0.000000
137,0.284441, 0.284441,0.215035, 0.215035,0.215035, 0.215035,0.185959, 0.185959,0.099531, 0.099531,0.000000
138,0.265949, 0.265949,0.301378, 0.301378,0.249446, 0.249446,0.109821, 0.109821,0.073406, 0.073406,0.000000
139,0.379266, 0.379266,0.198941, 0.198941,0.198941, 0.198941,0.106523, 0.106523,0.116329, 0.116329,0.000000
140,0.330181, 0.330181,0.257165, 0.257165,0.221620, 0.221620,0.093788, 0.093788,0.097246, 0.097246,0.000000
141,0.269516, 0.269516,0.291450, 0.291450,0.213770, 0.213770,0.183684, 0.183684,0.041581, 0.041581,0.000000
142,0.275242, 0.275242,0.207056, 0.207056,0.232738, 0.232738,0.218851, 0.218851,0.066113, 0.066113,0.000000
143,0.262357, 0.262357,0.260250, 0.260250,0.238357, 0.238357,0.176252, 0.176252,0.062784, 0.062784,0.000000
144,0.320510, 0.320510,0.223488, 0.223488,0.183855, 0.183855,0.208099, 0.208099,0.064048, 0.064048,0.000000
145,0.252498, 0.252498,0.206363, 0.206363,0.252498, 0.252498,0.229430, 0.229430,0.059212, 0.059212,0.000000
146,0.297191, 0.297191,0.281886, 0.281886,0.229879, 0.229879,0.149404, 0.149404,0.041639, 0.041639,0.000000
147,0.353842, 0.353842,0.206695, 0.206695,0.183394, 0.183394,0.153336, 0.153336,0.102732, 0.102732,0.000000
148,0.277044, 0.277044,0.288548, 0.288548,0.189607, 0.189607,0.120212, 0.120212,0.124589, 0.124589,0.000000
149,0.292207, 0.292207,0.233351, 0.233351,0.218764, 0.218764,0.198705, 0.198705,0.056973, 0.056973,0.000000
150,0.244929, 0.244929,0.258515, 0.258515,0.273972, 0.273972,0.147293, 0.147293,0.075292, 0.075292,0.000000
151,0.317203, 0.317203,0.208700, 0.208700,0.196007, 0.196007,0.185904, 0.185904,0.092187, 0.092187,0.000000
152,0.243614, 0.243614,0.288276, 0.288276,0.243614, 0.243614,0.112248, 0.112248,0.112248, 0.112248,0.000000
153,0.229770, 0.229770,0.308717, 0.308717,0.210013, 0.210013,0.200631, 0.200631,0.050869, 0.050869,0.000000
154,0.252398, 0.252398,0.305682, 0.305682,0.206902, 0.206902,0.166206, 0.166206,0.068811, 0.068811,0.000000
155,0.325869, 0.325869,0.248927, 0.248927,0.161647, 0.161647,0.177529, 0.177529,0.086028, 0.086028,0.000000
156,0.280055, 0.280055,0.218600, 0.218600,0.218600, 0.218600,0.158082, 0.158082,0.124664, 0.124664,0.000000
157,0.243159, 0.243159,0.299473, 0.299473,0.212752, 0.212752,0.160829, 0.160829,0.083788, 0.083788,0.000000
158,0.333257, 0.333257,0.242597, 0.242597,0.218520, 0.218520,0.165016, 0.165016,0.040609, 0.040609,0.000000
159,0.292407, 0.292407,0.298400, 0.298400,0.217814, 0.217814,0.144705, 0.144705,0.046674, 0.046674,0.000000
160,0.246250, 0.246250,0.274688, 0.274688,0.163049, 0.163049,0.235374, 0.235374,0.080640, 0.080640,0.000000
161,0.286099, 0.286099,0.246472, 0.246472,0.214173, 0.214173,0.169580, 0.169580,0.083676, 0.083676,0.000000
162,0.323759, 0.323759,0.302238, 0.302238,0.157165, 0.157165,0.123994, 0.123994,0.092844, 0.092844,0.000000
163,0.238360, 0.238360,0.325352, 0.325352,0.197843, 0.197843,0.174905, 0.174905,0.063539, 0.063539,0.000000
164,0.320725, 0.320725,0.244929, 0.244929,0.217272, 0.217272,0.138700, 0.138700,0.078374, 0.078374,0.000000
165,0.336589, 0.336589,0.252981, 0.252981,0.207066, 0.207066,0.129833, 0.129833,0.073530, 0.073530,0.000000
166,0.360695, 0.360695,0.276471, 0.276471,0.170834, 0.170834,0.098962, 0.098962,0.093038, 0.093038,0.000000
167,0.342712, 0.342712,0.188084, 0.188084,0.210311, 0.210311,0.143951, 0.143951,0.114941, 0.114941,0.000000
168,0.328215, 0.328215,0.273247, 0.273247,0.191150, 0.191150,0.164107, 0.164107,0.043280, 0.043280,0.000000
169,0.370603, 0.370603,0.216128, 0.216128,0.199977, 0.199977,0.087862, 0.087862,0.125430, 0.125430,0.000000
170,0.326963, 0.326963,0.216600, 0.216600,0.184650, 0.184650,0.163487, 0.163487,0.108300, 0.108300,0.000000
171,0.287693, 0.287693,0.298519, 0.298519,0.185138, 0.185138,0.142561, 0.142561,0.086090, 0.086090,0.000000
172,0.304274, 0.304274,0.263708, 0.263708,0.206249, 0.206249,0.147823, 0.147823,0.077947, 0.077947,0.000000
173,0.349164, 0.349164,0.251535, 0.251535,0.203581, 0.203581,0.115214, 0.115214,0.080506, 0.080506,0.000000
174,0.269438, 0.269438,0.336865, 0.336865,0.210089, 0.210089,0.114684, 0.114684,0.068923, 0.068923,0.000000
175,0.308868, 0.308868,0.313193, 0.313193,0.158284, 0.158284,0.128970, 0.128970,0.090685, 0.090685,0.000000
176,0.242774, 0.242774,0.277759, 0.277759,0.255878, 0.255878,0.154032, 0.154032,0.069558, 0.069558,0.000000
177,0.248659, 0.248659,0.324126, 0.324126,0.193317, 0.193317,0.126358, 0.126358,0.107540, 0.107540,0.000000
178,0.267652, 0.267652,0.319481, 0.319481,0.203709, 0.203709,0.129600, 0.129600,0.079559, 0.079559,0.000000
179,0.314612, 0.314612,0.250133, 0.250133,0.207852, 0.207852,0.153216, 0.153216,0.074188, 0.074188,0.000000
180,0.371417, 0.371417,0.213714, 0.213714,0.181710, 0.181710,0.148386, 0.148386,0.084773, 0.084773,0.000000
181,0.209266, 0.209266,0.330349, 0.330349,0.209763, 0.209763,0.166745, 0.166745,0.083878, 0.083878,0.000000
182,0.269599, 0.269599,0.340106, 0.340106,0.190880, 0.190880,0.145932, 0.145932,0.053483, 0.053483,0.000000
183,0.291321, 0.291321,0.271537, 0.271537,0.231688, 0.231688,0.104706, 0.104706,0.100748, 0.100748,0.000000
184,0.296532, 0.296532,0.204983, 0.204983,0.235722, 0.235722,0.164672, 0.164672,0.098091, 0.098091,0.000000
185,0.370066, 0.370066,0.210791, 0.210791,0.199415, 0.199415,0.125963, 0.125963,0.093765, 0.093765,0.000000
186,0.316808, 0.316808,0.239554, 0.239554,0.239104, 0.239104,0.135564, 0.135564,0.068970, 0.068970,0.000000
187,0.307294, 0.307294,0.246822, 0.246822,0.212085, 0.212085,0.128214, 0.128214,0.105584, 0.105584,0.000000
188,0.313094, 0.313094,0.216549, 0.216549,0.257565, 0.257565,0.102295, 0.102295,0.110496, 0.110496,0.000000
189,0.304115, 0.304115,0.343872, 0.343872,0.159619, 0.159619,0.125101, 0.125101,0.067293, 0.067293,0.000000
190,0.241971, 0.241971,0.266818, 0.266818,0.275690, 0.275690,0.170625, 0.170625,0.044896, 0.044896,0.000000
191,0.204875, 0.204875,0.327843, 0.327843,0.215962, 0.215962,0.177303, 0.177303,0.074017, 0.074017,0.000000
192,0.327522, 0.327522,0.256237, 0.256237,0.157204, 0.157204,0.184575, 0.184575,0.074462, 0.074462,0.000000
193,0.284329, 0.284329,0.272903, 0.272903,0.153512, 0.153512,0.231241, 0.231241,0.058015, 0.058015,0.000000
194,0.375865, 0.375865,0.272431, 0.272431,0.190516, 0.190516,0.092365, 0.092365,0.068823, 0.068823,0.000000
195,0.317782, 0.317782,0.317441, 0.317441,0.169806, 0.169806,0.140076, 0.140076,0.054896, 0.054896,0.000000
196,0.352078, 0.352078,0.255459, 0.255459,0.180203, 0.180203,0.106073, 0.106073,0.106187, 0.106187,0.000000
197,0.291049, 0.291049,0.219680, 0.219680,0.219680, 0.219680,0.145530, 0.145530,0.124061, 0.124061,0.000000
198,0.314593, 0.314593,0.276560, 0.276560,0.197409, 0.197409,0.151831, 0.151831,0.059607, 0.059607,0.000000
199,0.350147, 0.350147,0.235774, 0.235774,0.207237, 0.207237,0.113508, 0.113508,0.093334, 0.093334,0.000000
200,0.399857, 0.399857,0.230007, 0.230007,0.152990, 0.152990,0.155836, 0.155836,0.061310, 0.061310,0.000000
201,0.273492, 0.273492,0.218415, 0.218415,0.260005, 0.260005,0.175843, 0.175843,0.072245, 0.072245,0.000000
202,0.322165, 0.322165,0.198692, 0.198692,0.277649, 0.277649,0.122923, 0.122923,0.078571, 0.078571,0.000000
203,0.352071, 0.352071,0.167840, 0.167840,0.235557, 0.235557,0.189471, 0.189471,0.055061, 0.055061,0.000000
204,0.388430, 0.388430,0.235204, 0.235204,0.200763, 0.200763,0.137611, 0.137611,0.037993, 0.037993,0.000000
205,0.244399, 0.244399,0.300259, 0.300259,0.234037, 0.234037,0.142220, 0.142220,0.079085, 0.079085,0.000000
206,0.311615, 0.311615,0.262231, 0.262231,0.232261, 0.232261,0.137419, 0.137419,0.056473, 0.056473,0.000000
207,0.351766, 0.351766,0.263981, 0.263981,0.207305, 0.207305,0.120306, 0.120306,0.056641, 0.056641,0.000000
208,0.207112, 0.207112,0.252476, 0.252476,0.248111, 0.248111,0.213538, 0.213538,0.078764, 0.078764,0.000000
209,0.246655, 0.246655,0.296822, 0.296822,0.186673, 0.186673,0.181815, 0.181815,0.088036, 0.088036,0.000000
210,0.277289, 0.277289,0.255790, 0.255790,0.268801, 0.268801,0.127684, 0.127684,0.070435, 0.070435,0.000000
211,0.288990, 0.288990,0.285677, 0.285677,0.266014, 0.266014,0.109048, 0.109048,0.050271, 0.050271,0.000000
212,0.318655, 0.318655,0.248415, 0.248415,0.183949, 0.183949,0.185367, 0.185367,0.063615, 0.063615,0.000000
213,0.210904, 0.210904,0.253616, 0.253616,0.227857, 0.227857,0.220215, 0.220215,0.087408, 0.087408,0.000000
214,0.320894, 0.320894,0.263790, 0.263790,0.230273, 0.230273,0.123982, 0.123982,0.061061, 0.061061,0.000000
215,0.343624, 0.343624,0.283127, 0.283127,0.201546, 0.201546,0.099357, 0.099357,0.072346, 0.072346,0.000000
216,0.280268, 0.280268,0.314523, 0.314523,0.177808, 0.177808,0.147172, 0.147172,0.080229, 0.080229,0.000000
217,0.369633, 0.369633,0.285768, 0.285768,0.166785, 0.166785,0.098776, 0.098776,0.079039, 0.079039,0.000000
218,0.280859, 0.280859,0.333533, 0.333533,0.180296, 0.180296,0.121820, 0.121820,0.083492, 0.083492,0.000000
219,0.374725, 0.374725,0.196419, 0.196419,0.201420, 0.201420,0.160855, 0.160855,0.066581, 0.066581,0.000000
220,0.337369, 0.337369,0.254918, 0.254918,0.151457, 0.151457,0.141496, 0.141496,0.114759, 0.114759,0.000000
