ó^Ç¶ÇΩèdóvìx,0.120000,0.200000,0.100000,0.200000,0.080000,0.200000,0.060000,0.200000,0.050000,0.190000,0.050000,0.170000,0.050000,0.150000,0.050000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
45,0.027563, 0.173492,0.027563, 0.224439,0.027563, 0.229689,0.055125, 0.275626,0.018375, 0.225512,0.026112, 0.195840,0.026112, 0.214989,0.027563, 0.224439,1.528050
46,0.056632, 0.278550,0.028316, 0.208688,0.028316, 0.231249,0.018877, 0.197407,0.029521, 0.236889,0.019681, 0.191887,0.014158, 0.239223,0.018877, 0.201728,1.571241
47,0.036024, 0.249582,0.047383, 0.268502,0.021644, 0.200207,0.018262, 0.224943,0.008679, 0.214806,0.015794, 0.214890,0.008679, 0.214806,0.021644, 0.234155,1.643782
48,0.062637, 0.256232,0.062637, 0.261328,0.052570, 0.251170,0.016355, 0.187782,0.015659, 0.181725,0.015659, 0.187782,0.021333, 0.197460,0.020879, 0.208790,1.464539
49,0.026546, 0.250942,0.022754, 0.245821,0.013408, 0.203199,0.017697, 0.241659,0.012696, 0.241125,0.019044, 0.215830,0.026546, 0.250942,0.012696, 0.199094,1.697227
50,0.024996, 0.181221,0.052623, 0.263846,0.049992, 0.254345,0.017541, 0.194968,0.013887, 0.196938,0.049992, 0.255514,0.017541, 0.204967,0.016664, 0.204967,1.513529
51,0.061642, 0.274353,0.025414, 0.211781,0.061642, 0.261978,0.016942, 0.208508,0.020547, 0.193144,0.019314, 0.199583,0.019314, 0.199583,0.019314, 0.206940,1.511739
52,0.060538, 0.267377,0.030269, 0.216929,0.020179, 0.216929,0.020660, 0.201434,0.020179, 0.216929,0.030269, 0.222094,0.020179, 0.232424,0.015135, 0.208477,1.565182
53,0.033639, 0.207440,0.038185, 0.248554,0.028639, 0.246685,0.020701, 0.235472,0.031051, 0.235472,0.013082, 0.206038,0.012728, 0.225926,0.010350, 0.206038,1.623251
54,0.033468, 0.223120,0.018742, 0.193668,0.029285, 0.222562,0.033468, 0.227768,0.029285, 0.224515,0.019523, 0.240784,0.023428, 0.220078,0.019523, 0.240784,1.586558
55,0.069845, 0.256097,0.055876, 0.227642,0.029408, 0.205858,0.034922, 0.221174,0.029408, 0.203184,0.018625, 0.167627,0.029408, 0.215660,0.029408, 0.205858,1.406199
56,0.114954, 0.296965,0.028267, 0.201013,0.057477, 0.244810,0.028267, 0.201013,0.018541, 0.179230,0.028739, 0.164221,0.028739, 0.198820,0.019159, 0.189783,1.351712
57,0.052919, 0.244752,0.034020, 0.232031,0.026460, 0.213502,0.023520, 0.213070,0.032846, 0.219819,0.026460, 0.221127,0.013230, 0.223437,0.017010, 0.205797,1.547072
58,0.036415, 0.241925,0.035548, 0.241518,0.017774, 0.172527,0.071096, 0.260686,0.017774, 0.212341,0.020736, 0.206726,0.025522, 0.227569,0.023699, 0.188145,1.502871
59,0.025164, 0.255835,0.029223, 0.276805,0.012582, 0.205339,0.025164, 0.232284,0.012079, 0.209430,0.012079, 0.193172,0.016105, 0.220953,0.018118, 0.255667,1.698972
60,0.031442, 0.212409,0.035934, 0.221592,0.031442, 0.212409,0.062884, 0.229178,0.023956, 0.183412,0.062884, 0.262017,0.020961, 0.208722,0.015721, 0.185038,1.429551
61,0.035001, 0.245008,0.051252, 0.275970,0.011667, 0.219243,0.027597, 0.234293,0.027597, 0.183392,0.017084, 0.220040,0.023334, 0.222090,0.017084, 0.189346,1.578769
62,0.030154, 0.241232,0.026186, 0.235677,0.034712, 0.242985,0.015077, 0.252540,0.013821, 0.222709,0.015548, 0.240133,0.011308, 0.198207,0.015077, 0.204634,1.676234
63,0.080131, 0.280457,0.040065, 0.218538,0.040065, 0.203969,0.020033, 0.203665,0.013355, 0.170601,0.026710, 0.212918,0.040065, 0.220359,0.020033, 0.209036,1.439086
64,0.037989, 0.250093,0.032924, 0.224978,0.044896, 0.254410,0.032924, 0.241440,0.014965, 0.213803,0.011224, 0.204249,0.008819, 0.172609,0.022448, 0.232229,1.587624
65,0.033160, 0.234209,0.061898, 0.276330,0.030949, 0.211359,0.018087, 0.223074,0.016580, 0.193431,0.016580, 0.204874,0.012058, 0.216381,0.030949, 0.220082,1.559479
66,0.058435, 0.227246,0.090898, 0.272695,0.045449, 0.242396,0.030299, 0.187478,0.022725, 0.173140,0.022725, 0.189701,0.023973, 0.203772,0.015150, 0.193917,1.380692
67,0.078628, 0.294853,0.026899, 0.234245,0.024337, 0.206865,0.039314, 0.212950,0.019657, 0.201742,0.019657, 0.195413,0.012169, 0.207194,0.024337, 0.201742,1.510006
68,0.050871, 0.247995,0.034519, 0.230130,0.059176, 0.261362,0.023013, 0.200331,0.017260, 0.190380,0.019725, 0.214788,0.015342, 0.187006,0.028615, 0.219486,1.502957
69,0.040589, 0.175886,0.043971, 0.219857,0.040589, 0.215229,0.020295, 0.183533,0.040589, 0.219857,0.020295, 0.211063,0.040589, 0.243534,0.040589, 0.243534,1.424988
70,0.033458, 0.260696,0.016132, 0.223056,0.025094, 0.236598,0.027375, 0.221281,0.012547, 0.211903,0.016729, 0.200180,0.025094, 0.247353,0.011153, 0.231352,1.664837
71,0.062003, 0.263514,0.062003, 0.248014,0.062003, 0.230575,0.019520, 0.175676,0.015501, 0.181000,0.036769, 0.220617,0.015501, 0.187010,0.019520, 0.200773,1.414359
72,0.032118, 0.236868,0.056678, 0.269222,0.032118, 0.245653,0.022941, 0.202849,0.011471, 0.211507,0.011118, 0.182290,0.014170, 0.218647,0.022941, 0.229412,1.592892
73,0.030198, 0.247455,0.048532, 0.276814,0.024266, 0.184482,0.016177, 0.198174,0.015099, 0.212504,0.024266, 0.226484,0.012133, 0.215950,0.030198, 0.237269,1.598260
74,0.042977, 0.239953,0.052024, 0.247116,0.019009, 0.199206,0.034085, 0.234443,0.017042, 0.204282,0.017042, 0.198829,0.025345, 0.211814,0.022723, 0.234110,1.539503
75,0.025757, 0.206059,0.034132, 0.234714,0.024837, 0.230394,0.042148, 0.257573,0.028099, 0.231816,0.018733, 0.189668,0.018733, 0.221952,0.015987, 0.219397,1.583146
76,0.061166, 0.276520,0.033860, 0.242660,0.016160, 0.195934,0.020389, 0.218305,0.016930, 0.208575,0.015291, 0.219177,0.022573, 0.205830,0.020389, 0.226243,1.586487
77,0.028702, 0.245563,0.019590, 0.248145,0.012467, 0.208816,0.020233, 0.249536,0.008311, 0.226015,0.008847, 0.231411,0.012467, 0.238876,0.012467, 0.228554,1.753833
78,0.021410, 0.203187,0.085641, 0.314017,0.014273, 0.211961,0.028547, 0.178071,0.015701, 0.190063,0.028547, 0.235513,0.015701, 0.210279,0.023551, 0.223537,1.533257
79,0.045766, 0.221202,0.051487, 0.256289,0.051487, 0.228830,0.019614, 0.215754,0.027460, 0.188149,0.018306, 0.208693,0.018306, 0.211470,0.015255, 0.221933,1.504638
80,0.069251, 0.277003,0.055144, 0.257340,0.019088, 0.198053,0.021895, 0.224819,0.034625, 0.209676,0.017313, 0.196068,0.017313, 0.198053,0.014597, 0.189761,1.501546
81,0.050182, 0.257998,0.033455, 0.232478,0.016727, 0.204511,0.022303, 0.234182,0.015189, 0.229715,0.015189, 0.212377,0.022303, 0.226535,0.014209, 0.212648,1.620886
82,0.040007, 0.220797,0.049483, 0.237104,0.040007, 0.257546,0.014245, 0.213279,0.015669, 0.213279,0.013058, 0.202879,0.016494, 0.228390,0.017411, 0.220352,1.587252
83,0.043406, 0.260434,0.031831, 0.238731,0.028937, 0.212205,0.028937, 0.227363,0.021221, 0.228121,0.031831, 0.201595,0.028937, 0.238731,0.010610, 0.167112,1.548582
84,0.072129, 0.282504,0.018032, 0.190253,0.036064, 0.227907,0.036064, 0.228408,0.018032, 0.218791,0.020993, 0.202929,0.018032, 0.193786,0.013995, 0.222081,1.533316
85,0.037736, 0.236900,0.075473, 0.285119,0.013935, 0.187886,0.013161, 0.173606,0.013161, 0.171095,0.026322, 0.223363,0.020306, 0.233364,0.037736, 0.250836,1.524338
86,0.032780, 0.198139,0.065561, 0.251316,0.065561, 0.218536,0.032780, 0.198139,0.021854, 0.166882,0.021854, 0.178802,0.065561, 0.251316,0.032780, 0.198139,1.322539
87,0.084953, 0.306775,0.031857, 0.212383,0.023008, 0.193753,0.023008, 0.216076,0.023008, 0.226350,0.012363, 0.174116,0.024725, 0.221153,0.015339, 0.211133,1.523477
88,0.077329, 0.278947,0.040124, 0.235727,0.037308, 0.219185,0.021848, 0.195867,0.009666, 0.177213,0.025776, 0.236689,0.013991, 0.214133,0.020986, 0.195211,1.505943
89,0.084197, 0.305653,0.028066, 0.184911,0.021049, 0.167126,0.029820, 0.212999,0.021049, 0.234772,0.028066, 0.236220,0.021049, 0.203362,0.014910, 0.206751,1.503587
90,0.041177, 0.267651,0.021091, 0.223386,0.031636, 0.239028,0.020589, 0.230592,0.013726, 0.208852,0.013726, 0.202381,0.013726, 0.220503,0.020589, 0.231350,1.647484
91,0.062914, 0.256900,0.041660, 0.224499,0.068507, 0.268318,0.022836, 0.200508,0.018515, 0.177610,0.015729, 0.190297,0.020971, 0.196726,0.020971, 0.213039,1.455794
92,0.062178, 0.279400,0.046387, 0.251262,0.023954, 0.215585,0.013530, 0.182649,0.015545, 0.200163,0.015969, 0.213090,0.020726, 0.233168,0.015545, 0.210850,1.572334
93,0.055043, 0.229348,0.055043, 0.267711,0.018124, 0.187148,0.036248, 0.225840,0.018348, 0.198157,0.019816, 0.204145,0.027522, 0.221894,0.024165, 0.211448,1.491380
94,0.069013, 0.289471,0.034506, 0.220458,0.034506, 0.238333,0.020004, 0.213373,0.023149, 0.173617,0.011574, 0.223072,0.013336, 0.226042,0.009111, 0.200434,1.569601
95,0.060162, 0.249662,0.062402, 0.262117,0.060162, 0.258193,0.020801, 0.193973,0.021253, 0.193973,0.020054, 0.202805,0.012069, 0.177195,0.018104, 0.187076,1.449989
96,0.043643, 0.247308,0.073465, 0.296330,0.018521, 0.208753,0.024488, 0.226517,0.019591, 0.215498,0.014841, 0.170354,0.018366, 0.208905,0.013060, 0.200359,1.548049
97,0.071502, 0.280050,0.022344, 0.202071,0.035751, 0.185139,0.035751, 0.204292,0.044689, 0.238340,0.035751, 0.185139,0.023834, 0.225475,0.017876, 0.191996,1.425004
98,0.051414, 0.252785,0.048966, 0.252989,0.036724, 0.247888,0.016322, 0.211164,0.024483, 0.214225,0.018362, 0.174807,0.018362, 0.201983,0.018362, 0.211164,1.534011
99,0.055304, 0.269609,0.026637, 0.186462,0.042079, 0.241957,0.013826, 0.187322,0.021193, 0.224296,0.017758, 0.223201,0.014664, 0.219961,0.015539, 0.240191,1.585997
100,0.041644, 0.257643,0.035988, 0.233924,0.032389, 0.234544,0.019434, 0.187859,0.011947, 0.218629,0.023894, 0.226991,0.013881, 0.235980,0.014722, 0.210531,1.612201
101,0.050440, 0.243795,0.061110, 0.207464,0.054789, 0.246549,0.027394, 0.213001,0.018263, 0.197200,0.018263, 0.187575,0.033627, 0.218979,0.015278, 0.206274,1.441672
102,0.054032, 0.265656,0.043740, 0.253327,0.027016, 0.209223,0.027016, 0.220067,0.020876, 0.213978,0.013508, 0.202474,0.014580, 0.210092,0.020876, 0.203540,1.556714
103,0.067660, 0.245268,0.040878, 0.224829,0.032702, 0.236810,0.016351, 0.188667,0.032702, 0.227748,0.032702, 0.212565,0.013626, 0.180344,0.027252, 0.219895,1.472252
104,0.048233, 0.253226,0.037984, 0.221572,0.037984, 0.236344,0.037984, 0.224007,0.038958, 0.231206,0.012661, 0.183793,0.009739, 0.204736,0.012661, 0.208911,1.527590
105,0.050645, 0.236345,0.030663, 0.229971,0.012952, 0.191906,0.046953, 0.211286,0.018722, 0.237461,0.015651, 0.228447,0.008786, 0.204884,0.020442, 0.254885,1.590370
106,0.026738, 0.262031,0.018335, 0.241803,0.021040, 0.238449,0.014026, 0.232238,0.013369, 0.210803,0.012707, 0.207219,0.012707, 0.237199,0.010695, 0.240641,1.740766
107,0.032874, 0.224638,0.038258, 0.204045,0.030345, 0.235175,0.025953, 0.242229,0.019150, 0.223678,0.016437, 0.214267,0.016167, 0.218261,0.019150, 0.239373,1.603331
108,0.033386, 0.247446,0.050078, 0.267084,0.026512, 0.233699,0.033386, 0.233699,0.011268, 0.178056,0.018028, 0.219343,0.009014, 0.208017,0.011268, 0.219718,1.614122
109,0.056344, 0.265287,0.056344, 0.237262,0.040421, 0.240841,0.020210, 0.205749,0.018781, 0.206879,0.018781, 0.170484,0.014086, 0.198848,0.026947, 0.222736,1.496169
110,0.039474, 0.226722,0.041448, 0.221054,0.061404, 0.263525,0.026316, 0.223685,0.019737, 0.177632,0.039474, 0.226722,0.030702, 0.190790,0.019737, 0.191580,1.443419
111,0.052989, 0.258320,0.052989, 0.261910,0.026494, 0.220787,0.031613, 0.215267,0.021075, 0.197900,0.015806, 0.194619,0.013247, 0.194619,0.021075, 0.221288,1.529423
112,0.042044, 0.244019,0.039888, 0.239326,0.037942, 0.261486,0.012963, 0.194452,0.025295, 0.217293,0.025295, 0.227652,0.014015, 0.210219,0.012963, 0.195149,1.579192
113,0.076710, 0.287663,0.038355, 0.223362,0.026301, 0.230130,0.019178, 0.197529,0.023013, 0.216980,0.017260, 0.188377,0.012785, 0.203056,0.019178, 0.220125,1.534443
114,0.036947, 0.251885,0.022476, 0.208560,0.059936, 0.285944,0.012316, 0.200520,0.009989, 0.208263,0.011238, 0.221680,0.014984, 0.229254,0.014984, 0.211024,1.634262
115,0.088633, 0.300613,0.044316, 0.236354,0.024374, 0.181610,0.024374, 0.213807,0.022158, 0.207778,0.024374, 0.213807,0.015983, 0.191510,0.022158, 0.188150,1.467259
116,0.059964, 0.258176,0.100404, 0.294937,0.023809, 0.187233,0.029982, 0.185181,0.025101, 0.219866,0.015873, 0.188488,0.019988, 0.192483,0.014991, 0.183525,1.419779
117,0.022053, 0.227878,0.022053, 0.211339,0.044106, 0.262795,0.022053, 0.253094,0.016943, 0.216117,0.016155, 0.210165,0.018524, 0.216117,0.014702, 0.225906,1.646824
118,0.029204, 0.221736,0.033568, 0.237775,0.030421, 0.227835,0.050352, 0.278861,0.014602, 0.173436,0.019470, 0.215714,0.025176, 0.232553,0.019470, 0.189828,1.555473
119,0.076796, 0.294384,0.027793, 0.217710,0.038398, 0.239326,0.025599, 0.211188,0.012799, 0.187067,0.012799, 0.203751,0.013896, 0.214004,0.013896, 0.210594,1.556048
120,0.039351, 0.211064,0.078702, 0.288573,0.039351, 0.232170,0.026234, 0.213971,0.014309, 0.201832,0.007678, 0.209448,0.011517, 0.209232,0.010732, 0.205835,1.544251
121,0.055665, 0.231937,0.035683, 0.231937,0.024414, 0.225833,0.016567, 0.202945,0.013916, 0.198803,0.016276, 0.222659,0.016567, 0.236576,0.023788, 0.246433,1.594247
122,0.037207, 0.251146,0.014094, 0.216100,0.046509, 0.228667,0.023254, 0.228071,0.015503, 0.226871,0.013288, 0.208181,0.018603, 0.243486,0.009396, 0.219624,1.644293
123,0.052780, 0.244106,0.035075, 0.234577,0.026390, 0.233990,0.035075, 0.237909,0.013583, 0.196954,0.023383, 0.216297,0.018473, 0.220872,0.013583, 0.196954,1.563315
124,0.042189, 0.255477,0.035347, 0.254305,0.035347, 0.217976,0.017674, 0.223932,0.021094, 0.200880,0.011677, 0.210460,0.014532, 0.214084,0.021094, 0.223932,1.602089
125,0.031713, 0.221990,0.048404, 0.251815,0.024202, 0.235813,0.015328, 0.221402,0.031713, 0.245246,0.024202, 0.217817,0.010948, 0.198848,0.012101, 0.208459,1.602779
126,0.053850, 0.240586,0.035555, 0.242956,0.024327, 0.236240,0.015407, 0.208447,0.017950, 0.212616,0.016218, 0.222130,0.013866, 0.212510,0.017777, 0.229564,1.610101
127,0.046893, 0.242279,0.049918, 0.219085,0.040723, 0.234464,0.027148, 0.213697,0.022107, 0.216794,0.020633, 0.201842,0.020361, 0.220083,0.013574, 0.210400,1.517287
128,0.065442, 0.272335,0.065442, 0.245408,0.032721, 0.224643,0.032721, 0.197008,0.021814, 0.204938,0.017383, 0.181711,0.016361, 0.204305,0.010907, 0.206859,1.474417
129,0.034509, 0.250187,0.020705, 0.215077,0.034509, 0.245011,0.020967, 0.228140,0.014530, 0.225633,0.015725, 0.214914,0.015927, 0.227030,0.011503, 0.225633,1.663250
130,0.032963, 0.236237,0.022554, 0.224464,0.013823, 0.211957,0.021976, 0.237425,0.025207, 0.247871,0.011277, 0.214261,0.021976, 0.229297,0.016805, 0.231906,1.666839
131,0.070682, 0.274875,0.070682, 0.232686,0.028142, 0.201684,0.035341, 0.224395,0.023561, 0.179148,0.023561, 0.203079,0.017671, 0.206374,0.007854, 0.200266,1.445014
132,0.069951, 0.262315,0.034975, 0.219717,0.034975, 0.238998,0.017488, 0.155017,0.026468, 0.202857,0.026468, 0.198509,0.034975, 0.238998,0.023317, 0.214971,1.462766
133,0.066344, 0.286306,0.033172, 0.226676,0.045235, 0.256329,0.021025, 0.198565,0.016586, 0.205826,0.021025, 0.201917,0.021025, 0.201917,0.014423, 0.183631,1.522334
134,0.060133, 0.254850,0.030067, 0.237449,0.060133, 0.273105,0.030067, 0.192426,0.008590, 0.193081,0.011454, 0.198277,0.016036, 0.210837,0.015033, 0.208462,1.536974
135,0.054868, 0.266717,0.054868, 0.237791,0.035090, 0.235881,0.032801, 0.230986,0.015241, 0.203213,0.027434, 0.191601,0.017545, 0.224142,0.010161, 0.161663,1.503987
136,0.048271, 0.256150,0.063356, 0.267504,0.031032, 0.196534,0.016090, 0.208371,0.020688, 0.220629,0.024136, 0.177842,0.024136, 0.225266,0.016090, 0.203905,1.512402
137,0.080569, 0.292829,0.040284, 0.231539,0.020142, 0.174566,0.025089, 0.200715,0.025089, 0.200715,0.020430, 0.198013,0.020142, 0.213447,0.025089, 0.231339,1.486329
138,0.042027, 0.259167,0.028572, 0.238103,0.028572, 0.249344,0.020472, 0.200417,0.014351, 0.222512,0.016811, 0.225192,0.016811, 0.206499,0.012608, 0.218541,1.639551
139,0.059356, 0.267103,0.024732, 0.222586,0.012719, 0.191766,0.024732, 0.216039,0.024732, 0.216403,0.014839, 0.204920,0.024732, 0.235305,0.024732, 0.235305,1.578854
140,0.032141, 0.223800,0.064283, 0.257131,0.042855, 0.199991,0.024489, 0.213231,0.021428, 0.213231,0.014285, 0.176778,0.021428, 0.225554,0.036733, 0.232643,1.484717
141,0.048570, 0.234755,0.036428, 0.236623,0.036428, 0.225348,0.036428, 0.244874,0.036428, 0.228132,0.014285, 0.185709,0.018214, 0.192738,0.016190, 0.208851,1.514061
142,0.031144, 0.243907,0.025376, 0.224157,0.033696, 0.202178,0.028548, 0.242660,0.011232, 0.206284,0.020762, 0.233956,0.014274, 0.221019,0.016848, 0.243958,1.636238
