0.018616,0.008087,0.364471,0.221375,0.387451
0.031036,0.424652,0.402222,0.078827,0.063263
0.401886,0.209686,0.115692,0.081085,0.191650
0.079010,0.503571,0.012421,0.280396,0.124603
0.462189,0.127228,0.001190,0.202545,0.206848
0.343567,0.225616,0.103546,0.143311,0.183960
0.010223,0.221863,0.035217,0.074249,0.658447
0.116852,0.254883,0.399261,0.098846,0.130157
0.183014,0.445892,0.096649,0.168365,0.106079
0.535553,0.244507,0.121918,0.063202,0.034821
0.197357,0.600037,0.104126,0.051849,0.046631
0.185455,0.443237,0.220093,0.041534,0.109680
0.250641,0.014343,0.351929,0.115265,0.267822
0.170929,0.309998,0.232941,0.074219,0.211914
0.081482,0.043152,0.681885,0.048798,0.144684
0.307465,0.165497,0.100342,0.188721,0.237976
0.015350,0.176514,0.535889,0.267242,0.005005
0.072113,0.102020,0.473480,0.044006,0.308380
0.274963,0.281677,0.119965,0.162292,0.161102
0.232513,0.138702,0.266998,0.141266,0.220520
0.204590,0.027069,0.050079,0.689270,0.028992
0.022888,0.024078,0.104858,0.617371,0.230804
0.009247,0.333984,0.005341,0.295288,0.356140
0.090668,0.323883,0.001953,0.128662,0.454834
0.337982,0.319519,0.041748,0.176971,0.123779
0.053986,0.411774,0.069702,0.034546,0.429993
0.259979,0.166809,0.059784,0.376740,0.136688
0.087433,0.478363,0.143585,0.069061,0.221558
0.292999,0.557526,0.013672,0.000153,0.135651
0.644897,0.101929,0.018768,0.063019,0.171387
0.521942,0.349945,0.036407,0.004211,0.087494
0.107635,0.246368,0.086151,0.382874,0.176971
0.000854,0.168976,0.257874,0.229736,0.342560
0.063721,0.026093,0.295837,0.387878,0.226471
0.142853,0.011230,0.529785,0.123718,0.192413
0.018555,0.029907,0.297668,0.632263,0.021606
0.053650,0.583801,0.010162,0.266510,0.085876
0.021057,0.221527,0.149353,0.039764,0.568298
0.022827,0.631165,0.127869,0.044159,0.173981
0.138428,0.411957,0.083862,0.349213,0.016541
0.214783,0.085907,0.162720,0.318726,0.217865
0.102509,0.240021,0.138062,0.127411,0.391998
0.150879,0.305511,0.299408,0.228607,0.015594
0.641632,0.069977,0.063873,0.223236,0.001282
0.289795,0.331390,0.066956,0.257935,0.053925
0.290375,0.257843,0.018921,0.145203,0.287659
0.246429,0.246185,0.054047,0.405365,0.047974
0.445740,0.177612,0.046448,0.095337,0.234863
0.204620,0.540894,0.053223,0.190155,0.011108
0.591278,0.038177,0.280334,0.008575,0.081635
0.449707,0.039673,0.016144,0.383789,0.110687
0.182922,0.020081,0.048950,0.688416,0.059631
0.041351,0.583710,0.105408,0.210632,0.058899
0.034515,0.509949,0.011871,0.084991,0.358673
0.061371,0.066376,0.318573,0.549683,0.003998
0.050354,0.122437,0.428101,0.059326,0.339783
0.315948,0.016479,0.078094,0.243042,0.346436
0.166443,0.055176,0.205872,0.251007,0.321503
0.435059,0.062469,0.010101,0.295074,0.197296
0.004517,0.124054,0.210907,0.036407,0.624115
0.643311,0.089966,0.094025,0.063812,0.108887
0.514465,0.136108,0.083374,0.003204,0.262848
0.112183,0.251068,0.102570,0.491241,0.042938
0.108673,0.346100,0.366425,0.083435,0.095367
0.039124,0.377533,0.344696,0.108063,0.130585
0.067749,0.097107,0.046417,0.724823,0.063904
0.116913,0.001434,0.472748,0.027161,0.381744
0.580078,0.110199,0.041260,0.184082,0.084381
0.298492,0.079681,0.291534,0.139130,0.191162
0.170563,0.033844,0.568085,0.224976,0.002533
0.181213,0.014404,0.192627,0.192719,0.419037
0.190247,0.113739,0.077728,0.578400,0.039886
0.046234,0.074585,0.077332,0.572998,0.228851
0.001770,0.446838,0.312408,0.119995,0.118988
0.426361,0.034973,0.033508,0.306671,0.198486
0.092743,0.145752,0.320892,0.189972,0.250641
0.059631,0.797363,0.036804,0.028198,0.078003
0.490875,0.141144,0.115173,0.008850,0.243958
0.199615,0.056122,0.536224,0.117920,0.090118
0.051239,0.470917,0.030670,0.237518,0.209656
0.024048,0.529297,0.150787,0.027588,0.268280
0.305420,0.491486,0.078613,0.038666,0.085815
0.052582,0.342346,0.086945,0.170074,0.348053
0.000854,0.218872,0.536438,0.012390,0.231445
0.032684,0.024841,0.097229,0.515839,0.329407
0.345856,0.090393,0.261597,0.100281,0.201874
0.295288,0.181671,0.158569,0.346161,0.018311
0.079285,0.021698,0.042236,0.731110,0.125671
0.143005,0.165710,0.065094,0.544159,0.082031
0.046631,0.193359,0.573822,0.000366,0.185822
0.208008,0.048492,0.012848,0.628510,0.102142
0.229370,0.616760,0.028687,0.012848,0.112335
0.040894,0.132629,0.435730,0.235504,0.155243
0.183746,0.001312,0.170837,0.093353,0.550751
0.546326,0.076691,0.271423,0.017212,0.088348
0.522583,0.208038,0.238678,0.029999,0.000702
0.146667,0.227722,0.465790,0.027222,0.132599
0.170959,0.113403,0.457428,0.231934,0.026276
0.030884,0.614136,0.071564,0.096100,0.187317
0.124634,0.594238,0.017029,0.082245,0.181854
0.375061,0.274750,0.239838,0.025757,0.084595
0.007568,0.024597,0.416687,0.324615,0.226532
0.156586,0.072021,0.189850,0.500549,0.080994
0.242859,0.258820,0.252777,0.152039,0.093506
0.032104,0.181366,0.014771,0.542908,0.228851
0.331604,0.224976,0.249786,0.045624,0.148010
0.538910,0.107941,0.222473,0.122437,0.008240
0.227722,0.139160,0.004150,0.441742,0.187225
0.034973,0.084808,0.278076,0.163422,0.438721
0.201477,0.123444,0.574066,0.041168,0.059845
0.125061,0.320496,0.403748,0.044617,0.106079
0.222107,0.337952,0.063965,0.010712,0.365265
0.016479,0.123138,0.284027,0.440460,0.135895
0.267395,0.024567,0.269470,0.120209,0.318359
0.422699,0.184509,0.181000,0.170593,0.041199
0.135773,0.380737,0.222931,0.078918,0.181641
0.006989,0.013092,0.313782,0.414429,0.251709
0.050507,0.411743,0.305634,0.134216,0.097900
0.024170,0.606781,0.051453,0.286652,0.030945
0.265930,0.234497,0.205933,0.115967,0.177673
0.263611,0.333588,0.049408,0.197601,0.155792
0.014496,0.337097,0.108459,0.288086,0.251862
0.383606,0.020264,0.072662,0.149933,0.373535
0.027618,0.261200,0.308014,0.287018,0.116150
0.382965,0.049194,0.100952,0.398407,0.068481
0.010071,0.427338,0.427765,0.109039,0.025787
0.332947,0.165588,0.103790,0.097290,0.300385
0.039001,0.194031,0.145172,0.181396,0.440399
0.608795,0.250702,0.077820,0.026764,0.035919
0.076447,0.228851,0.101715,0.176941,0.416046
0.080048,0.224213,0.194305,0.376190,0.125244
0.216217,0.372192,0.193085,0.151367,0.067139
0.250061,0.029236,0.281403,0.313690,0.125610
0.231079,0.070313,0.425720,0.139465,0.133423
0.190704,0.256073,0.127533,0.316010,0.109680
0.028778,0.030457,0.559937,0.376038,0.004791
0.116119,0.053711,0.061646,0.025452,0.743073
0.049286,0.030334,0.415253,0.464905,0.040222
0.279724,0.057922,0.152893,0.024994,0.484467
0.292145,0.120117,0.188782,0.323639,0.075317
0.401642,0.074097,0.072601,0.402954,0.048706
0.592834,0.201569,0.007233,0.033264,0.165100
0.267914,0.050140,0.552002,0.069092,0.060852
0.127625,0.591125,0.056122,0.168427,0.056702
0.026672,0.014954,0.134277,0.296967,0.527130
0.014465,0.121643,0.318665,0.407501,0.137726
0.212769,0.566864,0.017548,0.021332,0.181488
0.298737,0.359741,0.122925,0.140076,0.078522
0.023010,0.219604,0.256134,0.343353,0.157898
0.030884,0.044830,0.280487,0.359100,0.284698
0.180420,0.001678,0.115814,0.111877,0.590210
0.058228,0.076508,0.390869,0.219269,0.255127
0.158813,0.200043,0.447845,0.093140,0.100159
0.029236,0.102570,0.049622,0.636627,0.181946
0.249207,0.097687,0.193024,0.030762,0.429321
0.664886,0.205841,0.061768,0.012756,0.054749
0.105194,0.048035,0.404724,0.242279,0.199768
0.072510,0.749878,0.049896,0.022827,0.104889
0.388275,0.062653,0.097839,0.123169,0.328064
0.281372,0.446655,0.221405,0.032684,0.017883
0.131958,0.065979,0.074432,0.322418,0.405212
0.229919,0.125397,0.132019,0.113159,0.399506
0.478424,0.192688,0.020660,0.256348,0.051880
0.235809,0.001709,0.276031,0.468994,0.017456
0.326447,0.157898,0.053131,0.360535,0.101990
0.169220,0.167297,0.011627,0.222626,0.429230
0.219269,0.070892,0.449493,0.183136,0.077209
0.270081,0.380341,0.036255,0.120300,0.193024
0.064423,0.657318,0.045105,0.092194,0.140961
0.020782,0.023590,0.297180,0.142731,0.515717
0.540558,0.063477,0.014465,0.219666,0.161835
0.568665,0.071350,0.056702,0.080627,0.222656
0.157990,0.265503,0.336426,0.108063,0.132019
0.021423,0.020721,0.396210,0.348083,0.213562
0.068268,0.176575,0.024414,0.237030,0.493713
0.071014,0.435425,0.109070,0.366516,0.017975
0.337463,0.030029,0.492554,0.095459,0.044495
0.050964,0.190918,0.047638,0.703156,0.007324
0.068909,0.103546,0.047668,0.080780,0.699097
0.083679,0.179077,0.386841,0.137238,0.213165
0.136475,0.041779,0.039276,0.345032,0.437439
0.106903,0.346802,0.178558,0.126556,0.241180
0.057404,0.225098,0.051300,0.360474,0.305725
0.081207,0.486359,0.300903,0.004761,0.126770
0.618835,0.016144,0.160400,0.204254,0.000366
0.194244,0.398865,0.001648,0.384094,0.021149
0.042297,0.189209,0.007538,0.016083,0.744873
0.272461,0.134338,0.388123,0.105103,0.099976
0.052948,0.153534,0.172943,0.348114,0.272461
0.353973,0.007263,0.243317,0.063538,0.331909
0.223633,0.123322,0.548798,0.080261,0.023987
0.201660,0.080688,0.382751,0.288391,0.046509
0.219971,0.071014,0.064453,0.176544,0.468018
0.099609,0.007111,0.602600,0.134460,0.156219
0.005768,0.485565,0.180511,0.147278,0.180878
0.290619,0.313995,0.001190,0.329498,0.064697
0.746887,0.083191,0.043732,0.038391,0.087799
0.150116,0.154755,0.301025,0.178314,0.215790
0.394623,0.147980,0.146423,0.304138,0.006836
0.027435,0.074493,0.309662,0.275818,0.312592
0.169006,0.019989,0.039642,0.030243,0.741119
0.047607,0.435608,0.280060,0.098907,0.137817
0.056152,0.028839,0.480469,0.395752,0.038788
0.408691,0.165192,0.304749,0.083893,0.037476
0.403137,0.010345,0.245026,0.164825,0.176666
0.002228,0.280884,0.333130,0.328918,0.054840
0.049438,0.372498,0.234100,0.298431,0.045532
0.200867,0.139679,0.073822,0.189575,0.396057
0.004852,0.100403,0.517853,0.185272,0.191620
0.276855,0.039917,0.077637,0.429810,0.175781
0.197662,0.113861,0.253143,0.288818,0.146515
0.368469,0.064758,0.035828,0.526031,0.004913
0.384857,0.033905,0.161652,0.297302,0.122284
0.337402,0.055969,0.115753,0.441895,0.048981
0.083649,0.334930,0.189697,0.168457,0.223267
0.087341,0.063843,0.056732,0.109344,0.682739
0.079315,0.253448,0.139038,0.157318,0.370880
0.142822,0.137878,0.333801,0.210449,0.175049
0.107330,0.113617,0.218109,0.555328,0.005615
0.007355,0.257233,0.254395,0.057251,0.423767
0.107513,0.261902,0.401123,0.198639,0.030823
0.222656,0.079956,0.219086,0.382263,0.096039
0.310608,0.103790,0.064056,0.286255,0.235291
0.389099,0.038361,0.296692,0.117432,0.158417
0.081726,0.009674,0.643494,0.018158,0.246948
0.359619,0.115387,0.162781,0.209167,0.153046
0.094391,0.093964,0.154755,0.072174,0.584717
0.154266,0.075043,0.080994,0.603058,0.086639
0.182281,0.023651,0.066345,0.069244,0.658478
0.065430,0.107025,0.162811,0.166626,0.498108
0.446442,0.362793,0.103729,0.050690,0.036346
0.179260,0.292816,0.009827,0.217316,0.300781
0.248596,0.028839,0.022095,0.637146,0.063324
0.629883,0.165161,0.024567,0.002808,0.177582
0.007202,0.253754,0.028564,0.663422,0.047058
0.256165,0.261261,0.190063,0.151947,0.140564
0.093536,0.397705,0.334717,0.095062,0.078979
0.076691,0.205933,0.101227,0.259399,0.356750
0.140717,0.290802,0.083557,0.459869,0.025055
0.005188,0.069427,0.337036,0.503113,0.085236
0.101715,0.085938,0.235474,0.332184,0.244690
0.527405,0.150513,0.146271,0.012970,0.162842
0.148987,0.122498,0.227997,0.370941,0.129578
0.066742,0.153931,0.317688,0.432404,0.029236
0.192902,0.004822,0.001801,0.005096,0.795380
0.294373,0.299103,0.145294,0.217987,0.043243
0.679810,0.106293,0.135193,0.007111,0.071594
0.061890,0.043549,0.153534,0.585327,0.155701
0.148315,0.211090,0.533325,0.011017,0.096252
0.331451,0.050110,0.302979,0.272125,0.043335
0.380096,0.053162,0.241364,0.212891,0.112488
0.267090,0.215729,0.045013,0.274200,0.197968
0.486664,0.259644,0.047791,0.033661,0.172241
0.054138,0.224640,0.068390,0.211853,0.440979
0.282379,0.086090,0.394409,0.148346,0.088776
0.050140,0.161102,0.113312,0.557037,0.118408
0.144867,0.103943,0.154999,0.471436,0.124756
0.196838,0.254852,0.156403,0.175537,0.216370
0.433319,0.203125,0.125305,0.042786,0.195465
0.174438,0.148224,0.386719,0.253784,0.036835
0.047302,0.150238,0.545654,0.119659,0.137146
0.036041,0.046326,0.048462,0.421844,0.447327
0.077179,0.141693,0.314117,0.035950,0.431061
0.064453,0.069244,0.170898,0.106659,0.588745
0.251678,0.017029,0.240051,0.311859,0.179382
0.121735,0.162689,0.632080,0.071411,0.012085
0.294739,0.049896,0.126282,0.236023,0.293060
0.067322,0.449890,0.007874,0.286011,0.188904
0.103638,0.405914,0.044830,0.274811,0.170807
0.451294,0.022614,0.249176,0.223572,0.053345
0.365265,0.183563,0.335510,0.034515,0.081146
0.112427,0.010101,0.384857,0.152313,0.340302
0.279785,0.089386,0.177277,0.244812,0.208740
0.359650,0.104187,0.280487,0.113770,0.141907
0.379028,0.063049,0.143829,0.046112,0.367981
0.185699,0.296875,0.075012,0.279053,0.163361
0.009705,0.030914,0.068634,0.112518,0.778229
0.255951,0.154327,0.032440,0.264862,0.292419
0.133057,0.410980,0.262573,0.050140,0.143250
0.143219,0.075043,0.095093,0.610443,0.076202
0.010284,0.526947,0.069611,0.348694,0.044464
0.012390,0.224670,0.149811,0.498810,0.114319
0.016541,0.136047,0.382599,0.057251,0.407562
0.224457,0.181091,0.247162,0.263977,0.083313
0.097076,0.302490,0.106537,0.459686,0.034210
0.250763,0.077637,0.006897,0.290100,0.374603
0.289948,0.188110,0.055450,0.365143,0.101349
0.328156,0.132172,0.122406,0.091827,0.325439
0.120972,0.291779,0.251953,0.257568,0.077728
0.102020,0.009552,0.037109,0.098694,0.752625
0.453735,0.036987,0.198761,0.136932,0.173584
0.099213,0.319275,0.221405,0.013519,0.346588
0.368622,0.151398,0.310547,0.047363,0.122070
0.394684,0.235901,0.095093,0.236572,0.037750
0.063934,0.310181,0.439270,0.039154,0.147461
0.235596,0.126770,0.381195,0.075378,0.181061
0.174713,0.099213,0.289276,0.220490,0.216309
0.124237,0.155182,0.134369,0.343292,0.242920
0.170959,0.070282,0.077362,0.225586,0.455811
0.225067,0.432953,0.012207,0.028168,0.301605
0.056030,0.273468,0.313812,0.308899,0.047791
0.162964,0.144653,0.013062,0.047852,0.631470
0.236206,0.024597,0.015625,0.684662,0.038910
0.270996,0.311798,0.042023,0.131195,0.243988
0.021576,0.316315,0.374237,0.001984,0.285889
0.126373,0.504303,0.069855,0.019318,0.280151
0.380890,0.143036,0.067993,0.272186,0.135895
0.030792,0.464355,0.058319,0.118286,0.328247
0.022644,0.326935,0.222992,0.191681,0.235748
0.000641,0.281586,0.264709,0.201111,0.251953
0.296448,0.427338,0.070221,0.041199,0.164795
0.101776,0.287598,0.016205,0.133057,0.461365
0.096710,0.065125,0.506348,0.022736,0.309082
0.670746,0.067749,0.018066,0.131653,0.111786
0.111450,0.153473,0.002197,0.302368,0.430511
0.214905,0.272980,0.245544,0.244019,0.022552
0.348511,0.134094,0.130280,0.188293,0.198822
0.220612,0.153046,0.574310,0.050507,0.001526
0.145538,0.430145,0.054565,0.299622,0.070129
0.048645,0.409271,0.184387,0.013428,0.344269
0.099976,0.099609,0.451141,0.091644,0.257629
0.234344,0.497772,0.021973,0.240417,0.005493
0.547638,0.321198,0.022919,0.001526,0.106720
0.151917,0.464020,0.103943,0.011169,0.268951
0.152771,0.251953,0.209747,0.141724,0.243805
0.063721,0.653046,0.113190,0.056061,0.113983
0.394745,0.056610,0.036713,0.115540,0.396393
0.335724,0.243042,0.004272,0.178741,0.238220
0.081451,0.014191,0.264679,0.389404,0.250275
0.044464,0.063721,0.288483,0.600372,0.002960
0.269714,0.145233,0.018951,0.019104,0.546997
0.224976,0.036346,0.380402,0.251343,0.106934
0.232056,0.179626,0.037628,0.429626,0.121063
0.341705,0.381317,0.016327,0.225037,0.035614
0.603363,0.018066,0.061035,0.211731,0.105804
0.108795,0.126831,0.296021,0.183838,0.284515
0.015106,0.443329,0.052460,0.057037,0.432068
0.245819,0.456543,0.187256,0.081207,0.029175
0.103546,0.163116,0.199615,0.140472,0.393250
