ó^Ç¶ÇΩèdóvìx,0.320000,0.380000,0.210000,0.350000,0.150000,0.290000,0.120000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],ãÊä‘ïùÇÃëçòa
19,0.265580, 0.512159,0.200759, 0.398198,0.117469, 0.258753,0.037471, 0.209612,0.757443
20,0.233345, 0.404899,0.179155, 0.306521,0.273733, 0.288227,0.109425, 0.204696,0.408685
21,0.326034, 0.464373,0.190244, 0.274128,0.190244, 0.274128,0.071255, 0.209593,0.444444
22,0.361654, 0.414370,0.194006, 0.339577,0.171260, 0.216751,0.078405, 0.223976,0.389349
23,0.241374, 0.425199,0.236849, 0.376060,0.168573, 0.301238,0.091771, 0.158936,0.522866
24,0.298794, 0.359081,0.235117, 0.397890,0.129766, 0.276036,0.114921, 0.188395,0.442803
25,0.280368, 0.343664,0.262088, 0.298647,0.262088, 0.298647,0.095601, 0.158897,0.199711
26,0.304188, 0.427521,0.215324, 0.340220,0.195745, 0.269372,0.107362, 0.140268,0.354764
27,0.288837, 0.510187,0.200233, 0.355582,0.078417, 0.277908,0.138954, 0.149883,0.587118
28,0.401146, 0.432665,0.198663, 0.315664,0.162209, 0.222222,0.091452, 0.175979,0.293060
29,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
30,0.351823, 0.361055,0.259401, 0.392061,0.132687, 0.254460,0.101002, 0.147511,0.310173
31,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000001
32,0.246267, 0.349489,0.232556, 0.259977,0.232556, 0.259977,0.157977, 0.261200,0.261287
33,0.384203, 0.406208,0.197603, 0.280437,0.187584, 0.207621,0.126756, 0.209589,0.207711
34,0.280849, 0.398566,0.180161, 0.297879,0.264515, 0.297182,0.124788, 0.156060,0.299373
35,0.264510, 0.297184,0.280847, 0.398576,0.180154, 0.297883,0.124785, 0.156061,0.299409
36,0.321631, 0.338363,0.321631, 0.338363,0.164999, 0.234165,0.105841, 0.175007,0.171796
37,0.298794, 0.359081,0.235117, 0.397890,0.129766, 0.276036,0.114921, 0.188395,0.442803
38,0.237737, 0.454655,0.182745, 0.388344,0.082715, 0.326902,0.146137, 0.180765,0.701334
39,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
40,0.353249, 0.496475,0.215677, 0.324457,0.113387, 0.209186,0.109339, 0.178229,0.416694
41,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
42,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
43,0.353249, 0.496475,0.215677, 0.324457,0.113387, 0.209186,0.109339, 0.178229,0.416694
44,0.326079, 0.399695,0.304651, 0.347507,0.141779, 0.184299,0.111187, 0.184803,0.232607
45,0.342446, 0.513669,0.151763, 0.313801,0.128386, 0.221811,0.114095, 0.214029,0.526620
46,0.271486, 0.471081,0.208438, 0.356623,0.159238, 0.167669,0.127311, 0.238154,0.467055
47,0.235104, 0.397897,0.298781, 0.359101,0.129759, 0.276035,0.114912, 0.188411,0.442887
48,0.285888, 0.407193,0.185614, 0.306919,0.187646, 0.219547,0.187646, 0.219547,0.306411
49,0.320907, 0.510070,0.221142, 0.364044,0.127927, 0.241973,0.080333, 0.133604,0.499382
50,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
51,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
52,0.241374, 0.425199,0.236849, 0.376060,0.168573, 0.301238,0.091771, 0.158936,0.522866
53,0.280849, 0.398566,0.180161, 0.297879,0.264515, 0.297182,0.124788, 0.156060,0.299373
54,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
55,0.304645, 0.347511,0.326078, 0.399695,0.141772, 0.184306,0.111188, 0.184805,0.232635
56,0.326729, 0.463677,0.209593, 0.346542,0.144363, 0.182366,0.144363, 0.182366,0.349902
57,0.384203, 0.406208,0.187584, 0.207621,0.197603, 0.280437,0.126756, 0.209589,0.207711
58,0.384203, 0.406208,0.187584, 0.207621,0.197603, 0.280437,0.126756, 0.209589,0.207711
59,0.351823, 0.361055,0.259401, 0.392061,0.132687, 0.254460,0.101002, 0.147511,0.310173
60,0.235104, 0.397897,0.298781, 0.359101,0.129759, 0.276035,0.114912, 0.188411,0.442887
61,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
62,0.276140, 0.504908,0.184870, 0.367419,0.104568, 0.285956,0.073936, 0.202204,0.720973
63,0.242639, 0.443653,0.150543, 0.334734,0.142140, 0.343146,0.091882, 0.251264,0.745593
64,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
65,0.280368, 0.343664,0.262088, 0.298647,0.262088, 0.298647,0.095601, 0.158897,0.199711
66,0.346127, 0.490191,0.209079, 0.332337,0.140269, 0.240999,0.083336, 0.157663,0.442379
67,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
68,0.246267, 0.349489,0.232556, 0.259977,0.232556, 0.259977,0.157977, 0.261200,0.261287
69,0.215177, 0.460833,0.146623, 0.394150,0.136463, 0.338005,0.071517, 0.237234,0.860442
70,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
71,0.326729, 0.463677,0.209593, 0.346542,0.144363, 0.182366,0.144363, 0.182366,0.349902
72,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
73,0.236834, 0.376058,0.241386, 0.425209,0.168570, 0.301237,0.091804, 0.158902,0.522812
74,0.326079, 0.399695,0.304651, 0.347507,0.141779, 0.184299,0.111187, 0.184803,0.232607
75,0.242639, 0.443653,0.150543, 0.334734,0.142140, 0.343146,0.091882, 0.251264,0.745593
76,0.250421, 0.478645,0.151273, 0.410809,0.125659, 0.343871,0.119661, 0.119661,0.705972
77,0.321631, 0.338363,0.321631, 0.338363,0.164999, 0.234165,0.105841, 0.175007,0.171796
78,0.347643, 0.371479,0.194407, 0.375295,0.145290, 0.251625,0.101098, 0.213163,0.423124
79,0.261354, 0.413352,0.186411, 0.339817,0.263114, 0.283797,0.106517, 0.145639,0.365208
80,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
81,0.347711, 0.366108,0.220564, 0.396361,0.139002, 0.260016,0.068275, 0.201962,0.448896
82,0.321631, 0.338363,0.321631, 0.338363,0.164999, 0.234165,0.105841, 0.175007,0.171796
83,0.325063, 0.351558,0.237537, 0.338311,0.156750, 0.181561,0.154223, 0.254997,0.252852
84,0.281383, 0.476221,0.155302, 0.330372,0.137532, 0.225498,0.160748, 0.232943,0.530068
85,0.347643, 0.371479,0.194407, 0.375295,0.145290, 0.251625,0.101098, 0.213163,0.423124
86,0.333892, 0.502293,0.167164, 0.332217,0.219246, 0.225943,0.088914, 0.130332,0.381568
87,0.286925, 0.429884,0.245183, 0.357901,0.187014, 0.273111,0.108568, 0.111414,0.344621
88,0.325063, 0.351558,0.237537, 0.338311,0.154223, 0.254997,0.156750, 0.181561,0.252852
89,0.242639, 0.443653,0.142140, 0.343146,0.150543, 0.334734,0.091882, 0.251264,0.745593
90,0.280368, 0.343664,0.262088, 0.298647,0.262088, 0.298647,0.095601, 0.158897,0.199711
91,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
92,0.365793, 0.405586,0.155213, 0.328071,0.125688, 0.282757,0.122205, 0.214688,0.462203
93,0.271486, 0.471081,0.208438, 0.356623,0.159238, 0.167669,0.127311, 0.238154,0.467055
94,0.351823, 0.361055,0.259401, 0.392061,0.132687, 0.254460,0.101002, 0.147511,0.310173
95,0.304188, 0.427521,0.215324, 0.340220,0.195745, 0.269372,0.107362, 0.140268,0.354764
96,0.326079, 0.399695,0.304651, 0.347507,0.141779, 0.184299,0.111187, 0.184803,0.232607
97,0.236834, 0.376058,0.241386, 0.425209,0.168570, 0.301237,0.091804, 0.158902,0.522812
98,0.325063, 0.351558,0.237537, 0.338311,0.154223, 0.254997,0.156750, 0.181561,0.252852
99,0.285888, 0.407193,0.187646, 0.219547,0.185614, 0.306919,0.187646, 0.219547,0.306411
100,0.242639, 0.443653,0.150543, 0.334734,0.142140, 0.343146,0.091882, 0.251264,0.745593
101,0.250421, 0.478645,0.151273, 0.410809,0.125659, 0.343871,0.119661, 0.119661,0.705972
102,0.321631, 0.338363,0.321631, 0.338363,0.164999, 0.234165,0.105841, 0.175007,0.171796
103,0.353249, 0.496475,0.215677, 0.324457,0.113387, 0.209186,0.109339, 0.178229,0.416694
104,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
105,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
106,0.241374, 0.425199,0.236849, 0.376060,0.168573, 0.301238,0.091771, 0.158936,0.522866
107,0.255230, 0.468215,0.187856, 0.431729,0.097964, 0.265554,0.112590, 0.180861,0.692719
108,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
109,0.351823, 0.361055,0.259401, 0.392061,0.132687, 0.254460,0.101002, 0.147511,0.310173
110,0.326079, 0.399695,0.304651, 0.347507,0.141779, 0.184299,0.111187, 0.184803,0.232607
111,0.346127, 0.490191,0.209079, 0.332337,0.140269, 0.240999,0.083336, 0.157663,0.442379
112,0.384203, 0.406208,0.197603, 0.280437,0.187584, 0.207621,0.126756, 0.209589,0.207711
113,0.393085, 0.454089,0.205555, 0.248534,0.205555, 0.248534,0.091822, 0.152826,0.207966
114,0.218378, 0.461594,0.179348, 0.395334,0.171942, 0.302071,0.128667, 0.142666,0.603330
115,0.345323, 0.356506,0.345323, 0.356506,0.171880, 0.206237,0.095512, 0.122714,0.083926
116,0.280368, 0.343664,0.262088, 0.298647,0.262088, 0.298647,0.095601, 0.158897,0.199711
117,0.285416, 0.450039,0.130374, 0.269575,0.209399, 0.354357,0.100737, 0.200103,0.548148
118,0.218378, 0.461594,0.179348, 0.395334,0.171942, 0.302071,0.128667, 0.142666,0.603330
119,0.304188, 0.427521,0.215324, 0.340220,0.195745, 0.269372,0.107362, 0.140268,0.354764
120,0.215322, 0.340219,0.304188, 0.427525,0.195747, 0.269369,0.107359, 0.140270,0.354767
121,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
122,0.226830, 0.463816,0.111687, 0.383669,0.123352, 0.295312,0.187470, 0.207864,0.701321
123,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
124,0.304188, 0.427521,0.215324, 0.340220,0.195745, 0.269372,0.107362, 0.140268,0.354764
125,0.325063, 0.351558,0.237537, 0.338311,0.154223, 0.254997,0.156750, 0.181561,0.252852
126,0.326034, 0.464373,0.190244, 0.274128,0.190244, 0.274128,0.071255, 0.209593,0.444444
127,0.276140, 0.504908,0.184870, 0.367419,0.104568, 0.285956,0.073936, 0.202204,0.720973
128,0.320907, 0.510070,0.221142, 0.364044,0.127927, 0.241973,0.080333, 0.133604,0.499382
129,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
130,0.281383, 0.476221,0.155302, 0.330372,0.160748, 0.232943,0.137532, 0.225498,0.530068
131,0.400000, 0.400000,0.200000, 0.200000,0.200000, 0.200000,0.200000, 0.200000,0.000001
132,0.304421, 0.483722,0.248561, 0.340542,0.140130, 0.269671,0.102450, 0.110504,0.408877
133,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000001
134,0.321631, 0.338363,0.321631, 0.338363,0.164999, 0.234165,0.105841, 0.175007,0.171796
135,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
136,0.197546, 0.453216,0.164211, 0.406742,0.094495, 0.312247,0.086068, 0.285476,0.915361
137,0.386715, 0.515620,0.212833, 0.309053,0.117556, 0.220304,0.087530, 0.150389,0.390731
138,0.304188, 0.427521,0.195745, 0.269372,0.215324, 0.340220,0.107362, 0.140268,0.354764
139,0.321631, 0.338363,0.321631, 0.338363,0.164999, 0.234165,0.105841, 0.175007,0.171796
140,0.351415, 0.356593,0.351415, 0.356593,0.143964, 0.177378,0.114991, 0.147652,0.076431
141,0.326079, 0.399695,0.304651, 0.347507,0.141779, 0.184299,0.111187, 0.184803,0.232607
142,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
143,0.420271, 0.431298,0.185114, 0.277354,0.158185, 0.230917,0.120652, 0.176210,0.231556
144,0.298794, 0.359081,0.235117, 0.397890,0.129766, 0.276036,0.114921, 0.188395,0.442803
145,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
146,0.384203, 0.406208,0.197603, 0.280437,0.187584, 0.207621,0.126756, 0.209589,0.207711
147,0.281383, 0.476221,0.155302, 0.330372,0.160748, 0.232943,0.137532, 0.225498,0.530068
148,0.245181, 0.357900,0.286928, 0.429885,0.187016, 0.273107,0.108568, 0.111414,0.344613
149,0.315079, 0.522643,0.214478, 0.375962,0.106005, 0.209073,0.058496, 0.198264,0.611885
150,0.235104, 0.397897,0.298781, 0.359101,0.129759, 0.276035,0.114912, 0.188411,0.442887
151,0.361654, 0.414370,0.194006, 0.339577,0.171260, 0.216751,0.078405, 0.223976,0.389349
152,0.266108, 0.295848,0.204340, 0.390770,0.157066, 0.333792,0.071098, 0.280978,0.602776
153,0.326079, 0.399695,0.304651, 0.347507,0.141779, 0.184299,0.111187, 0.184803,0.232607
154,0.342446, 0.513669,0.151763, 0.313801,0.114095, 0.214029,0.128386, 0.221811,0.526620
155,0.288909, 0.328813,0.288909, 0.328813,0.172536, 0.308861,0.073417, 0.209741,0.352457
156,0.242639, 0.443653,0.150543, 0.334734,0.142140, 0.343146,0.091882, 0.251264,0.745593
157,0.326034, 0.464373,0.190244, 0.274128,0.190244, 0.274128,0.071255, 0.209593,0.444444
158,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
159,0.393085, 0.454089,0.205555, 0.248534,0.205555, 0.248534,0.091822, 0.152826,0.207966
160,0.326729, 0.463677,0.209593, 0.346542,0.144363, 0.182366,0.144363, 0.182366,0.349902
161,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
162,0.353249, 0.496475,0.215677, 0.324457,0.113387, 0.209186,0.109339, 0.178229,0.416694
163,0.313059, 0.347116,0.189387, 0.387264,0.093262, 0.320350,0.102999, 0.246563,0.602586
164,0.242639, 0.443653,0.142140, 0.343146,0.150543, 0.334734,0.091882, 0.251264,0.745593
165,0.286925, 0.429884,0.245183, 0.357901,0.187014, 0.273111,0.108568, 0.111414,0.344621
166,0.281383, 0.476221,0.155302, 0.330372,0.160748, 0.232943,0.137532, 0.225498,0.530068
167,0.298794, 0.359081,0.235117, 0.397890,0.129766, 0.276036,0.114921, 0.188395,0.442803
168,0.249200, 0.494320,0.183271, 0.283765,0.150945, 0.331773,0.038644, 0.268083,0.755882
169,0.345323, 0.356506,0.345323, 0.356506,0.171880, 0.206237,0.095512, 0.122714,0.083926
170,0.278753, 0.299974,0.278753, 0.299974,0.203170, 0.289363,0.131910, 0.218103,0.214828
171,0.276140, 0.504908,0.184870, 0.367419,0.104568, 0.285956,0.073936, 0.202204,0.720973
172,0.448665, 0.469005,0.187875, 0.264060,0.120902, 0.166373,0.132988, 0.210132,0.219140
173,0.235104, 0.397897,0.298781, 0.359101,0.129759, 0.276035,0.114912, 0.188411,0.442887
174,0.415731, 0.415731,0.160720, 0.313794,0.117574, 0.277154,0.091432, 0.207865,0.429087
175,0.347643, 0.371479,0.194407, 0.375295,0.145290, 0.251625,0.101098, 0.213163,0.423124
176,0.278753, 0.299974,0.203170, 0.289363,0.278753, 0.299974,0.131910, 0.218103,0.214828
177,0.235104, 0.397897,0.298781, 0.359101,0.129759, 0.276035,0.114912, 0.188411,0.442887
178,0.226812, 0.509591,0.201115, 0.400954,0.066276, 0.334173,0.061976, 0.199102,0.887640
179,0.317036, 0.461060,0.253393, 0.380680,0.112391, 0.232417,0.068217, 0.174806,0.497924
180,0.325063, 0.351558,0.237537, 0.338311,0.154223, 0.254997,0.156750, 0.181561,0.252852
181,0.313059, 0.347116,0.189387, 0.387264,0.093262, 0.320350,0.102999, 0.246563,0.602586
182,0.276140, 0.504908,0.184870, 0.367419,0.104568, 0.285956,0.073936, 0.202204,0.720973
183,0.233345, 0.404899,0.273733, 0.288227,0.179155, 0.306521,0.109425, 0.204696,0.408685
184,0.353249, 0.496475,0.215677, 0.324457,0.113387, 0.209186,0.109339, 0.178229,0.416694
185,0.400000, 0.400000,0.200000, 0.200000,0.200000, 0.200000,0.200000, 0.200000,0.000001
186,0.420271, 0.431298,0.185114, 0.277354,0.158185, 0.230917,0.120652, 0.176210,0.231556
187,0.236834, 0.376058,0.241386, 0.425209,0.168570, 0.301237,0.091804, 0.158902,0.522812
188,0.351823, 0.361055,0.259401, 0.392061,0.132687, 0.254460,0.101002, 0.147511,0.310173
189,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
190,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
191,0.242639, 0.443653,0.150543, 0.334734,0.142140, 0.343146,0.091882, 0.251264,0.745593
192,0.393085, 0.454089,0.205555, 0.248534,0.205555, 0.248534,0.091822, 0.152826,0.207966
193,0.262081, 0.298653,0.280367, 0.343664,0.262081, 0.298653,0.095601, 0.158899,0.199737
194,0.420271, 0.431298,0.185114, 0.277354,0.158185, 0.230917,0.120652, 0.176210,0.231556
195,0.280368, 0.343664,0.262088, 0.298647,0.262088, 0.298647,0.095601, 0.158897,0.199711
196,0.273737, 0.288220,0.233344, 0.404892,0.179165, 0.306512,0.109430, 0.204699,0.408647
197,0.281383, 0.476221,0.155302, 0.330372,0.160748, 0.232943,0.137532, 0.225498,0.530068
198,0.365793, 0.405586,0.155213, 0.328071,0.125688, 0.282757,0.122205, 0.214688,0.462203
199,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000001
200,0.278753, 0.299974,0.278753, 0.299974,0.203170, 0.289363,0.131910, 0.218103,0.214828
201,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
202,0.346127, 0.490191,0.209079, 0.332337,0.140269, 0.240999,0.083336, 0.157663,0.442379
203,0.333892, 0.502293,0.167164, 0.332217,0.219246, 0.225943,0.088914, 0.130332,0.381568
204,0.285888, 0.407193,0.185614, 0.306919,0.187646, 0.219547,0.187646, 0.219547,0.306411
205,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
206,0.393085, 0.454089,0.205555, 0.248534,0.205555, 0.248534,0.091822, 0.152826,0.207966
207,0.285888, 0.407193,0.187646, 0.219547,0.185614, 0.306919,0.187646, 0.219547,0.306411
208,0.325063, 0.351558,0.237537, 0.338311,0.154223, 0.254997,0.156750, 0.181561,0.252852
209,0.280849, 0.398566,0.180161, 0.297879,0.264515, 0.297182,0.124788, 0.156060,0.299373
210,0.242639, 0.443653,0.150543, 0.334734,0.142140, 0.343146,0.091882, 0.251264,0.745593
211,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
212,0.326034, 0.464373,0.190244, 0.274128,0.190244, 0.274128,0.071255, 0.209593,0.444444
213,0.250421, 0.478645,0.151273, 0.410809,0.125659, 0.343871,0.119661, 0.119661,0.705972
214,0.265580, 0.512159,0.200759, 0.398198,0.117469, 0.258753,0.037471, 0.209612,0.757443
215,0.278753, 0.299974,0.278753, 0.299974,0.203170, 0.289363,0.131910, 0.218103,0.214828
216,0.215322, 0.340219,0.304188, 0.427525,0.195747, 0.269369,0.107359, 0.140270,0.354767
217,0.215177, 0.460833,0.146623, 0.394150,0.136463, 0.338005,0.071517, 0.237234,0.860442
218,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
219,0.236834, 0.376058,0.241386, 0.425209,0.168570, 0.301237,0.091804, 0.158902,0.522812
220,0.304188, 0.427521,0.195745, 0.269372,0.215324, 0.340220,0.107362, 0.140268,0.354764
221,0.262081, 0.298653,0.280367, 0.343664,0.262081, 0.298653,0.095601, 0.158899,0.199737
222,0.351823, 0.361055,0.259401, 0.392061,0.132687, 0.254460,0.101002, 0.147511,0.310173
223,0.384203, 0.406208,0.197603, 0.280437,0.187584, 0.207621,0.126756, 0.209589,0.207711
224,0.246267, 0.349489,0.232556, 0.259977,0.232556, 0.259977,0.157977, 0.261200,0.261287
225,0.393085, 0.454089,0.205555, 0.248534,0.205555, 0.248534,0.091822, 0.152826,0.207966
226,0.384203, 0.406208,0.187584, 0.207621,0.197603, 0.280437,0.126756, 0.209589,0.207711
227,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000001
228,0.278753, 0.299974,0.278753, 0.299974,0.203170, 0.289363,0.131910, 0.218103,0.214828
229,0.237528, 0.338313,0.325061, 0.351566,0.154216, 0.255001,0.156749, 0.181565,0.252891
230,0.347711, 0.366108,0.220564, 0.396361,0.139002, 0.260016,0.068275, 0.201962,0.448896
231,0.386715, 0.515620,0.212833, 0.309053,0.117556, 0.220304,0.087530, 0.150389,0.390731
232,0.271486, 0.471081,0.208438, 0.356623,0.127311, 0.238154,0.159238, 0.167669,0.467055
233,0.321631, 0.338363,0.321631, 0.338363,0.164999, 0.234165,0.105841, 0.175007,0.171796
234,0.280368, 0.343664,0.262088, 0.298647,0.262088, 0.298647,0.095601, 0.158897,0.199711
235,0.272197, 0.451512,0.177359, 0.332723,0.199581, 0.344812,0.050535, 0.171281,0.600656
236,0.278753, 0.299974,0.278753, 0.299974,0.203170, 0.289363,0.131910, 0.218103,0.214828
237,0.236834, 0.376058,0.241386, 0.425209,0.168570, 0.301237,0.091804, 0.158902,0.522812
238,0.351823, 0.361055,0.259401, 0.392061,0.132687, 0.254460,0.101002, 0.147511,0.310173
239,0.353249, 0.496475,0.215677, 0.324457,0.113387, 0.209186,0.109339, 0.178229,0.416694
240,0.218378, 0.461594,0.179348, 0.395334,0.171942, 0.302071,0.128667, 0.142666,0.603330
241,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
242,0.197546, 0.453216,0.164211, 0.406742,0.094495, 0.312247,0.086068, 0.285476,0.915361
243,0.245051, 0.493742,0.219152, 0.377256,0.121545, 0.298204,0.086455, 0.158596,0.655596
244,0.326034, 0.464373,0.190244, 0.274128,0.190244, 0.274128,0.071255, 0.209593,0.444444
245,0.322607, 0.346130,0.164079, 0.343134,0.155313, 0.334368,0.161304, 0.173065,0.393395
246,0.285416, 0.450039,0.209399, 0.354357,0.130374, 0.269575,0.100737, 0.200103,0.548148
247,0.325063, 0.351558,0.237537, 0.338311,0.154223, 0.254997,0.156750, 0.181561,0.252852
248,0.249200, 0.494320,0.150945, 0.331773,0.183271, 0.283765,0.038644, 0.268083,0.755882
249,0.271486, 0.471081,0.208438, 0.356623,0.127311, 0.238154,0.159238, 0.167669,0.467055
250,0.241374, 0.425199,0.236849, 0.376060,0.168573, 0.301238,0.091771, 0.158936,0.522866
251,0.281383, 0.476221,0.155302, 0.330372,0.160748, 0.232943,0.137532, 0.225498,0.530068
252,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000001
253,0.264510, 0.297184,0.280847, 0.398576,0.180154, 0.297883,0.124785, 0.156061,0.299409
254,0.278753, 0.299974,0.203170, 0.289363,0.278753, 0.299974,0.131910, 0.218103,0.214828
255,0.272197, 0.451512,0.177359, 0.332723,0.199581, 0.344812,0.050535, 0.171281,0.600656
256,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
257,0.326729, 0.463677,0.209593, 0.346542,0.144363, 0.182366,0.144363, 0.182366,0.349902
258,0.326079, 0.399695,0.304651, 0.347507,0.141779, 0.184299,0.111187, 0.184803,0.232607
259,0.298794, 0.359081,0.235117, 0.397890,0.129766, 0.276036,0.114921, 0.188395,0.442803
260,0.278753, 0.299974,0.278753, 0.299974,0.203170, 0.289363,0.131910, 0.218103,0.214828
261,0.241374, 0.425199,0.236849, 0.376060,0.168573, 0.301238,0.091771, 0.158936,0.522866
262,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
263,0.241374, 0.425199,0.236849, 0.376060,0.168573, 0.301238,0.091771, 0.158936,0.522866
264,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
265,0.401146, 0.432665,0.198663, 0.315664,0.162209, 0.222222,0.091452, 0.175979,0.293060
266,0.280849, 0.398566,0.264515, 0.297182,0.180161, 0.297879,0.124788, 0.156060,0.299373
267,0.325063, 0.351558,0.237537, 0.338311,0.156750, 0.181561,0.154223, 0.254997,0.252852
268,0.389599, 0.477555,0.169197, 0.220401,0.169197, 0.220401,0.132847, 0.220803,0.278321
269,0.346127, 0.490191,0.209079, 0.332337,0.140269, 0.240999,0.083336, 0.157663,0.442379
