ó^Ç¶ÇΩèdóvìx,0.130000,0.190000,0.115000,0.185000,0.100000,0.180000,0.085000,0.175000,0.070000,0.170000,0.055000,0.165000,0.040000,0.160000,0.025000,0.155000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
22,0.136020, 0.174360,0.136020, 0.174360,0.136020, 0.223697,0.053395, 0.151020,0.106789, 0.160516,0.106789, 0.162119,0.035608, 0.124646,0.021574, 0.097067,0.535572
23,0.140291, 0.186028,0.130675, 0.171358,0.082634, 0.177713,0.146038, 0.188538,0.070145, 0.162351,0.051457, 0.166641,0.039448, 0.163880,0.020991, 0.101812,0.636642
24,0.149101, 0.194159,0.149101, 0.194159,0.074551, 0.178789,0.149101, 0.194159,0.046850, 0.166832,0.041905, 0.170205,0.043725, 0.108501,0.024850, 0.114012,0.641633
25,0.167424, 0.207295,0.110463, 0.203792,0.180355, 0.223212,0.090177, 0.140068,0.050771, 0.179719,0.033682, 0.114799,0.045089, 0.096350,0.028982, 0.127824,0.586116
26,0.145106, 0.188375,0.147369, 0.200852,0.077361, 0.136083,0.086976, 0.181022,0.073684, 0.172680,0.054550, 0.182682,0.043368, 0.172369,0.025787, 0.111736,0.691599
27,0.151974, 0.191608,0.151974, 0.200585,0.085133, 0.181579,0.085323, 0.184474,0.029124, 0.180135,0.057968, 0.178515,0.075987, 0.132391,0.029984, 0.083248,0.665067
28,0.201865, 0.252502,0.115834, 0.190721,0.079389, 0.145876,0.047047, 0.212735,0.068421, 0.141860,0.047047, 0.162636,0.043630, 0.122499,0.036064, 0.131876,0.721409
29,0.132462, 0.181074,0.113918, 0.180539,0.113918, 0.174129,0.075160, 0.176733,0.053413, 0.240032,0.046758, 0.156472,0.032470, 0.170506,0.024392, 0.128023,0.815014
30,0.165700, 0.239931,0.111037, 0.169103,0.111037, 0.173762,0.143871, 0.195305,0.056368, 0.181234,0.053040, 0.121787,0.027759, 0.141829,0.017003, 0.091233,0.628370
31,0.169602, 0.218213,0.129397, 0.199694,0.064698, 0.164485,0.064698, 0.126467,0.064698, 0.163623,0.043132, 0.158360,0.071277, 0.163623,0.042400, 0.155631,0.700193
32,0.127277, 0.165967,0.136205, 0.183080,0.127277, 0.174896,0.077031, 0.163983,0.076436, 0.170928,0.048006, 0.158527,0.045402, 0.158527,0.024090, 0.162368,0.676552
33,0.165968, 0.218130,0.089563, 0.133290,0.089563, 0.158907,0.059205, 0.198908,0.086274, 0.214665,0.051695, 0.136934,0.046518, 0.135371,0.027340, 0.187670,0.767749
34,0.135678, 0.179949,0.135678, 0.190365,0.093008, 0.171789,0.076172, 0.177344,0.077214, 0.199409,0.055643, 0.172610,0.028298, 0.157553,0.029515, 0.119777,0.737591
35,0.161047, 0.207714,0.137779, 0.196275,0.078970, 0.186047,0.085833, 0.157940,0.042266, 0.160119,0.080524, 0.195663,0.037602, 0.128425,0.032209, 0.111585,0.687538
36,0.151576, 0.205355,0.151576, 0.197772,0.067787, 0.181427,0.048317, 0.169228,0.083940, 0.190639,0.046778, 0.182420,0.045192, 0.126408,0.025263, 0.126321,0.759142
37,0.131286, 0.242409,0.104278, 0.177913,0.118890, 0.175907,0.118890, 0.182669,0.047366, 0.155121,0.044016, 0.142014,0.050656, 0.144010,0.017380, 0.147195,0.734478
38,0.140650, 0.192835,0.136618, 0.192548,0.088165, 0.171305,0.060727, 0.172635,0.072752, 0.161777,0.031976, 0.186273,0.037720, 0.129957,0.055936, 0.168126,0.750910
39,0.184984, 0.231859,0.100304, 0.217484,0.100304, 0.152198,0.056162, 0.139193,0.092492, 0.217484,0.037403, 0.139821,0.041684, 0.135160,0.017096, 0.136370,0.739139
40,0.134802, 0.201171,0.160993, 0.225875,0.030270, 0.182421,0.080496, 0.165582,0.067670, 0.171260,0.058383, 0.173568,0.039883, 0.192171,0.027316, 0.088138,0.800373
41,0.159469, 0.207546,0.151893, 0.199242,0.075947, 0.142783,0.107069, 0.185511,0.044935, 0.134847,0.056629, 0.177808,0.042547, 0.173632,0.028314, 0.111829,0.666396
42,0.148118, 0.201906,0.159481, 0.200731,0.083213, 0.183185,0.085991, 0.193856,0.083213, 0.130542,0.061494, 0.123820,0.044703, 0.165871,0.018514, 0.115362,0.630547
43,0.163136, 0.211671,0.054177, 0.182367,0.081568, 0.183022,0.081568, 0.120684,0.060789, 0.188646,0.151772, 0.199391,0.045447, 0.125003,0.022178, 0.128581,0.678730
44,0.142613, 0.188168,0.142613, 0.188168,0.132997, 0.175946,0.071306, 0.116148,0.071306, 0.173565,0.047538, 0.168222,0.047538, 0.168222,0.014976, 0.150674,0.658228
45,0.149732, 0.205721,0.074866, 0.191398,0.107239, 0.192266,0.074866, 0.157544,0.050779, 0.185916,0.048174, 0.148432,0.049911, 0.185916,0.028334, 0.148906,0.832200
46,0.162312, 0.206955,0.150593, 0.194120,0.081156, 0.190586,0.106957, 0.190586,0.081156, 0.178867,0.036819, 0.128666,0.035211, 0.128666,0.023613, 0.103740,0.644367
47,0.151054, 0.186768,0.140637, 0.172383,0.151054, 0.187194,0.043866, 0.161530,0.151054, 0.184217,0.053328, 0.104937,0.039293, 0.151114,0.022004, 0.099566,0.495418
48,0.142857, 0.205076,0.104198, 0.176885,0.179613, 0.229737,0.046428, 0.125001,0.071429, 0.130136,0.052682, 0.168031,0.033172, 0.164864,0.038656, 0.131237,0.661932
49,0.128675, 0.207111,0.086426, 0.155229,0.060274, 0.160922,0.070588, 0.146424,0.107389, 0.178259,0.107389, 0.169995,0.023330, 0.224038,0.028809, 0.145144,0.774242
50,0.164230, 0.222457,0.093479, 0.204887,0.105736, 0.188851,0.085056, 0.194472,0.063666, 0.146854,0.050833, 0.128255,0.035245, 0.144727,0.030043, 0.141209,0.743423
51,0.148021, 0.192664,0.148021, 0.188200,0.091065, 0.181675,0.082939, 0.181675,0.074011, 0.128565,0.052317, 0.171048,0.041940, 0.173021,0.026158, 0.118681,0.671057
52,0.150535, 0.210777,0.129482, 0.196964,0.055360, 0.163741,0.096013, 0.171446,0.064741, 0.133513,0.064741, 0.172141,0.027991, 0.170805,0.029619, 0.162131,0.763037
53,0.143445, 0.211236,0.068344, 0.205102,0.094738, 0.183623,0.085363, 0.162700,0.061648, 0.179159,0.050791, 0.164590,0.059773, 0.159129,0.028324, 0.142036,0.815148
54,0.164574, 0.200288,0.091215, 0.187143,0.164574, 0.204638,0.070900, 0.178462,0.070900, 0.123824,0.082287, 0.164369,0.028096, 0.111003,0.044443, 0.113287,0.566026
55,0.140312, 0.204497,0.077396, 0.179091,0.079484, 0.175851,0.129471, 0.177937,0.056575, 0.165447,0.085322, 0.169077,0.030804, 0.130750,0.027049, 0.170937,0.747174
56,0.126341, 0.170857,0.126341, 0.168008,0.126341, 0.168008,0.126341, 0.168008,0.077326, 0.154119,0.056181, 0.166672,0.051551, 0.149068,0.021057, 0.143783,0.577043
57,0.140457, 0.185294,0.140457, 0.177142,0.133910, 0.175576,0.078381, 0.170980,0.070229, 0.164433,0.043286, 0.161291,0.034370, 0.116744,0.046159, 0.161291,0.625502
58,0.142778, 0.188611,0.133162, 0.181239,0.142778, 0.192778,0.071389, 0.177661,0.050370, 0.163650,0.038601, 0.170555,0.037148, 0.170555,0.025185, 0.113540,0.717179
59,0.157886, 0.202842,0.085522, 0.204030,0.085522, 0.189136,0.085522, 0.204030,0.073261, 0.182507,0.085522, 0.135202,0.041208, 0.127189,0.028507, 0.112113,0.714099
60,0.143370, 0.199203,0.080469, 0.177790,0.074185, 0.184375,0.071685, 0.198221,0.051989, 0.181703,0.051042, 0.142088,0.090926, 0.185036,0.037092, 0.130825,0.798485
61,0.133301, 0.222606,0.062876, 0.164357,0.094934, 0.173479,0.094934, 0.145522,0.094934, 0.164434,0.076161, 0.209826,0.047467, 0.139107,0.018306, 0.157757,0.754175
62,0.143190, 0.194343,0.106322, 0.190140,0.143190, 0.238366,0.076978, 0.178687,0.038347, 0.169976,0.050779, 0.175699,0.048689, 0.101814,0.024108, 0.119373,0.736794
63,0.189240, 0.238482,0.094620, 0.141721,0.094620, 0.138181,0.058180, 0.206784,0.094620, 0.218406,0.040927, 0.134329,0.035368, 0.127229,0.052992, 0.134302,0.678868
64,0.117492, 0.228709,0.127909, 0.189676,0.080602, 0.152031,0.101984, 0.163499,0.101984, 0.156182,0.072883, 0.166286,0.035130, 0.149297,0.025015, 0.131321,0.674002
65,0.117563, 0.193273,0.121683, 0.166555,0.131299, 0.178575,0.065649, 0.161009,0.092172, 0.174735,0.072394, 0.165873,0.043110, 0.148982,0.024565, 0.142563,0.663130
66,0.145188, 0.186855,0.145188, 0.186855,0.072594, 0.156042,0.064628, 0.156042,0.129257, 0.171230,0.051372, 0.109526,0.072594, 0.166021,0.027174, 0.159434,0.584010
67,0.117474, 0.175888,0.138036, 0.197753,0.076014, 0.188863,0.071472, 0.178916,0.075150, 0.162388,0.048886, 0.166232,0.036270, 0.172519,0.039311, 0.154830,0.794778
68,0.132972, 0.191065,0.132972, 0.180728,0.094617, 0.169030,0.078345, 0.142419,0.090364, 0.201734,0.051678, 0.160472,0.051678, 0.160472,0.025839, 0.135615,0.683069
69,0.147492, 0.189304,0.147492, 0.198157,0.082893, 0.183207,0.073746, 0.183632,0.083005, 0.183207,0.049164, 0.125152,0.044283, 0.172404,0.017008, 0.119852,0.709831
70,0.198783, 0.242901,0.103068, 0.195540,0.066240, 0.210147,0.085917, 0.133874,0.099391, 0.147990,0.059938, 0.132480,0.035286, 0.117435,0.042958, 0.128053,0.616839
71,0.143747, 0.174302,0.080207, 0.167487,0.134131, 0.169388,0.143747, 0.182636,0.134131, 0.169388,0.038827, 0.149563,0.035937, 0.104953,0.024927, 0.146631,0.528695
72,0.125355, 0.173149,0.125355, 0.173149,0.125355, 0.173149,0.125355, 0.173149,0.068124, 0.250710,0.041785, 0.106310,0.031339, 0.140280,0.020020, 0.147414,0.674623
73,0.149925, 0.203165,0.134673, 0.203397,0.081907, 0.168895,0.069369, 0.176533,0.064656, 0.169830,0.039149, 0.170243,0.033816, 0.126431,0.030613, 0.177397,0.791782
74,0.133239, 0.230141,0.099793, 0.191871,0.078417, 0.180036,0.071710, 0.174782,0.067922, 0.172922,0.063751, 0.147015,0.045148, 0.122231,0.053225, 0.167798,0.773592
75,0.141760, 0.202699,0.131952, 0.186972,0.078858, 0.180221,0.039561, 0.171760,0.070880, 0.180112,0.087461, 0.172130,0.040953, 0.164359,0.036860, 0.113462,0.743432
76,0.161506, 0.205256,0.174006, 0.222083,0.053611, 0.181347,0.083531, 0.141250,0.053264, 0.193847,0.056736, 0.140902,0.050139, 0.123386,0.031084, 0.128055,0.672249
77,0.140827, 0.193217,0.149231, 0.197743,0.091882, 0.182243,0.074615, 0.182243,0.074615, 0.173840,0.074615, 0.129382,0.038643, 0.171744,0.014784, 0.110375,0.681574
78,0.153614, 0.196602,0.153614, 0.197907,0.087981, 0.181904,0.142900, 0.184329,0.055876, 0.165197,0.042795, 0.096123,0.039928, 0.123108,0.012501, 0.165620,0.621579
79,0.126034, 0.173338,0.071350, 0.256532,0.035335, 0.154260,0.117701, 0.155201,0.126034, 0.173828,0.126034, 0.173828,0.042011, 0.148286,0.021496, 0.098731,0.668009
80,0.128687, 0.172957,0.128687, 0.176213,0.128687, 0.176213,0.079810, 0.170932,0.071288, 0.162714,0.064343, 0.162714,0.045500, 0.163172,0.016737, 0.151347,0.672525
81,0.209222, 0.251930,0.104611, 0.228898,0.104611, 0.141069,0.058556, 0.135939,0.104611, 0.147319,0.059062, 0.136409,0.034870, 0.132513,0.026623, 0.123755,0.595668
82,0.135555, 0.173750,0.145972, 0.187639,0.104008, 0.174818,0.145972, 0.189532,0.046256, 0.155555,0.052130, 0.168889,0.048657, 0.129576,0.017335, 0.124357,0.608231
83,0.139535, 0.250603,0.109677, 0.179653,0.073674, 0.183743,0.074961, 0.183806,0.039012, 0.175928,0.068192, 0.194969,0.051862, 0.128171,0.024333, 0.121880,0.837506
84,0.128779, 0.220736,0.212005, 0.254632,0.106003, 0.158070,0.067428, 0.162443,0.074112, 0.136003,0.063261, 0.118887,0.039501, 0.142730,0.016691, 0.098721,0.584441
85,0.133002, 0.192553,0.126522, 0.189688,0.085469, 0.214600,0.071171, 0.177117,0.060901, 0.160705,0.065211, 0.178317,0.037110, 0.115694,0.027923, 0.164017,0.785383
86,0.119339, 0.250154,0.069007, 0.162502,0.116049, 0.169264,0.129950, 0.172842,0.116049, 0.168928,0.045768, 0.147264,0.049294, 0.106225,0.032487, 0.144876,0.644113
87,0.145553, 0.196707,0.136625, 0.186157,0.109309, 0.178864,0.072777, 0.145817,0.072777, 0.147206,0.051723, 0.173678,0.028716, 0.168998,0.024365, 0.160728,0.716311
88,0.104719, 0.218553,0.204230, 0.244595,0.058142, 0.143919,0.100482, 0.148063,0.109928, 0.158992,0.054964, 0.143919,0.029583, 0.128635,0.020422, 0.130856,0.635061
89,0.149984, 0.257642,0.110326, 0.177550,0.054115, 0.177397,0.076874, 0.178029,0.061202, 0.133694,0.047163, 0.162362,0.048645, 0.146899,0.043533, 0.174582,0.816311
90,0.177332, 0.230067,0.106244, 0.198100,0.077565, 0.159376,0.073438, 0.217839,0.037838, 0.202023,0.037353, 0.149081,0.063017, 0.138845,0.019814, 0.112068,0.814797
91,0.138597, 0.185619,0.138597, 0.183270,0.141174, 0.186015,0.070587, 0.168784,0.069298, 0.168784,0.047058, 0.163423,0.047058, 0.166000,0.020565, 0.105170,0.654131
92,0.134229, 0.213440,0.089793, 0.183341,0.142222, 0.199046,0.064318, 0.168649,0.053049, 0.174756,0.045965, 0.121043,0.041081, 0.169723,0.038303, 0.161043,0.782081
93,0.112283, 0.205524,0.087137, 0.190164,0.152349, 0.204730,0.084578, 0.188935,0.063899, 0.146471,0.061564, 0.158155,0.039078, 0.143825,0.029656, 0.131652,0.738914
94,0.139572, 0.190353,0.081505, 0.171777,0.089173, 0.171239,0.135666, 0.181564,0.067833, 0.124473,0.056362, 0.168288,0.035305, 0.165838,0.042705, 0.178347,0.703757
95,0.132668, 0.164699,0.123739, 0.160942,0.132668, 0.164699,0.132668, 0.171210,0.074146, 0.158501,0.074146, 0.156279,0.034469, 0.141843,0.028161, 0.149161,0.534668
96,0.112721, 0.198404,0.084918, 0.156045,0.099202, 0.204235,0.177412, 0.219079,0.090659, 0.156776,0.056013, 0.135747,0.040863, 0.118948,0.033818, 0.115160,0.608788
97,0.143206, 0.194039,0.133590, 0.176859,0.071603, 0.179813,0.048822, 0.171909,0.071603, 0.179813,0.071603, 0.179813,0.071603, 0.170197,0.034410, 0.101117,0.707120
98,0.147856, 0.214143,0.090795, 0.164349,0.122198, 0.186398,0.065976, 0.175268,0.061099, 0.159074,0.040733, 0.170947,0.054378, 0.157912,0.032038, 0.156837,0.769855
99,0.131707, 0.173831,0.141322, 0.183361,0.078994, 0.171509,0.141322, 0.174655,0.078474, 0.171509,0.047107, 0.166148,0.047107, 0.156532,0.023363, 0.113057,0.621206
100,0.139094, 0.210457,0.111177, 0.166951,0.179451, 0.224855,0.100656, 0.167135,0.038640, 0.125151,0.059026, 0.192490,0.044579, 0.104856,0.034981, 0.100500,0.584792
101,0.132519, 0.184082,0.132519, 0.187988,0.074880, 0.175019,0.066260, 0.175019,0.066260, 0.175019,0.066260, 0.175019,0.037036, 0.159243,0.026504, 0.166373,0.795526
102,0.153696, 0.224759,0.133002, 0.185442,0.101268, 0.174341,0.068485, 0.193123,0.091242, 0.166015,0.060828, 0.171762,0.037175, 0.110152,0.022808, 0.105903,0.662991
103,0.133023, 0.167638,0.142638, 0.178576,0.124094, 0.165852,0.061511, 0.146023,0.071319, 0.142467,0.123023, 0.164754,0.071319, 0.145761,0.026827, 0.135176,0.492492
104,0.111975, 0.167191,0.141150, 0.181591,0.079721, 0.166791,0.141150, 0.182357,0.082064, 0.159442,0.059113, 0.139753,0.047765, 0.140800,0.059036, 0.140100,0.556052
105,0.131995, 0.183148,0.131995, 0.183148,0.131995, 0.183148,0.065998, 0.169892,0.065998, 0.169892,0.043998, 0.164666,0.032999, 0.162578,0.019262, 0.159287,0.751520
106,0.120172, 0.214136,0.087182, 0.156451,0.151636, 0.205613,0.081500, 0.148795,0.053842, 0.154949,0.049950, 0.192762,0.032515, 0.177846,0.023503, 0.149148,0.799400
107,0.169723, 0.215001,0.143976, 0.193308,0.089624, 0.173835,0.059038, 0.167165,0.073167, 0.151089,0.064436, 0.192707,0.044396, 0.129549,0.023615, 0.109369,0.664047
108,0.144525, 0.194004,0.124291, 0.187288,0.124291, 0.187288,0.072262, 0.163180,0.050779, 0.156962,0.048175, 0.158382,0.041430, 0.171647,0.022136, 0.153361,0.744222
109,0.150475, 0.205475,0.121878, 0.190247,0.058494, 0.187303,0.087575, 0.195653,0.063343, 0.162057,0.077737, 0.167551,0.037595, 0.155829,0.021801, 0.116987,0.762205
110,0.139198, 0.245230,0.112327, 0.178260,0.109966, 0.179314,0.053540, 0.171094,0.069599, 0.179092,0.037442, 0.147653,0.069599, 0.121615,0.042796, 0.143274,0.731065
111,0.131823, 0.261753,0.120460, 0.168254,0.120460, 0.166861,0.060230, 0.157214,0.120460, 0.168254,0.036782, 0.148685,0.052405, 0.162408,0.022326, 0.101626,0.670110
112,0.138289, 0.192188,0.138289, 0.186345,0.073455, 0.171920,0.138289, 0.186345,0.051748, 0.162549,0.054183, 0.165119,0.036097, 0.163577,0.027658, 0.113950,0.683983
113,0.154454, 0.205843,0.087769, 0.194633,0.147510, 0.200750,0.060597, 0.177401,0.060597, 0.175538,0.027790, 0.150881,0.054262, 0.156255,0.030298, 0.115421,0.753445
114,0.141863, 0.216079,0.141863, 0.194748,0.094031, 0.182758,0.070932, 0.173840,0.024710, 0.170590,0.079653, 0.182304,0.044142, 0.174716,0.025018, 0.082753,0.755578
115,0.139058, 0.200775,0.093977, 0.180586,0.151282, 0.199326,0.075641, 0.171567,0.053633, 0.174778,0.053717, 0.165844,0.069529, 0.129692,0.027766, 0.112827,0.670793
116,0.137764, 0.195217,0.128389, 0.186677,0.068882, 0.181783,0.068882, 0.145480,0.058196, 0.176879,0.050619, 0.188846,0.053479, 0.176879,0.020423, 0.161605,0.826735
117,0.148053, 0.193983,0.148053, 0.193983,0.148053, 0.193111,0.049066, 0.167386,0.052684, 0.173053,0.049351, 0.124962,0.046018, 0.170720,0.030483, 0.111041,0.656478
118,0.144808, 0.219834,0.109917, 0.215270,0.093550, 0.184076,0.087215, 0.151153,0.053187, 0.148003,0.048269, 0.130887,0.035319, 0.180304,0.021191, 0.177016,0.813086
119,0.150073, 0.195317,0.150073, 0.195317,0.139656, 0.179835,0.075036, 0.117100,0.052150, 0.170906,0.041685, 0.161261,0.053497, 0.130651,0.021213, 0.166229,0.633233
120,0.133821, 0.184034,0.140231, 0.197992,0.085802, 0.174457,0.070116, 0.169360,0.070116, 0.128857,0.054411, 0.165833,0.049720, 0.172243,0.033455, 0.169552,0.724659
121,0.124108, 0.177527,0.119301, 0.177794,0.139333, 0.195544,0.069666, 0.161342,0.069666, 0.176567,0.052594, 0.172003,0.037059, 0.154281,0.026297, 0.146917,0.723950
122,0.157141, 0.208034,0.091517, 0.199944,0.091517, 0.150545,0.101934, 0.187444,0.104017, 0.210812,0.045759, 0.129561,0.052380, 0.127231,0.017064, 0.125099,0.677341
123,0.140214, 0.197645,0.140214, 0.194530,0.070107, 0.180818,0.070107, 0.180818,0.072711, 0.180818,0.046738, 0.175711,0.037745, 0.120536,0.021727, 0.169560,0.800872
124,0.165149, 0.206816,0.120912, 0.191191,0.120912, 0.191191,0.090387, 0.152906,0.066553, 0.152906,0.055050, 0.147588,0.026998, 0.146318,0.041287, 0.123838,0.625505
125,0.116868, 0.166371,0.116868, 0.165426,0.075790, 0.229334,0.109112, 0.165037,0.052448, 0.160442,0.058434, 0.156084,0.063904, 0.156084,0.054556, 0.153243,0.704042
126,0.124692, 0.240722,0.108594, 0.173960,0.120361, 0.212013,0.097326, 0.163234,0.059221, 0.160803,0.054297, 0.157192,0.043879, 0.143028,0.040597, 0.100079,0.702065
127,0.124988, 0.232781,0.124988, 0.184476,0.113739, 0.187740,0.064920, 0.158184,0.072038, 0.169563,0.053784, 0.157629,0.051700, 0.123725,0.025908, 0.153834,0.735868
128,0.142087, 0.184787,0.135330, 0.174181,0.083366, 0.154675,0.076593, 0.170360,0.135330, 0.182364,0.050741, 0.158196,0.039511, 0.155392,0.050140, 0.106948,0.573806
129,0.138146, 0.190390,0.147762, 0.201373,0.073881, 0.185857,0.063813, 0.179428,0.073881, 0.177730,0.042542, 0.177491,0.038429, 0.159417,0.030552, 0.119309,0.781989
130,0.163771, 0.220609,0.137386, 0.198776,0.072067, 0.169188,0.081885, 0.173695,0.072618, 0.190801,0.056031, 0.157325,0.040943, 0.125380,0.019772, 0.119752,0.711055
131,0.120731, 0.185662,0.133330, 0.203808,0.079371, 0.181475,0.091488, 0.164620,0.078482, 0.163070,0.042932, 0.174539,0.031572, 0.162960,0.028481, 0.157479,0.787225
132,0.179562, 0.238713,0.114908, 0.204562,0.111231, 0.156084,0.061486, 0.151750,0.057454, 0.126623,0.040754, 0.152972,0.079571, 0.155230,0.026594, 0.142505,0.656880
133,0.137168, 0.177533,0.132704, 0.174370,0.128240, 0.169162,0.124668, 0.164772,0.068584, 0.160482,0.044235, 0.147395,0.035594, 0.148354,0.029456, 0.157283,0.598704
134,0.166574, 0.217306,0.117021, 0.189491,0.089764, 0.148271,0.099427, 0.166094,0.099427, 0.148271,0.069789, 0.133157,0.047241, 0.182766,0.017862, 0.107541,0.585792
135,0.145495, 0.193460,0.145495, 0.189100,0.072748, 0.139398,0.081081, 0.178308,0.072748, 0.177440,0.052586, 0.124236,0.040734, 0.169846,0.046832, 0.170495,0.684564
136,0.148575, 0.202067,0.130068, 0.193996,0.042732, 0.209186,0.102536, 0.186253,0.077964, 0.141858,0.050082, 0.125714,0.029540, 0.157449,0.041837, 0.160142,0.753333
137,0.099501, 0.229022,0.148879, 0.202875,0.111659, 0.185833,0.074439, 0.141565,0.070967, 0.187340,0.053098, 0.121362,0.041209, 0.179355,0.021726, 0.131168,0.757041
138,0.174632, 0.228429,0.174632, 0.221507,0.054384, 0.192490,0.043264, 0.193382,0.061683, 0.133631,0.062179, 0.131235,0.045050, 0.128983,0.030490, 0.124028,0.707369
139,0.140557, 0.187804,0.140557, 0.187432,0.112700, 0.164282,0.070279, 0.174288,0.070279, 0.174288,0.059922, 0.166034,0.046852, 0.148658,0.020452, 0.135617,0.676804
140,0.147654, 0.186344,0.147654, 0.186344,0.147654, 0.183765,0.082160, 0.168487,0.073827, 0.170090,0.038438, 0.113024,0.038516, 0.160987,0.049218, 0.105839,0.549760
141,0.151227, 0.229653,0.100633, 0.178807,0.075614, 0.186400,0.081481, 0.153577,0.047164, 0.186679,0.032020, 0.186679,0.049304, 0.132390,0.026629, 0.181743,0.871859
142,0.121910, 0.240150,0.101325, 0.178209,0.079903, 0.189179,0.086172, 0.161742,0.078424, 0.168281,0.042962, 0.159725,0.047348, 0.196621,0.019375, 0.128674,0.845161
