0.189270,0.058411,0.004395,0.747925
0.153503,0.466797,0.265045,0.114655
0.195648,0.583984,0.159424,0.060944
0.645538,0.011200,0.252380,0.090881
0.455444,0.208710,0.257111,0.078735
0.150757,0.418762,0.066803,0.363678
0.422028,0.118530,0.402435,0.057007
0.255280,0.281158,0.042114,0.421448
0.036621,0.313629,0.046692,0.603058
0.070282,0.126221,0.598724,0.204773
0.070923,0.318481,0.201324,0.409271
0.155884,0.041779,0.446655,0.355682
0.454315,0.149963,0.093048,0.302673
0.396515,0.044769,0.243164,0.315552
0.199585,0.392609,0.243500,0.164307
0.391693,0.484283,0.073456,0.050568
0.185303,0.710388,0.091736,0.012573
0.442047,0.132385,0.052887,0.372681
0.049622,0.235931,0.422943,0.291504
0.260193,0.147430,0.487671,0.104706
0.710175,0.018250,0.167603,0.103973
0.393555,0.003845,0.506439,0.096161
0.308594,0.079498,0.182465,0.429443
0.353546,0.380127,0.011658,0.254669
0.139313,0.597046,0.003052,0.260590
0.200165,0.072418,0.407837,0.319580
0.367828,0.149811,0.393463,0.088898
0.109375,0.093689,0.704346,0.092590
0.438507,0.079437,0.136871,0.345184
0.079559,0.010864,0.597198,0.312378
0.027802,0.047974,0.279297,0.644928
0.142670,0.164551,0.390045,0.302734
0.067841,0.326996,0.280884,0.324280
0.198700,0.495300,0.030914,0.275085
0.543976,0.071716,0.039185,0.345123
0.049622,0.048676,0.447052,0.454651
0.464020,0.505920,0.004608,0.025452
0.530945,0.148956,0.047943,0.272156
0.372101,0.016510,0.304169,0.307220
0.049957,0.119598,0.640198,0.190247
0.060822,0.249725,0.473907,0.215546
0.212463,0.109436,0.162750,0.515350
0.009155,0.430695,0.067993,0.492157
0.401062,0.204865,0.152588,0.241486
0.349792,0.492828,0.099670,0.057709
0.053467,0.569824,0.373962,0.002747
0.386749,0.176086,0.300690,0.136475
0.026703,0.257507,0.022186,0.693604
0.018616,0.372559,0.221375,0.387451
0.031036,0.424652,0.402222,0.142090
0.401886,0.325378,0.209473,0.063263
0.611572,0.196777,0.067047,0.124603
0.079010,0.503571,0.012421,0.404999
0.462189,0.128418,0.202545,0.206848
0.569183,0.020233,0.226624,0.183960
0.010223,0.333344,0.329163,0.327271
0.232086,0.035217,0.074249,0.658447
0.371735,0.399261,0.098846,0.130157
0.116852,0.512054,0.096649,0.274445
0.183014,0.352539,0.358368,0.106079
0.780060,0.121918,0.063202,0.034821
0.197357,0.600037,0.104126,0.098480
0.848785,0.041534,0.063049,0.046631
0.185455,0.431458,0.011780,0.371307
0.250641,0.014343,0.467194,0.267822
0.170929,0.542938,0.074219,0.211914
0.081482,0.399445,0.325592,0.193481
0.124634,0.182831,0.547852,0.144684
0.472961,0.100342,0.188721,0.237976
0.191864,0.535889,0.267242,0.005005
0.015350,0.632263,0.044006,0.308380
0.072113,0.102020,0.100830,0.725037
0.556641,0.119965,0.162292,0.161102
0.232513,0.138702,0.408264,0.220520
0.204590,0.027069,0.406555,0.361786
0.022888,0.258850,0.689270,0.028992
0.046967,0.104858,0.617371,0.230804
0.009247,0.339325,0.295288,0.356140
0.343231,0.071320,0.001953,0.583496
0.090668,0.454498,0.154083,0.300751
0.337982,0.319519,0.218719,0.123779
0.053986,0.481476,0.034546,0.429993
0.259979,0.166809,0.038971,0.534241
0.087433,0.399139,0.376740,0.136688
0.565796,0.143585,0.069061,0.221558
0.292999,0.557526,0.013672,0.135803
0.644897,0.101929,0.117523,0.135651
0.765594,0.063019,0.043274,0.128113
0.521942,0.386353,0.004211,0.087494
0.107635,0.246368,0.086151,0.559845
0.169830,0.257874,0.395325,0.176971
0.000854,0.656586,0.116089,0.226471
0.063721,0.026093,0.295837,0.614349
0.154083,0.529785,0.123718,0.192413
0.048462,0.094391,0.203278,0.653870
0.018555,0.629059,0.330780,0.021606
0.053650,0.583801,0.276672,0.085876
0.021057,0.221527,0.189117,0.568298
0.391937,0.262054,0.127869,0.218140
0.022827,0.115601,0.687592,0.173981
0.550385,0.083862,0.349213,0.016541
0.214783,0.085907,0.162720,0.536591
0.342529,0.138062,0.301544,0.217865
0.102509,0.505493,0.376404,0.015594
0.150879,0.305511,0.299408,0.244202
0.711609,0.063873,0.223236,0.001282
0.621185,0.020447,0.304443,0.053925
0.289795,0.277344,0.121002,0.311859
0.290375,0.257843,0.164124,0.287659
0.246429,0.246185,0.054047,0.453339
0.669800,0.095337,0.186890,0.047974
0.445740,0.177612,0.175385,0.201263
0.204620,0.540894,0.243378,0.011108
0.591278,0.038177,0.280334,0.090210
0.489380,0.016144,0.412842,0.081635
0.449707,0.439606,0.051056,0.059631
0.182922,0.020081,0.048950,0.748047
0.625061,0.105408,0.210632,0.058899
0.034515,0.006836,0.599976,0.358673
0.446320,0.098145,0.011871,0.443665
0.061371,0.066376,0.868256,0.003998
0.050354,0.122437,0.428101,0.399109
0.315948,0.016479,0.327789,0.339783
0.410522,0.016968,0.226074,0.346436
0.166443,0.055176,0.456879,0.321503
0.497528,0.010101,0.295074,0.197296
0.004517,0.334961,0.095581,0.564941
0.128571,0.247314,0.451416,0.172699
0.643311,0.089966,0.157837,0.108887
0.514465,0.136108,0.083374,0.266052
0.465820,0.271332,0.219910,0.042938
0.112183,0.251068,0.541382,0.095367
0.108673,0.346100,0.366425,0.178802
0.039124,0.722229,0.108063,0.130585
0.067749,0.348907,0.519440,0.063904
0.116913,0.047943,0.046417,0.788727
0.118347,0.472748,0.027161,0.381744
0.580078,0.110199,0.041260,0.268463
0.298492,0.371216,0.245911,0.084381
0.378174,0.430664,0.188629,0.002533
0.170563,0.033844,0.568085,0.227509
0.181213,0.207031,0.192719,0.419037
0.190247,0.005371,0.764496,0.039886
0.120819,0.183167,0.077728,0.618286
0.046234,0.151917,0.572998,0.228851
0.001770,0.759247,0.119995,0.118988
0.426361,0.022247,0.352905,0.198486
0.461334,0.033508,0.254517,0.250641
0.092743,0.145752,0.320892,0.440613
0.856995,0.036804,0.028198,0.078003
0.059631,0.431244,0.141144,0.367981
0.255737,0.491455,0.008850,0.243958
0.199615,0.592346,0.117920,0.090118
0.051239,0.470917,0.030670,0.447174
0.024048,0.680084,0.086212,0.209656
0.553345,0.178375,0.182465,0.085815
0.305420,0.491486,0.078613,0.124481
0.052582,0.342346,0.086945,0.518127
0.000854,0.651093,0.116608,0.231445
0.154755,0.064972,0.536438,0.243835
0.032684,0.024841,0.613068,0.329407
0.345856,0.351990,0.100281,0.201874
0.436249,0.199280,0.346161,0.018311
0.295288,0.181671,0.397369,0.125671
0.079285,0.021698,0.042236,0.856781
0.143005,0.165710,0.609253,0.082031
0.046631,0.327179,0.440002,0.186188
0.239990,0.574188,0.083679,0.102142
0.208008,0.048492,0.012848,0.730652
0.229370,0.616760,0.028687,0.125183
0.609253,0.235504,0.042908,0.112335
0.040894,0.132629,0.010223,0.816254
0.185059,0.170837,0.093353,0.550751
0.546326,0.076691,0.271423,0.105560
0.522583,0.208038,0.181030,0.088348
0.867401,0.101898,0.029999,0.000702
0.146667,0.227722,0.465790,0.159821
0.170959,0.113403,0.689362,0.026276
0.030884,0.685699,0.025208,0.258209
0.645020,0.090881,0.076782,0.187317
0.124634,0.594238,0.099274,0.181854
0.375061,0.274750,0.265594,0.084595
0.032166,0.741302,0.116180,0.110352
0.007568,0.221039,0.220245,0.551147
0.156586,0.261871,0.500549,0.080994
0.242859,0.258820,0.252777,0.245544
0.032104,0.181366,0.693024,0.093506
0.228241,0.328339,0.214569,0.228851
0.331604,0.474762,0.045624,0.148010
0.538910,0.330414,0.122437,0.008240
0.227722,0.419128,0.165924,0.187225
0.034973,0.331909,0.004150,0.628967
0.119781,0.278076,0.163422,0.438721
0.201477,0.123444,0.574066,0.101013
0.125061,0.724243,0.090851,0.059845
0.222107,0.223450,0.448364,0.106079
0.560059,0.063965,0.010712,0.365265
0.016479,0.407166,0.440460,0.135895
0.139618,0.127777,0.024567,0.708038
0.561432,0.120209,0.277161,0.041199
0.422699,0.184509,0.181000,0.211792
0.135773,0.603668,0.078918,0.181641
0.006989,0.013092,0.496429,0.483490
0.333862,0.414429,0.153809,0.097900
0.050507,0.411743,0.305634,0.232117
0.024170,0.606781,0.051453,0.317596
0.500427,0.205933,0.262695,0.030945
0.265930,0.380676,0.175720,0.177673
0.263611,0.333588,0.247009,0.155792
0.351593,0.108459,0.288086,0.251862
0.014496,0.462036,0.149933,0.373535
0.027618,0.355988,0.020264,0.596130
0.288818,0.308014,0.287018,0.116150
0.382965,0.049194,0.499359,0.068481
0.010071,0.523041,0.441101,0.025787
0.437408,0.262207,0.165558,0.134827
0.332947,0.165588,0.103790,0.397675
0.039001,0.339203,0.181396,0.440399
0.233032,0.626465,0.077820,0.062683
0.583954,0.024841,0.355286,0.035919
0.076447,0.228851,0.101715,0.592987
0.080048,0.418518,0.376190,0.125244
0.304260,0.477234,0.151367,0.067139
0.216217,0.063080,0.309113,0.411591
0.250061,0.310638,0.313690,0.125610
0.301392,0.425720,0.139465,0.133423
0.190704,0.040375,0.215698,0.553223
0.028778,0.545532,0.316010,0.109680
0.059235,0.559937,0.376038,0.004791
0.116119,0.053711,0.087097,0.743073
0.231476,0.263397,0.464905,0.040222
0.049286,0.030334,0.258026,0.662354
0.279724,0.210815,0.024994,0.484467
0.412262,0.188782,0.323639,0.075317
0.292145,0.109497,0.074097,0.524261
0.548340,0.286560,0.116394,0.048706
0.592834,0.201569,0.007233,0.198364
0.318054,0.552002,0.069092,0.060852
0.267914,0.450836,0.224548,0.056702
0.127625,0.345245,0.302002,0.225128
0.026672,0.014954,0.134277,0.824097
0.136108,0.318665,0.407501,0.137726
0.014465,0.198303,0.605743,0.181488
0.658478,0.121155,0.017548,0.202820
0.298737,0.482666,0.140076,0.078522
0.242615,0.256134,0.343353,0.157898
0.023010,0.007874,0.044830,0.924286
0.356201,0.053589,0.305511,0.284698
0.180420,0.001678,0.115814,0.702087
0.058228,0.076508,0.610138,0.255127
0.358856,0.166748,0.281097,0.193298
0.131805,0.027008,0.741028,0.100159
0.029236,0.152191,0.636627,0.181946
0.249207,0.097687,0.223785,0.429321
0.539917,0.124969,0.205841,0.129272
0.105194,0.827301,0.012756,0.054749
0.153229,0.404724,0.242279,0.199768
0.072510,0.799774,0.022827,0.104889
0.388275,0.160492,0.273621,0.177612
0.281372,0.169556,0.221008,0.328064
0.728027,0.221405,0.032684,0.017883
0.131958,0.140411,0.322418,0.405212
0.197937,0.289398,0.113159,0.399506
0.229919,0.125397,0.123108,0.521576
0.671112,0.020660,0.256348,0.051880
0.237518,0.276031,0.468994,0.017456
0.235809,0.248535,0.413666,0.101990
0.326447,0.211029,0.033295,0.429230
0.169220,0.167297,0.011627,0.651855
0.219269,0.070892,0.632629,0.077209
0.650421,0.089233,0.067322,0.193024
0.270081,0.416595,0.080170,0.233154
0.064423,0.657318,0.137299,0.140961
0.044373,0.297180,0.142731,0.515717
0.020782,0.597717,0.219666,0.161835
0.540558,0.028107,0.035370,0.395966
0.640015,0.056702,0.080627,0.222656
0.157990,0.601929,0.108063,0.132019
0.021423,0.402069,0.362946,0.213562
0.042145,0.396210,0.067932,0.493713
0.068268,0.176575,0.024414,0.730743
0.506439,0.109070,0.366516,0.017975
0.071014,0.296478,0.588013,0.044495
0.241882,0.095581,0.522583,0.139954
0.050964,0.238556,0.703156,0.007324
0.068909,0.103546,0.047668,0.779877
0.300903,0.348694,0.137238,0.213165
0.083679,0.052795,0.126282,0.737244
0.178253,0.039276,0.345032,0.437439
0.106903,0.346802,0.178558,0.367737
0.057404,0.276398,0.425018,0.241180
0.282501,0.411774,0.178955,0.126770
0.081207,0.486359,0.300903,0.131531
0.634979,0.160400,0.204254,0.000366
0.593109,0.001648,0.024078,0.381165
0.194244,0.037262,0.747345,0.021149
0.042297,0.196747,0.016083,0.744873
0.272461,0.134338,0.388123,0.205078
0.379425,0.348114,0.172485,0.099976
0.052948,0.153534,0.398071,0.395447
0.353973,0.007263,0.306854,0.331909
0.223633,0.672119,0.080261,0.023987
0.346954,0.318146,0.288391,0.046509
0.201660,0.080688,0.073090,0.644562
0.219971,0.071014,0.240997,0.468018
0.099609,0.007111,0.602600,0.290680
0.671844,0.147278,0.024658,0.156219
0.005768,0.485565,0.113281,0.395386
0.290619,0.315186,0.329498,0.064697
0.746887,0.126923,0.038391,0.087799
0.304871,0.301025,0.224182,0.169922
0.150116,0.392487,0.241608,0.215790
0.394623,0.294403,0.304138,0.006836
0.027435,0.074493,0.309662,0.588409
0.169006,0.089874,0.428528,0.312592
0.188995,0.039642,0.633545,0.137817
0.047607,0.435608,0.280060,0.236725
0.056152,0.028839,0.876221,0.038788
0.565460,0.008423,0.388641,0.037476
0.403137,0.005554,0.469940,0.121368
0.413483,0.245026,0.164825,0.176666
0.002228,0.280884,0.662048,0.054840
0.049438,0.566803,0.039795,0.343964
0.421936,0.182007,0.350525,0.045532
0.200867,0.139679,0.073822,0.585632
0.004852,0.618256,0.185272,0.191620
0.105255,0.171600,0.117554,0.605591
0.316772,0.507446,0.029266,0.146515
0.197662,0.113861,0.253143,0.435333
0.433228,0.035828,0.526031,0.004913
0.368469,0.016388,0.033905,0.581238
0.337402,0.243011,0.297302,0.122284
0.393372,0.115753,0.441895,0.048981
