ó^Ç¶ÇΩèdóvìx,0.110000,0.210000,0.100000,0.200000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.060000,0.160000,0.050000,0.150000,0.040000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
44,0.062835, 0.267047,0.020107, 0.167559,0.031417, 0.227402,0.031417, 0.245753,0.031417, 0.215433,0.013405, 0.196995,0.031417, 0.227402,0.031417, 0.198976,1.493134
45,0.039964, 0.214181,0.026110, 0.195822,0.039964, 0.258377,0.027198, 0.212141,0.026110, 0.230379,0.023312, 0.221466,0.020398, 0.244778,0.009991, 0.209810,1.573909
46,0.031613, 0.192499,0.027453, 0.195604,0.040124, 0.207306,0.040124, 0.247078,0.054906, 0.275567,0.028978, 0.222167,0.009151, 0.195604,0.015806, 0.216020,1.503689
47,0.028700, 0.222422,0.036617, 0.184676,0.058994, 0.265472,0.058994, 0.265472,0.018308, 0.201392,0.019665, 0.201758,0.019665, 0.201758,0.014350, 0.201758,1.489418
48,0.047951, 0.256804,0.019180, 0.209761,0.031967, 0.223561,0.030884, 0.228539,0.030884, 0.234967,0.020589, 0.217254,0.020589, 0.216226,0.012787, 0.198058,1.570339
49,0.029622, 0.217688,0.044433, 0.253269,0.019916, 0.219078,0.023798, 0.222116,0.023798, 0.188532,0.029622, 0.230624,0.023798, 0.222116,0.015865, 0.235723,1.578293
50,0.020795, 0.232206,0.054660, 0.257358,0.034163, 0.241236,0.015428, 0.200567,0.017081, 0.204975,0.022074, 0.228101,0.018220, 0.233444,0.014716, 0.204975,1.605725
51,0.056221, 0.238941,0.076487, 0.248584,0.076487, 0.261332,0.038244, 0.198708,0.021926, 0.168102,0.025496, 0.193861,0.021926, 0.168102,0.014055, 0.191526,1.338312
52,0.024672, 0.222044,0.056392, 0.285094,0.028196, 0.222528,0.029025, 0.219303,0.028196, 0.199722,0.013158, 0.235501,0.019737, 0.217110,0.018797, 0.180524,1.563652
53,0.055708, 0.222831,0.069635, 0.261130,0.055708, 0.250684,0.027854, 0.163846,0.027854, 0.175919,0.027854, 0.205239,0.027854, 0.205239,0.017409, 0.205239,1.380252
54,0.044115, 0.253047,0.022057, 0.220574,0.020139, 0.216898,0.020139, 0.218176,0.037557, 0.250903,0.031582, 0.244122,0.013426, 0.194757,0.010070, 0.202438,1.601828
55,0.051188, 0.247411,0.030602, 0.185345,0.046923, 0.215844,0.051188, 0.252529,0.030602, 0.206460,0.015641, 0.210355,0.017063, 0.210355,0.012241, 0.216252,1.489105
56,0.035654, 0.235716,0.052543, 0.261466,0.026272, 0.218931,0.035654, 0.231754,0.035654, 0.236782,0.017827, 0.226287,0.017827, 0.163976,0.012799, 0.190856,1.531536
57,0.025845, 0.213220,0.051690, 0.247679,0.025845, 0.222265,0.031014, 0.222265,0.031014, 0.238142,0.020676, 0.187217,0.017230, 0.237890,0.015507, 0.212502,1.562361
58,0.035570, 0.211051,0.062771, 0.225280,0.031386, 0.223000,0.062771, 0.267825,0.031386, 0.236439,0.020521, 0.189235,0.020924, 0.199800,0.014228, 0.167812,1.440884
59,0.035176, 0.222779,0.021411, 0.203407,0.042211, 0.223845,0.035176, 0.238768,0.035176, 0.240367,0.017588, 0.210116,0.023450, 0.239194,0.010706, 0.200631,1.558214
60,0.084960, 0.276120,0.063113, 0.244563,0.021240, 0.152066,0.032485, 0.186787,0.042480, 0.212400,0.042480, 0.230808,0.028320, 0.181450,0.014160, 0.186568,1.341524
61,0.034927, 0.238671,0.026196, 0.202212,0.052391, 0.244492,0.029106, 0.176966,0.052391, 0.242552,0.029106, 0.215728,0.017464, 0.209565,0.017464, 0.210769,1.481909
62,0.027448, 0.210432,0.054895, 0.264412,0.015554, 0.190100,0.027997, 0.243674,0.027448, 0.238860,0.018298, 0.205308,0.018298, 0.233305,0.018664, 0.205308,1.582796
63,0.072207, 0.264758,0.041658, 0.229117,0.036103, 0.198568,0.021662, 0.198128,0.036103, 0.212752,0.036103, 0.212752,0.021662, 0.194958,0.018052, 0.205416,1.432900
64,0.083116, 0.239717,0.028822, 0.171550,0.036469, 0.182345,0.028822, 0.214829,0.051057, 0.226707,0.051057, 0.229755,0.019215, 0.211364,0.024313, 0.200863,1.354260
65,0.075318, 0.281883,0.057560, 0.237434,0.045384, 0.234482,0.024246, 0.193969,0.015946, 0.175402,0.026222, 0.194264,0.024246, 0.193969,0.025106, 0.194570,1.411947
66,0.039759, 0.222541,0.079518, 0.245181,0.041908, 0.222541,0.024613, 0.229719,0.024613, 0.199493,0.024613, 0.222541,0.019880, 0.187271,0.013253, 0.202557,1.463687
67,0.031439, 0.229746,0.031439, 0.229746,0.062878, 0.251511,0.025491, 0.216674,0.023004, 0.210972,0.031439, 0.193470,0.020959, 0.218539,0.010480, 0.212213,1.525743
68,0.020809, 0.203928,0.067629, 0.264881,0.041618, 0.256991,0.054103, 0.266008,0.018237, 0.164133,0.018034, 0.178734,0.018237, 0.213292,0.013526, 0.199841,1.495613
69,0.035702, 0.261934,0.013651, 0.185652,0.018201, 0.241165,0.024428, 0.236136,0.023801, 0.251956,0.016877, 0.220164,0.016877, 0.200294,0.008439, 0.244723,1.684046
70,0.047196, 0.229237,0.047196, 0.228113,0.038615, 0.209010,0.067962, 0.249194,0.038615, 0.209010,0.022654, 0.205946,0.025743, 0.186481,0.020227, 0.174800,1.383585
71,0.066387, 0.298741,0.033193, 0.235673,0.022129, 0.236226,0.019363, 0.198792,0.018588, 0.203586,0.022129, 0.198792,0.011064, 0.208189,0.013277, 0.213871,1.587738
72,0.022130, 0.210233,0.043934, 0.244079,0.033195, 0.221298,0.047421, 0.219322,0.022130, 0.219396,0.033195, 0.233302,0.022130, 0.210233,0.016597, 0.201406,1.518538
73,0.030520, 0.236188,0.048832, 0.228659,0.045732, 0.270374,0.022866, 0.226256,0.007062, 0.176619,0.030488, 0.248230,0.007062, 0.211890,0.009146, 0.200076,1.596586
74,0.059208, 0.254100,0.029604, 0.222029,0.029604, 0.202293,0.035525, 0.213148,0.029604, 0.202293,0.019736, 0.217355,0.021315, 0.227358,0.014802, 0.222029,1.521207
75,0.032345, 0.192828,0.038814, 0.238219,0.064691, 0.280326,0.016173, 0.167717,0.032345, 0.231038,0.012938, 0.203684,0.019407, 0.232887,0.021564, 0.215023,1.523445
76,0.036123, 0.224919,0.026540, 0.252438,0.026540, 0.254780,0.018062, 0.218625,0.017693, 0.191125,0.018316, 0.223456,0.017693, 0.232393,0.010616, 0.230682,1.656836
77,0.057067, 0.236659,0.034240, 0.194027,0.034240, 0.237778,0.027032, 0.211748,0.039508, 0.230462,0.019754, 0.210110,0.018021, 0.205440,0.028533, 0.215381,1.483211
78,0.059292, 0.266812,0.047763, 0.199011,0.042986, 0.227791,0.024920, 0.229261,0.029646, 0.227791,0.018489, 0.178725,0.024920, 0.207664,0.014329, 0.200603,1.475314
79,0.037419, 0.199570,0.030816, 0.204637,0.034925, 0.229921,0.061632, 0.264503,0.020544, 0.197845,0.030816, 0.215551,0.023112, 0.202342,0.030816, 0.215551,1.459841
80,0.057859, 0.221792,0.052599, 0.225006,0.064288, 0.204917,0.052599, 0.233773,0.057859, 0.221792,0.028929, 0.192863,0.019286, 0.173576,0.019286, 0.173576,1.294590
81,0.032001, 0.175296,0.054402, 0.240277,0.036268, 0.213723,0.054402, 0.247833,0.036268, 0.226676,0.018134, 0.205667,0.032001, 0.218676,0.013601, 0.194774,1.445843
82,0.027036, 0.229802,0.032105, 0.224733,0.027036, 0.243320,0.021403, 0.216284,0.021403, 0.211514,0.035426, 0.256838,0.013518, 0.194842,0.021403, 0.223337,1.601342
83,0.049778, 0.254203,0.032889, 0.241184,0.027627, 0.242027,0.016444, 0.212165,0.017709, 0.214873,0.027085, 0.242027,0.016593, 0.197990,0.012444, 0.194962,1.598863
84,0.027859, 0.228743,0.049120, 0.216945,0.024560, 0.228652,0.041788, 0.237720,0.027859, 0.224032,0.010447, 0.211670,0.016373, 0.219033,0.013207, 0.221992,1.577575
85,0.057550, 0.230198,0.044432, 0.246843,0.018423, 0.225552,0.030830, 0.200396,0.017070, 0.189901,0.018423, 0.196793,0.024564, 0.239498,0.025605, 0.233923,1.526209
86,0.051575, 0.249279,0.064469, 0.247130,0.025787, 0.208109,0.051575, 0.249279,0.025787, 0.171917,0.017192, 0.193406,0.025787, 0.208109,0.017192, 0.193406,1.441271
87,0.033742, 0.203031,0.037350, 0.247444,0.026047, 0.177851,0.026047, 0.221398,0.037350, 0.269150,0.022495, 0.224950,0.011247, 0.229770,0.017365, 0.214763,1.576714
88,0.035194, 0.241002,0.067874, 0.286580,0.017597, 0.211164,0.033937, 0.204218,0.033937, 0.240727,0.018755, 0.208764,0.006335, 0.153424,0.017597, 0.222895,1.537548
89,0.061392, 0.266033,0.026092, 0.199246,0.034789, 0.244463,0.034789, 0.243523,0.026092, 0.225105,0.017394, 0.231927,0.011596, 0.176204,0.011596, 0.189758,1.552518
90,0.035337, 0.200243,0.035337, 0.174839,0.085819, 0.250304,0.048058, 0.200243,0.070674, 0.223801,0.035337, 0.206703,0.024029, 0.195586,0.021455, 0.192234,1.287908
91,0.066101, 0.242369,0.037772, 0.226631,0.022034, 0.226631,0.024788, 0.194823,0.024788, 0.226631,0.025181, 0.214827,0.033050, 0.242369,0.012591, 0.179416,1.507393
92,0.045367, 0.241598,0.047527, 0.202142,0.022684, 0.181469,0.023764, 0.203774,0.031854, 0.207048,0.021236, 0.229740,0.045367, 0.261401,0.011882, 0.223147,1.500640
93,0.064328, 0.250685,0.081303, 0.288257,0.020326, 0.185836,0.027875, 0.216035,0.020326, 0.185836,0.020326, 0.206385,0.013551, 0.196702,0.020907, 0.201323,1.462117
94,0.050865, 0.264300,0.025433, 0.190745,0.050865, 0.234379,0.026085, 0.175606,0.029921, 0.206640,0.050865, 0.254326,0.014960, 0.191428,0.019947, 0.213634,1.462117
95,0.062146, 0.253114,0.039618, 0.220099,0.062146, 0.258940,0.031073, 0.214731,0.023477, 0.193687,0.031073, 0.199557,0.017178, 0.179064,0.022010, 0.192087,1.422559
96,0.059467, 0.232293,0.044255, 0.256676,0.020684, 0.213553,0.022127, 0.229594,0.029733, 0.200206,0.029733, 0.200206,0.019822, 0.213553,0.017840, 0.210258,1.512675
97,0.066367, 0.243346,0.048267, 0.231215,0.026997, 0.215975,0.039820, 0.233291,0.021237, 0.214238,0.021237, 0.176979,0.022122, 0.212375,0.021237, 0.205296,1.465428
98,0.048636, 0.227372,0.066874, 0.250778,0.024692, 0.208510,0.024318, 0.183024,0.023777, 0.222914,0.035666, 0.208053,0.033437, 0.234060,0.012159, 0.195729,1.460881
99,0.038731, 0.230772,0.024561, 0.202558,0.055945, 0.247089,0.036842, 0.245611,0.036842, 0.245296,0.018648, 0.185501,0.018421, 0.216697,0.012281, 0.184208,1.515461
100,0.039634, 0.248371,0.059451, 0.270004,0.029725, 0.226478,0.019817, 0.226478,0.022648, 0.208802,0.014863, 0.199636,0.016986, 0.202189,0.013211, 0.201707,1.567332
101,0.022438, 0.218734,0.027277, 0.185487,0.015457, 0.218734,0.030914, 0.237379,0.020458, 0.214023,0.030914, 0.276734,0.020610, 0.231858,0.010305, 0.238678,1.643252
102,0.069032, 0.310645,0.034516, 0.237298,0.025887, 0.182732,0.043145, 0.236029,0.025887, 0.212716,0.017258, 0.166417,0.014382, 0.203399,0.017258, 0.203399,1.505269
103,0.058620, 0.263792,0.029310, 0.219826,0.029310, 0.219826,0.029310, 0.219826,0.029310, 0.219826,0.029310, 0.219826,0.014655, 0.195401,0.014655, 0.207193,1.531037
104,0.036213, 0.199174,0.049063, 0.234717,0.049063, 0.235387,0.027160, 0.220014,0.028166, 0.220014,0.029823, 0.223671,0.024532, 0.220014,0.014911, 0.188076,1.482135
105,0.022696, 0.195809,0.042195, 0.233013,0.084391, 0.302614,0.021098, 0.199256,0.017520, 0.196159,0.026280, 0.218997,0.014065, 0.213991,0.011612, 0.200306,1.520287
106,0.068374, 0.217943,0.068374, 0.222216,0.036324, 0.199781,0.041513, 0.221402,0.038745, 0.206642,0.034187, 0.199781,0.034187, 0.199781,0.025830, 0.184921,1.304931
107,0.039109, 0.215102,0.023806, 0.198381,0.060837, 0.241558,0.039109, 0.253487,0.023806, 0.228138,0.023806, 0.190446,0.015871, 0.186161,0.030418, 0.229964,1.486476
108,0.056712, 0.251067,0.032137, 0.235286,0.017854, 0.220195,0.017216, 0.208293,0.028356, 0.235286,0.028356, 0.207943,0.028356, 0.203532,0.011902, 0.217510,1.558224
109,0.074143, 0.265680,0.074143, 0.265680,0.022565, 0.188045,0.018536, 0.173001,0.037072, 0.206270,0.024714, 0.184383,0.024714, 0.189879,0.022565, 0.228608,1.403093
110,0.070762, 0.277152,0.035381, 0.222266,0.043706, 0.233099,0.017691, 0.192220,0.035381, 0.222266,0.017691, 0.192220,0.023587, 0.207505,0.013387, 0.195688,1.484828
111,0.060061, 0.251683,0.035157, 0.237955,0.024853, 0.216689,0.024853, 0.212629,0.030030, 0.200202,0.022880, 0.214954,0.020020, 0.222664,0.009152, 0.216218,1.545987
112,0.028220, 0.174872,0.095243, 0.302359,0.043540, 0.250756,0.024189, 0.187144,0.029026, 0.198831,0.018813, 0.206948,0.018813, 0.206948,0.015874, 0.198423,1.452563
113,0.056889, 0.256000,0.032427, 0.205369,0.025735, 0.219609,0.043235, 0.231619,0.025137, 0.193016,0.032427, 0.234975,0.017157, 0.213562,0.011749, 0.201095,1.510489
114,0.068385, 0.255305,0.068385, 0.245048,0.053374, 0.233511,0.034193, 0.188874,0.022795, 0.205156,0.022795, 0.180137,0.017096, 0.168853,0.034193, 0.201900,1.357567
115,0.098118, 0.286176,0.049059, 0.237117,0.049059, 0.206864,0.024529, 0.158720,0.049059, 0.237117,0.019273, 0.183094,0.019273, 0.183094,0.016353, 0.183094,1.350555
116,0.037803, 0.232989,0.055593, 0.250169,0.027797, 0.202518,0.033753, 0.239963,0.018902, 0.217369,0.027797, 0.232989,0.012858, 0.191101,0.009451, 0.208947,1.552093
117,0.055801, 0.246456,0.027901, 0.200689,0.039858, 0.239149,0.039858, 0.199291,0.027901, 0.216005,0.066962, 0.238318,0.018600, 0.206465,0.013286, 0.163459,1.419665
118,0.051434, 0.246095,0.031342, 0.173588,0.051434, 0.250738,0.051434, 0.266410,0.027860, 0.229843,0.015671, 0.190215,0.015671, 0.190215,0.013930, 0.194120,1.482450
119,0.052650, 0.207942,0.059670, 0.238681,0.042622, 0.213108,0.042622, 0.204135,0.085243, 0.280501,0.017550, 0.144363,0.019890, 0.189198,0.017550, 0.184276,1.324406
120,0.048919, 0.203829,0.029895, 0.204282,0.059790, 0.259090,0.042482, 0.229195,0.029895, 0.215244,0.029895, 0.221852,0.016306, 0.193719,0.019930, 0.195676,1.445775
121,0.030222, 0.236021,0.040296, 0.228345,0.015599, 0.213180,0.020148, 0.202920,0.024798, 0.237644,0.016532, 0.197818,0.030222, 0.247534,0.021980, 0.236740,1.600407
122,0.088339, 0.242932,0.063800, 0.233934,0.045332, 0.215326,0.031900, 0.215326,0.029446, 0.219104,0.014723, 0.160439,0.018523, 0.166704,0.031900, 0.222272,1.352073
123,0.025500, 0.228704,0.031500, 0.195076,0.051000, 0.225251,0.012750, 0.186661,0.039963, 0.255151,0.039963, 0.251274,0.031500, 0.237629,0.012240, 0.175837,1.511167
124,0.037036, 0.259253,0.037537, 0.246073,0.017146, 0.188610,0.012512, 0.207226,0.038579, 0.231476,0.011431, 0.222217,0.012860, 0.222741,0.019290, 0.236014,1.627218
125,0.047162, 0.243146,0.023207, 0.194936,0.034810, 0.235548,0.046413, 0.259915,0.019494, 0.220278,0.019494, 0.213642,0.017405, 0.208173,0.013924, 0.202453,1.556183
126,0.029684, 0.257258,0.029684, 0.244890,0.022263, 0.230048,0.022263, 0.226533,0.015715, 0.176724,0.014842, 0.220772,0.019789, 0.244890,0.011786, 0.232863,1.667951
127,0.051435, 0.231456,0.049922, 0.241290,0.036502, 0.237264,0.018251, 0.176227,0.029778, 0.214311,0.026113, 0.208904,0.036502, 0.237264,0.026113, 0.178668,1.450768
128,0.042082, 0.223987,0.084165, 0.286925,0.021956, 0.179307,0.021041, 0.169211,0.028055, 0.209097,0.042082, 0.238467,0.021041, 0.220431,0.010978, 0.201174,1.457199
129,0.053172, 0.248136,0.053172, 0.239274,0.026586, 0.206433,0.026586, 0.206433,0.053172, 0.248136,0.017724, 0.191419,0.026586, 0.170151,0.026586, 0.206433,1.432831
130,0.032763, 0.223879,0.035103, 0.245721,0.037230, 0.238275,0.032763, 0.232616,0.032763, 0.232616,0.032763, 0.198044,0.014670, 0.199648,0.013105, 0.198044,1.537681
131,0.061429, 0.266194,0.037919, 0.229704,0.065350, 0.249861,0.018283, 0.197939,0.016338, 0.164317,0.020476, 0.185159,0.032675, 0.223141,0.016338, 0.214876,1.462383
132,0.057180, 0.219787,0.051462, 0.241872,0.051462, 0.252546,0.032164, 0.219787,0.028590, 0.206858,0.019060, 0.190410,0.025731, 0.206858,0.014295, 0.181937,1.440110
133,0.028600, 0.216880,0.019662, 0.202240,0.022471, 0.226583,0.060889, 0.281613,0.019066, 0.239223,0.020296, 0.219291,0.013108, 0.206907,0.014981, 0.208188,1.601852
134,0.048099, 0.244506,0.055314, 0.235086,0.024403, 0.223892,0.039510, 0.210721,0.026340, 0.198564,0.039510, 0.221258,0.021275, 0.216293,0.016269, 0.178958,1.458557
135,0.031740, 0.208262,0.038794, 0.226297,0.031740, 0.235266,0.031740, 0.254690,0.016626, 0.195732,0.031740, 0.232763,0.012469, 0.220132,0.012469, 0.219538,1.585360
136,0.056627, 0.254823,0.039424, 0.230298,0.078848, 0.301527,0.013483, 0.174519,0.013141, 0.182490,0.022901, 0.189158,0.015267, 0.212352,0.011450, 0.203691,1.497716
137,0.051071, 0.223438,0.051071, 0.215635,0.051071, 0.255357,0.051071, 0.229822,0.025536, 0.210294,0.025536, 0.210294,0.014187, 0.185714,0.014187, 0.185714,1.432539
138,0.038865, 0.232468,0.032106, 0.211956,0.019691, 0.223169,0.030768, 0.202555,0.064211, 0.239008,0.021404, 0.210979,0.020512, 0.213755,0.015384, 0.223169,1.514120
139,0.024940, 0.194570,0.046763, 0.240166,0.027109, 0.232776,0.046763, 0.218228,0.046763, 0.262705,0.023382, 0.226730,0.015588, 0.209177,0.010844, 0.173498,1.515697
140,0.043972, 0.219128,0.029746, 0.219128,0.029746, 0.230854,0.029746, 0.237516,0.029746, 0.219128,0.015324, 0.195747,0.043972, 0.245178,0.015324, 0.195747,1.524850
141,0.028982, 0.231856,0.028982, 0.231856,0.028982, 0.202874,0.057964, 0.260837,0.028982, 0.217365,0.014491, 0.206094,0.028982, 0.198733,0.014491, 0.218531,1.536289
142,0.058571, 0.269672,0.038148, 0.244962,0.025432, 0.207697,0.020134, 0.197678,0.038148, 0.250084,0.016955, 0.194148,0.016955, 0.203925,0.010067, 0.207422,1.551178
