ó^Ç¶ÇΩèdóvìx,0.230000,0.370000,0.190000,0.310000,0.150000,0.250000,0.110000,0.190000,0.070000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
56,0.280274, 0.325392,0.257716, 0.302833,0.126870, 0.198522,0.128858, 0.151417,0.086988, 0.141131,0.238589
57,0.366826, 0.409508,0.178908, 0.278927,0.139463, 0.207307,0.121846, 0.154120,0.064505, 0.078592,0.256906
58,0.224377, 0.453603,0.154616, 0.330505,0.090036, 0.248954,0.115825, 0.216114,0.057913, 0.108057,0.714467
59,0.163608, 0.425675,0.209685, 0.301124,0.136188, 0.255405,0.059415, 0.272528,0.025985, 0.150387,0.810237
60,0.121723, 0.358521,0.132144, 0.376334,0.119507, 0.268105,0.134178, 0.250474,0.080041, 0.158973,0.824814
61,0.172079, 0.517993,0.146487, 0.321161,0.041513, 0.289232,0.085454, 0.231877,0.014359, 0.179845,1.080216
62,0.275038, 0.377713,0.228171, 0.321906,0.114086, 0.160953,0.077202, 0.220564,0.083825, 0.140542,0.443355
63,0.213884, 0.354431,0.201041, 0.260371,0.170731, 0.257037,0.141067, 0.230706,0.059912, 0.110819,0.426728
64,0.265597, 0.315962,0.290779, 0.341145,0.093676, 0.227430,0.052898, 0.206257,0.048276, 0.157981,0.497549
65,0.163669, 0.419889,0.107090, 0.335172,0.093221, 0.291779,0.081164, 0.254008,0.061508, 0.192500,0.986695
66,0.235882, 0.476256,0.161776, 0.309988,0.110950, 0.291225,0.080900, 0.154982,0.003628, 0.174413,0.813728
67,0.276783, 0.415011,0.134982, 0.334826,0.119909, 0.202679,0.103834, 0.172948,0.077734, 0.161294,0.573516
68,0.265447, 0.289733,0.172839, 0.366329,0.149486, 0.302972,0.027938, 0.240197,0.085918, 0.099142,0.596746
69,0.256722, 0.412433,0.218160, 0.341265,0.151016, 0.273360,0.088131, 0.129456,0.054397, 0.075059,0.463148
70,0.166177, 0.323429,0.224189, 0.332440,0.161715, 0.297916,0.102354, 0.221075,0.062103, 0.108602,0.566924
71,0.197522, 0.412341,0.221212, 0.295317,0.160470, 0.258265,0.060795, 0.196878,0.062958, 0.134242,0.594086
72,0.279109, 0.350089,0.139935, 0.226505,0.200501, 0.323322,0.130450, 0.184149,0.056120, 0.109819,0.387769
73,0.266314, 0.362017,0.133501, 0.362017,0.098024, 0.227582,0.157083, 0.204934,0.025725, 0.162803,0.638706
74,0.153770, 0.326486,0.199635, 0.373635,0.111744, 0.221609,0.143317, 0.235602,0.067525, 0.166676,0.648017
75,0.218459, 0.458696,0.179005, 0.235788,0.111091, 0.314764,0.034772, 0.246580,0.072478, 0.128367,0.768390
76,0.164199, 0.447575,0.174793, 0.367785,0.042132, 0.319658,0.061839, 0.262189,0.071756, 0.088073,0.970562
77,0.320827, 0.328677,0.320827, 0.328677,0.116776, 0.185651,0.086938, 0.138088,0.056594, 0.116945,0.196076
78,0.243051, 0.322122,0.195295, 0.355772,0.101129, 0.235459,0.101758, 0.180829,0.079055, 0.185530,0.559423
79,0.245244, 0.412906,0.161414, 0.264267,0.161414, 0.264267,0.094927, 0.150317,0.094927, 0.150317,0.484148
80,0.204934, 0.436211,0.160286, 0.304146,0.089846, 0.285165,0.096111, 0.189054,0.071291, 0.162956,0.755065
81,0.211586, 0.455783,0.139104, 0.283947,0.111205, 0.308638,0.058338, 0.258859,0.018641, 0.153898,0.922250
82,0.253422, 0.332893,0.238424, 0.268421,0.238424, 0.268421,0.093743, 0.155259,0.049299, 0.101695,0.253376
83,0.183429, 0.390838,0.164256, 0.300486,0.105834, 0.328511,0.101531, 0.226981,0.058243, 0.139891,0.773415
84,0.239635, 0.363951,0.239635, 0.363951,0.140831, 0.266032,0.076455, 0.155806,0.041259, 0.112444,0.524370
85,0.236150, 0.429687,0.205751, 0.266549,0.199644, 0.243335,0.102876, 0.133274,0.009258, 0.173475,0.492642
86,0.197300, 0.434947,0.188582, 0.326118,0.118730, 0.246433,0.102075, 0.231489,0.073277, 0.081049,0.640073
87,0.189390, 0.357614,0.152923, 0.287429,0.246839, 0.246839,0.080676, 0.191451,0.123419, 0.123419,0.413506
88,0.223272, 0.266399,0.166721, 0.378809,0.138565, 0.275181,0.092072, 0.244836,0.074781, 0.139364,0.609178
89,0.180879, 0.301821,0.238682, 0.398251,0.157469, 0.262747,0.103889, 0.173351,0.068544, 0.114366,0.501073
90,0.316978, 0.403462,0.134695, 0.294015,0.153145, 0.250317,0.053037, 0.201731,0.056745, 0.135876,0.570800
91,0.220693, 0.399252,0.155157, 0.275800,0.078726, 0.209606,0.125554, 0.309631,0.095973, 0.129608,0.647793
92,0.292181, 0.317749,0.304965, 0.319466,0.118101, 0.221307,0.094054, 0.156108,0.061100, 0.114969,0.259199
93,0.238689, 0.406744,0.161358, 0.245386,0.161358, 0.245386,0.118721, 0.203995,0.057005, 0.161358,0.525737
94,0.176789, 0.254395,0.215592, 0.326636,0.132979, 0.316377,0.112339, 0.223467,0.016747, 0.224678,0.691107
95,0.240515, 0.356633,0.180619, 0.344634,0.109796, 0.237173,0.133259, 0.233005,0.058217, 0.106147,0.555185
96,0.179805, 0.452831,0.131383, 0.360860,0.132914, 0.321535,0.093920, 0.138913,0.071423, 0.116416,0.781113
97,0.236745, 0.300839,0.170235, 0.364558,0.142564, 0.313986,0.070990, 0.249665,0.067198, 0.083221,0.624537
98,0.234807, 0.372390,0.151799, 0.271437,0.217026, 0.306561,0.089807, 0.151799,0.083960, 0.120415,0.445203
99,0.160666, 0.324393,0.226534, 0.321333,0.160666, 0.324409,0.110190, 0.211142,0.055104, 0.105563,0.573679
100,0.232091, 0.391923,0.141865, 0.295009,0.178447, 0.249606,0.061885, 0.204783,0.115836, 0.128556,0.539752
101,0.194261, 0.440089,0.061637, 0.371995,0.111091, 0.269167,0.125575, 0.215382,0.081991, 0.128812,0.850889
102,0.366009, 0.380310,0.170239, 0.195770,0.170239, 0.195770,0.117580, 0.179429,0.088553, 0.136102,0.174761
103,0.262831, 0.462445,0.191131, 0.262327,0.149679, 0.277845,0.095720, 0.166859,0.053989, 0.077174,0.493301
104,0.186525, 0.310496,0.236291, 0.373051,0.152335, 0.220716,0.127511, 0.196538,0.085857, 0.110681,0.422962
105,0.178657, 0.455753,0.105132, 0.372755,0.093189, 0.280696,0.011622, 0.315819,0.017138, 0.169239,1.188524
106,0.242090, 0.271312,0.193033, 0.378814,0.172128, 0.282830,0.085531, 0.212868,0.075826, 0.085567,0.462782
107,0.152535, 0.388683,0.207899, 0.336253,0.143721, 0.272076,0.090203, 0.237233,0.036092, 0.135305,0.739100
108,0.277944, 0.450261,0.137803, 0.274133,0.137803, 0.274133,0.073144, 0.168811,0.034819, 0.171149,0.676972
109,0.287099, 0.355763,0.197029, 0.345611,0.123346, 0.237136,0.109598, 0.197310,0.028787, 0.118320,0.508280
110,0.197102, 0.371318,0.134235, 0.362270,0.060040, 0.302230,0.126096, 0.245222,0.060378, 0.141109,0.844297
111,0.300223, 0.445189,0.178434, 0.298748,0.091052, 0.184518,0.081298, 0.169619,0.081298, 0.169619,0.535387
112,0.201334, 0.456114,0.063881, 0.385541,0.115136, 0.278968,0.130148, 0.223224,0.056651, 0.089001,0.865697
113,0.257795, 0.365677,0.182838, 0.369170,0.125404, 0.240273,0.091419, 0.184585,0.062702, 0.120136,0.559682
114,0.212149, 0.353999,0.184691, 0.308169,0.160787, 0.268275,0.121849, 0.203319,0.069986, 0.116775,0.501074
115,0.262919, 0.319309,0.239405, 0.348896,0.132256, 0.266804,0.092865, 0.162267,0.065704, 0.109575,0.413702
116,0.162711, 0.405055,0.141877, 0.342097,0.141836, 0.316033,0.077354, 0.241987,0.029107, 0.141942,0.894229
117,0.197737, 0.331672,0.209847, 0.269026,0.204210, 0.246570,0.142659, 0.255895,0.056217, 0.086170,0.378663
118,0.215169, 0.304022,0.159048, 0.354939,0.135530, 0.334331,0.046038, 0.242927,0.078198, 0.129798,0.732035
119,0.262072, 0.383053,0.202041, 0.317416,0.163854, 0.251780,0.092077, 0.109236,0.100657, 0.117815,0.358600
120,0.213120, 0.389376,0.186101, 0.240139,0.186101, 0.240139,0.113200, 0.254080,0.030224, 0.147520,0.542509
121,0.182500, 0.379523,0.225800, 0.324867,0.149284, 0.252100,0.143646, 0.170754,0.039799, 0.131728,0.517943
122,0.324670, 0.388219,0.171595, 0.308458,0.075742, 0.244976,0.086304, 0.207779,0.044147, 0.148109,0.595083
123,0.211813, 0.226916,0.214330, 0.301059,0.211813, 0.226916,0.148012, 0.239776,0.102131, 0.117234,0.223801
124,0.232123, 0.448739,0.181175, 0.403902,0.125653, 0.175996,0.055564, 0.191048,0.056269, 0.129530,0.698430
125,0.213616, 0.356882,0.167780, 0.259452,0.173931, 0.292690,0.113901, 0.218628,0.044523, 0.158598,0.572499
126,0.258778, 0.363735,0.181790, 0.356511,0.155628, 0.207951,0.110116, 0.183699,0.077814, 0.103976,0.431745
127,0.217434, 0.365581,0.232367, 0.436250,0.095375, 0.217434,0.071681, 0.145754,0.061720, 0.156405,0.642846
128,0.211577, 0.393651,0.196896, 0.351738,0.097805, 0.253933,0.100871, 0.192713,0.049507, 0.151307,0.686686
129,0.247814, 0.451454,0.128325, 0.298783,0.129122, 0.229464,0.100314, 0.235432,0.039476, 0.139818,0.709900
130,0.182839, 0.369160,0.257797, 0.365678,0.125416, 0.240262,0.091419, 0.184590,0.062699, 0.120140,0.559660
131,0.278811, 0.416984,0.173949, 0.252034,0.145600, 0.224425,0.108745, 0.175028,0.098038, 0.126387,0.389715
132,0.281711, 0.474775,0.138441, 0.302425,0.110216, 0.222325,0.101573, 0.220433,0.055582, 0.092520,0.624955
133,0.192543, 0.294127,0.227365, 0.381603,0.145076, 0.281782,0.086060, 0.195722,0.070446, 0.125277,0.557021
134,0.265434, 0.423246,0.178041, 0.359711,0.124094, 0.231988,0.058433, 0.189754,0.045205, 0.124094,0.657586
135,0.180817, 0.248413,0.214615, 0.402327,0.121961, 0.246568,0.137198, 0.266977,0.068337, 0.112788,0.554145
136,0.169749, 0.407070,0.113151, 0.367169,0.145961, 0.286460,0.078020, 0.190330,0.105266, 0.136824,0.775707
137,0.192171, 0.390661,0.108718, 0.311336,0.166642, 0.207557,0.134795, 0.249547,0.042968, 0.195605,0.709411
138,0.184666, 0.377576,0.236679, 0.312646,0.143790, 0.312833,0.099348, 0.137331,0.038495, 0.156637,0.594046
139,0.277437, 0.505403,0.125400, 0.276058,0.093139, 0.282750,0.051386, 0.187697,0.025036, 0.175694,0.855204
140,0.208924, 0.353953,0.215185, 0.308031,0.212364, 0.267031,0.087203, 0.135323,0.073961, 0.138026,0.404727
141,0.199378, 0.347081,0.164486, 0.387361,0.132640, 0.260418,0.099811, 0.265806,0.060849, 0.082172,0.685673
142,0.196711, 0.345041,0.160255, 0.270876,0.193634, 0.273519,0.135438, 0.242181,0.074910, 0.107436,0.478105
143,0.170488, 0.441316,0.081762, 0.385365,0.177447, 0.263869,0.051570, 0.256910,0.035212, 0.136061,0.967040
144,0.217120, 0.452326,0.079430, 0.372896,0.068219, 0.304677,0.093224, 0.251852,0.048682, 0.111574,0.986649
145,0.206777, 0.292742,0.197808, 0.232442,0.215125, 0.249759,0.197808, 0.232442,0.066769, 0.108328,0.231426
146,0.156807, 0.428586,0.221090, 0.304997,0.166530, 0.273491,0.035865, 0.252333,0.000001, 0.160300,0.839415
147,0.176810, 0.387638,0.187704, 0.305769,0.110949, 0.282224,0.082080, 0.246736,0.070556, 0.149533,0.743801
148,0.245069, 0.319902,0.176797, 0.365061,0.118187, 0.265067,0.103826, 0.141243,0.092264, 0.172584,0.527713
149,0.250686, 0.295591,0.130229, 0.366716,0.140272, 0.293772,0.125343, 0.227627,0.061565, 0.108200,0.583811
150,0.245815, 0.271434,0.180120, 0.361009,0.182780, 0.275606,0.094168, 0.208948,0.050808, 0.129312,0.492619
151,0.215291, 0.422224,0.184315, 0.246267,0.122150, 0.246480,0.101500, 0.246480,0.092158, 0.123134,0.569171
152,0.250000, 0.250000,0.250000, 0.250000,0.250000, 0.250000,0.125000, 0.125000,0.125000, 0.125000,0.000001
153,0.192542, 0.262593,0.220507, 0.344039,0.150976, 0.248610,0.156372, 0.267989,0.057975, 0.098397,0.443254
154,0.203341, 0.321036,0.219458, 0.338270,0.160518, 0.267205,0.131094, 0.189942,0.073885, 0.095250,0.423407
155,0.165037, 0.440994,0.149362, 0.339851,0.130718, 0.199357,0.130718, 0.199357,0.069793, 0.174813,0.708743
156,0.191524, 0.368586,0.187872, 0.249327,0.187872, 0.249327,0.097564, 0.218600,0.109300, 0.140028,0.451736
157,0.188607, 0.283086,0.254459, 0.311011,0.105661, 0.286089,0.118122, 0.217234,0.080224, 0.155505,0.505850
158,0.237652, 0.408500,0.157221, 0.318082,0.101604, 0.314442,0.076790, 0.237652,0.055635, 0.092423,0.742197
159,0.204424, 0.362930,0.217758, 0.369609,0.132753, 0.259415,0.126599, 0.181340,0.052029, 0.093143,0.532871
160,0.223272, 0.266399,0.166721, 0.378809,0.092072, 0.244836,0.138565, 0.275181,0.074781, 0.139364,0.609178
161,0.150448, 0.431823,0.177051, 0.317320,0.112476, 0.291135,0.097045, 0.245651,0.059527, 0.117524,0.806908
162,0.310532, 0.367779,0.160083, 0.333889,0.139431, 0.171102,0.114945, 0.205220,0.035414, 0.161606,0.479191
163,0.180174, 0.310154,0.241095, 0.363843,0.155077, 0.248640,0.129693, 0.190503,0.065350, 0.115471,0.457222
164,0.256088, 0.427221,0.127346, 0.302262,0.156962, 0.234100,0.096879, 0.195531,0.037401, 0.166208,0.650646
165,0.193728, 0.441189,0.109039, 0.382792,0.106535, 0.317459,0.091003, 0.179128,0.067533, 0.111595,0.864326
166,0.258588, 0.417108,0.181871, 0.335306,0.105153, 0.258588,0.071676, 0.181871,0.063064, 0.126774,0.639294
167,0.248408, 0.407691,0.141209, 0.235624,0.162211, 0.270657,0.107018, 0.178566,0.093167, 0.155450,0.495973
168,0.279109, 0.350089,0.200501, 0.323322,0.139935, 0.226505,0.130450, 0.184149,0.056120, 0.109819,0.387769
169,0.200073, 0.419260,0.212053, 0.267186,0.146524, 0.283964,0.099791, 0.119810,0.040451, 0.210888,0.602215
170,0.218994, 0.403435,0.138612, 0.299376,0.151803, 0.225093,0.110172, 0.221346,0.084092, 0.147077,0.592654
171,0.196897, 0.351737,0.211578, 0.393650,0.097804, 0.253933,0.100871, 0.192712,0.049509, 0.151307,0.686681
172,0.224029, 0.326761,0.162812, 0.327330,0.117940, 0.319888,0.106863, 0.214747,0.037198, 0.162432,0.702316
173,0.246662, 0.443584,0.177151, 0.307994,0.131676, 0.234390,0.072554, 0.167972,0.085752, 0.132264,0.572408
174,0.225114, 0.291550,0.239495, 0.396879,0.157958, 0.258332,0.095588, 0.143907,0.067083, 0.124093,0.429523
175,0.271513, 0.354208,0.169437, 0.393338,0.067560, 0.258307,0.100200, 0.171314,0.022288, 0.191836,0.738005
176,0.210049, 0.313922,0.182905, 0.384695,0.132423, 0.273822,0.129624, 0.189835,0.040827, 0.141900,0.608346
177,0.189616, 0.373219,0.143207, 0.369163,0.140709, 0.232511,0.098729, 0.231991,0.055495, 0.165360,0.744488
178,0.192741, 0.369299,0.192760, 0.369299,0.140510, 0.283710,0.083998, 0.155574,0.055189, 0.156921,0.669605
179,0.214617, 0.402319,0.137193, 0.266982,0.180827, 0.248407,0.121967, 0.246562,0.068364, 0.112762,0.554064
180,0.303951, 0.413211,0.179291, 0.233921,0.111878, 0.259782,0.076180, 0.206606,0.029351, 0.185830,0.598700
181,0.138606, 0.299380,0.218993, 0.403440,0.151802, 0.225093,0.110169, 0.221348,0.084101, 0.147069,0.592660
182,0.202171, 0.359937,0.279506, 0.331862,0.152842, 0.237030,0.108359, 0.178998,0.070284, 0.079010,0.373673
183,0.226568, 0.370003,0.218181, 0.335954,0.073629, 0.333151,0.079647, 0.138534,0.075192, 0.149143,0.653567
184,0.180514, 0.339847,0.215933, 0.215933,0.215933, 0.215933,0.143324, 0.244295,0.056600, 0.171686,0.375390
185,0.264373, 0.410204,0.146277, 0.347917,0.124007, 0.238640,0.050137, 0.213342,0.077006, 0.128097,0.676401
186,0.235343, 0.352958,0.141745, 0.318278,0.183923, 0.294151,0.062504, 0.220987,0.048365, 0.141745,0.656239
187,0.165903, 0.448685,0.136975, 0.356670,0.134651, 0.289519,0.045260, 0.211168,0.064107, 0.147061,0.906208
188,0.207304, 0.437482,0.113038, 0.375854,0.091245, 0.315427,0.097734, 0.138605,0.072915, 0.150396,0.835527
189,0.236263, 0.366165,0.276122, 0.320134,0.106858, 0.213423,0.100405, 0.155788,0.074236, 0.150607,0.412233
190,0.180007, 0.305614,0.233836, 0.284940,0.233836, 0.284940,0.112959, 0.209518,0.058691, 0.095657,0.361339
191,0.109082, 0.315052,0.212067, 0.454845,0.127331, 0.266452,0.080683, 0.256854,0.025901, 0.151733,0.889873
192,0.280734, 0.353733,0.191200, 0.317233,0.095082, 0.235831,0.050777, 0.285246,0.031547, 0.158617,0.701319
193,0.219458, 0.338270,0.203340, 0.321036,0.131094, 0.189942,0.160518, 0.267206,0.073885, 0.095250,0.423410
194,0.265483, 0.449560,0.169862, 0.369673,0.126273, 0.249590,0.074039, 0.116868,0.063676, 0.114975,0.601334
195,0.213134, 0.426202,0.168483, 0.374307,0.061949, 0.302370,0.133919, 0.168450,0.058327, 0.092858,0.728376
196,0.244228, 0.412456,0.173814, 0.314642,0.120626, 0.252173,0.093004, 0.129685,0.109261, 0.150110,0.518135
197,0.199620, 0.382479,0.145525, 0.293836,0.145535, 0.293826,0.099820, 0.191239,0.102597, 0.145525,0.613809
198,0.259082, 0.385104,0.167058, 0.315048,0.156423, 0.256736,0.074014, 0.221413,0.065173, 0.099949,0.556499
199,0.262306, 0.416497,0.146730, 0.314812,0.181996, 0.227426,0.061207, 0.199236,0.074668, 0.115123,0.546187
200,0.268929, 0.441665,0.166694, 0.315820,0.144324, 0.162227,0.131591, 0.198893,0.074436, 0.095422,0.428051
201,0.098778, 0.405813,0.115236, 0.385195,0.125108, 0.339997,0.115253, 0.252295,0.037218, 0.125108,1.016816
202,0.177134, 0.420532,0.149440, 0.387401,0.141335, 0.302692,0.072884, 0.174291,0.062940, 0.111352,0.792536
203,0.320168, 0.417203,0.154714, 0.198665,0.146691, 0.298507,0.123266, 0.186072,0.066369, 0.088345,0.377582
204,0.256252, 0.475722,0.103981, 0.361116,0.118454, 0.278813,0.049349, 0.228189,0.036629, 0.091497,0.870671
205,0.203334, 0.285808,0.244571, 0.326783,0.142838, 0.280121,0.122285, 0.163391,0.086523, 0.144346,0.400898
206,0.243546, 0.398810,0.218755, 0.287484,0.177436, 0.265515,0.078815, 0.169033,0.052280, 0.108327,0.458337
207,0.259969, 0.410282,0.189105, 0.319047,0.155399, 0.254340,0.084726, 0.163457,0.055888, 0.107788,0.509827
208,0.192013, 0.241438,0.194567, 0.278506,0.178348, 0.330582,0.133746, 0.249602,0.078846, 0.122352,0.444960
209,0.151740, 0.352263,0.182837, 0.358995,0.109439, 0.270916,0.135458, 0.241196,0.083880, 0.113276,0.673291
210,0.172582, 0.392217,0.087111, 0.345164,0.198798, 0.315773,0.128643, 0.187130,0.031382, 0.141200,0.762967
211,0.222883, 0.325970,0.222248, 0.393785,0.154008, 0.285736,0.092773, 0.154008,0.064350, 0.084238,0.487474
212,0.204052, 0.448076,0.161461, 0.326064,0.102797, 0.242400,0.108688, 0.228157,0.060722, 0.117583,0.724561
213,0.193776, 0.243134,0.218455, 0.367816,0.143774, 0.235407,0.143774, 0.235407,0.092275, 0.126180,0.415891
214,0.233098, 0.383128,0.136464, 0.346849,0.177262, 0.288935,0.023723, 0.235986,0.051310, 0.123245,0.756285
215,0.298330, 0.424525,0.178074, 0.297036,0.188587, 0.212263,0.100212, 0.112050,0.065712, 0.123210,0.338168
216,0.167566, 0.379065,0.190258, 0.370039,0.101292, 0.273315,0.091105, 0.212928,0.074357, 0.140074,0.750843
217,0.214881, 0.492944,0.101349, 0.413663,0.103416, 0.252034,0.037925, 0.176956,0.057386, 0.149445,0.970086
218,0.219201, 0.331594,0.209273, 0.399635,0.098424, 0.276646,0.089920, 0.165797,0.071811, 0.137699,0.622744
219,0.216893, 0.471891,0.173157, 0.241155,0.116881, 0.307168,0.038867, 0.255480,0.042993, 0.135515,0.822418
220,0.162753, 0.436586,0.175743, 0.348986,0.125167, 0.200340,0.125167, 0.200340,0.038684, 0.186233,0.744970
