ó^Ç¶ÇΩèdóvìx,0.095000,0.225000,0.090000,0.210000,0.085000,0.195000,0.080000,0.180000,0.075000,0.165000,0.070000,0.150000,0.065000,0.135000,0.060000,0.120000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
27,0.097733, 0.207913,0.118797, 0.195466,0.130125, 0.177612,0.056596, 0.159593,0.072733, 0.175610,0.056458, 0.114895,0.086801, 0.130782,0.084684, 0.134202,0.592147
28,0.105846, 0.151792,0.098234, 0.137459,0.084730, 0.207098,0.099711, 0.191685,0.076850, 0.224811,0.068729, 0.114668,0.091651, 0.157722,0.050597, 0.138417,0.647303
29,0.119126, 0.272797,0.123768, 0.251809,0.100237, 0.159290,0.098964, 0.114354,0.077224, 0.120889,0.088389, 0.139927,0.060444, 0.107558,0.057177, 0.108047,0.549342
30,0.158528, 0.237661,0.089235, 0.150645,0.118830, 0.214040,0.101130, 0.180442,0.072154, 0.148639,0.066437, 0.101130,0.061982, 0.090668,0.064171, 0.144308,0.535065
31,0.155203, 0.290383,0.087723, 0.116601,0.096794, 0.226474,0.056899, 0.182249,0.138730, 0.175446,0.047641, 0.087795,0.052321, 0.095282,0.076659, 0.113799,0.576058
32,0.096595, 0.143172,0.110688, 0.153247,0.095595, 0.242985,0.075300, 0.231271,0.071586, 0.176306,0.080995, 0.141650,0.060426, 0.129271,0.070062, 0.120851,0.677506
33,0.090401, 0.194366,0.088658, 0.195550,0.109715, 0.202258,0.071081, 0.176986,0.069518, 0.143655,0.077496, 0.220435,0.071827, 0.143138,0.055174, 0.089740,0.732257
34,0.116736, 0.181055,0.090935, 0.220789,0.106033, 0.174682,0.087341, 0.199754,0.108676, 0.158477,0.060352, 0.107312,0.046325, 0.124099,0.062050, 0.155384,0.643106
35,0.085067, 0.295047,0.143039, 0.203966,0.081207, 0.178329,0.054857, 0.149484,0.065881, 0.174438,0.076129, 0.118419,0.072892, 0.162414,0.060654, 0.078177,0.720548
36,0.100604, 0.198851,0.191311, 0.221700,0.097084, 0.097681,0.074884, 0.191311,0.094659, 0.102737,0.061731, 0.193309,0.066284, 0.098641,0.085751, 0.123461,0.455384
37,0.090788, 0.266091,0.082128, 0.181047,0.088175, 0.206921,0.079393, 0.196181,0.055326, 0.171890,0.111240, 0.129789,0.064894, 0.102707,0.052311, 0.121120,0.751492
38,0.093349, 0.198115,0.087827, 0.247480,0.066617, 0.221430,0.070398, 0.156672,0.063772, 0.152454,0.073285, 0.147665,0.082493, 0.145945,0.087851, 0.104649,0.748817
39,0.054552, 0.200365,0.118050, 0.179108,0.111154, 0.167409,0.068960, 0.124047,0.067230, 0.185692,0.085300, 0.222309,0.053282, 0.152822,0.066788, 0.142933,0.749370
40,0.132944, 0.232973,0.128969, 0.249921,0.082214, 0.176128,0.074792, 0.124286,0.073234, 0.164993,0.057164, 0.147060,0.075323, 0.144543,0.056427, 0.079028,0.637863
41,0.138599, 0.188309,0.106652, 0.279201,0.065366, 0.175400,0.067856, 0.213303,0.094154, 0.111857,0.065215, 0.131374,0.083110, 0.150758,0.052025, 0.076820,0.654046
42,0.081815, 0.256782,0.128391, 0.148208,0.130038, 0.162527,0.079489, 0.137120,0.067243, 0.193046,0.066580, 0.168924,0.081264, 0.170363,0.060966, 0.067243,0.608427
43,0.092627, 0.221847,0.087391, 0.155319,0.097912, 0.231467,0.069263, 0.203610,0.070876, 0.195823,0.096588, 0.116958,0.051775, 0.133485,0.071509, 0.103550,0.724119
44,0.090359, 0.244718,0.073348, 0.189029,0.069631, 0.182948,0.097987, 0.163883,0.085091, 0.148475,0.089277, 0.170183,0.061856, 0.161573,0.073656, 0.097987,0.717592
45,0.076414, 0.158510,0.091390, 0.252934,0.106481, 0.225037,0.106365, 0.132616,0.062330, 0.169902,0.056657, 0.152829,0.079421, 0.182780,0.038106, 0.108227,0.765669
46,0.119203, 0.180161,0.085475, 0.208864,0.080677, 0.186624,0.073722, 0.238515,0.069147, 0.167634,0.059620, 0.158370,0.074096, 0.140510,0.069621, 0.087761,0.736877
47,0.119096, 0.208709,0.072143, 0.230318,0.070670, 0.160280,0.141291, 0.165774,0.063840, 0.164200,0.053427, 0.085935,0.076773, 0.213972,0.051366, 0.122208,0.702791
48,0.090656, 0.208428,0.094737, 0.123878,0.111048, 0.178326,0.100835, 0.222097,0.109197, 0.123029,0.050628, 0.194742,0.097371, 0.139371,0.058670, 0.096987,0.573715
49,0.089721, 0.189959,0.098637, 0.216084,0.076801, 0.118779,0.088150, 0.197274,0.093878, 0.197468,0.068961, 0.199136,0.083652, 0.139598,0.039593, 0.102307,0.721212
50,0.113305, 0.231928,0.107230, 0.226610,0.118675, 0.236014,0.077052, 0.142205,0.070692, 0.151602,0.074298, 0.118675,0.070229, 0.108983,0.073279, 0.079223,0.590479
51,0.103768, 0.254265,0.091596, 0.226625,0.083767, 0.189575,0.080444, 0.200775,0.091420, 0.155202,0.091188, 0.121841,0.047105, 0.091732,0.066925, 0.103774,0.687575
52,0.093566, 0.155120,0.069994, 0.159406,0.099795, 0.228280,0.147092, 0.161207,0.079703, 0.188731,0.062259, 0.199589,0.069734, 0.141389,0.051707, 0.092428,0.652300
53,0.081421, 0.143810,0.099420, 0.278148,0.094551, 0.198840,0.082913, 0.186526,0.071905, 0.166732,0.087233, 0.113311,0.062435, 0.167234,0.056656, 0.108865,0.726931
54,0.102835, 0.264753,0.094629, 0.153644,0.105366, 0.234189,0.088251, 0.240691,0.093437, 0.114235,0.050433, 0.107791,0.053895, 0.125935,0.051215, 0.118701,0.719879
55,0.112045, 0.197069,0.086798, 0.234757,0.083494, 0.195729,0.089821, 0.149075,0.069622, 0.181480,0.064698, 0.104984,0.090740, 0.145303,0.062254, 0.132133,0.681057
56,0.103090, 0.174710,0.166455, 0.247507,0.125978, 0.169441,0.113569, 0.153230,0.063648, 0.126777,0.070160, 0.145944,0.048388, 0.140321,0.047691, 0.103090,0.522041
57,0.100425, 0.156979,0.130435, 0.243261,0.084715, 0.136694,0.099538, 0.169429,0.131274, 0.177307,0.075036, 0.130435,0.052326, 0.112961,0.088654, 0.110530,0.475195
58,0.081343, 0.255301,0.125555, 0.197997,0.083857, 0.144803,0.117190, 0.173057,0.098998, 0.159872,0.075259, 0.122692,0.061346, 0.105785,0.069324, 0.127622,0.574257
59,0.098326, 0.142576,0.071288, 0.143799,0.129265, 0.268150,0.085132, 0.229524,0.050642, 0.170264,0.099896, 0.133936,0.061169, 0.115081,0.088321, 0.112631,0.631924
60,0.132293, 0.253305,0.117803, 0.184062,0.115158, 0.141204,0.068738, 0.137265,0.060985, 0.116997,0.073126, 0.137477,0.069532, 0.151065,0.088400, 0.152590,0.547929
61,0.113680, 0.250475,0.060607, 0.171482,0.085741, 0.234099,0.101501, 0.190622,0.064992, 0.203003,0.072683, 0.074081,0.064227, 0.147245,0.051882, 0.113680,0.769372
62,0.137503, 0.171157,0.088451, 0.215062,0.154604, 0.188781,0.062782, 0.158595,0.060915, 0.187311,0.052865, 0.181191,0.058972, 0.139443,0.057052, 0.085316,0.653712
63,0.116083, 0.170301,0.150392, 0.154442,0.071990, 0.190996,0.060756, 0.183711,0.085487, 0.160245,0.055883, 0.121511,0.074658, 0.156602,0.075968, 0.170975,0.617566
64,0.114751, 0.240480,0.102961, 0.181356,0.077092, 0.246041,0.059246, 0.121849,0.069537, 0.124689,0.080774, 0.171445,0.062344, 0.157715,0.071229, 0.118491,0.724130
65,0.100084, 0.158619,0.092610, 0.262122,0.076674, 0.177359,0.119497, 0.199435,0.088929, 0.185220,0.091619, 0.119497,0.057798, 0.113742,0.062950, 0.093843,0.619677
66,0.076725, 0.196812,0.082621, 0.211417,0.147886, 0.184907,0.073595, 0.153469,0.081211, 0.157262,0.073624, 0.153004,0.070472, 0.185667,0.070116, 0.081211,0.647497
67,0.080939, 0.236127,0.084815, 0.170672,0.099612, 0.267233,0.075782, 0.177212,0.076315, 0.159955,0.068093, 0.199225,0.049431, 0.090023,0.055138, 0.109428,0.819748
68,0.096556, 0.275624,0.079129, 0.196583,0.083217, 0.110593,0.116663, 0.193112,0.095708, 0.197919,0.055296, 0.127873,0.098959, 0.128993,0.058056, 0.085721,0.632833
69,0.091718, 0.186874,0.105783, 0.222767,0.071982, 0.208128,0.082599, 0.165071,0.091028, 0.191951,0.095975, 0.186552,0.055456, 0.105783,0.054133, 0.084200,0.702650
70,0.096819, 0.191924,0.096456, 0.166664,0.094401, 0.190993,0.095404, 0.145095,0.065713, 0.152011,0.075203, 0.205781,0.135176, 0.137990,0.052657, 0.097712,0.576343
71,0.083661, 0.278563,0.125518, 0.149546,0.121871, 0.167321,0.109806, 0.162399,0.073360, 0.135947,0.062668, 0.109806,0.074773, 0.151856,0.046044, 0.146861,0.604597
72,0.077135, 0.221182,0.092677, 0.169564,0.068128, 0.211538,0.071004, 0.194946,0.076167, 0.121763,0.074479, 0.175136,0.062814, 0.158436,0.069689, 0.155341,0.815812
73,0.106225, 0.177276,0.090427, 0.222599,0.112436, 0.193687,0.071191, 0.183174,0.065165, 0.112436,0.088638, 0.129961,0.054501, 0.157918,0.109053, 0.125314,0.604728
74,0.114690, 0.167901,0.069894, 0.241780,0.110927, 0.121916,0.114289, 0.121916,0.121916, 0.147214,0.121916, 0.147214,0.080593, 0.133114,0.055967, 0.128752,0.419614
75,0.125648, 0.233319,0.077014, 0.278727,0.097823, 0.154029,0.096595, 0.115957,0.097823, 0.136854,0.052241, 0.141743,0.069340, 0.130309,0.045618, 0.146960,0.675795
76,0.105027, 0.218824,0.096270, 0.224590,0.112295, 0.247756,0.101724, 0.133696,0.105634, 0.106416,0.066848, 0.113338,0.105027, 0.107870,0.049657, 0.105027,0.515035
77,0.087773, 0.205324,0.074641, 0.156809,0.110928, 0.199308,0.122148, 0.175545,0.055253, 0.145610,0.051090, 0.179219,0.063711, 0.224580,0.045882, 0.102180,0.777149
78,0.082116, 0.178009,0.087091, 0.125132,0.078963, 0.172858,0.125132, 0.238604,0.080682, 0.186930,0.086429, 0.105625,0.067384, 0.179359,0.060391, 0.145296,0.663626
79,0.168391, 0.190923,0.085464, 0.214508,0.080722, 0.100362,0.078481, 0.175778,0.087889, 0.205418,0.079274, 0.085464,0.100362, 0.184906,0.077863, 0.084195,0.483110
80,0.102906, 0.178609,0.136657, 0.271273,0.081172, 0.171179,0.088399, 0.135189,0.132550, 0.132625,0.085590, 0.150213,0.043355, 0.136771,0.050607, 0.102906,0.557529
81,0.122949, 0.222792,0.101013, 0.161976,0.149539, 0.213764,0.089121, 0.245899,0.101235, 0.149539,0.073410, 0.101013,0.047696, 0.061600,0.060318, 0.098136,0.509438
82,0.108885, 0.251218,0.097208, 0.194970,0.070324, 0.110535,0.093119, 0.229707,0.082649, 0.113760,0.107512, 0.165298,0.070700, 0.147521,0.047709, 0.108885,0.643789
83,0.122425, 0.196964,0.109521, 0.124703,0.083547, 0.173207,0.086603, 0.188143,0.121947, 0.158814,0.070048, 0.125633,0.061408, 0.175341,0.078298, 0.123398,0.532408
84,0.134353, 0.231849,0.073796, 0.160675,0.078513, 0.214788,0.084528, 0.178804,0.065327, 0.149280,0.071596, 0.224980,0.051919, 0.136419,0.050980, 0.092194,0.777977
85,0.071265, 0.222103,0.073112, 0.142530,0.085620, 0.203892,0.125986, 0.153531,0.115521, 0.174302,0.061728, 0.127274,0.100529, 0.142191,0.069029, 0.131384,0.594417
86,0.122689, 0.233335,0.097464, 0.181445,0.063779, 0.168857,0.081642, 0.204999,0.069902, 0.107445,0.112446, 0.142176,0.090722, 0.148067,0.051842, 0.123190,0.619028
87,0.126479, 0.221577,0.089660, 0.178023,0.082646, 0.191856,0.154979, 0.165293,0.054688, 0.111055,0.066573, 0.179320,0.049115, 0.142496,0.059761, 0.126479,0.632197
88,0.115248, 0.206543,0.122222, 0.189553,0.114232, 0.149321,0.067822, 0.230496,0.063583, 0.123680,0.059844, 0.130193,0.094776, 0.138484,0.061718, 0.132287,0.601112
89,0.079342, 0.221713,0.076765, 0.249395,0.090704, 0.205050,0.069936, 0.181409,0.094911, 0.155618,0.075922, 0.184461,0.066801, 0.105864,0.065345, 0.076765,0.760546
90,0.094998, 0.207684,0.103842, 0.175467,0.114594, 0.239736,0.098445, 0.172593,0.067007, 0.116603,0.069932, 0.196891,0.041453, 0.143424,0.071698, 0.085634,0.676064
91,0.137576, 0.208999,0.062566, 0.191920,0.096312, 0.200301,0.080896, 0.143744,0.061052, 0.175254,0.070774, 0.199136,0.058640, 0.141549,0.064520, 0.106762,0.735329
92,0.078873, 0.194890,0.103329, 0.192136,0.070717, 0.161338,0.085593, 0.086217,0.111509, 0.217306,0.078947, 0.238649,0.056146, 0.157746,0.053121, 0.113482,0.723529
93,0.083958, 0.162831,0.065483, 0.167916,0.140155, 0.174863,0.082802, 0.143857,0.077808, 0.201169,0.132872, 0.155615,0.073728, 0.111884,0.077605, 0.147455,0.531181
94,0.054692, 0.139868,0.117089, 0.236750,0.108640, 0.188303,0.082780, 0.152176,0.090338, 0.122909,0.115270, 0.234177,0.069934, 0.150280,0.054013, 0.082780,0.614489
95,0.095813, 0.207422,0.204477, 0.219178,0.096478, 0.119325,0.070869, 0.197954,0.095613, 0.143095,0.069141, 0.102964,0.059257, 0.146644,0.071304, 0.100467,0.474097
96,0.124481, 0.240189,0.113096, 0.180806,0.081038, 0.192998,0.063783, 0.154356,0.055308, 0.251029,0.067636, 0.124982,0.056927, 0.133658,0.057469, 0.102244,0.760523
97,0.078557, 0.175725,0.083388, 0.197544,0.105354, 0.181409,0.109982, 0.177225,0.079971, 0.198573,0.074717, 0.111646,0.097706, 0.162309,0.060542, 0.105354,0.619569
98,0.079555, 0.155810,0.090900, 0.203765,0.092800, 0.289247,0.077905, 0.155670,0.051442, 0.185599,0.097367, 0.181800,0.050414, 0.117315,0.061023, 0.109389,0.797189
99,0.124544, 0.266837,0.128756, 0.240235,0.094342, 0.174482,0.086807, 0.159108,0.088946, 0.162193,0.077956, 0.121742,0.049929, 0.068171,0.059077, 0.096874,0.579286
100,0.074294, 0.229928,0.093216, 0.171483,0.100463, 0.192110,0.082429, 0.188628,0.087614, 0.124373,0.053724, 0.148589,0.091226, 0.189177,0.055373, 0.117373,0.723321
101,0.149819, 0.206038,0.102746, 0.172409,0.081450, 0.230259,0.088363, 0.133844,0.065363, 0.186394,0.058694, 0.162900,0.047295, 0.133301,0.081181, 0.099942,0.650176
102,0.080213, 0.206734,0.117005, 0.223970,0.107430, 0.182168,0.074222, 0.171028,0.067870, 0.167451,0.085514, 0.148964,0.058667, 0.124371,0.062186, 0.122208,0.693788
103,0.091954, 0.272755,0.119938, 0.182342,0.072867, 0.194703,0.075644, 0.192265,0.056359, 0.134025,0.063871, 0.154573,0.056875, 0.159969,0.055518, 0.116342,0.813948
104,0.106583, 0.242183,0.121092, 0.190527,0.147408, 0.191617,0.080906, 0.136932,0.095809, 0.139746,0.062982, 0.161813,0.050722, 0.115265,0.054972, 0.101444,0.559055
105,0.094007, 0.217392,0.082561, 0.157303,0.138439, 0.194186,0.099976, 0.165899,0.082950, 0.215602,0.069472, 0.113496,0.050975, 0.142312,0.056748, 0.118681,0.649743
106,0.094897, 0.217051,0.089911, 0.171889,0.088191, 0.159551,0.111607, 0.229156,0.076690, 0.202521,0.073251, 0.111607,0.071337, 0.102775,0.085945, 0.113620,0.616340
107,0.083300, 0.259979,0.099663, 0.217413,0.092413, 0.211396,0.102132, 0.131624,0.081080, 0.199326,0.063122, 0.096008,0.094747, 0.118855,0.054464, 0.094478,0.658158
108,0.131971, 0.216762,0.072702, 0.196247,0.079431, 0.161334,0.130342, 0.171941,0.066946, 0.162410,0.076132, 0.145404,0.051887, 0.146999,0.054137, 0.135355,0.672904
109,0.152661, 0.240401,0.091934, 0.146206,0.116177, 0.194902,0.111933, 0.168149,0.066453, 0.159370,0.065212, 0.135536,0.083743, 0.093832,0.057316, 0.116177,0.509143
110,0.149895, 0.177591,0.159490, 0.287482,0.078655, 0.137512,0.083809, 0.149895,0.066442, 0.084194,0.095827, 0.195522,0.068756, 0.096051,0.082431, 0.086449,0.429390
111,0.078964, 0.161077,0.076657, 0.220364,0.092250, 0.175161,0.128690, 0.238415,0.072412, 0.128690,0.108382, 0.199588,0.051553, 0.079650,0.075948, 0.112198,0.630285
112,0.106425, 0.215865,0.107933, 0.202324,0.079117, 0.164542,0.161539, 0.189018,0.082271, 0.120377,0.062164, 0.110412,0.090433, 0.128072,0.088781, 0.090727,0.442675
113,0.160150, 0.204294,0.102147, 0.193663,0.085617, 0.167538,0.078885, 0.217337,0.108669, 0.173577,0.085939, 0.127521,0.063717, 0.081502,0.061943, 0.087500,0.505866
114,0.094894, 0.185984,0.082847, 0.199349,0.133209, 0.191840,0.189127, 0.213183,0.060186, 0.112712,0.061552, 0.095585,0.056356, 0.116771,0.066450, 0.139954,0.510757
115,0.105564, 0.147293,0.102974, 0.184496,0.147293, 0.240919,0.066903, 0.120895,0.097594, 0.138210,0.058348, 0.195582,0.060773, 0.159623,0.051987, 0.121546,0.617129
116,0.096913, 0.212249,0.112409, 0.214633,0.122418, 0.170644,0.066356, 0.238493,0.063089, 0.123996,0.056881, 0.187789,0.075925, 0.128585,0.064007, 0.065612,0.684001
117,0.083141, 0.287207,0.073462, 0.178980,0.088543, 0.194560,0.087570, 0.180429,0.086230, 0.149609,0.074246, 0.166282,0.079003, 0.095312,0.074805, 0.100621,0.706001
118,0.089479, 0.181879,0.107010, 0.215606,0.080275, 0.197170,0.093263, 0.149490,0.081588, 0.156159,0.081074, 0.166445,0.064648, 0.107010,0.065727, 0.163177,0.673872
119,0.115079, 0.218154,0.109077, 0.174048,0.105066, 0.124776,0.085407, 0.232060,0.055260, 0.153515,0.082831, 0.136029,0.065167, 0.110519,0.062199, 0.170814,0.639828
120,0.082549, 0.256783,0.094589, 0.229853,0.078507, 0.093760,0.114926, 0.223396,0.091284, 0.139897,0.085889, 0.165098,0.064746, 0.111208,0.055604, 0.111910,0.663809
121,0.140361, 0.238697,0.119349, 0.221324,0.138961, 0.203385,0.069941, 0.144135,0.093227, 0.139883,0.062779, 0.147724,0.059944, 0.095917,0.047959, 0.076414,0.534959
122,0.075493, 0.263218,0.079879, 0.232924,0.082447, 0.204845,0.073803, 0.178177,0.088405, 0.176870,0.098150, 0.153960,0.050008, 0.079879,0.073548, 0.088393,0.756533
123,0.074492, 0.264838,0.066348, 0.169299,0.084551, 0.138287,0.099380, 0.183787,0.109108, 0.204079,0.055936, 0.148983,0.102025, 0.129338,0.056413, 0.113136,0.703494
124,0.114036, 0.257176,0.116734, 0.150087,0.065383, 0.228072,0.096033, 0.121233,0.113678, 0.154992,0.060616, 0.137966,0.072865, 0.127071,0.062221, 0.121838,0.596869
125,0.104825, 0.226620,0.168903, 0.195814,0.086785, 0.205230,0.071071, 0.121797,0.060899, 0.157391,0.064795, 0.220471,0.065271, 0.078573,0.073936, 0.097619,0.607031
126,0.060026, 0.189786,0.105834, 0.252740,0.111729, 0.161197,0.083307, 0.213632,0.047557, 0.137267,0.061506, 0.156652,0.071656, 0.130272,0.069710, 0.147130,0.777349
127,0.087364, 0.180546,0.122081, 0.269785,0.084868, 0.156325,0.109463, 0.162585,0.065058, 0.122081,0.065929, 0.182631,0.054195, 0.120037,0.068648, 0.148404,0.684788
128,0.064485, 0.174915,0.109537, 0.291482,0.126922, 0.208300,0.085233, 0.128970,0.054342, 0.107794,0.102050, 0.110919,0.104150, 0.113375,0.104150, 0.113375,0.498262
129,0.122320, 0.205207,0.097716, 0.189917,0.084796, 0.158114,0.094959, 0.139378,0.077028, 0.159010,0.128939, 0.244640,0.075140, 0.103612,0.051556, 0.067668,0.535094
130,0.104160, 0.222940,0.106741, 0.153864,0.099495, 0.217957,0.109128, 0.174858,0.084805, 0.113034,0.071418, 0.144487,0.069241, 0.119794,0.069596, 0.138483,0.570831
131,0.162322, 0.235828,0.104268, 0.209228,0.102528, 0.211609,0.077582, 0.120557,0.120557, 0.178059,0.066997, 0.081643,0.068732, 0.105151,0.070536, 0.084402,0.452954
132,0.144697, 0.202526,0.114783, 0.214530,0.095587, 0.144697,0.125361, 0.201238,0.083512, 0.138195,0.084148, 0.114874,0.060784, 0.084148,0.065560, 0.125361,0.451136
133,0.081091, 0.165794,0.134042, 0.177208,0.085127, 0.191728,0.073128, 0.180305,0.078280, 0.128921,0.091607, 0.150201,0.087875, 0.184054,0.064460, 0.126178,0.608778
134,0.126280, 0.218224,0.088253, 0.162555,0.086391, 0.228959,0.093461, 0.197790,0.091039, 0.155264,0.076320, 0.149589,0.051483, 0.127659,0.050942, 0.095792,0.671664
135,0.164374, 0.216007,0.132709, 0.217793,0.099879, 0.148623,0.092557, 0.167272,0.061680, 0.113209,0.048811, 0.098752,0.083071, 0.132709,0.056604, 0.165951,0.520629
136,0.101324, 0.171205,0.141717, 0.206053,0.123205, 0.157679,0.078608, 0.188227,0.062158, 0.157455,0.064724, 0.124696,0.072725, 0.151733,0.051590, 0.146901,0.607898
137,0.100804, 0.195322,0.076476, 0.202022,0.092826, 0.174017,0.082805, 0.168911,0.074556, 0.208560,0.073356, 0.152953,0.079051, 0.157342,0.064199, 0.096801,0.711854
138,0.110438, 0.276872,0.096283, 0.187895,0.133102, 0.139478,0.087567, 0.192566,0.087665, 0.133102,0.063193, 0.118279,0.065381, 0.135555,0.056234, 0.116389,0.600274
139,0.088620, 0.199381,0.062296, 0.213650,0.104067, 0.207931,0.101021, 0.183532,0.059482, 0.128797,0.059354, 0.074455,0.066460, 0.228538,0.092443, 0.129974,0.732513
140,0.077207, 0.185263,0.117633, 0.250089,0.078191, 0.192016,0.095063, 0.190796,0.063281, 0.146335,0.084727, 0.180283,0.057847, 0.117633,0.068573, 0.095063,0.714956
141,0.124723, 0.176906,0.172110, 0.176235,0.086448, 0.150040,0.160171, 0.181646,0.057783, 0.162578,0.053178, 0.128907,0.075020, 0.130239,0.057236, 0.106779,0.426660
142,0.114928, 0.293751,0.076623, 0.144972,0.081549, 0.180611,0.109847, 0.193173,0.071903, 0.132204,0.060204, 0.189956,0.067288, 0.110660,0.057405, 0.114928,0.720508
