0.333862,0.128387,0.286041,0.019592,0.134216,0.097900
0.024170,0.026337,0.580444,0.051453,0.286652,0.030945
0.265930,0.234497,0.146179,0.059753,0.115967,0.177673
0.263611,0.196442,0.137146,0.150940,0.096069,0.155792
0.014496,0.337097,0.052277,0.072662,0.149933,0.373535
0.027618,0.261200,0.094788,0.213226,0.287018,0.116150
0.010071,0.372894,0.049194,0.100952,0.398407,0.068481
0.332947,0.104462,0.262207,0.165558,0.109039,0.025787
0.039001,0.339203,0.120331,0.061066,0.042725,0.397675
0.233032,0.375763,0.250702,0.077820,0.026764,0.035919
0.076447,0.228851,0.101715,0.091553,0.085388,0.416046
0.080048,0.224213,0.477234,0.093262,0.058105,0.067139
0.216217,0.063080,0.281403,0.027710,0.285980,0.125610
0.231079,0.018982,0.051331,0.425720,0.139465,0.133423
0.028778,0.161926,0.256073,0.127533,0.316010,0.109680
0.059235,0.110596,0.087097,0.362244,0.376038,0.004791
0.049286,0.066833,0.115356,0.263397,0.464905,0.040222
0.079620,0.200104,0.057922,0.152893,0.024994,0.484467
0.292145,0.120117,0.063477,0.125305,0.323639,0.075317
0.401642,0.146698,0.246063,0.040497,0.116394,0.048706
0.318054,0.274780,0.208801,0.068420,0.069092,0.060852
0.127625,0.140289,0.450836,0.056122,0.168427,0.056702
0.026672,0.014954,0.134277,0.278870,0.018097,0.527130
0.014465,0.121643,0.076660,0.605743,0.043762,0.137726
0.298737,0.359741,0.121155,0.001770,0.015778,0.202820
0.023010,0.219604,0.256134,0.343353,0.079376,0.078522
0.030884,0.044830,0.280487,0.053589,0.305511,0.284698
0.134735,0.045685,0.001678,0.115814,0.446960,0.255127
0.058228,0.100586,0.200043,0.166748,0.281097,0.193298
0.029236,0.102570,0.049622,0.636627,0.081787,0.100159
0.249207,0.097687,0.193024,0.030762,0.094208,0.335114
0.105194,0.048035,0.717499,0.061768,0.012756,0.054749
0.072510,0.485443,0.242279,0.072052,0.022827,0.104889
0.388275,0.062653,0.097839,0.123169,0.150452,0.177612
0.281372,0.313416,0.133240,0.221405,0.032684,0.017883
0.131958,0.065979,0.074432,0.214966,0.113159,0.399506
0.229919,0.125397,0.123108,0.213348,0.256348,0.051880
0.235809,0.001709,0.276031,0.157562,0.311432,0.017456
0.326447,0.157898,0.053131,0.033295,0.327240,0.101990
0.169220,0.050049,0.070892,0.046356,0.011627,0.651855
0.650421,0.036255,0.052979,0.067322,0.115814,0.077209
0.064423,0.205658,0.451660,0.045105,0.092194,0.140961
0.020782,0.023590,0.297180,0.142731,0.353882,0.161835
0.540558,0.028107,0.035370,0.014465,0.158844,0.222656
0.157990,0.482025,0.056702,0.063202,0.108063,0.132019
0.021423,0.020721,0.381348,0.014862,0.348083,0.213562
0.068268,0.176575,0.024414,0.237030,0.475739,0.017975
0.071014,0.296478,0.138947,0.109070,0.339996,0.044495
0.050964,0.190918,0.047638,0.047943,0.522583,0.139954
0.068909,0.103546,0.047668,0.080780,0.691772,0.007324
0.083679,0.052795,0.126282,0.386841,0.137238,0.213165
0.106903,0.071350,0.039276,0.345032,0.069702,0.367737
0.057404,0.225098,0.051300,0.119904,0.305115,0.241180
0.081207,0.486359,0.126709,0.174194,0.004761,0.126770
0.594757,0.024078,0.016144,0.160400,0.204254,0.000366
0.042297,0.151947,0.037262,0.361603,0.385742,0.021149
0.239044,0.016083,0.017334,0.134338,0.388123,0.205078
0.052948,0.153534,0.172943,0.348114,0.172485,0.099976
0.353973,0.007263,0.243317,0.063538,0.307922,0.023987
0.223633,0.123322,0.318146,0.230652,0.057739,0.046509
0.201660,0.080688,0.008636,0.064453,0.176544,0.468018
0.099609,0.007111,0.113251,0.489349,0.134460,0.156219
0.005768,0.485565,0.113281,0.067230,0.147278,0.180878
0.290619,0.315186,0.141083,0.126923,0.061493,0.064697
0.304871,0.301025,0.178314,0.045868,0.082123,0.087799
0.150116,0.244507,0.147980,0.146423,0.304138,0.006836
0.027435,0.074493,0.156952,0.152710,0.275818,0.312592
0.169006,0.019989,0.039642,0.534637,0.098907,0.137817
0.047607,0.008545,0.028839,0.398224,0.477997,0.038788
0.408691,0.156769,0.008423,0.304749,0.083893,0.037476
0.403137,0.010345,0.245026,0.164825,0.121826,0.054840
0.002228,0.047211,0.233673,0.333130,0.039795,0.343964
0.200867,0.213501,0.007568,0.182007,0.350525,0.045532
0.004852,0.100403,0.235291,0.282562,0.185272,0.191620
0.276855,0.039917,0.077637,0.429810,0.029266,0.146515
0.197662,0.113861,0.157532,0.095612,0.430420,0.004913
0.368469,0.016388,0.033905,0.014465,0.147186,0.419586
0.337402,0.055969,0.115753,0.368591,0.073303,0.048981
0.083649,0.067535,0.267395,0.189697,0.168457,0.223267
0.087341,0.120575,0.109344,0.154541,0.157318,0.370880
0.079315,0.063507,0.137878,0.052063,0.281738,0.385498
0.107330,0.113617,0.218109,0.385895,0.169434,0.005615
0.007355,0.257233,0.254395,0.057251,0.194305,0.229462
0.107513,0.261902,0.152283,0.382263,0.065216,0.030823
0.222656,0.079956,0.007996,0.103790,0.064056,0.521545
0.389099,0.038361,0.296692,0.040558,0.076874,0.158417
0.081726,0.009674,0.643494,0.018158,0.093903,0.153046
0.094391,0.265228,0.055664,0.059723,0.162781,0.362213
0.188354,0.040955,0.080994,0.032806,0.570251,0.086639
0.154266,0.028015,0.023651,0.066345,0.069244,0.658478
0.065430,0.107025,0.162811,0.166626,0.461761,0.036346
0.179260,0.267181,0.035461,0.327332,0.103729,0.087036
0.248596,0.028839,0.194641,0.227142,0.237457,0.063324
0.299530,0.330353,0.165161,0.024567,0.002808,0.177582
0.007202,0.253754,0.028564,0.569916,0.093506,0.047058
0.256165,0.235077,0.026184,0.190063,0.213531,0.078979
0.076691,0.016846,0.189087,0.101227,0.442108,0.174042
0.140717,0.290802,0.083557,0.128174,0.331696,0.025055
0.005188,0.069427,0.337036,0.343658,0.159454,0.085236
0.101715,0.085938,0.235474,0.104279,0.150513,0.322083
0.271484,0.227997,0.324707,0.012970,0.033264,0.129578
0.066742,0.082245,0.071686,0.317688,0.432404,0.029236
0.192902,0.004822,0.001801,0.005096,0.752136,0.043243
0.294373,0.299103,0.086334,0.058960,0.047333,0.213898
0.105438,0.153534,0.585327,0.076996,0.007111,0.071594
0.061890,0.086426,0.211090,0.533325,0.011017,0.096252
0.331451,0.050110,0.302979,0.202972,0.069153,0.043335
0.267090,0.113007,0.053162,0.049561,0.191803,0.325378
0.486664,0.041168,0.218475,0.047791,0.007935,0.197968
0.054138,0.224640,0.068390,0.211853,0.268738,0.172241
0.211243,0.071136,0.086090,0.394409,0.148346,0.088776
0.050140,0.198669,0.075745,0.079254,0.477783,0.118408
0.144867,0.051971,0.411255,0.175537,0.091614,0.124756
0.433319,0.018372,0.184753,0.125305,0.042786,0.195465
0.174438,0.023102,0.125122,0.386719,0.253784,0.036835
0.036041,0.011261,0.083527,0.612366,0.119659,0.137146
0.082367,0.136505,0.314117,0.019684,0.016266,0.431061
0.064453,0.012726,0.056519,0.170898,0.106659,0.588745
0.251678,0.017029,0.240051,0.311859,0.167297,0.012085
0.121735,0.162689,0.186493,0.236023,0.209564,0.083496
0.294739,0.049896,0.172577,0.007874,0.286011,0.188904
0.067322,0.036316,0.405914,0.044830,0.274811,0.170807
0.451294,0.022614,0.249176,0.195770,0.027802,0.053345
0.122528,0.242737,0.183563,0.110870,0.224640,0.115662
0.112427,0.167358,0.227600,0.039063,0.244812,0.208740
0.359650,0.009521,0.094666,0.280487,0.113770,0.141907
0.379028,0.063049,0.115509,0.028320,0.046112,0.367981
0.009705,0.099548,0.076447,0.296875,0.354065,0.163361
0.040619,0.181152,0.034180,0.154327,0.297302,0.292419
0.133057,0.309662,0.101318,0.262573,0.050140,0.143250
0.143219,0.075043,0.095093,0.293488,0.316956,0.076202
0.010284,0.002106,0.374481,0.150360,0.418304,0.044464
0.016541,0.136047,0.084473,0.355377,0.293243,0.114319
0.224457,0.181091,0.129639,0.117523,0.263977,0.083313
0.097076,0.238220,0.064270,0.106537,0.459686,0.034210
0.250763,0.039185,0.038452,0.205109,0.091888,0.374603
0.328156,0.132172,0.017731,0.196503,0.224091,0.101349
0.120972,0.291779,0.169983,0.081970,0.257568,0.077728
0.102020,0.009552,0.037109,0.098694,0.442108,0.310516
0.418488,0.035248,0.036987,0.162689,0.173004,0.173584
0.099213,0.269409,0.271271,0.190674,0.047363,0.122070
0.394684,0.125336,0.110565,0.095093,0.236572,0.037750
0.063934,0.310181,0.369446,0.069824,0.039154,0.147461
0.235596,0.038330,0.088440,0.421326,0.035248,0.181061
0.124237,0.050476,0.239075,0.149414,0.193878,0.242920
0.170959,0.070282,0.038177,0.039185,0.225586,0.455811
0.225067,0.418243,0.014709,0.012207,0.028168,0.301605
0.056030,0.251587,0.013062,0.008820,0.622711,0.047791
0.162964,0.073242,0.040222,0.092102,0.592560,0.038910
0.260803,0.010193,0.311798,0.042023,0.131195,0.243988
0.021576,0.316315,0.362640,0.011597,0.001984,0.285889
0.126373,0.254517,0.143036,0.106750,0.089172,0.280151
0.030792,0.464355,0.096771,0.079834,0.192352,0.135895
0.022644,0.326935,0.203888,0.019104,0.191681,0.235748
0.000641,0.281586,0.264709,0.201111,0.045959,0.205994
0.296448,0.109131,0.133057,0.185150,0.111420,0.164795
0.096710,0.005066,0.060059,0.227539,0.278809,0.331818
0.670746,0.020172,0.047577,0.018066,0.131653,0.111786
0.111450,0.153473,0.002197,0.302368,0.163940,0.266571
0.214905,0.272980,0.125000,0.188293,0.176270,0.022552
0.348511,0.025146,0.108948,0.465363,0.050507,0.001526
0.145538,0.075073,0.355072,0.054565,0.299622,0.070129
0.048645,0.409271,0.184387,0.013428,0.086639,0.257629
0.099976,0.099609,0.034760,0.416382,0.081390,0.267883
0.547638,0.206451,0.137665,0.001526,0.101227,0.005493
0.151917,0.464020,0.103943,0.011169,0.137787,0.131165
0.152771,0.251953,0.209747,0.102295,0.039429,0.243805
0.063721,0.331024,0.208862,0.226349,0.056061,0.113983
0.335724,0.115631,0.036713,0.090698,0.183014,0.238220
0.081451,0.014191,0.264679,0.222717,0.166687,0.250275
0.044464,0.063721,0.288483,0.018280,0.582092,0.002960
0.224976,0.036346,0.008392,0.164185,0.019104,0.546997
0.411682,0.037628,0.192413,0.237213,0.014130,0.106934
0.232056,0.109650,0.381317,0.016327,0.225037,0.035614
0.235626,0.367737,0.018066,0.061035,0.211731,0.105804
0.015106,0.093689,0.422852,0.036285,0.147552,0.284515
0.458435,0.052460,0.191467,0.187256,0.081207,0.029175
0.103546,0.142273,0.020844,0.199615,0.140472,0.393250
0.049072,0.067566,0.269531,0.353729,0.258240,0.001862
0.004395,0.036438,0.639404,0.026367,0.249786,0.043610
0.141083,0.471649,0.050232,0.015289,0.072601,0.249146
0.071106,0.557373,0.232819,0.046082,0.068604,0.024017
0.152191,0.421692,0.001251,0.313843,0.009613,0.101410
0.175476,0.087463,0.362335,0.044983,0.164032,0.165710
0.448517,0.211578,0.048645,0.149872,0.124329,0.017059
0.058228,0.688660,0.069061,0.019379,0.138794,0.025879
0.117645,0.087860,0.086273,0.022339,0.633636,0.052246
0.215912,0.033844,0.181122,0.411591,0.023682,0.133850
0.205719,0.169006,0.015259,0.363312,0.175415,0.071289
0.557953,0.072754,0.105316,0.000214,0.204803,0.058960
0.327667,0.061035,0.161469,0.077789,0.352234,0.019806
0.430023,0.060089,0.137207,0.041046,0.027283,0.304352
0.065186,0.039551,0.035034,0.128571,0.185608,0.546051
0.180267,0.085815,0.380402,0.171082,0.039185,0.143250
0.102264,0.151917,0.242950,0.127747,0.291901,0.083221
0.109589,0.262390,0.109802,0.219330,0.002991,0.295898
0.093170,0.005676,0.355652,0.066223,0.440277,0.039001
0.325958,0.237976,0.173859,0.052704,0.033630,0.175873
0.051727,0.135620,0.239838,0.216217,0.347443,0.009155
0.482971,0.238434,0.121521,0.057800,0.014587,0.084686
0.383942,0.095856,0.247681,0.017120,0.013092,0.242310
0.031219,0.242767,0.088898,0.394989,0.064362,0.177765
0.082458,0.141815,0.041443,0.168945,0.191010,0.374329
0.254700,0.071442,0.158813,0.266907,0.015381,0.232758
0.347900,0.053772,0.160248,0.134369,0.270813,0.032898
0.272675,0.074677,0.244995,0.014252,0.282257,0.111145
0.081268,0.342133,0.377991,0.013580,0.014771,0.170258
0.184265,0.315002,0.133118,0.056274,0.293854,0.017487
0.238373,0.050537,0.278351,0.294708,0.127563,0.010468
0.321716,0.076935,0.003845,0.255066,0.162354,0.180084
0.277679,0.248016,0.237946,0.140198,0.027008,0.069153
0.047913,0.215637,0.378876,0.274567,0.035248,0.047760
0.258057,0.028961,0.001617,0.063263,0.440552,0.207550
0.229828,0.013550,0.078766,0.496307,0.095917,0.085632
0.103394,0.142090,0.572479,0.115601,0.027588,0.038849
0.191406,0.035950,0.148590,0.201294,0.209839,0.212921
0.054169,0.255066,0.410034,0.032745,0.144684,0.103302
0.068878,0.040527,0.259186,0.179321,0.010559,0.441528
0.027252,0.117706,0.163361,0.011810,0.452972,0.226898
0.327209,0.198700,0.053619,0.018951,0.142212,0.259308
0.071777,0.509491,0.079163,0.049347,0.216064,0.074158
0.014618,0.280121,0.284790,0.192627,0.225250,0.002594
0.134949,0.052277,0.118011,0.169861,0.040497,0.484406
0.377228,0.133698,0.038635,0.127747,0.045929,0.276764
0.123352,0.492432,0.091858,0.022980,0.226318,0.043060
0.056366,0.077301,0.094269,0.270874,0.475098,0.026093
0.456665,0.155548,0.000366,0.162109,0.009918,0.215393
0.288757,0.049042,0.501556,0.018250,0.140411,0.001984
0.107697,0.049591,0.427094,0.378510,0.015930,0.021179
0.068481,0.045349,0.217102,0.067291,0.032623,0.569153
0.563660,0.033020,0.137726,0.070129,0.073547,0.121918
0.179108,0.026794,0.023315,0.210175,0.467926,0.092682
0.216766,0.103607,0.463287,0.051056,0.021393,0.143890
0.047699,0.350342,0.045135,0.345215,0.160339,0.051270
0.220947,0.068726,0.010925,0.218872,0.149200,0.331329
0.172455,0.299866,0.370453,0.029419,0.039551,0.088257
0.159302,0.286713,0.139252,0.096741,0.135803,0.182190
0.050720,0.037262,0.426453,0.450989,0.016602,0.017975
0.576843,0.003662,0.012146,0.010681,0.259155,0.137512
0.119537,0.163452,0.104156,0.401459,0.092987,0.118408
0.057739,0.286102,0.014709,0.059479,0.549896,0.032074
0.001984,0.209564,0.105499,0.173706,0.291077,0.218170
0.061127,0.336456,0.047638,0.123352,0.320404,0.111023
0.195526,0.373016,0.016541,0.021118,0.100342,0.293457
