ó^Ç¶ÇΩèdóvìx,0.095000,0.225000,0.090000,0.210000,0.085000,0.195000,0.080000,0.180000,0.075000,0.165000,0.070000,0.150000,0.065000,0.135000,0.060000,0.120000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
33,0.028405, 0.225344,0.032924, 0.230465,0.030180, 0.241440,0.028405, 0.226350,0.028405, 0.208301,0.021949, 0.193152,0.030180, 0.236074,0.018936, 0.219491,1.561234
34,0.047612, 0.256577,0.029874, 0.191860,0.036276, 0.241840,0.029874, 0.199162,0.036276, 0.241840,0.019916, 0.213303,0.019916, 0.182831,0.023806, 0.229037,1.512897
35,0.027191, 0.181271,0.046301, 0.256197,0.023150, 0.219479,0.017156, 0.217034,0.027191, 0.185202,0.027191, 0.235475,0.034312, 0.240184,0.027191, 0.235475,1.540636
36,0.048628, 0.203352,0.089774, 0.261841,0.044887, 0.235033,0.027787, 0.174036,0.027787, 0.213035,0.022444, 0.157461,0.029925, 0.208404,0.044887, 0.210720,1.327763
37,0.027806, 0.193869,0.023172, 0.219937,0.030896, 0.231720,0.024827, 0.208834,0.014482, 0.216272,0.046344, 0.267369,0.024827, 0.246202,0.016551, 0.206892,1.582188
38,0.044062, 0.227654,0.030293, 0.196902,0.022031, 0.195574,0.022031, 0.238234,0.022031, 0.215415,0.021541, 0.231326,0.021541, 0.231326,0.032312, 0.247727,1.568314
39,0.026339, 0.204515,0.052678, 0.276560,0.029631, 0.242319,0.018964, 0.227569,0.018964, 0.197543,0.027352, 0.210712,0.018235, 0.209699,0.012643, 0.226276,1.590387
40,0.066207, 0.247172,0.058850, 0.220689,0.023540, 0.200626,0.029425, 0.220689,0.033103, 0.224084,0.019378, 0.180154,0.025837, 0.202105,0.022069, 0.226072,1.443182
41,0.065543, 0.262173,0.024189, 0.211650,0.020593, 0.187554,0.039840, 0.179280,0.041186, 0.247115,0.024189, 0.204595,0.032772, 0.224100,0.020593, 0.214631,1.462193
42,0.028549, 0.173332,0.045500, 0.234837,0.057098, 0.247423,0.028549, 0.210309,0.028549, 0.210309,0.028549, 0.210309,0.030333, 0.210309,0.028549, 0.227498,1.448652
43,0.036362, 0.217637,0.036362, 0.230461,0.036362, 0.218004,0.024241, 0.204447,0.024241, 0.193089,0.036362, 0.248474,0.018181, 0.221074,0.024241, 0.230461,1.527294
44,0.027662, 0.213945,0.027662, 0.213485,0.027662, 0.207462,0.036513, 0.246464,0.018257, 0.235123,0.024022, 0.216197,0.016015, 0.218699,0.027662, 0.243172,1.589095
45,0.023337, 0.229483,0.025229, 0.223472,0.034574, 0.244897,0.031824, 0.252295,0.021216, 0.201549,0.021216, 0.201549,0.027456, 0.228796,0.015558, 0.217551,1.599182
46,0.032593, 0.251551,0.021729, 0.224530,0.029439, 0.242871,0.029439, 0.217287,0.017550, 0.208138,0.014486, 0.195558,0.029439, 0.249880,0.014719, 0.220792,1.621213
47,0.038277, 0.229663,0.033174, 0.186601,0.033174, 0.213258,0.066347, 0.265388,0.022116, 0.206323,0.022116, 0.226183,0.022116, 0.206323,0.022618, 0.206323,1.480127
48,0.047989, 0.219948,0.047989, 0.246341,0.047989, 0.215949,0.026394, 0.165608,0.047989, 0.246341,0.017596, 0.147805,0.047989, 0.246341,0.023994, 0.203741,1.384147
49,0.032097, 0.202867,0.032097, 0.239164,0.032097, 0.232700,0.035800, 0.208834,0.032097, 0.239164,0.017900, 0.192366,0.032097, 0.238667,0.011933, 0.220122,1.547767
50,0.036520, 0.204048,0.045911, 0.229554,0.048693, 0.235351,0.036520, 0.223177,0.021425, 0.216801,0.024347, 0.195961,0.021425, 0.216801,0.024347, 0.219120,1.481625
51,0.039220, 0.198553,0.039220, 0.238470,0.028406, 0.192529,0.018937, 0.212621,0.039220, 0.248158,0.028406, 0.231982,0.014203, 0.219501,0.018937, 0.231636,1.546898
52,0.033834, 0.212548,0.033834, 0.212548,0.033834, 0.212548,0.067668, 0.265034,0.033834, 0.212548,0.016917, 0.180449,0.033834, 0.214283,0.022556, 0.213733,1.447376
53,0.027307, 0.212768,0.029014, 0.232110,0.036409, 0.218457,0.022106, 0.211750,0.020183, 0.243163,0.022106, 0.232110,0.020183, 0.222018,0.018205, 0.232110,1.608973
54,0.042695, 0.231577,0.042695, 0.241508,0.045283, 0.211319,0.019534, 0.192128,0.029301, 0.239288,0.022641, 0.213476,0.012664, 0.216351,0.015813, 0.223727,1.538749
55,0.029570, 0.206988,0.029570, 0.227405,0.026457, 0.194019,0.041890, 0.244361,0.029570, 0.204216,0.020945, 0.217069,0.041890, 0.251343,0.017638, 0.217069,1.524939
56,0.040373, 0.215323,0.067289, 0.224295,0.056775, 0.239715,0.046584, 0.250803,0.015528, 0.201866,0.015528, 0.201866,0.022430, 0.169567,0.022430, 0.209630,1.426128
57,0.048300, 0.193201,0.062790, 0.230231,0.033047, 0.209301,0.048300, 0.209301,0.052325, 0.209301,0.033047, 0.176253,0.017442, 0.184677,0.048300, 0.244184,1.312895
58,0.030635, 0.180909,0.052080, 0.245082,0.025405, 0.203239,0.052080, 0.234360,0.032550, 0.211575,0.030635, 0.219893,0.023147, 0.229765,0.025405, 0.203239,1.456126
59,0.046292, 0.233913,0.023837, 0.211252,0.059150, 0.236602,0.023146, 0.186791,0.023837, 0.190694,0.046292, 0.230687,0.023146, 0.200597,0.030861, 0.232905,1.446880
60,0.054016, 0.218566,0.045278, 0.218566,0.045278, 0.241484,0.027008, 0.207062,0.021381, 0.201986,0.027008, 0.207062,0.027008, 0.207062,0.032072, 0.219160,1.441898
61,0.032004, 0.240027,0.028238, 0.225025,0.017780, 0.219284,0.028238, 0.240027,0.028803, 0.205738,0.021821, 0.240027,0.019202, 0.225908,0.011853, 0.216024,1.624121
62,0.073597, 0.269857,0.036799, 0.208857,0.073597, 0.270470,0.024532, 0.188481,0.025131, 0.162187,0.012266, 0.176634,0.024532, 0.203361,0.025131, 0.224566,1.408828
63,0.063211, 0.263381,0.063211, 0.263381,0.031606, 0.202276,0.031606, 0.213514,0.018729, 0.193536,0.012486, 0.160902,0.031606, 0.213514,0.031606, 0.205437,1.431878
64,0.034434, 0.216935,0.043825, 0.241039,0.020087, 0.206605,0.017855, 0.220952,0.032138, 0.223822,0.032138, 0.214257,0.017855, 0.220952,0.032138, 0.224969,1.539059
65,0.049609, 0.238325,0.025631, 0.186894,0.027961, 0.214971,0.049609, 0.230681,0.027961, 0.186409,0.042719, 0.251565,0.017987, 0.207951,0.018641, 0.223086,1.479765
66,0.031622, 0.214575,0.031622, 0.203282,0.063243, 0.263514,0.031622, 0.200270,0.031622, 0.214575,0.031622, 0.214575,0.021081, 0.183262,0.031622, 0.231892,1.451892
67,0.020586, 0.214209,0.031234, 0.248650,0.032350, 0.231841,0.019981, 0.233311,0.032350, 0.249323,0.021567, 0.178190,0.013724, 0.229052,0.014849, 0.228784,1.626718
68,0.028749, 0.215187,0.025063, 0.208429,0.028749, 0.229990,0.053559, 0.224280,0.030127, 0.209973,0.018797, 0.202008,0.037595, 0.231833,0.025063, 0.230598,1.504596
69,0.034056, 0.194607,0.045074, 0.235388,0.030050, 0.198661,0.031928, 0.234136,0.034056, 0.198661,0.030050, 0.232717,0.021285, 0.232717,0.017615, 0.228998,1.511772
70,0.060182, 0.248252,0.060182, 0.248252,0.033853, 0.180547,0.033853, 0.192583,0.030091, 0.192583,0.030091, 0.186189,0.060182, 0.248252,0.022568, 0.172340,1.337995
71,0.029603, 0.178931,0.044404, 0.238914,0.050324, 0.219808,0.050324, 0.251622,0.029603, 0.214927,0.025162, 0.214927,0.025162, 0.214927,0.020130, 0.191233,1.450576
72,0.024607, 0.237318,0.020878, 0.240221,0.016404, 0.213258,0.020878, 0.218726,0.024607, 0.271419,0.017666, 0.217575,0.011778, 0.205056,0.024607, 0.235003,1.677150
73,0.048212, 0.243380,0.029620, 0.179039,0.049529, 0.243518,0.029051, 0.187595,0.029620, 0.217216,0.029051, 0.217216,0.019367, 0.193671,0.042855, 0.241059,1.445390
74,0.061459, 0.212450,0.030729, 0.137668,0.061459, 0.228763,0.061459, 0.228763,0.061459, 0.228763,0.061459, 0.228763,0.033742, 0.179958,0.022495, 0.160612,1.211480
75,0.045961, 0.234059,0.025278, 0.176253,0.045961, 0.214483,0.045961, 0.252784,0.045961, 0.227505,0.022980, 0.195131,0.022980, 0.221740,0.015320, 0.207644,1.459196
76,0.047062, 0.213346,0.047062, 0.177788,0.039027, 0.201814,0.039027, 0.208143,0.047062, 0.235308,0.024244, 0.203187,0.047062, 0.242439,0.024244, 0.203187,1.370424
77,0.034683, 0.238973,0.031600, 0.238973,0.031600, 0.230415,0.063200, 0.258065,0.013167, 0.190755,0.015800, 0.199216,0.031600, 0.203424,0.012312, 0.206219,1.532081
78,0.032881, 0.219210,0.025293, 0.234868,0.021760, 0.210647,0.043520, 0.239358,0.021760, 0.220652,0.032881, 0.252935,0.021760, 0.204877,0.014507, 0.203092,1.571276
79,0.085714, 0.257143,0.042857, 0.171429,0.042857, 0.214286,0.042857, 0.171429,0.042857, 0.185714,0.042857, 0.214286,0.042857, 0.185714,0.042857, 0.214286,1.228571
80,0.040639, 0.220130,0.055612, 0.217813,0.031077, 0.196822,0.031077, 0.236350,0.048028, 0.256151,0.026863, 0.205952,0.016009, 0.186208,0.017909, 0.213357,1.465569
81,0.044073, 0.190982,0.044660, 0.215327,0.065677, 0.249433,0.032839, 0.166497,0.044073, 0.215327,0.032839, 0.225961,0.021892, 0.215859,0.021892, 0.212669,1.384110
82,0.064838, 0.241222,0.035301, 0.200038,0.022063, 0.220630,0.032419, 0.205321,0.032419, 0.235339,0.044126, 0.235339,0.023534, 0.200182,0.017650, 0.189579,1.455299
83,0.068182, 0.238636,0.068182, 0.238636,0.034091, 0.181818,0.034091, 0.181818,0.068182, 0.238636,0.034091, 0.181818,0.034091, 0.181818,0.034091, 0.181818,1.250000
84,0.046945, 0.252981,0.022050, 0.224801,0.033075, 0.208133,0.032340, 0.215599,0.017121, 0.214965,0.015648, 0.220245,0.022050, 0.220499,0.015219, 0.238330,1.591105
85,0.017194, 0.171940,0.033279, 0.183402,0.033279, 0.207991,0.066557, 0.269372,0.066557, 0.234984,0.033279, 0.214924,0.034388, 0.214924,0.022925, 0.195005,1.385085
86,0.047920, 0.251581,0.031448, 0.214892,0.023960, 0.209651,0.023960, 0.204410,0.023960, 0.231615,0.040797, 0.244782,0.024746, 0.214463,0.013599, 0.198216,1.539220
87,0.042296, 0.232625,0.033836, 0.211478,0.033836, 0.199393,0.067673, 0.265052,0.021148, 0.207633,0.031722, 0.211478,0.016918, 0.181714,0.031722, 0.211478,1.441699
88,0.031439, 0.212385,0.062877, 0.241029,0.045729, 0.228644,0.031439, 0.190029,0.031439, 0.223563,0.020959, 0.201207,0.033534, 0.223563,0.020959, 0.201207,1.443252
89,0.028116, 0.196813,0.028116, 0.209934,0.028116, 0.224930,0.029991, 0.209934,0.029991, 0.224930,0.028116, 0.224930,0.028116, 0.239925,0.028116, 0.239925,1.542643
90,0.049768, 0.252986,0.029763, 0.223223,0.036141, 0.216845,0.049768, 0.257133,0.018070, 0.223223,0.020239, 0.166600,0.014055, 0.199322,0.020239, 0.222627,1.523916
91,0.062837, 0.267989,0.026607, 0.216813,0.039910, 0.232809,0.031419, 0.228533,0.019116, 0.198323,0.016407, 0.200536,0.020946, 0.204221,0.023439, 0.210096,1.518639
92,0.032704, 0.234797,0.029225, 0.234797,0.029225, 0.218025,0.029225, 0.250729,0.032704, 0.218025,0.018314, 0.201455,0.019483, 0.204573,0.012209, 0.234510,1.593823
93,0.035443, 0.189873,0.035443, 0.177215,0.070886, 0.248101,0.035443, 0.189873,0.035443, 0.189873,0.070886, 0.248101,0.035443, 0.212658,0.035443, 0.189873,1.291139
94,0.024215, 0.193717,0.036322, 0.227490,0.036322, 0.228828,0.036322, 0.228828,0.027241, 0.230039,0.048429, 0.205824,0.024215, 0.217932,0.018161, 0.216115,1.497547
95,0.050842, 0.210046,0.086966, 0.275393,0.033381, 0.211413,0.027539, 0.168037,0.047210, 0.216078,0.027539, 0.206545,0.022254, 0.184639,0.027539, 0.204578,1.353457
96,0.043770, 0.252156,0.042703, 0.249569,0.023660, 0.218852,0.019031, 0.224324,0.011223, 0.181487,0.021885, 0.215205,0.014590, 0.224464,0.019031, 0.238050,1.608214
97,0.033443, 0.190251,0.033443, 0.214032,0.033443, 0.211803,0.066885, 0.245245,0.033443, 0.190251,0.033443, 0.225923,0.033443, 0.225923,0.022295, 0.206736,1.420329
98,0.026920, 0.224335,0.021793, 0.216110,0.026920, 0.223374,0.024087, 0.244603,0.012043, 0.180798,0.042244, 0.252909,0.017947, 0.232454,0.021122, 0.232342,1.613849
99,0.066780, 0.242706,0.037365, 0.211736,0.037365, 0.213812,0.033390, 0.221499,0.024910, 0.217964,0.021207, 0.217655,0.014138, 0.205004,0.021207, 0.213260,1.487272
100,0.015106, 0.196944,0.025443, 0.226597,0.030213, 0.223111,0.025443, 0.227486,0.021018, 0.260297,0.015106, 0.228983,0.025443, 0.226597,0.021018, 0.231195,1.642422
101,0.074182, 0.259638,0.043273, 0.238002,0.037091, 0.233674,0.024727, 0.222547,0.018546, 0.197819,0.021637, 0.165224,0.018546, 0.197819,0.024727, 0.222547,1.474542
102,0.028748, 0.201238,0.057497, 0.258735,0.030545, 0.228070,0.028748, 0.213815,0.013209, 0.198130,0.028748, 0.228070,0.013209, 0.198130,0.028748, 0.244360,1.541096
103,0.026199, 0.213250,0.031950, 0.251331,0.017945, 0.232413,0.021128, 0.234148,0.015975, 0.233281,0.018985, 0.223179,0.010650, 0.213961,0.015975, 0.239628,1.682383
104,0.041973, 0.202870,0.043652, 0.223221,0.064194, 0.251427,0.032097, 0.227354,0.038975, 0.227354,0.021826, 0.181884,0.016049, 0.196434,0.021398, 0.209291,1.439672
105,0.036247, 0.211440,0.036247, 0.214693,0.042288, 0.246681,0.037131, 0.222786,0.036247, 0.227705,0.020298, 0.223281,0.013532, 0.194028,0.018123, 0.219272,1.519772
106,0.032760, 0.193053,0.041581, 0.217721,0.038611, 0.221763,0.049141, 0.237513,0.020790, 0.180183,0.032760, 0.204753,0.027720, 0.220487,0.038611, 0.242554,1.436052
107,0.033090, 0.198539,0.027865, 0.220598,0.055730, 0.255430,0.037817, 0.233204,0.025211, 0.185303,0.023019, 0.199498,0.037817, 0.245348,0.018908, 0.202624,1.481085
108,0.058261, 0.245990,0.018473, 0.188506,0.032930, 0.220096,0.065860, 0.267099,0.022441, 0.199313,0.033662, 0.201971,0.019420, 0.188506,0.021953, 0.215518,1.453999
109,0.076693, 0.230080,0.038347, 0.198581,0.062184, 0.240962,0.056117, 0.231483,0.031092, 0.188994,0.025564, 0.175366,0.038347, 0.223689,0.019173, 0.163328,1.304966
110,0.068536, 0.228453,0.093043, 0.221424,0.045691, 0.195454,0.049205, 0.195454,0.027812, 0.203952,0.033667, 0.164486,0.027812, 0.209346,0.033667, 0.202000,1.241138
111,0.029123, 0.225701,0.025656, 0.183411,0.035918, 0.215508,0.035918, 0.233467,0.025656, 0.205246,0.040408, 0.238598,0.017959, 0.228793,0.025656, 0.232982,1.527414
112,0.048514, 0.185237,0.044783, 0.185237,0.044783, 0.185237,0.089565, 0.266830,0.044783, 0.201522,0.022391, 0.163009,0.044783, 0.210229,0.044783, 0.218315,1.231232
113,0.061758, 0.246788,0.041964, 0.219728,0.030879, 0.202826,0.030879, 0.181844,0.038967, 0.219728,0.038967, 0.227305,0.020982, 0.210939,0.020586, 0.205861,1.430037
114,0.040532, 0.197030,0.032120, 0.181267,0.059731, 0.243902,0.081064, 0.276968,0.019910, 0.209059,0.021413, 0.206101,0.020266, 0.204281,0.019910, 0.186447,1.410108
115,0.052634, 0.227852,0.047035, 0.223696,0.065019, 0.254658,0.026317, 0.216459,0.029607, 0.223416,0.018422, 0.167772,0.026317, 0.223416,0.019738, 0.177641,1.429821
116,0.030001, 0.218673,0.034287, 0.205721,0.058777, 0.265008,0.019592, 0.169871,0.029389, 0.229340,0.019592, 0.205721,0.022858, 0.221545,0.024616, 0.245008,1.521775
117,0.033144, 0.214160,0.027295, 0.226058,0.022096, 0.207585,0.033144, 0.226058,0.033144, 0.226058,0.027295, 0.177417,0.033144, 0.243055,0.027295, 0.243055,1.526888
118,0.031285, 0.212738,0.035456, 0.230466,0.023124, 0.218995,0.031285, 0.218995,0.017728, 0.231237,0.021274, 0.223935,0.021274, 0.248195,0.021274, 0.212738,1.594600
119,0.031588, 0.200060,0.043075, 0.236913,0.043075, 0.261851,0.024938, 0.195105,0.021538, 0.223751,0.024938, 0.223751,0.021059, 0.223751,0.021538, 0.203068,1.536502
120,0.022234, 0.180216,0.043161, 0.194224,0.043161, 0.244579,0.043161, 0.220121,0.043161, 0.237385,0.043161, 0.222344,0.022234, 0.209639,0.021580, 0.209639,1.436292
121,0.086824, 0.253238,0.048236, 0.184173,0.070161, 0.254334,0.025166, 0.192943,0.043412, 0.209022,0.028941, 0.171840,0.024118, 0.192943,0.021706, 0.192943,1.302870
122,0.029108, 0.204103,0.032227, 0.231372,0.021485, 0.218311,0.029108, 0.218311,0.029108, 0.214846,0.029108, 0.231372,0.019405, 0.220461,0.029108, 0.242568,1.562685
123,0.012668, 0.181164,0.020930, 0.227318,0.026743, 0.247983,0.040115, 0.249135,0.037029, 0.228347,0.020930, 0.188366,0.037029, 0.247376,0.012343, 0.222524,1.584427
124,0.034347, 0.228981,0.046837, 0.234185,0.025760, 0.161634,0.034347, 0.231843,0.046837, 0.231843,0.023419, 0.216929,0.025760, 0.216929,0.023419, 0.216929,1.478548
125,0.043496, 0.213272,0.086993, 0.285142,0.046055, 0.207247,0.028998, 0.208255,0.023027, 0.201602,0.016570, 0.157180,0.024855, 0.223695,0.023725, 0.209887,1.412562
126,0.014327, 0.201041,0.027717, 0.229706,0.037695, 0.257013,0.021418, 0.219889,0.015706, 0.215545,0.018848, 0.230976,0.021418, 0.253106,0.017452, 0.218144,1.650840
127,0.025964, 0.207107,0.041277, 0.220142,0.033537, 0.242746,0.043508, 0.239293,0.025964, 0.207107,0.021754, 0.210901,0.017310, 0.225024,0.025964, 0.212403,1.529444
128,0.024507, 0.187888,0.049014, 0.177999,0.051242, 0.219203,0.034161, 0.194367,0.017081, 0.191243,0.049014, 0.245071,0.049014, 0.230590,0.049014, 0.230590,1.353903
129,0.035927, 0.215561,0.035927, 0.210771,0.028742, 0.210771,0.028742, 0.215561,0.027373, 0.201191,0.054746, 0.232670,0.022993, 0.229932,0.019161, 0.229932,1.492780
130,0.042077, 0.203373,0.032177, 0.235962,0.032177, 0.193059,0.032177, 0.237034,0.030389, 0.227917,0.021451, 0.218801,0.027350, 0.222509,0.021039, 0.222509,1.522329
131,0.084239, 0.220626,0.048770, 0.188758,0.048770, 0.188758,0.042120, 0.205918,0.059783, 0.225846,0.026570, 0.211337,0.026570, 0.182518,0.028080, 0.211337,1.270197
132,0.071081, 0.248782,0.047843, 0.207318,0.042406, 0.192510,0.056541, 0.216742,0.042406, 0.192510,0.042406, 0.192510,0.028271, 0.197895,0.028271, 0.192510,1.281552
133,0.036447, 0.218683,0.054671, 0.246018,0.027335, 0.201419,0.021027, 0.190159,0.036447, 0.231299,0.036447, 0.227795,0.036447, 0.195253,0.021868, 0.218683,1.458619
134,0.049080, 0.236676,0.036226, 0.241506,0.028176, 0.187838,0.029833, 0.208832,0.036226, 0.241506,0.019889, 0.231846,0.014490, 0.208832,0.016360, 0.212682,1.539439
135,0.051317, 0.242329,0.060165, 0.240658,0.044738, 0.216232,0.044738, 0.222681,0.023264, 0.193863,0.015509, 0.204342,0.030082, 0.222681,0.019386, 0.168015,1.421604
136,0.032635, 0.209470,0.062550, 0.229350,0.062550, 0.261078,0.018533, 0.190628,0.031275, 0.211280,0.031275, 0.209470,0.031275, 0.209470,0.018533, 0.190628,1.422747
137,0.021806, 0.228968,0.021806, 0.216248,0.028621, 0.241688,0.026937, 0.224478,0.026937, 0.206071,0.021806, 0.218065,0.028621, 0.228968,0.017958, 0.241019,1.611011
138,0.052073, 0.208294,0.034716, 0.225651,0.053409, 0.260367,0.023670, 0.177523,0.034716, 0.225651,0.023670, 0.213028,0.026704, 0.225651,0.017358, 0.197520,1.467370
139,0.021925, 0.230210,0.021925, 0.213157,0.023021, 0.211026,0.030695, 0.250404,0.021925, 0.214863,0.021925, 0.255789,0.015347, 0.195923,0.030695, 0.241172,1.625087
140,0.026466, 0.211206,0.032641, 0.223047,0.024481, 0.211725,0.034972, 0.232567,0.019201, 0.211725,0.034972, 0.233150,0.023315, 0.211725,0.028801, 0.240007,1.550303
141,0.052422, 0.209687,0.085428, 0.273534,0.042714, 0.204859,0.057664, 0.238893,0.026211, 0.164754,0.021357, 0.177975,0.026211, 0.194810,0.026211, 0.197271,1.323566
142,0.036449, 0.230844,0.017596, 0.217019,0.023195, 0.207304,0.046390, 0.249989,0.023195, 0.220352,0.011731, 0.217144,0.026857, 0.233882,0.023195, 0.214858,1.582785
