ó^Ç¶ÇΩèdóvìx,0.320000,0.380000,0.240000,0.320000,0.160000,0.280000,0.080000,0.220000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],ãÊä‘ïùÇÃëçòa
41,0.362887, 0.362887,0.326079, 0.326079,0.163039, 0.163039,0.147995, 0.147995,0.000000
42,0.367727, 0.367727,0.281878, 0.281878,0.199974, 0.199974,0.150420, 0.150420,0.000000
43,0.354004, 0.354004,0.354004, 0.354004,0.160671, 0.160671,0.131321, 0.131321,0.000000
44,0.375615, 0.375615,0.345819, 0.345819,0.158011, 0.158011,0.120555, 0.120555,0.000000
45,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
46,0.397027, 0.397027,0.276770, 0.276770,0.158428, 0.158428,0.167775, 0.167775,0.000000
47,0.306446, 0.306446,0.333297, 0.333297,0.234904, 0.234904,0.125353, 0.125353,0.000000
48,0.378802, 0.378802,0.242837, 0.242837,0.196846, 0.196846,0.181515, 0.181515,0.000000
49,0.370069, 0.370069,0.345207, 0.345207,0.185035, 0.185035,0.099689, 0.099689,0.000000
50,0.333286, 0.333286,0.306455, 0.306455,0.234906, 0.234906,0.125353, 0.125353,0.000000
51,0.326078, 0.326078,0.362886, 0.362886,0.163039, 0.163039,0.147997, 0.147997,0.000000
52,0.326727, 0.326727,0.326727, 0.326727,0.231033, 0.231033,0.115514, 0.115514,0.000000
53,0.304999, 0.304999,0.276859, 0.276859,0.304999, 0.304999,0.113143, 0.113143,0.000000
54,0.367727, 0.367727,0.281878, 0.281878,0.199974, 0.199974,0.150420, 0.150420,0.000000
55,0.325726, 0.325726,0.356440, 0.356440,0.193577, 0.193577,0.124257, 0.124257,0.000000
56,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
57,0.395205, 0.395205,0.197603, 0.197603,0.239020, 0.239020,0.168172, 0.168172,0.000000
58,0.395205, 0.395205,0.197603, 0.197603,0.239020, 0.239020,0.168172, 0.168172,0.000000
59,0.364134, 0.364134,0.341975, 0.341975,0.204227, 0.204227,0.089665, 0.089665,0.000000
60,0.316500, 0.316500,0.328941, 0.328941,0.202897, 0.202897,0.151661, 0.151661,0.000000
61,0.339707, 0.339707,0.280849, 0.280849,0.239020, 0.239020,0.140424, 0.140424,0.000000
62,0.409364, 0.409364,0.289467, 0.289467,0.204682, 0.204682,0.096487, 0.096487,0.000000
63,0.338005, 0.338005,0.237234, 0.237234,0.270386, 0.270386,0.154375, 0.154375,0.000000
64,0.367727, 0.367727,0.281878, 0.281878,0.199974, 0.199974,0.150420, 0.150420,0.000000
65,0.324362, 0.324362,0.272901, 0.272901,0.298632, 0.298632,0.104105, 0.104105,0.000000
66,0.429467, 0.429467,0.264912, 0.264912,0.206617, 0.206617,0.099004, 0.099004,0.000000
67,0.337353, 0.337353,0.273455, 0.273455,0.263114, 0.263114,0.126078, 0.126078,0.000000
68,0.331014, 0.331014,0.240699, 0.240699,0.240699, 0.240699,0.187589, 0.187589,0.000000
69,0.332957, 0.332957,0.292552, 0.292552,0.232016, 0.232016,0.142475, 0.142475,0.000000
70,0.280847, 0.280847,0.339711, 0.339711,0.239018, 0.239018,0.140423, 0.140423,0.000000
71,0.418861, 0.418861,0.295220, 0.295220,0.157539, 0.157539,0.128380, 0.128380,0.000000
72,0.316500, 0.316500,0.328941, 0.328941,0.202897, 0.202897,0.151661, 0.151661,0.000000
73,0.297546, 0.297546,0.332652, 0.332652,0.257157, 0.257157,0.112645, 0.112645,0.000000
74,0.362887, 0.362887,0.326079, 0.326079,0.163039, 0.163039,0.147995, 0.147995,0.000000
75,0.343146, 0.343146,0.242639, 0.242639,0.242643, 0.242643,0.171573, 0.171573,0.000000
76,0.372638, 0.372638,0.295373, 0.295373,0.245723, 0.245723,0.086265, 0.086265,0.000000
77,0.322444, 0.322444,0.349689, 0.349689,0.215712, 0.215712,0.112154, 0.112154,0.000000
78,0.359561, 0.359561,0.284851, 0.284851,0.198458, 0.198458,0.157130, 0.157130,0.000000
79,0.334249, 0.334249,0.282492, 0.282492,0.266755, 0.266755,0.116504, 0.116504,0.000000
80,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
81,0.369568, 0.369568,0.314526, 0.314526,0.223514, 0.223514,0.092392, 0.092392,0.000000
82,0.322444, 0.322444,0.349689, 0.349689,0.215712, 0.215712,0.112154, 0.112154,0.000000
83,0.338311, 0.338311,0.287924, 0.287924,0.169155, 0.169155,0.204610, 0.204610,0.000000
84,0.346541, 0.346541,0.246266, 0.246266,0.203596, 0.203596,0.203596, 0.203596,0.000000
85,0.371314, 0.371314,0.279705, 0.279705,0.216194, 0.216194,0.132788, 0.132788,0.000000
86,0.369568, 0.369568,0.314526, 0.314526,0.223514, 0.223514,0.092392, 0.092392,0.000000
87,0.351207, 0.351207,0.320222, 0.320222,0.227365, 0.227365,0.101206, 0.101206,0.000000
88,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
89,0.343146, 0.343146,0.242643, 0.242643,0.242639, 0.242639,0.171573, 0.171573,0.000000
90,0.312016, 0.312016,0.280368, 0.280368,0.280368, 0.280368,0.127249, 0.127249,0.000000
91,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
92,0.375852, 0.375852,0.241269, 0.241269,0.230516, 0.230516,0.152364, 0.152364,0.000000
93,0.371283, 0.371283,0.282530, 0.282530,0.163453, 0.163453,0.182733, 0.182733,0.000000
94,0.364134, 0.364134,0.341975, 0.341975,0.204227, 0.204227,0.089665, 0.089665,0.000000
95,0.385816, 0.385816,0.274177, 0.274177,0.226671, 0.226671,0.113336, 0.113336,0.000000
96,0.375615, 0.375615,0.345819, 0.345819,0.158011, 0.158011,0.120555, 0.120555,0.000000
97,0.306446, 0.306446,0.333297, 0.333297,0.234904, 0.234904,0.125353, 0.125353,0.000000
98,0.333286, 0.333286,0.306455, 0.306455,0.234906, 0.234906,0.125353, 0.125353,0.000000
99,0.297878, 0.297878,0.246267, 0.246267,0.246267, 0.246267,0.209589, 0.209589,0.000000
100,0.343146, 0.343146,0.242639, 0.242639,0.242643, 0.242643,0.171573, 0.171573,0.000000
101,0.301540, 0.301540,0.358407, 0.358407,0.230062, 0.230062,0.109991, 0.109991,0.000000
102,0.324966, 0.324966,0.324966, 0.324966,0.223442, 0.223442,0.126625, 0.126625,0.000000
103,0.362887, 0.362887,0.326079, 0.326079,0.163039, 0.163039,0.147995, 0.147995,0.000000
104,0.337353, 0.337353,0.273455, 0.273455,0.263114, 0.263114,0.126078, 0.126078,0.000000
105,0.365855, 0.365855,0.277772, 0.277772,0.232558, 0.232558,0.123815, 0.123815,0.000000
106,0.332645, 0.332645,0.297548, 0.297548,0.257161, 0.257161,0.112645, 0.112645,0.000000
107,0.328937, 0.328937,0.316503, 0.316503,0.202901, 0.202901,0.151658, 0.151658,0.000000
108,0.287921, 0.287921,0.338313, 0.338313,0.204609, 0.204609,0.169157, 0.169157,0.000000
109,0.376866, 0.376866,0.320737, 0.320737,0.188433, 0.188433,0.113964, 0.113964,0.000000
110,0.390525, 0.390525,0.276140, 0.276140,0.195262, 0.195262,0.138073, 0.138073,0.000000
111,0.418092, 0.418092,0.222594, 0.222594,0.249691, 0.249691,0.109623, 0.109623,0.000000
112,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
113,0.437948, 0.437948,0.243692, 0.243692,0.218974, 0.218974,0.099386, 0.099386,0.000000
114,0.356089, 0.356089,0.300950, 0.300950,0.248232, 0.248232,0.094728, 0.094728,0.000000
115,0.364134, 0.364134,0.341975, 0.341975,0.204227, 0.204227,0.089665, 0.089665,0.000000
116,0.312016, 0.312016,0.280368, 0.280368,0.280368, 0.280368,0.127249, 0.127249,0.000000
117,0.356909, 0.356909,0.199509, 0.199509,0.308463, 0.308463,0.135119, 0.135119,0.000000
118,0.339707, 0.339707,0.239020, 0.239020,0.280849, 0.280849,0.140424, 0.140424,0.000000
119,0.392970, 0.392970,0.292423, 0.292423,0.220968, 0.220968,0.093640, 0.093640,0.000000
120,0.277771, 0.277771,0.365857, 0.365857,0.232558, 0.232558,0.123814, 0.123814,0.000000
121,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
122,0.345323, 0.345323,0.247678, 0.247678,0.209332, 0.209332,0.197667, 0.197667,0.000000
123,0.367727, 0.367727,0.281878, 0.281878,0.199974, 0.199974,0.150420, 0.150420,0.000000
124,0.356389, 0.356389,0.294640, 0.294640,0.250758, 0.250758,0.098213, 0.098213,0.000000
125,0.339707, 0.339707,0.280849, 0.280849,0.239020, 0.239020,0.140424, 0.140424,0.000000
126,0.388015, 0.388015,0.248939, 0.248939,0.248939, 0.248939,0.114107, 0.114107,0.000000
127,0.388870, 0.388870,0.299478, 0.299478,0.188111, 0.188111,0.123541, 0.123541,0.000000
128,0.430356, 0.430356,0.302801, 0.302801,0.177896, 0.177896,0.088948, 0.088948,0.000000
129,0.287921, 0.287921,0.338313, 0.338313,0.204609, 0.204609,0.169157, 0.169157,0.000000
130,0.403855, 0.403855,0.238920, 0.238920,0.190674, 0.190674,0.166551, 0.166551,0.000000
131,0.346541, 0.346541,0.246266, 0.246266,0.203596, 0.203596,0.203596, 0.203596,0.000000
132,0.351207, 0.351207,0.320222, 0.320222,0.227365, 0.227365,0.101206, 0.101206,0.000000
133,0.276859, 0.276859,0.304999, 0.304999,0.304999, 0.304999,0.113144, 0.113144,0.000000
134,0.324966, 0.324966,0.324966, 0.324966,0.223442, 0.223442,0.126625, 0.126625,0.000000
135,0.280847, 0.280847,0.339711, 0.339711,0.239018, 0.239018,0.140423, 0.140423,0.000000
136,0.354131, 0.354131,0.280407, 0.280407,0.227802, 0.227802,0.137661, 0.137661,0.000000
137,0.368782, 0.368782,0.318724, 0.318724,0.209420, 0.209420,0.103073, 0.103073,0.000000
138,0.312016, 0.312016,0.280368, 0.280368,0.280368, 0.280368,0.127249, 0.127249,0.000000
139,0.350914, 0.350914,0.350914, 0.350914,0.189058, 0.189058,0.109113, 0.109113,0.000000
140,0.366578, 0.366578,0.366578, 0.366578,0.155991, 0.155991,0.110853, 0.110853,0.000000
141,0.356439, 0.356439,0.325731, 0.325731,0.193574, 0.193574,0.124257, 0.124257,0.000000
142,0.390525, 0.390525,0.276140, 0.276140,0.195262, 0.195262,0.138073, 0.138073,0.000000
143,0.356909, 0.356909,0.308463, 0.308463,0.199509, 0.199509,0.135119, 0.135119,0.000000
144,0.347205, 0.347205,0.329664, 0.329664,0.198149, 0.198149,0.124982, 0.124982,0.000000
145,0.287921, 0.287921,0.338313, 0.338313,0.204609, 0.204609,0.169157, 0.169157,0.000000
146,0.328937, 0.328937,0.316503, 0.316503,0.202901, 0.202901,0.151658, 0.151658,0.000000
147,0.403855, 0.403855,0.238920, 0.238920,0.190674, 0.190674,0.166551, 0.166551,0.000000
148,0.314523, 0.314523,0.369571, 0.369571,0.223513, 0.223513,0.092393, 0.092393,0.000000
149,0.363636, 0.363636,0.363636, 0.363636,0.181818, 0.181818,0.090909, 0.090909,0.000000
150,0.339182, 0.339182,0.320279, 0.320279,0.200659, 0.200659,0.139880, 0.139880,0.000000
151,0.381012, 0.381012,0.288984, 0.288984,0.190506, 0.190506,0.139498, 0.139498,0.000000
152,0.280978, 0.280978,0.297555, 0.297555,0.245429, 0.245429,0.176038, 0.176038,0.000000
153,0.354004, 0.354004,0.354004, 0.354004,0.160671, 0.160671,0.131321, 0.131321,0.000000
154,0.465287, 0.465287,0.255972, 0.255972,0.156447, 0.156447,0.122294, 0.122294,0.000000
155,0.300020, 0.300020,0.331189, 0.331189,0.237681, 0.237681,0.131110, 0.131110,0.000000
156,0.343146, 0.343146,0.242639, 0.242639,0.242643, 0.242643,0.171573, 0.171573,0.000000
157,0.390784, 0.390784,0.226079, 0.226079,0.256767, 0.256767,0.126370, 0.126370,0.000000
158,0.390525, 0.390525,0.276140, 0.276140,0.195262, 0.195262,0.138073, 0.138073,0.000000
159,0.444444, 0.444444,0.222222, 0.222222,0.222222, 0.222222,0.111111, 0.111111,0.000000
160,0.326078, 0.326078,0.362886, 0.362886,0.163039, 0.163039,0.147997, 0.147997,0.000000
161,0.308466, 0.308466,0.356913, 0.356913,0.199501, 0.199501,0.135120, 0.135120,0.000000
162,0.375615, 0.375615,0.345819, 0.345819,0.158011, 0.158011,0.120555, 0.120555,0.000000
163,0.330088, 0.330088,0.288325, 0.288325,0.206806, 0.206806,0.174781, 0.174781,0.000000
164,0.338005, 0.338005,0.270386, 0.270386,0.237234, 0.237234,0.154375, 0.154375,0.000000
165,0.369568, 0.369568,0.314526, 0.314526,0.223514, 0.223514,0.092392, 0.092392,0.000000
166,0.403855, 0.403855,0.238920, 0.238920,0.190674, 0.190674,0.166551, 0.166551,0.000000
167,0.328937, 0.328937,0.316503, 0.316503,0.202901, 0.202901,0.151658, 0.151658,0.000000
168,0.394132, 0.394132,0.225606, 0.225606,0.238920, 0.238920,0.141343, 0.141343,0.000000
169,0.370069, 0.370069,0.345207, 0.345207,0.185035, 0.185035,0.099689, 0.099689,0.000000
170,0.289363, 0.289363,0.289363, 0.289363,0.246267, 0.246267,0.175007, 0.175007,0.000000
171,0.418159, 0.418159,0.270708, 0.270708,0.190634, 0.190634,0.120499, 0.120499,0.000000
172,0.453082, 0.453082,0.226541, 0.226541,0.160187, 0.160187,0.160190, 0.160190,0.000000
173,0.347591, 0.347591,0.338537, 0.338537,0.196499, 0.196499,0.117374, 0.117374,0.000000
174,0.382925, 0.382925,0.280396, 0.280396,0.191462, 0.191462,0.145217, 0.145217,0.000000
175,0.371314, 0.371314,0.279705, 0.279705,0.216194, 0.216194,0.132788, 0.132788,0.000000
176,0.280978, 0.280978,0.242839, 0.242839,0.319118, 0.319118,0.157065, 0.157065,0.000000
177,0.339182, 0.339182,0.320279, 0.320279,0.200659, 0.200659,0.139880, 0.139880,0.000000
178,0.368202, 0.368202,0.301035, 0.301035,0.200225, 0.200225,0.130539, 0.130539,0.000000
179,0.368782, 0.368782,0.318724, 0.318724,0.209420, 0.209420,0.103073, 0.103073,0.000000
180,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
181,0.322177, 0.322177,0.285617, 0.285617,0.234207, 0.234207,0.157999, 0.157999,0.000000
182,0.390524, 0.390524,0.276144, 0.276144,0.195262, 0.195262,0.138070, 0.138070,0.000000
183,0.342729, 0.342729,0.273522, 0.273522,0.238919, 0.238919,0.144830, 0.144830,0.000000
184,0.393590, 0.393590,0.338387, 0.338387,0.155393, 0.155393,0.112630, 0.112630,0.000000
185,0.400000, 0.400000,0.200000, 0.200000,0.200000, 0.200000,0.200000, 0.200000,0.000000
186,0.378618, 0.378618,0.301379, 0.301379,0.195671, 0.195671,0.124332, 0.124332,0.000000
187,0.306446, 0.306446,0.333297, 0.333297,0.234904, 0.234904,0.125353, 0.125353,0.000000
188,0.349690, 0.349690,0.322451, 0.322451,0.215702, 0.215702,0.112157, 0.112157,0.000000
189,0.339707, 0.339707,0.280849, 0.280849,0.239020, 0.239020,0.140424, 0.140424,0.000000
190,0.337353, 0.337353,0.273455, 0.273455,0.263114, 0.263114,0.126078, 0.126078,0.000000
191,0.338005, 0.338005,0.237234, 0.237234,0.270386, 0.270386,0.154375, 0.154375,0.000000
192,0.423587, 0.423587,0.227044, 0.227044,0.227044, 0.227044,0.122324, 0.122324,0.000000
193,0.272899, 0.272899,0.324364, 0.324364,0.298632, 0.298632,0.104105, 0.104105,0.000000
194,0.425785, 0.425785,0.231234, 0.231234,0.194551, 0.194551,0.148431, 0.148431,0.000000
195,0.318005, 0.318005,0.295115, 0.295115,0.295115, 0.295115,0.091764, 0.091764,0.000000
196,0.280978, 0.280978,0.319118, 0.319118,0.242839, 0.242839,0.157065, 0.157065,0.000000
197,0.394132, 0.394132,0.238920, 0.238920,0.225606, 0.225606,0.141343, 0.141343,0.000000
198,0.385690, 0.385690,0.241642, 0.241642,0.204222, 0.204222,0.168446, 0.168446,0.000000
199,0.280367, 0.280367,0.280367, 0.280367,0.312016, 0.312016,0.127250, 0.127250,0.000000
200,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000000
201,0.367727, 0.367727,0.281878, 0.281878,0.199974, 0.199974,0.150420, 0.150420,0.000000
202,0.434774, 0.434774,0.286324, 0.286324,0.182003, 0.182003,0.096899, 0.096899,0.000000
203,0.431487, 0.431487,0.260963, 0.260963,0.215744, 0.215744,0.091806, 0.091806,0.000000
204,0.378802, 0.378802,0.242837, 0.242837,0.196846, 0.196846,0.181515, 0.181515,0.000000
205,0.337353, 0.337353,0.273455, 0.273455,0.263114, 0.263114,0.126078, 0.126078,0.000000
206,0.414610, 0.414610,0.243588, 0.243588,0.243588, 0.243588,0.098213, 0.098213,0.000000
207,0.378802, 0.378802,0.196846, 0.196846,0.242837, 0.242837,0.181515, 0.181515,0.000000
208,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
209,0.280367, 0.280367,0.280367, 0.280367,0.312016, 0.312016,0.127250, 0.127250,0.000000
210,0.338005, 0.338005,0.237234, 0.237234,0.270386, 0.270386,0.154375, 0.154375,0.000000
211,0.332645, 0.332645,0.297548, 0.297548,0.257161, 0.257161,0.112645, 0.112645,0.000000
212,0.390784, 0.390784,0.226079, 0.226079,0.256767, 0.256767,0.126370, 0.126370,0.000000
213,0.383196, 0.383196,0.274841, 0.274841,0.232290, 0.232290,0.109673, 0.109673,0.000000
214,0.320733, 0.320733,0.376869, 0.376869,0.188434, 0.188434,0.113963, 0.113963,0.000000
215,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000000
216,0.296825, 0.296825,0.377359, 0.377359,0.225362, 0.225362,0.100453, 0.100453,0.000000
217,0.357670, 0.357670,0.273098, 0.273098,0.266787, 0.266787,0.102446, 0.102446,0.000000
218,0.367727, 0.367727,0.281878, 0.281878,0.199974, 0.199974,0.150420, 0.150420,0.000000
219,0.320216, 0.320216,0.351213, 0.351213,0.227364, 0.227364,0.101207, 0.101207,0.000000
220,0.318005, 0.318005,0.295115, 0.295115,0.295115, 0.295115,0.091764, 0.091764,0.000000
221,0.304999, 0.304999,0.304999, 0.304999,0.276859, 0.276859,0.113143, 0.113143,0.000000
222,0.350914, 0.350914,0.350914, 0.350914,0.189058, 0.189058,0.109113, 0.109113,0.000000
223,0.388012, 0.388012,0.266792, 0.266792,0.194006, 0.194006,0.151191, 0.151191,0.000000
224,0.331014, 0.331014,0.240699, 0.240699,0.240699, 0.240699,0.187589, 0.187589,0.000000
225,0.418092, 0.418092,0.222594, 0.222594,0.249691, 0.249691,0.109623, 0.109623,0.000000
226,0.388012, 0.388012,0.194006, 0.194006,0.266792, 0.266792,0.151191, 0.151191,0.000000
227,0.280367, 0.280367,0.312016, 0.312016,0.280367, 0.280367,0.127250, 0.127250,0.000000
228,0.289363, 0.289363,0.289363, 0.289363,0.246267, 0.246267,0.175007, 0.175007,0.000000
229,0.316500, 0.316500,0.328941, 0.328941,0.202897, 0.202897,0.151661, 0.151661,0.000000
230,0.378618, 0.378618,0.301379, 0.301379,0.195671, 0.195671,0.124332, 0.124332,0.000000
231,0.418159, 0.418159,0.270708, 0.270708,0.190634, 0.190634,0.120499, 0.120499,0.000000
232,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
233,0.329997, 0.329997,0.329997, 0.329997,0.199582, 0.199582,0.140424, 0.140424,0.000000
234,0.312016, 0.312016,0.280368, 0.280368,0.280368, 0.280368,0.127249, 0.127249,0.000000
235,0.375345, 0.375345,0.265412, 0.265412,0.265407, 0.265407,0.093836, 0.093836,0.000000
236,0.289363, 0.289363,0.289363, 0.289363,0.246267, 0.246267,0.175007, 0.175007,0.000000
237,0.294638, 0.294638,0.356393, 0.356393,0.250756, 0.250756,0.098213, 0.098213,0.000000
238,0.356439, 0.356439,0.325731, 0.325731,0.193574, 0.193574,0.124257, 0.124257,0.000000
239,0.385816, 0.385816,0.318968, 0.318968,0.159484, 0.159484,0.135731, 0.135731,0.000000
240,0.355691, 0.355691,0.281622, 0.281622,0.255280, 0.255280,0.107407, 0.107407,0.000000
241,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
242,0.334228, 0.334228,0.286037, 0.286037,0.232901, 0.232901,0.146834, 0.146834,0.000000
243,0.326727, 0.326727,0.326727, 0.326727,0.231033, 0.231033,0.115514, 0.115514,0.000000
244,0.388015, 0.388015,0.248939, 0.248939,0.248939, 0.248939,0.114107, 0.114107,0.000000
245,0.334368, 0.334368,0.253607, 0.253607,0.244841, 0.244841,0.167184, 0.167184,0.000000
246,0.367727, 0.367727,0.281878, 0.281878,0.199974, 0.199974,0.150420, 0.150420,0.000000
247,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
248,0.394132, 0.394132,0.238920, 0.238920,0.225606, 0.225606,0.141343, 0.141343,0.000000
249,0.338311, 0.338311,0.287924, 0.287924,0.204610, 0.204610,0.169155, 0.169155,0.000000
250,0.326727, 0.326727,0.326727, 0.326727,0.231033, 0.231033,0.115514, 0.115514,0.000000
251,0.403855, 0.403855,0.238920, 0.238920,0.190674, 0.190674,0.166551, 0.166551,0.000000
252,0.362887, 0.362887,0.326079, 0.326079,0.163039, 0.163039,0.147995, 0.147995,0.000000
253,0.266754, 0.266754,0.334253, 0.334253,0.282492, 0.282492,0.116502, 0.116502,0.000000
254,0.319122, 0.319122,0.242838, 0.242838,0.280980, 0.280980,0.157060, 0.157060,0.000000
255,0.389967, 0.389967,0.258787, 0.258787,0.263506, 0.263506,0.087741, 0.087741,0.000000
256,0.365855, 0.365855,0.277772, 0.277772,0.232558, 0.232558,0.123815, 0.123815,0.000000
257,0.390784, 0.390784,0.304787, 0.304787,0.158383, 0.158383,0.146047, 0.146047,0.000000
258,0.376866, 0.376866,0.320737, 0.320737,0.188433, 0.188433,0.113964, 0.113964,0.000000
259,0.320281, 0.320281,0.339177, 0.339177,0.200662, 0.200662,0.139880, 0.139880,0.000000
260,0.289363, 0.289363,0.289363, 0.289363,0.246267, 0.246267,0.175007, 0.175007,0.000000
261,0.327301, 0.327301,0.316655, 0.316655,0.252063, 0.252063,0.103981, 0.103981,0.000000
262,0.339707, 0.339707,0.280849, 0.280849,0.239020, 0.239020,0.140424, 0.140424,0.000000
263,0.332645, 0.332645,0.297548, 0.297548,0.257161, 0.257161,0.112645, 0.112645,0.000000
264,0.337353, 0.337353,0.273455, 0.273455,0.263114, 0.263114,0.126078, 0.126078,0.000000
265,0.412266, 0.412266,0.267952, 0.267952,0.218497, 0.218497,0.101285, 0.101285,0.000000
266,0.339707, 0.339707,0.280849, 0.280849,0.239020, 0.239020,0.140424, 0.140424,0.000000
267,0.338311, 0.338311,0.287924, 0.287924,0.169155, 0.169155,0.204610, 0.204610,0.000000
268,0.459023, 0.459023,0.189746, 0.189746,0.189746, 0.189746,0.161486, 0.161486,0.000000
269,0.376866, 0.376866,0.320737, 0.320737,0.188433, 0.188433,0.113964, 0.113964,0.000000
