ó^Ç¶ÇΩèdóvìx,0.270000,0.330000,0.200000,0.300000,0.130000,0.270000,0.100000,0.200000,0.070000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
21,0.247726, 0.247726,0.265100, 0.265100,0.253232, 0.253232,0.161581, 0.161581,0.072361, 0.072361,0.000000
22,0.303450, 0.303450,0.255489, 0.255489,0.211713, 0.211713,0.109196, 0.109196,0.120152, 0.120152,0.000000
23,0.331003, 0.331003,0.210135, 0.210135,0.213183, 0.213183,0.149818, 0.149818,0.095860, 0.095860,0.000000
24,0.309472, 0.309472,0.312500, 0.312500,0.176211, 0.176211,0.108560, 0.108560,0.093256, 0.093256,0.000000
25,0.318826, 0.318826,0.231652, 0.231652,0.209546, 0.209546,0.142690, 0.142690,0.097286, 0.097286,0.000000
26,0.284453, 0.284453,0.307704, 0.307704,0.181708, 0.181708,0.144566, 0.144566,0.081569, 0.081569,0.000000
27,0.343194, 0.343194,0.259043, 0.259043,0.179268, 0.179268,0.099441, 0.099441,0.119055, 0.119055,0.000000
28,0.341673, 0.341673,0.242391, 0.242391,0.180354, 0.180354,0.145404, 0.145404,0.090177, 0.090177,0.000000
29,0.303847, 0.303847,0.243135, 0.243135,0.206347, 0.206347,0.141686, 0.141686,0.104985, 0.104985,0.000000
30,0.372801, 0.372801,0.224940, 0.224940,0.189209, 0.189209,0.132394, 0.132394,0.080656, 0.080656,0.000000
31,0.324808, 0.324808,0.276498, 0.276498,0.138249, 0.138249,0.138249, 0.138249,0.122197, 0.122197,0.000000
32,0.326740, 0.326740,0.230994, 0.230994,0.208941, 0.208941,0.120421, 0.120421,0.112904, 0.112904,0.000000
33,0.303185, 0.303185,0.240788, 0.240788,0.228603, 0.228603,0.137947, 0.137947,0.089477, 0.089477,0.000000
34,0.355803, 0.355803,0.240982, 0.240982,0.180075, 0.180075,0.117240, 0.117240,0.105901, 0.105901,0.000000
35,0.324636, 0.324636,0.240756, 0.240756,0.187187, 0.187187,0.132176, 0.132176,0.115244, 0.115244,0.000000
36,0.380534, 0.380534,0.199716, 0.199716,0.180818, 0.180818,0.126653, 0.126653,0.112280, 0.112280,0.000000
37,0.297466, 0.297466,0.272478, 0.272478,0.210482, 0.210482,0.136239, 0.136239,0.083334, 0.083334,0.000000
38,0.366141, 0.366141,0.183071, 0.183071,0.186486, 0.186486,0.140896, 0.140896,0.123406, 0.123406,0.000000
39,0.266882, 0.266882,0.246984, 0.246984,0.213285, 0.213285,0.187073, 0.187073,0.085776, 0.085776,0.000000
40,0.366142, 0.366142,0.225410, 0.225410,0.180598, 0.180598,0.101351, 0.101351,0.126498, 0.126498,0.000000
41,0.313957, 0.313957,0.239473, 0.239473,0.194684, 0.194684,0.138357, 0.138357,0.113529, 0.113529,0.000000
42,0.273502, 0.273502,0.220176, 0.220176,0.246839, 0.246839,0.136064, 0.136064,0.123419, 0.123419,0.000000
43,0.351343, 0.351343,0.239250, 0.239250,0.133642, 0.133642,0.194206, 0.194206,0.081559, 0.081559,0.000000
44,0.256021, 0.256021,0.298696, 0.298696,0.187307, 0.187307,0.149240, 0.149240,0.108737, 0.108737,0.000000
45,0.285624, 0.285624,0.252886, 0.252886,0.167524, 0.167524,0.167524, 0.167524,0.126443, 0.126443,0.000000
46,0.338446, 0.338446,0.252638, 0.252638,0.188318, 0.188318,0.123073, 0.123073,0.097524, 0.097524,0.000000
47,0.279642, 0.279642,0.271547, 0.271547,0.214393, 0.214393,0.141887, 0.141887,0.092531, 0.092531,0.000000
48,0.287489, 0.287489,0.261598, 0.261598,0.215601, 0.215601,0.102855, 0.102855,0.132457, 0.132457,0.000000
49,0.298230, 0.298230,0.269382, 0.269382,0.163539, 0.163539,0.153389, 0.153389,0.115459, 0.115459,0.000000
50,0.341310, 0.341310,0.213759, 0.213759,0.179395, 0.179395,0.176012, 0.176012,0.089523, 0.089523,0.000000
51,0.253438, 0.253438,0.273479, 0.273479,0.237776, 0.237776,0.129252, 0.129252,0.106055, 0.106055,0.000000
52,0.320678, 0.320678,0.277184, 0.277184,0.182086, 0.182086,0.110026, 0.110026,0.110026, 0.110026,0.000000
53,0.334270, 0.334270,0.209386, 0.209386,0.180474, 0.180474,0.171597, 0.171597,0.104273, 0.104273,0.000000
54,0.289377, 0.289377,0.235500, 0.235500,0.187453, 0.187453,0.187453, 0.187453,0.100218, 0.100218,0.000000
55,0.302730, 0.302730,0.269320, 0.269320,0.184775, 0.184775,0.173061, 0.173061,0.070114, 0.070114,0.000000
56,0.302833, 0.302833,0.280274, 0.280274,0.162696, 0.162696,0.140137, 0.140137,0.114059, 0.114059,0.000000
57,0.377239, 0.377239,0.232322, 0.232322,0.174866, 0.174866,0.139586, 0.139586,0.075988, 0.075988,0.000000
58,0.338292, 0.338292,0.239793, 0.239793,0.166630, 0.166630,0.178884, 0.178884,0.076401, 0.076401,0.000000
59,0.313860, 0.313860,0.257399, 0.257399,0.199565, 0.199565,0.139412, 0.139412,0.089765, 0.089765,0.000000
60,0.240122, 0.240122,0.254239, 0.254239,0.193806, 0.193806,0.192326, 0.192326,0.119507, 0.119507,0.000000
61,0.292367, 0.292367,0.271781, 0.271781,0.163560, 0.163560,0.166658, 0.166658,0.105635, 0.105635,0.000000
62,0.346988, 0.346988,0.271952, 0.271952,0.124588, 0.124588,0.146286, 0.146286,0.110186, 0.110186,0.000000
63,0.276012, 0.276012,0.260241, 0.260241,0.189107, 0.189107,0.192411, 0.192411,0.082229, 0.082229,0.000000
64,0.286847, 0.286847,0.309813, 0.309813,0.179534, 0.179534,0.120622, 0.120622,0.103184, 0.103184,0.000000
65,0.344605, 0.344605,0.216891, 0.216891,0.143830, 0.143830,0.166783, 0.166783,0.127891, 0.127891,0.000000
66,0.354265, 0.354265,0.267669, 0.267669,0.173898, 0.173898,0.117219, 0.117219,0.086949, 0.086949,0.000000
67,0.345654, 0.345654,0.281318, 0.281318,0.134207, 0.134207,0.125041, 0.125041,0.113780, 0.113780,0.000000
68,0.277590, 0.277590,0.269584, 0.269584,0.226229, 0.226229,0.134067, 0.134067,0.092530, 0.092530,0.000000
69,0.328698, 0.328698,0.272509, 0.272509,0.228883, 0.228883,0.110211, 0.110211,0.059699, 0.059699,0.000000
70,0.262570, 0.262570,0.262570, 0.262570,0.230461, 0.230461,0.162226, 0.162226,0.082172, 0.082172,0.000000
71,0.300870, 0.300870,0.261772, 0.261772,0.188216, 0.188216,0.132457, 0.132457,0.116684, 0.116684,0.000000
72,0.314599, 0.314599,0.183220, 0.183220,0.261912, 0.261912,0.157299, 0.157299,0.082970, 0.082970,0.000000
73,0.314165, 0.314165,0.247759, 0.247759,0.162803, 0.162803,0.181009, 0.181009,0.094264, 0.094264,0.000000
74,0.240128, 0.240128,0.286635, 0.286635,0.166676, 0.166676,0.189460, 0.189460,0.117101, 0.117101,0.000000
75,0.286968, 0.286968,0.244642, 0.244642,0.216600, 0.216600,0.143489, 0.143489,0.108300, 0.108300,0.000000
76,0.338752, 0.338752,0.269235, 0.269235,0.177116, 0.177116,0.133866, 0.133866,0.081031, 0.081031,0.000000
77,0.324752, 0.324752,0.324752, 0.324752,0.151213, 0.151213,0.112513, 0.112513,0.086769, 0.086769,0.000000
78,0.282586, 0.282586,0.275533, 0.275533,0.168294, 0.168294,0.141293, 0.141293,0.132293, 0.132293,0.000000
79,0.288096, 0.288096,0.241881, 0.241881,0.235846, 0.235846,0.113238, 0.113238,0.120940, 0.120940,0.000000
80,0.320572, 0.320572,0.232216, 0.232216,0.187505, 0.187505,0.142582, 0.142582,0.117124, 0.117124,0.000000
81,0.333684, 0.333684,0.211525, 0.211525,0.209922, 0.209922,0.158599, 0.158599,0.086270, 0.086270,0.000000
82,0.287756, 0.287756,0.250326, 0.250326,0.272919, 0.272919,0.114073, 0.114073,0.074927, 0.074927,0.000000
83,0.324088, 0.324088,0.230571, 0.230571,0.188359, 0.188359,0.151415, 0.151415,0.105567, 0.105567,0.000000
84,0.320132, 0.320132,0.299577, 0.299577,0.199848, 0.199848,0.105046, 0.105046,0.075396, 0.075396,0.000000
85,0.317095, 0.317095,0.235207, 0.235207,0.239585, 0.239585,0.117604, 0.117604,0.090509, 0.090509,0.000000
86,0.320037, 0.320037,0.248575, 0.248575,0.161750, 0.161750,0.193843, 0.193843,0.075794, 0.075794,0.000000
87,0.268044, 0.268044,0.257099, 0.257099,0.217015, 0.217015,0.136982, 0.136982,0.120860, 0.120860,0.000000
88,0.296413, 0.296413,0.264728, 0.264728,0.176560, 0.176560,0.164285, 0.164285,0.098015, 0.098015,0.000000
89,0.241350, 0.241350,0.318467, 0.318467,0.210108, 0.210108,0.138620, 0.138620,0.091455, 0.091455,0.000000
90,0.319382, 0.319382,0.247679, 0.247679,0.205395, 0.205395,0.131637, 0.131637,0.095906, 0.095906,0.000000
91,0.309973, 0.309973,0.215479, 0.215479,0.144166, 0.144166,0.217593, 0.217593,0.112790, 0.112790,0.000000
92,0.304965, 0.304965,0.312216, 0.312216,0.169704, 0.169704,0.125081, 0.125081,0.088034, 0.088034,0.000000
93,0.319396, 0.319396,0.198970, 0.198970,0.218606, 0.218606,0.159698, 0.159698,0.103329, 0.103329,0.000000
94,0.246839, 0.246839,0.273505, 0.273505,0.220174, 0.220174,0.123420, 0.123420,0.136063, 0.136063,0.000000
95,0.295363, 0.295363,0.257711, 0.257711,0.182284, 0.182284,0.193515, 0.193515,0.071127, 0.071127,0.000000
96,0.316318, 0.316318,0.246122, 0.246122,0.227224, 0.227224,0.116416, 0.116416,0.093920, 0.093920,0.000000
97,0.268792, 0.268792,0.267396, 0.267396,0.228275, 0.228275,0.160327, 0.160327,0.075210, 0.075210,0.000000
98,0.303598, 0.303598,0.211618, 0.211618,0.261794, 0.261794,0.120803, 0.120803,0.102187, 0.102187,0.000000
99,0.265444, 0.265444,0.267581, 0.267581,0.238977, 0.238977,0.148306, 0.148306,0.079693, 0.079693,0.000000
100,0.312007, 0.312007,0.218437, 0.218437,0.214026, 0.214026,0.133334, 0.133334,0.122196, 0.122196,0.000000
101,0.337584, 0.337584,0.211968, 0.211968,0.170289, 0.170289,0.168817, 0.168817,0.111342, 0.111342,0.000000
102,0.373159, 0.373159,0.183004, 0.183004,0.183004, 0.183004,0.148504, 0.148504,0.112327, 0.112327,0.000000
103,0.348974, 0.348974,0.225060, 0.225060,0.235463, 0.235463,0.121897, 0.121897,0.068606, 0.068606,0.000000
104,0.278572, 0.278572,0.297687, 0.297687,0.140223, 0.140223,0.185838, 0.185838,0.097681, 0.097681,0.000000
105,0.308337, 0.308337,0.272297, 0.272297,0.188113, 0.188113,0.136149, 0.136149,0.095104, 0.095104,0.000000
106,0.254694, 0.254694,0.286082, 0.286082,0.223305, 0.223305,0.161484, 0.161484,0.074435, 0.074435,0.000000
107,0.285312, 0.285312,0.269134, 0.269134,0.208373, 0.208373,0.160389, 0.160389,0.076792, 0.076792,0.000000
108,0.364102, 0.364102,0.205968, 0.205968,0.205968, 0.205968,0.120978, 0.120978,0.102984, 0.102984,0.000000
109,0.316016, 0.316016,0.295290, 0.295290,0.161223, 0.161223,0.140232, 0.140232,0.087239, 0.087239,0.000000
110,0.284210, 0.284210,0.248253, 0.248253,0.181135, 0.181135,0.185659, 0.185659,0.100743, 0.100743,0.000000
111,0.372706, 0.372706,0.238591, 0.238591,0.137785, 0.137785,0.125459, 0.125459,0.125459, 0.125459,0.000000
112,0.332037, 0.332037,0.216027, 0.216027,0.174830, 0.174830,0.205647, 0.205647,0.071458, 0.071458,0.000000
113,0.311736, 0.311736,0.276004, 0.276004,0.182838, 0.182838,0.138002, 0.138002,0.091419, 0.091419,0.000000
114,0.279409, 0.279409,0.245809, 0.245809,0.211364, 0.211364,0.177068, 0.177068,0.086351, 0.086351,0.000000
115,0.291114, 0.291114,0.294151, 0.294151,0.199530, 0.199530,0.127566, 0.127566,0.087640, 0.087640,0.000000
116,0.283436, 0.283436,0.238068, 0.238068,0.240982, 0.240982,0.156894, 0.156894,0.080619, 0.080619,0.000000
117,0.264704, 0.264704,0.239436, 0.239436,0.225390, 0.225390,0.199277, 0.199277,0.071193, 0.071193,0.000000
118,0.259596, 0.259596,0.256994, 0.256994,0.234931, 0.234931,0.144482, 0.144482,0.103998, 0.103998,0.000000
119,0.322562, 0.322562,0.259729, 0.259729,0.207817, 0.207817,0.100657, 0.100657,0.109236, 0.109236,0.000000
120,0.301248, 0.301248,0.213120, 0.213120,0.213120, 0.213120,0.183640, 0.183640,0.088872, 0.088872,0.000000
121,0.297645, 0.297645,0.268380, 0.268380,0.224118, 0.224118,0.134190, 0.134190,0.075667, 0.075667,0.000000
122,0.356445, 0.356445,0.240027, 0.240027,0.160359, 0.160359,0.147042, 0.147042,0.096128, 0.096128,0.000000
123,0.211759, 0.211759,0.289993, 0.289993,0.169201, 0.169201,0.207200, 0.207200,0.121847, 0.121847,0.000000
124,0.340431, 0.340431,0.292538, 0.292538,0.150825, 0.150825,0.123306, 0.123306,0.092900, 0.092900,0.000000
125,0.285249, 0.285249,0.213616, 0.213616,0.233310, 0.233310,0.166264, 0.166264,0.101561, 0.101561,0.000000
126,0.307254, 0.307254,0.273581, 0.273581,0.143682, 0.143682,0.172167, 0.172167,0.103316, 0.103316,0.000000
127,0.288599, 0.288599,0.329138, 0.329138,0.172845, 0.172845,0.100865, 0.100865,0.108553, 0.108553,0.000000
128,0.294538, 0.294538,0.294538, 0.294538,0.200451, 0.200451,0.098918, 0.098918,0.111554, 0.111554,0.000000
129,0.343759, 0.343759,0.243137, 0.243137,0.155473, 0.155473,0.168025, 0.168025,0.089607, 0.089607,0.000000
130,0.276000, 0.276000,0.311737, 0.311737,0.182839, 0.182839,0.138005, 0.138005,0.091419, 0.091419,0.000000
131,0.346660, 0.346660,0.242994, 0.242994,0.160407, 0.160407,0.138521, 0.138521,0.111417, 0.111417,0.000000
132,0.378243, 0.378243,0.220433, 0.220433,0.166271, 0.166271,0.161003, 0.161003,0.074051, 0.074051,0.000000
133,0.243335, 0.243335,0.304484, 0.304484,0.213429, 0.213429,0.140891, 0.140891,0.097861, 0.097861,0.000000
134,0.333628, 0.333628,0.255507, 0.255507,0.161763, 0.161763,0.154312, 0.154312,0.094790, 0.094790,0.000000
135,0.262624, 0.262624,0.298576, 0.298576,0.183131, 0.183131,0.173487, 0.173487,0.082182, 0.082182,0.000000
136,0.311356, 0.311356,0.236696, 0.236696,0.191451, 0.191451,0.131439, 0.131439,0.129058, 0.129058,0.000000
137,0.344984, 0.344984,0.203726, 0.203726,0.182903, 0.182903,0.162080, 0.162080,0.106306, 0.106306,0.000000
138,0.281121, 0.281121,0.274662, 0.274662,0.228311, 0.228311,0.118339, 0.118339,0.097566, 0.097566,0.000000
139,0.367149, 0.367149,0.232617, 0.232617,0.165286, 0.165286,0.112790, 0.112790,0.122158, 0.122158,0.000000
140,0.287704, 0.287704,0.260378, 0.260378,0.214542, 0.214542,0.111085, 0.111085,0.126291, 0.126291,0.000000
141,0.269376, 0.269376,0.274386, 0.274386,0.207313, 0.207313,0.181580, 0.181580,0.067344, 0.067344,0.000000
142,0.270876, 0.270876,0.215565, 0.215565,0.233577, 0.233577,0.188809, 0.188809,0.091173, 0.091173,0.000000
143,0.261377, 0.261377,0.301388, 0.301388,0.198650, 0.198650,0.149755, 0.149755,0.088829, 0.088829,0.000000
144,0.334723, 0.334723,0.226163, 0.226163,0.186448, 0.186448,0.172538, 0.172538,0.080128, 0.080128,0.000000
145,0.286294, 0.286294,0.213023, 0.213023,0.201786, 0.201786,0.213023, 0.213023,0.085874, 0.085874,0.000000
146,0.322559, 0.322559,0.264629, 0.264629,0.217761, 0.217761,0.117035, 0.117035,0.078015, 0.078015,0.000000
147,0.315766, 0.315766,0.243529, 0.243529,0.169011, 0.169011,0.165000, 0.165000,0.106695, 0.106695,0.000000
148,0.282485, 0.282485,0.270929, 0.270929,0.191627, 0.191627,0.122534, 0.122534,0.132424, 0.132424,0.000000
149,0.273139, 0.273139,0.248472, 0.248472,0.217022, 0.217022,0.176485, 0.176485,0.084883, 0.084883,0.000000
150,0.252526, 0.252526,0.304531, 0.304531,0.211971, 0.211971,0.145089, 0.145089,0.085884, 0.085884,0.000000
151,0.318758, 0.318758,0.215291, 0.215291,0.184315, 0.184315,0.173990, 0.173990,0.107646, 0.107646,0.000000
152,0.245044, 0.245044,0.265815, 0.265815,0.237287, 0.237287,0.106108, 0.106108,0.145746, 0.145746,0.000000
153,0.227567, 0.227567,0.282273, 0.282273,0.199793, 0.199793,0.212180, 0.212180,0.078186, 0.078186,0.000000
154,0.262189, 0.262189,0.278864, 0.278864,0.213862, 0.213862,0.160518, 0.160518,0.084567, 0.084567,0.000000
155,0.292983, 0.292983,0.277129, 0.277129,0.166953, 0.166953,0.138564, 0.138564,0.124370, 0.124370,0.000000
156,0.298607, 0.298607,0.216184, 0.216184,0.216184, 0.216184,0.155498, 0.155498,0.113526, 0.113526,0.000000
157,0.265354, 0.265354,0.279894, 0.279894,0.193175, 0.193175,0.143990, 0.143990,0.117588, 0.117588,0.000000
158,0.323076, 0.323076,0.237652, 0.237652,0.208023, 0.208023,0.157221, 0.157221,0.074029, 0.074029,0.000000
159,0.278911, 0.278911,0.292638, 0.292638,0.207020, 0.207020,0.153007, 0.153007,0.068425, 0.068425,0.000000
160,0.296413, 0.296413,0.264728, 0.264728,0.164285, 0.164285,0.176560, 0.176560,0.098015, 0.098015,0.000000
161,0.291135, 0.291135,0.247185, 0.247185,0.201806, 0.201806,0.171348, 0.171348,0.088525, 0.088525,0.000000
162,0.341189, 0.341189,0.250913, 0.250913,0.135589, 0.135589,0.159754, 0.159754,0.112554, 0.112554,0.000000
163,0.245164, 0.245164,0.302469, 0.302469,0.201858, 0.201858,0.160098, 0.160098,0.090410, 0.090410,0.000000
164,0.360540, 0.360540,0.209977, 0.209977,0.192486, 0.192486,0.145958, 0.145958,0.091040, 0.091040,0.000000
165,0.354839, 0.354839,0.239189, 0.239189,0.180719, 0.180719,0.136543, 0.136543,0.088710, 0.088710,0.000000
166,0.331447, 0.331447,0.277695, 0.277695,0.181526, 0.181526,0.116253, 0.116253,0.093080, 0.093080,0.000000
167,0.349482, 0.349482,0.211619, 0.211619,0.186141, 0.186141,0.122961, 0.122961,0.129797, 0.129797,0.000000
168,0.314599, 0.314599,0.261912, 0.261912,0.183220, 0.183220,0.157299, 0.157299,0.082970, 0.082970,0.000000
169,0.305016, 0.305016,0.256769, 0.256769,0.213175, 0.213175,0.100513, 0.100513,0.124527, 0.124527,0.000000
170,0.311215, 0.311215,0.218994, 0.218994,0.188448, 0.188448,0.165759, 0.165759,0.115584, 0.115584,0.000000
171,0.291021, 0.291021,0.301436, 0.301436,0.172007, 0.172007,0.144586, 0.144586,0.090950, 0.090950,0.000000
172,0.275395, 0.275395,0.245071, 0.245071,0.218914, 0.218914,0.160805, 0.160805,0.099815, 0.099815,0.000000
173,0.345123, 0.345123,0.242572, 0.242572,0.183033, 0.183033,0.120263, 0.120263,0.109008, 0.109008,0.000000
174,0.258332, 0.258332,0.318187, 0.318187,0.208145, 0.208145,0.119748, 0.119748,0.095588, 0.095588,0.000000
175,0.312861, 0.312861,0.281388, 0.281388,0.162933, 0.162933,0.135757, 0.135757,0.107062, 0.107062,0.000000
176,0.261985, 0.261985,0.283800, 0.283800,0.203122, 0.203122,0.159729, 0.159729,0.091363, 0.091363,0.000000
177,0.277235, 0.277235,0.287347, 0.287347,0.159736, 0.159736,0.166366, 0.166366,0.109317, 0.109317,0.000000
178,0.277044, 0.277044,0.288548, 0.288548,0.189607, 0.189607,0.120212, 0.120212,0.124589, 0.124589,0.000000
179,0.306682, 0.306682,0.231483, 0.231483,0.212777, 0.212777,0.160196, 0.160196,0.088861, 0.088861,0.000000
180,0.358581, 0.358581,0.206606, 0.206606,0.185830, 0.185830,0.141393, 0.141393,0.107590, 0.107590,0.000000
181,0.244226, 0.244226,0.328344, 0.328344,0.186399, 0.186399,0.129687, 0.129687,0.111344, 0.111344,0.000000
182,0.281054, 0.281054,0.305684, 0.305684,0.194936, 0.194936,0.143679, 0.143679,0.074647, 0.074647,0.000000
183,0.298285, 0.298285,0.277067, 0.277067,0.203390, 0.203390,0.109090, 0.109090,0.112167, 0.112167,0.000000
184,0.298142, 0.298142,0.217164, 0.217164,0.192432, 0.192432,0.163749, 0.163749,0.128514, 0.128514,0.000000
185,0.330791, 0.330791,0.246416, 0.246416,0.200202, 0.200202,0.122419, 0.122419,0.100172, 0.100172,0.000000
186,0.294151, 0.294151,0.230012, 0.230012,0.239037, 0.239037,0.141745, 0.141745,0.095055, 0.095055,0.000000
187,0.265887, 0.265887,0.281519, 0.281519,0.212963, 0.212963,0.132330, 0.132330,0.107301, 0.107301,0.000000
188,0.322393, 0.322393,0.244446, 0.244446,0.203336, 0.203336,0.118169, 0.118169,0.111656, 0.111656,0.000000
189,0.314647, 0.314647,0.314647, 0.314647,0.155790, 0.155790,0.115186, 0.115186,0.099730, 0.099730,0.000000
190,0.313120, 0.313120,0.254123, 0.254123,0.223155, 0.223155,0.134490, 0.134490,0.075112, 0.075112,0.000000
191,0.256006, 0.256006,0.322784, 0.322784,0.196023, 0.196023,0.144576, 0.144576,0.080611, 0.080611,0.000000
192,0.317233, 0.317233,0.254217, 0.254217,0.165456, 0.165456,0.168012, 0.168012,0.095082, 0.095082,0.000000
193,0.281495, 0.281495,0.262125, 0.262125,0.142392, 0.142392,0.214913, 0.214913,0.099074, 0.099074,0.000000
194,0.357522, 0.357522,0.269768, 0.269768,0.187932, 0.187932,0.095454, 0.095454,0.089325, 0.089325,0.000000
195,0.305886, 0.305886,0.296097, 0.296097,0.178636, 0.178636,0.139841, 0.139841,0.079541, 0.079541,0.000000
196,0.328342, 0.328342,0.244228, 0.244228,0.186400, 0.186400,0.111345, 0.111345,0.129685, 0.129685,0.000000
197,0.294199, 0.294199,0.222285, 0.222285,0.194689, 0.194689,0.144413, 0.144413,0.144413, 0.144413,0.000000
198,0.322093, 0.322093,0.241053, 0.241053,0.206579, 0.206579,0.147713, 0.147713,0.082561, 0.082561,0.000000
199,0.339402, 0.339402,0.230771, 0.230771,0.204711, 0.204711,0.130221, 0.130221,0.094895, 0.094895,0.000000
200,0.343759, 0.343759,0.243137, 0.243137,0.155473, 0.155473,0.168025, 0.168025,0.089607, 0.089607,0.000000
201,0.316875, 0.316875,0.244812, 0.244812,0.209227, 0.209227,0.154739, 0.154739,0.074348, 0.074348,0.000000
202,0.317440, 0.317440,0.262545, 0.262545,0.220651, 0.220651,0.112679, 0.112679,0.086685, 0.086685,0.000000
203,0.349839, 0.349839,0.213529, 0.213529,0.199992, 0.199992,0.155615, 0.155615,0.081025, 0.081025,0.000000
204,0.365987, 0.365987,0.232548, 0.232548,0.198633, 0.198633,0.138769, 0.138769,0.064063, 0.064063,0.000000
205,0.258768, 0.258768,0.303130, 0.303130,0.204449, 0.204449,0.129291, 0.129291,0.104362, 0.104362,0.000000
206,0.318017, 0.318017,0.248804, 0.248804,0.239997, 0.239997,0.113962, 0.113962,0.079220, 0.079220,0.000000
207,0.335126, 0.335126,0.254076, 0.254076,0.204869, 0.204869,0.124091, 0.124091,0.081838, 0.081838,0.000000
208,0.248608, 0.248608,0.235499, 0.235499,0.248608, 0.248608,0.167066, 0.167066,0.100219, 0.100219,0.000000
209,0.301293, 0.301293,0.264576, 0.264576,0.185622, 0.185622,0.159454, 0.159454,0.089055, 0.089055,0.000000
210,0.284633, 0.284633,0.229694, 0.229694,0.257478, 0.257478,0.137584, 0.137584,0.090610, 0.090610,0.000000
211,0.274426, 0.274426,0.308017, 0.308017,0.219872, 0.219872,0.123391, 0.123391,0.074294, 0.074294,0.000000
212,0.327844, 0.327844,0.236606, 0.236606,0.152077, 0.152077,0.194926, 0.194926,0.088546, 0.088546,0.000000
213,0.266963, 0.266963,0.284379, 0.284379,0.187855, 0.187855,0.161652, 0.161652,0.099149, 0.099149,0.000000
214,0.308113, 0.308113,0.241656, 0.241656,0.233098, 0.233098,0.129855, 0.129855,0.087278, 0.087278,0.000000
215,0.361428, 0.361428,0.237555, 0.237555,0.200425, 0.200425,0.106131, 0.106131,0.094461, 0.094461,0.000000
216,0.283439, 0.283439,0.300075, 0.300075,0.182914, 0.182914,0.136749, 0.136749,0.096823, 0.096823,0.000000
217,0.353913, 0.353913,0.257506, 0.257506,0.177725, 0.177725,0.107441, 0.107441,0.103416, 0.103416,0.000000
218,0.292739, 0.292739,0.300052, 0.300052,0.184861, 0.184861,0.127369, 0.127369,0.094978, 0.094978,0.000000
219,0.348050, 0.348050,0.206319, 0.206319,0.190913, 0.190913,0.147407, 0.147407,0.107311, 0.107311,0.000000
220,0.329385, 0.329385,0.259077, 0.259077,0.166118, 0.166118,0.134688, 0.134688,0.110732, 0.110732,0.000000
