0.357086,0.023010,0.111389,0.005402,0.055908,0.194519,0.038025,0.214661
0.131622,0.044952,0.197662,0.256592,0.112427,0.208435,0.003998,0.044312
0.027832,0.028076,0.075714,0.198212,0.282135,0.027222,0.207855,0.152954
0.014679,0.111786,0.470398,0.111023,0.013733,0.132324,0.010345,0.135712
0.065948,0.102966,0.048645,0.101837,0.021576,0.276154,0.006958,0.375916
0.367554,0.158966,0.084564,0.049896,0.137177,0.004211,0.004486,0.193146
0.136536,0.008270,0.108887,0.148712,0.227753,0.225006,0.045410,0.099426
0.066162,0.159393,0.076721,0.009064,0.116455,0.120239,0.025299,0.426666
0.110626,0.024078,0.149536,0.503845,0.001526,0.018402,0.087189,0.104797
0.228485,0.000946,0.131683,0.254089,0.128571,0.112854,0.006927,0.136444
0.053802,0.027618,0.168121,0.177246,0.097870,0.017731,0.442413,0.015198
0.094666,0.030426,0.021454,0.086212,0.026031,0.632721,0.040100,0.068390
0.047089,0.011627,0.021393,0.256287,0.062195,0.034180,0.481903,0.085327
0.259155,0.138519,0.136536,0.159302,0.143646,0.004913,0.104065,0.053864
0.004333,0.236755,0.014038,0.143555,0.126892,0.059967,0.369232,0.045227
0.007172,0.428314,0.166046,0.082458,0.206207,0.050751,0.004303,0.054749
0.004272,0.138153,0.079895,0.160675,0.034912,0.158752,0.209473,0.213867
0.064850,0.017395,0.577667,0.002136,0.029419,0.119568,0.044037,0.144928
0.142761,0.387360,0.155487,0.003876,0.038391,0.049835,0.024963,0.197327
0.031067,0.054382,0.466522,0.092529,0.062042,0.162109,0.079224,0.052124
0.058777,0.086395,0.129791,0.017273,0.327728,0.302490,0.059296,0.018250
0.155914,0.062714,0.021912,0.126984,0.153900,0.173096,0.207733,0.097748
0.080109,0.026306,0.065369,0.269928,0.340363,0.120544,0.071747,0.025635
0.003754,0.110291,0.096588,0.245972,0.294006,0.025238,0.094513,0.129639
0.038574,0.150696,0.058411,0.004395,0.059052,0.093567,0.587891,0.007416
0.153503,0.042145,0.424652,0.025238,0.134094,0.105713,0.053711,0.060944
0.150757,0.304688,0.180878,0.020416,0.007416,0.244965,0.012146,0.078735
0.255280,0.166748,0.114410,0.004120,0.028961,0.009033,0.364441,0.057007
0.036621,0.033661,0.126221,0.153748,0.039154,0.007538,0.398285,0.204773
0.070923,0.084961,0.041779,0.256653,0.136414,0.013550,0.040039,0.355682
0.199585,0.196930,0.044769,0.150909,0.092255,0.012878,0.138367,0.164307
0.185303,0.206390,0.182739,0.301544,0.019714,0.053741,0.037994,0.012573
0.049622,0.210571,0.025360,0.122070,0.034424,0.185272,0.081177,0.291504
0.393555,0.003845,0.312775,0.018250,0.166870,0.000732,0.007813,0.096161
0.308594,0.044952,0.034546,0.182465,0.163116,0.002686,0.008972,0.254669
0.139313,0.060852,0.072418,0.095245,0.312592,0.058990,0.171692,0.088898
0.109375,0.093689,0.235443,0.079132,0.000305,0.136871,0.252594,0.092590
0.027802,0.047974,0.003784,0.010864,0.216797,0.047852,0.332550,0.312378
0.067841,0.074829,0.056030,0.196136,0.280884,0.021545,0.027649,0.275085
0.049622,0.048676,0.445679,0.001373,0.070343,0.039185,0.039124,0.306000
0.464020,0.066925,0.148956,0.012878,0.035065,0.242096,0.004608,0.025452
0.049957,0.010864,0.108734,0.140991,0.061554,0.016510,0.421143,0.190247
0.009155,0.203308,0.109436,0.117950,0.044800,0.023193,0.276611,0.215546
0.349792,0.051270,0.204865,0.017365,0.135223,0.084106,0.099670,0.057709
0.053467,0.230743,0.022186,0.080353,0.176086,0.300690,0.133728,0.002747
0.018616,0.008087,0.004333,0.360138,0.064514,0.156860,0.245361,0.142090
0.401886,0.180695,0.028992,0.115692,0.081085,0.067047,0.061340,0.063263
0.079010,0.383179,0.106995,0.020233,0.001190,0.004395,0.198151,0.206848
0.010223,0.221863,0.035217,0.074249,0.002014,0.329163,0.143311,0.183960
0.116852,0.254883,0.257172,0.096649,0.045441,0.098846,0.024078,0.106079
0.183014,0.014343,0.338196,0.244507,0.121460,0.000458,0.063202,0.034821
0.185455,0.431458,0.011780,0.168701,0.051392,0.041534,0.063049,0.046631
0.170929,0.079712,0.014343,0.215942,0.232941,0.018311,0.055908,0.211914
0.081482,0.043152,0.182831,0.165497,0.100342,0.233215,0.048798,0.144684
0.015350,0.176514,0.455750,0.044006,0.036133,0.034271,0.232971,0.005005
0.072113,0.102020,0.100830,0.096252,0.185425,0.119965,0.162292,0.161102
0.204590,0.027069,0.000854,0.049225,0.356476,0.141266,0.191528,0.028992
0.009247,0.013641,0.024078,0.104858,0.196747,0.295288,0.125336,0.230804
0.090668,0.247314,0.005249,0.071320,0.001953,0.128662,0.154083,0.300751
0.053986,0.205994,0.205780,0.069702,0.034546,0.087494,0.218719,0.123779
0.087433,0.339355,0.059784,0.079224,0.143585,0.069061,0.084869,0.136688
0.292999,0.351898,0.101929,0.081787,0.021912,0.013672,0.000153,0.135651
0.107635,0.332520,0.081787,0.243652,0.106293,0.036407,0.004211,0.087494
0.000854,0.168976,0.184174,0.073700,0.229736,0.116089,0.049500,0.176971
0.063721,0.026093,0.053040,0.011230,0.231567,0.298218,0.123718,0.192413
0.018555,0.029907,0.005188,0.292480,0.301483,0.266510,0.064270,0.021606
0.021057,0.221527,0.149353,0.039764,0.205750,0.016541,0.127869,0.218140
0.022827,0.115601,0.324982,0.086975,0.083862,0.191772,0.157440,0.016541
0.102509,0.112274,0.085907,0.041840,0.138062,0.127411,0.174133,0.217865
0.150879,0.305511,0.255219,0.044189,0.019684,0.208923,0.014313,0.001282
0.289795,0.000580,0.276764,0.054047,0.020447,0.046509,0.257935,0.053925
0.246429,0.246185,0.054047,0.001556,0.121582,0.042542,0.239685,0.047974
0.204620,0.241119,0.177612,0.122162,0.019623,0.033600,0.190155,0.011108
0.449707,0.039673,0.016144,0.085754,0.038177,0.280334,0.008575,0.081635
0.182922,0.020081,0.048950,0.478516,0.158844,0.051056,0.000732,0.058899
0.034515,0.006836,0.404968,0.098145,0.011871,0.068726,0.016266,0.358673
0.050354,0.011017,0.066376,0.045044,0.428101,0.059326,0.335785,0.003998
0.221619,0.094330,0.016479,0.078094,0.016968,0.226074,0.024933,0.321503
0.004517,0.161926,0.173035,0.095581,0.062469,0.010101,0.295074,0.197296
0.128571,0.247314,0.267426,0.007263,0.082703,0.094025,0.063812,0.108887
0.112183,0.251068,0.102570,0.048645,0.219482,0.003204,0.219910,0.042938
0.039124,0.069550,0.346100,0.306580,0.059845,0.048218,0.035217,0.095367
0.067749,0.049164,0.047943,0.046417,0.205383,0.174438,0.345001,0.063904
0.118347,0.461731,0.038177,0.051453,0.020569,0.041260,0.184082,0.084381
0.170563,0.033844,0.094086,0.079681,0.394318,0.036346,0.188629,0.002533
0.181213,0.009033,0.005371,0.186096,0.006531,0.192719,0.379150,0.039886
0.046234,0.074585,0.077332,0.105835,0.457031,0.010132,0.109863,0.118988
0.001770,0.424591,0.022247,0.012726,0.033508,0.254517,0.052155,0.198486
0.059631,0.033112,0.145752,0.320892,0.297607,0.036804,0.028198,0.078003
0.255737,0.235138,0.141144,0.115173,0.008850,0.035919,0.117920,0.090118
0.024048,0.027191,0.148376,0.322540,0.030670,0.151306,0.086212,0.209656
0.305420,0.089508,0.158417,0.178375,0.065186,0.078613,0.038666,0.085815
0.000854,0.051727,0.167145,0.262146,0.170074,0.104218,0.012390,0.231445
0.032684,0.024841,0.097229,0.191101,0.324738,0.027252,0.100281,0.201874
0.079285,0.216003,0.140961,0.040710,0.158569,0.238800,0.107361,0.018311
0.100983,0.042023,0.000214,0.165497,0.065094,0.440002,0.104156,0.082031
0.046631,0.161377,0.031982,0.016510,0.012848,0.544830,0.083679,0.102142
0.040894,0.188477,0.379883,0.235504,0.001373,0.028687,0.012848,0.112335
0.173523,0.010223,0.001312,0.170837,0.093353,0.173767,0.271423,0.105560
0.522583,0.023743,0.184296,0.136780,0.044250,0.057648,0.029999,0.000702
0.146667,0.024292,0.113403,0.090027,0.367401,0.098389,0.133545,0.026276
0.030884,0.093750,0.520386,0.071564,0.019318,0.076782,0.005463,0.181854
0.032166,0.342896,0.274750,0.069061,0.054596,0.116180,0.025757,0.084595
0.007568,0.149017,0.072021,0.189850,0.030396,0.052826,0.417328,0.080994
0.032104,0.181366,0.014771,0.014618,0.511597,0.016693,0.135345,0.093506
0.331604,0.207306,0.017670,0.249786,0.045624,0.017334,0.122437,0.008240
0.034973,0.192749,0.139160,0.004150,0.190247,0.085571,0.165924,0.187225
0.119781,0.005280,0.076416,0.123444,0.072937,0.501129,0.041168,0.059845
0.222107,0.223450,0.114502,0.063965,0.010712,0.214569,0.044617,0.106079
0.016479,0.123138,0.127777,0.024567,0.131683,0.257996,0.182465,0.135895
0.422699,0.138733,0.045776,0.132233,0.048767,0.030151,0.140442,0.041199
0.006989,0.013092,0.115692,0.198090,0.182648,0.231781,0.153809,0.097900
0.024170,0.026337,0.411743,0.168701,0.051453,0.085480,0.201172,0.030945
0.263611,0.002319,0.234497,0.096771,0.049408,0.059753,0.115967,0.177673
0.014496,0.337097,0.108459,0.016479,0.149933,0.121674,0.096069,0.155792
0.027618,0.261200,0.094788,0.020264,0.028290,0.164673,0.287018,0.116150
0.010071,0.372894,0.054443,0.095703,0.332062,0.066345,0.042694,0.025787
0.039001,0.293945,0.045258,0.120331,0.061066,0.042725,0.097290,0.300385
0.076447,0.156586,0.350922,0.024841,0.250702,0.077820,0.026764,0.035919
0.080048,0.224213,0.001038,0.101715,0.091553,0.282928,0.093262,0.125244
0.216217,0.033844,0.029236,0.281403,0.027710,0.285980,0.058472,0.067139
0.190704,0.040375,0.070313,0.145386,0.280334,0.139465,0.023743,0.109680
0.028778,0.030457,0.110596,0.087097,0.317383,0.044861,0.376038,0.004791
0.049286,0.030334,0.036499,0.115356,0.106171,0.157227,0.464905,0.040222
0.279724,0.012421,0.120117,0.078278,0.024994,0.085510,0.323639,0.075317
0.401642,0.074097,0.072601,0.246063,0.007233,0.033264,0.116394,0.048706
0.267914,0.050140,0.274780,0.125916,0.151306,0.069092,0.004150,0.056702
0.026672,0.014954,0.085999,0.048279,0.278870,0.018097,0.302002,0.225128
0.014465,0.121643,0.076660,0.566864,0.017548,0.021332,0.043762,0.137726
0.242615,0.056122,0.200012,0.159729,0.122925,0.060699,0.079376,0.078522
0.023010,0.007874,0.044830,0.104706,0.175781,0.053589,0.305511,0.284698
0.058228,0.076508,0.047363,0.115814,0.060944,0.166748,0.219269,0.255127
0.029236,0.102570,0.027008,0.022614,0.625275,0.011353,0.081787,0.100159
0.249207,0.097687,0.193024,0.030762,0.094208,0.205841,0.061768,0.067505
0.072510,0.032684,0.048035,0.404724,0.242279,0.094879,0.050140,0.054749
0.281372,0.106903,0.062653,0.097839,0.123169,0.150452,0.049896,0.127716
0.131958,0.065979,0.074432,0.322418,0.133240,0.221405,0.032684,0.017883
0.229919,0.125397,0.123108,0.008911,0.113159,0.091278,0.256348,0.051880
0.235809,0.001709,0.246826,0.029205,0.157562,0.226898,0.084534,0.017456
0.169220,0.120941,0.036285,0.010071,0.011627,0.189331,0.033295,0.429230
0.219269,0.050812,0.380341,0.036255,0.052979,0.067322,0.115814,0.077209
0.044373,0.020050,0.277130,0.142731,0.237457,0.045105,0.092194,0.140961
0.020782,0.519775,0.028107,0.035370,0.014465,0.158844,0.060822,0.161835
0.157990,0.265503,0.216522,0.056702,0.063202,0.026520,0.081543,0.132019
0.021423,0.020721,0.026123,0.176575,0.024414,0.169098,0.067932,0.493713
0.071014,0.296478,0.138947,0.109070,0.244537,0.095459,0.026520,0.017975
0.050964,0.017944,0.103546,0.069427,0.047638,0.047943,0.655212,0.007324
0.083679,0.052795,0.083649,0.042633,0.038147,0.348694,0.137238,0.213165
0.106903,0.071350,0.039276,0.236176,0.108856,0.069702,0.126556,0.241180
0.057404,0.225098,0.051300,0.233765,0.126709,0.174194,0.004761,0.126770
0.081207,0.511902,0.001648,0.024078,0.016144,0.160400,0.204254,0.000366
0.042297,0.151947,0.037262,0.007538,0.016083,0.151672,0.572052,0.021149
0.052948,0.153534,0.065979,0.106964,0.348114,0.067383,0.105103,0.099976
0.223633,0.130341,0.007263,0.243317,0.063538,0.227661,0.080261,0.023987
0.201660,0.080688,0.064606,0.008484,0.176544,0.133118,0.288391,0.046509
0.099609,0.007111,0.113251,0.071014,0.380859,0.037476,0.134460,0.156219
0.005768,0.284851,0.200714,0.113281,0.001190,0.213318,0.116180,0.064697
0.304871,0.301025,0.140991,0.037323,0.045868,0.043732,0.038391,0.087799
0.101929,0.048187,0.244507,0.016968,0.131012,0.146423,0.304138,0.006836
0.027435,0.141571,0.019989,0.039642,0.030243,0.428528,0.174774,0.137817
0.047607,0.008545,0.028839,0.398224,0.082245,0.197815,0.197937,0.038788
0.403137,0.005554,0.004791,0.160400,0.084625,0.220123,0.083893,0.037476
0.002228,0.047211,0.233673,0.333130,0.039795,0.167297,0.121826,0.054840
0.200867,0.139679,0.073822,0.007568,0.182007,0.019165,0.331360,0.045532
0.004852,0.100403,0.171600,0.039917,0.077637,0.413971,0.015839,0.175781
0.197662,0.113861,0.121704,0.035828,0.095612,0.288818,0.141602,0.004913
0.337402,0.031067,0.016388,0.008514,0.025391,0.161652,0.297302,0.122284
0.083649,0.067535,0.267395,0.090546,0.099152,0.168457,0.174286,0.048981
0.079315,0.008026,0.120575,0.109344,0.015503,0.139038,0.157318,0.370880
0.142822,0.078125,0.059753,0.158356,0.175446,0.210449,0.169434,0.005615
0.007355,0.099976,0.000183,0.157074,0.254395,0.057251,0.194305,0.229462
0.222656,0.079956,0.066803,0.109039,0.043243,0.382263,0.065216,0.030823
0.310608,0.078491,0.025299,0.013062,0.296692,0.040558,0.076874,0.158417
0.081726,0.009674,0.268219,0.278168,0.097107,0.018158,0.093903,0.153046
0.094391,0.093964,0.040955,0.113800,0.072174,0.059723,0.438354,0.086639
0.154266,0.018188,0.009827,0.023651,0.066345,0.038025,0.031219,0.658478
0.065430,0.269836,0.111176,0.055450,0.307343,0.103729,0.050690,0.036346
0.179260,0.069336,0.028839,0.194641,0.009827,0.217316,0.237457,0.063324
0.007202,0.253754,0.038574,0.330353,0.165161,0.024567,0.002808,0.177582
0.256165,0.033356,0.227905,0.190063,0.151947,0.061584,0.031921,0.047058
0.076691,0.016846,0.189087,0.101227,0.107391,0.152008,0.182709,0.174042
0.005188,0.069427,0.066101,0.290802,0.083557,0.399689,0.060181,0.025055
0.101715,0.085938,0.223999,0.011475,0.104279,0.150513,0.077393,0.244690
0.148987,0.122498,0.227997,0.324707,0.012970,0.033264,0.100342,0.029236
0.066742,0.126160,0.004822,0.001801,0.005096,0.016052,0.317688,0.461639
0.294373,0.299103,0.086334,0.058960,0.047333,0.135193,0.035461,0.043243
0.061890,0.043549,0.042877,0.110657,0.585327,0.059448,0.024658,0.071594
0.331451,0.027954,0.022156,0.302979,0.202972,0.005219,0.063934,0.043335
0.267090,0.113007,0.053162,0.049561,0.045013,0.146790,0.127411,0.197968
0.278778,0.068390,0.139496,0.072357,0.187286,0.047791,0.033661,0.172241
0.054138,0.157104,0.071136,0.042175,0.043915,0.394409,0.148346,0.088776
0.050140,0.094727,0.103943,0.154999,0.204285,0.267151,0.006348,0.118408
0.196838,0.236481,0.018372,0.184753,0.125305,0.021881,0.020905,0.195465
0.047302,0.127136,0.023102,0.125122,0.386719,0.153473,0.100311,0.036835
0.036041,0.046326,0.048462,0.402161,0.019684,0.016266,0.174255,0.256805
0.064453,0.012726,0.056519,0.085175,0.032806,0.052917,0.106659,0.588745
0.121735,0.146973,0.015717,0.224335,0.311859,0.095886,0.071411,0.012085
0.294739,0.049896,0.126282,0.046295,0.007874,0.181854,0.104156,0.188904
0.067322,0.036316,0.405914,0.044830,0.168701,0.106110,0.117462,0.053345
0.365265,0.086029,0.022614,0.074921,0.110870,0.224640,0.034515,0.081146
0.112427,0.010101,0.157257,0.089386,0.138214,0.039063,0.244812,0.208740
0.359650,0.019379,0.063049,0.021759,0.122070,0.158417,0.113770,0.141907
0.009705,0.099548,0.076447,0.296875,0.075012,0.074432,0.204620,0.163361
0.040619,0.092438,0.088715,0.034180,0.154327,0.032440,0.264862,0.292419
0.143219,0.075043,0.095093,0.230682,0.262573,0.050140,0.067047,0.076202
0.010284,0.002106,0.224670,0.149811,0.150360,0.069611,0.348694,0.044464
0.016541,0.136047,0.382599,0.057251,0.060272,0.232971,0.031006,0.083313
0.097076,0.127380,0.110840,0.064270,0.005981,0.100555,0.459686,0.034210
0.250763,0.039185,0.038452,0.149658,0.055450,0.091888,0.273254,0.101349
0.120972,0.207184,0.084595,0.047577,0.122406,0.091827,0.247711,0.077728
0.102020,0.009552,0.037109,0.098694,0.417328,0.024780,0.136932,0.173584
0.099213,0.319275,0.035248,0.036987,0.149170,0.013519,0.177155,0.169434
0.368622,0.026062,0.125336,0.110565,0.095093,0.152252,0.084320,0.037750
0.063934,0.171661,0.126770,0.011749,0.369446,0.069824,0.039154,0.147461
0.124237,0.050476,0.099213,0.289276,0.193878,0.026611,0.035248,0.181061
0.170959,0.054108,0.016174,0.038177,0.039185,0.095184,0.130402,0.455811
0.056030,0.273468,0.313812,0.014709,0.012207,0.028168,0.253815,0.047791
0.162964,0.073242,0.040222,0.031189,0.013062,0.047852,0.592560,0.038910
0.260803,0.010193,0.066895,0.244904,0.042023,0.087311,0.043884,0.243988
0.021576,0.104797,0.254517,0.249786,0.069855,0.013580,0.005737,0.280151
0.030792,0.464355,0.028778,0.029541,0.038452,0.079834,0.192352,0.135895
0.000641,0.022003,0.326935,0.197357,0.025635,0.175476,0.016205,0.235748
0.282227,0.014221,0.109131,0.133057,0.185150,0.070221,0.041199,0.164795
0.096710,0.005066,0.060059,0.227539,0.278809,0.002563,0.020172,0.309082
0.111450,0.153473,0.002197,0.302368,0.169006,0.018066,0.131653,0.111786
0.214905,0.133606,0.139374,0.125000,0.120544,0.067749,0.176270,0.022552
0.220612,0.153046,0.108948,0.093079,0.054565,0.317719,0.050507,0.001526
0.048645,0.096893,0.312378,0.184387,0.013428,0.086639,0.187500,0.070129
0.099976,0.099609,0.034760,0.416382,0.081390,0.021973,0.240417,0.005493
0.547638,0.068298,0.103943,0.011169,0.137787,0.022919,0.001526,0.106720
0.151917,0.000854,0.251953,0.209747,0.102295,0.039429,0.073761,0.170044
0.063721,0.331024,0.056610,0.036713,0.115540,0.158173,0.124237,0.113983
0.081451,0.014191,0.240082,0.024597,0.218445,0.004272,0.166687,0.250275
0.044464,0.063721,0.161530,0.126953,0.018280,0.018951,0.563141,0.002960
0.224976,0.036346,0.187988,0.003693,0.188721,0.237213,0.014130,0.106934
0.232056,0.109650,0.069977,0.191681,0.119659,0.016327,0.225037,0.035614
0.108795,0.126831,0.296021,0.089783,0.061035,0.033020,0.178711,0.105804
0.015106,0.443329,0.052460,0.057037,0.134430,0.187256,0.081207,0.029175
0.049072,0.054474,0.142273,0.020844,0.119507,0.080109,0.140472,0.393250
0.004395,0.036438,0.075806,0.563599,0.059662,0.216492,0.041748,0.001862
0.141083,0.471649,0.050232,0.015289,0.028351,0.044250,0.225128,0.024017
0.071106,0.081085,0.422943,0.053345,0.232819,0.027679,0.018402,0.092621
0.175476,0.087463,0.310944,0.051392,0.044983,0.164032,0.064301,0.101410
0.058228,0.390289,0.211578,0.048645,0.107208,0.042664,0.124329,0.017059
0.117645,0.087860,0.086273,0.022339,0.432770,0.088440,0.138794,0.025879
0.205719,0.010193,0.033844,0.181122,0.411591,0.023682,0.081604,0.052246
0.374725,0.015259,0.167969,0.072754,0.122589,0.175415,0.012329,0.058960
0.327667,0.061035,0.161469,0.077789,0.108063,0.000214,0.243958,0.019806
0.104736,0.163605,0.161682,0.060089,0.137207,0.041046,0.027283,0.304352
0.065186,0.074585,0.040497,0.085815,0.187866,0.192535,0.210266,0.143250
0.102264,0.151917,0.242950,0.127747,0.076233,0.116455,0.099213,0.083221
0.098846,0.010742,0.262390,0.082520,0.027283,0.222321,0.256897,0.039001
0.093170,0.232788,0.194763,0.043213,0.173859,0.052704,0.033630,0.175873
0.051727,0.135620,0.239838,0.216217,0.078003,0.179321,0.090118,0.009155
0.383942,0.095856,0.003174,0.244507,0.030212,0.085236,0.072388,0.084686
0.031219,0.242767,0.088898,0.071777,0.309937,0.013275,0.064362,0.177765
0.082458,0.141815,0.030426,0.011017,0.060425,0.299530,0.141571,0.232758
0.347900,0.053772,0.083282,0.076965,0.134369,0.055573,0.215240,0.032898
0.272675,0.074677,0.244995,0.014252,0.194794,0.028351,0.059113,0.111145
0.081268,0.342133,0.075867,0.133118,0.056274,0.126312,0.167542,0.017487
0.184265,0.054108,0.050537,0.278351,0.252655,0.042053,0.127563,0.010468
0.277679,0.044037,0.076935,0.003845,0.255066,0.246277,0.027008,0.069153
0.047913,0.215637,0.262146,0.116730,0.121216,0.153351,0.035248,0.047760
0.258057,0.028961,0.001617,0.063263,0.440552,0.026001,0.095917,0.085632
0.229828,0.013550,0.002106,0.076660,0.495819,0.115601,0.027588,0.038849
0.103394,0.088013,0.035950,0.148590,0.201294,0.209839,0.109619,0.103302
0.054169,0.255066,0.059357,0.179321,0.010559,0.160797,0.032745,0.247986
0.027252,0.041626,0.040527,0.035553,0.163361,0.011810,0.452972,0.226898
0.327209,0.198700,0.053619,0.018951,0.061951,0.080261,0.185150,0.074158
0.014618,0.057159,0.222961,0.286530,0.128510,0.062378,0.225250,0.002594
0.134949,0.052277,0.118011,0.169861,0.040497,0.033966,0.029968,0.420471
0.123352,0.253876,0.133698,0.104858,0.061523,0.030334,0.015594,0.276764
0.056366,0.077301,0.094269,0.270874,0.231812,0.226318,0.016968,0.026093
0.288757,0.167908,0.155548,0.000366,0.162109,0.009918,0.054749,0.160645
0.107697,0.049591,0.180511,0.519806,0.105286,0.015930,0.019196,0.001984
0.068481,0.045349,0.217102,0.067291,0.032623,0.153534,0.150024,0.265594
0.205902,0.023315,0.334442,0.033020,0.207855,0.073547,0.029236,0.092682
0.179108,0.037659,0.103607,0.119019,0.344269,0.051056,0.021393,0.143890
0.047699,0.252899,0.097443,0.045135,0.076294,0.268921,0.160339,0.051270
0.172455,0.048492,0.068726,0.182648,0.196350,0.174103,0.029419,0.127808
0.159302,0.286713,0.139252,0.096741,0.135803,0.093933,0.070282,0.017975
0.050720,0.037262,0.426453,0.062408,0.015808,0.269836,0.102936,0.034576
0.119537,0.163452,0.104156,0.193359,0.022827,0.185272,0.092987,0.118408
0.001984,0.055756,0.259308,0.026794,0.014709,0.059479,0.549896,0.032074
0.061127,0.150421,0.186035,0.093170,0.077820,0.213257,0.107147,0.111023
0.195526,0.179688,0.070007,0.123322,0.016541,0.021118,0.100342,0.293457
0.564270,0.205872,0.005859,0.022858,0.013214,0.093719,0.042419,0.051788
0.197113,0.316803,0.116058,0.060638,0.038544,0.095947,0.018188,0.156708
0.252991,0.143524,0.136353,0.067169,0.018677,0.259644,0.104401,0.017242
0.202637,0.068665,0.238861,0.052063,0.078552,0.039978,0.269897,0.049347
0.149017,0.020844,0.386932,0.065338,0.069366,0.030579,0.153870,0.124054
0.045685,0.468231,0.011261,0.072998,0.234436,0.163818,0.003479,0.000092
0.005341,0.094482,0.157166,0.294098,0.266388,0.075165,0.040619,0.066742
0.016174,0.049072,0.065582,0.195709,0.055054,0.380707,0.092163,0.145538
0.006256,0.068848,0.154999,0.124573,0.015137,0.204773,0.171844,0.253571
0.114746,0.205109,0.074890,0.044647,0.157745,0.229828,0.107300,0.065735
0.234070,0.002319,0.085205,0.242767,0.020386,0.042023,0.245911,0.127319
0.175537,0.244324,0.079742,0.011871,0.143921,0.002411,0.102600,0.239594
0.022156,0.051117,0.019318,0.296783,0.081604,0.416016,0.097351,0.015656
0.317169,0.077515,0.099487,0.079315,0.258820,0.087402,0.012543,0.067749
0.112610,0.116211,0.189087,0.104034,0.230865,0.108124,0.134766,0.004303
0.020416,0.009766,0.088196,0.221863,0.015198,0.109894,0.478607,0.056061
0.044037,0.570068,0.136597,0.025543,0.000397,0.004547,0.161041,0.057770
