ó^Ç¶ÇΩèdóvìx,0.270000,0.330000,0.210000,0.290000,0.150000,0.250000,0.090000,0.210000,0.030000,0.170000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
47,0.134449, 0.316917,0.201674, 0.439362,0.100837, 0.330522,0.050419, 0.225875,0.014405, 0.185540,0.996431
48,0.235048, 0.326456,0.235048, 0.364325,0.197577, 0.272520,0.058762, 0.137895,0.047010, 0.125359,0.453110
49,0.248448, 0.417037,0.193237, 0.348517,0.124224, 0.272109,0.062112, 0.175586,0.013803, 0.144928,0.716354
50,0.212990, 0.388938,0.140331, 0.296980,0.127701, 0.255403,0.106495, 0.306974,0.018243, 0.145944,0.788479
51,0.185880, 0.379505,0.185880, 0.379505,0.115895, 0.241868,0.061960, 0.233244,0.023235, 0.193029,0.854300
52,0.248117, 0.420913,0.223305, 0.319008,0.124058, 0.243686,0.066460, 0.167002,0.044307, 0.143144,0.587506
53,0.299345, 0.449562,0.149673, 0.269411,0.149673, 0.267597,0.080279, 0.169821,0.029935, 0.134705,0.582192
54,0.219227, 0.336147,0.139613, 0.279225,0.110527, 0.287369,0.110527, 0.287369,0.043845, 0.186150,0.752524
55,0.196493, 0.375519,0.164239, 0.309708,0.099265, 0.243651,0.082119, 0.267214,0.021833, 0.239959,0.872103
56,0.210526, 0.368421,0.161943, 0.259109,0.105263, 0.263158,0.105263, 0.263158,0.052632, 0.210526,0.728745
57,0.352858, 0.489774,0.176429, 0.267911,0.120560, 0.195502,0.088215, 0.176429,0.022054, 0.110268,0.479770
58,0.220888, 0.414274,0.138091, 0.285539,0.110444, 0.320814,0.073629, 0.230681,0.023015, 0.182623,0.867863
59,0.216208, 0.415120,0.178077, 0.339644,0.125733, 0.282217,0.021228, 0.207560,0.027941, 0.186272,0.861625
60,0.177486, 0.384552,0.177486, 0.315530,0.110929, 0.258833,0.088743, 0.230074,0.059162, 0.197206,0.772391
61,0.144473, 0.340544,0.192631, 0.403608,0.113066, 0.271256,0.064210, 0.263821,0.013759, 0.192631,0.943720
62,0.270370, 0.380208,0.222658, 0.361819,0.099610, 0.211671,0.094629, 0.189259,0.027832, 0.141944,0.569802
63,0.209957, 0.348835,0.209957, 0.367604,0.144970, 0.238775,0.104979, 0.209957,0.029994, 0.134972,0.600286
64,0.204284, 0.415863,0.262651, 0.415863,0.096766, 0.199580,0.043775, 0.145149,0.051071, 0.164998,0.682908
65,0.266258, 0.432669,0.155317, 0.258862,0.116488, 0.262097,0.084718, 0.197676,0.056479, 0.169437,0.641481
66,0.267039, 0.405385,0.163783, 0.310505,0.163783, 0.331465,0.027297, 0.169849,0.023398, 0.137497,0.709401
67,0.181076, 0.398367,0.154213, 0.298477,0.090538, 0.271614,0.078729, 0.267678,0.047237, 0.212071,0.896414
68,0.125336, 0.358103,0.188004, 0.358103,0.098324, 0.283369,0.062668, 0.250672,0.017905, 0.257515,1.015525
69,0.254867, 0.356814,0.215018, 0.319621,0.127433, 0.262363,0.071673, 0.226548,0.016991, 0.148672,0.628036
70,0.189709, 0.325215,0.208471, 0.364825,0.150563, 0.258107,0.069490, 0.216810,0.036135, 0.180675,0.691264
71,0.204043, 0.382581,0.159784, 0.319568,0.118101, 0.269477,0.078734, 0.251949,0.024471, 0.191291,0.829732
72,0.232665, 0.368386,0.102646, 0.243486,0.205292, 0.307939,0.079318, 0.223196,0.038777, 0.198294,0.682602
73,0.198538, 0.375016,0.154221, 0.308443,0.060184, 0.239900,0.119950, 0.333195,0.022060, 0.188493,0.890093
74,0.145078, 0.290155,0.209557, 0.349261,0.089810, 0.235751,0.117876, 0.275043,0.069852, 0.217617,0.735655
75,0.172981, 0.389207,0.108113, 0.336352,0.108113, 0.336352,0.066531, 0.243948,0.022177, 0.216226,1.044169
76,0.207790, 0.390769,0.113743, 0.308419,0.064721, 0.313741,0.043147, 0.258883,0.018492, 0.280296,1.104215
77,0.307958, 0.410611,0.307958, 0.405111,0.098228, 0.194409,0.024557, 0.114599,0.038495, 0.098074,0.445609
78,0.218543, 0.400662,0.161032, 0.276054,0.109272, 0.238411,0.109272, 0.291391,0.036424, 0.158940,0.730917
79,0.190287, 0.370002,0.135204, 0.344894,0.107036, 0.270407,0.045068, 0.281674,0.033801, 0.221628,0.977210
80,0.202567, 0.371372,0.143485, 0.322841,0.143485, 0.330015,0.071742, 0.203487,0.025321, 0.185686,0.826802
81,0.200094, 0.360169,0.130831, 0.295315,0.130831, 0.298003,0.068336, 0.251970,0.029073, 0.235378,0.881672
82,0.256755, 0.314952,0.221255, 0.280959,0.256755, 0.335615,0.064189, 0.130391,0.036679, 0.102450,0.328735
83,0.207482, 0.363094,0.133666, 0.286428,0.113326, 0.283315,0.066833, 0.226652,0.051871, 0.267333,0.853643
84,0.234084, 0.370633,0.201673, 0.324116,0.140450, 0.280901,0.046817, 0.198972,0.025209, 0.177145,0.703534
85,0.232669, 0.365623,0.176074, 0.326995,0.128863, 0.257726,0.073199, 0.256198,0.025153, 0.157499,0.728082
86,0.135770, 0.315337,0.179505, 0.359010,0.103337, 0.288322,0.068891, 0.262781,0.022964, 0.264083,0.979066
87,0.194175, 0.310680,0.145631, 0.233010,0.194175, 0.339806,0.048544, 0.194175,0.097087, 0.242718,0.640777
88,0.167935, 0.415639,0.146943, 0.337969,0.110207, 0.275518,0.061226, 0.251902,0.024491, 0.208169,0.978396
89,0.155686, 0.321417,0.233529, 0.359276,0.128844, 0.257688,0.077843, 0.272451,0.032211, 0.161055,0.743773
90,0.194928, 0.397978,0.135150, 0.307159,0.112625, 0.337875,0.028156, 0.225250,0.024366, 0.236513,1.009549
91,0.220090, 0.352144,0.110045, 0.275113,0.067720, 0.220090,0.135440, 0.293454,0.055023, 0.270880,0.823363
92,0.260283, 0.378971,0.260283, 0.364396,0.130141, 0.225578,0.087321, 0.145534,0.026028, 0.121465,0.471889
93,0.256349, 0.402896,0.140138, 0.262758,0.140138, 0.249134,0.128175, 0.262758,0.017517, 0.140138,0.635367
94,0.191781, 0.383562,0.191781, 0.335616,0.123288, 0.246575,0.063927, 0.232350,0.031963, 0.199157,0.794521
95,0.223935, 0.365760,0.195900, 0.296497,0.111967, 0.265612,0.121422, 0.254987,0.018213, 0.145707,0.657125
96,0.200329, 0.393980,0.118263, 0.286670,0.066359, 0.265435,0.066359, 0.278707,0.040066, 0.283832,1.017249
97,0.199934, 0.404628,0.166611, 0.299900,0.099967, 0.238016,0.099967, 0.232607,0.028562, 0.229809,0.809919
98,0.190550, 0.342990,0.139050, 0.231750,0.190550, 0.333462,0.095275, 0.247715,0.038110, 0.190550,0.692932
99,0.165535, 0.331071,0.202321, 0.413072,0.130063, 0.269761,0.067440, 0.220714,0.025290, 0.174732,0.818699
100,0.202949, 0.360798,0.121769, 0.284128,0.114159, 0.266370,0.046834, 0.228317,0.070252, 0.304423,0.888075
101,0.175824, 0.376765,0.116535, 0.319901,0.064942, 0.265356,0.077690, 0.306672,0.026536, 0.269778,1.076945
102,0.312360, 0.390450,0.156180, 0.257238,0.156180, 0.257238,0.107182, 0.168713,0.064309, 0.130150,0.407576
103,0.304044, 0.400786,0.170547, 0.293720,0.170547, 0.274770,0.056849, 0.174255,0.018950, 0.135531,0.558125
104,0.184320, 0.285081,0.215039, 0.368639,0.120389, 0.245759,0.107520, 0.288933,0.030720, 0.153600,0.684025
105,0.199697, 0.374433,0.147693, 0.332309,0.110770, 0.244457,0.073846, 0.304617,0.024962, 0.187216,0.886063
106,0.207710, 0.363492,0.207710, 0.328873,0.151999, 0.257230,0.069237, 0.211864,0.025333, 0.176553,0.676024
107,0.200141, 0.371690,0.200141, 0.371690,0.136938, 0.254314,0.066714, 0.209343,0.019563, 0.169468,0.753008
108,0.231588, 0.397007,0.094289, 0.235723,0.157149, 0.353585,0.078574, 0.214294,0.039287, 0.198504,0.798225
109,0.231315, 0.414439,0.175941, 0.294599,0.115657, 0.242074,0.077105, 0.235349,0.026690, 0.186831,0.746584
110,0.211500, 0.376000,0.167085, 0.297040,0.105750, 0.278475,0.116031, 0.256069,0.032009, 0.160043,0.735251
111,0.328088, 0.437451,0.167997, 0.291195,0.089960, 0.195702,0.048925, 0.146776,0.083999, 0.209906,0.562061
112,0.155575, 0.326708,0.194011, 0.355687,0.098946, 0.274849,0.064670, 0.233363,0.032335, 0.263855,0.908925
113,0.264699, 0.430136,0.187975, 0.322243,0.132350, 0.242641,0.066175, 0.178163,0.033087, 0.142530,0.631428
114,0.184864, 0.425187,0.087436, 0.249816,0.115540, 0.323512,0.092432, 0.267026,0.023108, 0.231080,0.993241
115,0.213945, 0.397327,0.175068, 0.306370,0.125151, 0.260518,0.065130, 0.223302,0.030564, 0.202625,0.780284
116,0.184589, 0.355506,0.138442, 0.328800,0.103832, 0.288421,0.069221, 0.288421,0.017305, 0.225463,0.973221
117,0.196489, 0.286936,0.196489, 0.327481,0.196489, 0.332159,0.098244, 0.205523,0.028070, 0.132122,0.568440
118,0.172245, 0.401904,0.172245, 0.325351,0.086122, 0.251908,0.086122, 0.258367,0.028707, 0.217028,0.909117
119,0.204744, 0.359199,0.132075, 0.288729,0.111976, 0.291139,0.066037, 0.277357,0.044791, 0.223953,0.880754
120,0.194774, 0.286199,0.194774, 0.338077,0.194774, 0.338077,0.098151, 0.206914,0.021811, 0.126447,0.591429
121,0.225934, 0.334717,0.194868, 0.346432,0.112967, 0.239837,0.097434, 0.276141,0.025104, 0.146567,0.687388
122,0.270625, 0.498651,0.110578, 0.276444,0.082933, 0.230370,0.067656, 0.258015,0.018430, 0.186299,0.899558
123,0.179637, 0.344304,0.179637, 0.303137,0.179637, 0.344304,0.059879, 0.190204,0.044909, 0.174353,0.712603
124,0.268249, 0.408761,0.268249, 0.402374,0.099352, 0.205800,0.044708, 0.142253,0.038321, 0.121932,0.562240
125,0.172495, 0.310492,0.172495, 0.344352,0.172495, 0.344352,0.093914, 0.202854,0.031305, 0.155246,0.714591
126,0.213525, 0.435947,0.142350, 0.293597,0.106763, 0.254197,0.071175, 0.269227,0.026691, 0.186528,0.878993
127,0.214402, 0.388603,0.275660, 0.450244,0.066539, 0.193378,0.045943, 0.166346,0.038085, 0.160801,0.718745
128,0.221042, 0.318300,0.274533, 0.400361,0.137267, 0.228778,0.068633, 0.175983,0.034317, 0.140786,0.528416
129,0.198151, 0.346765,0.127655, 0.280178,0.127655, 0.346493,0.063828, 0.237074,0.036473, 0.235727,0.892475
130,0.174502, 0.314104,0.221256, 0.405635,0.135306, 0.293164,0.048861, 0.211730,0.030068, 0.165374,0.780014
131,0.306696, 0.431233,0.153348, 0.245357,0.153348, 0.269521,0.080856, 0.166766,0.053904, 0.138972,0.503696
132,0.293494, 0.419277,0.170331, 0.280100,0.087913, 0.187952,0.113554, 0.242249,0.029304, 0.175826,0.610807
133,0.177290, 0.315182,0.228999, 0.362582,0.126344, 0.252689,0.088645, 0.261713,0.028625, 0.157931,0.700194
134,0.202669, 0.422227,0.165820, 0.336246,0.126278, 0.282065,0.033778, 0.206422,0.028062, 0.196433,0.886786
135,0.146144, 0.292289,0.232574, 0.348861,0.117551, 0.274286,0.117551, 0.275885,0.024357, 0.170502,0.723644
136,0.212061, 0.363532,0.119800, 0.279534,0.135159, 0.287521,0.045053, 0.196913,0.067580, 0.292846,0.840693
137,0.189959, 0.369365,0.123474, 0.380710,0.096842, 0.304210,0.031660, 0.246947,0.030868, 0.225965,1.054394
138,0.218875, 0.380426,0.145917, 0.340473,0.116734, 0.276944,0.054719, 0.258481,0.024319, 0.183111,0.878872
139,0.242762, 0.386331,0.156212, 0.314960,0.121381, 0.269466,0.039053, 0.210887,0.048552, 0.210394,0.784077
140,0.192814, 0.365543,0.192814, 0.358083,0.110766, 0.258453,0.055383, 0.238369,0.027545, 0.200230,0.841357
141,0.158303, 0.360932,0.145111, 0.354072,0.101314, 0.267898,0.104480, 0.250647,0.019788, 0.237455,0.942006
142,0.203183, 0.311548,0.121910, 0.256011,0.203183, 0.365730,0.101592, 0.243820,0.040637, 0.152387,0.658991
143,0.179938, 0.355877,0.124572, 0.348802,0.096395, 0.296897,0.059979, 0.249145,0.024914, 0.263480,1.028402
144,0.234672, 0.452338,0.155748, 0.315204,0.085410, 0.230471,0.058668, 0.249112,0.022250, 0.196127,0.886505
145,0.202520, 0.315032,0.121512, 0.263276,0.101260, 0.243024,0.202520, 0.371287,0.033753, 0.145815,0.676868
146,0.200736, 0.353147,0.136501, 0.352627,0.103759, 0.259099,0.068250, 0.273001,0.022304, 0.230576,0.936899
147,0.210826, 0.470594,0.094872, 0.274991,0.094872, 0.326780,0.052707, 0.237179,0.026353, 0.210826,1.040741
148,0.209682, 0.377428,0.153767, 0.307534,0.123013, 0.263600,0.061507, 0.246027,0.052420, 0.205022,0.799221
149,0.149417, 0.352197,0.224126, 0.362870,0.112063, 0.251021,0.074709, 0.308173,0.016009, 0.149417,0.847355
150,0.202523, 0.376114,0.202523, 0.342360,0.144263, 0.252460,0.067508, 0.211834,0.028932, 0.171485,0.708504
151,0.213376, 0.355626,0.140379, 0.296355,0.111133, 0.296355,0.074089, 0.231930,0.046793, 0.233965,0.828462
152,0.193417, 0.267807,0.239911, 0.314883,0.239911, 0.339874,0.059978, 0.125171,0.079970, 0.139079,0.373628
153,0.185415, 0.370829,0.208959, 0.328365,0.114363, 0.260396,0.106087, 0.260396,0.025414, 0.139777,0.719524
154,0.210052, 0.367770,0.210052, 0.348087,0.145036, 0.238883,0.105026, 0.210052,0.030007, 0.135034,0.599652
155,0.148468, 0.296936,0.195003, 0.362148,0.084839, 0.260576,0.116653, 0.316631,0.027858, 0.190888,0.854358
156,0.194114, 0.323523,0.160781, 0.321563,0.147383, 0.294766,0.068023, 0.221074,0.064705, 0.204069,0.729989
157,0.134544, 0.302725,0.174908, 0.422694,0.079503, 0.258386,0.044848, 0.247152,0.043727, 0.291513,1.044939
158,0.245813, 0.335200,0.201762, 0.306906,0.123838, 0.249853,0.100881, 0.255538,0.027520, 0.152688,0.600371
159,0.198766, 0.295309,0.224680, 0.368225,0.126598, 0.253978,0.101591, 0.251156,0.024964, 0.154731,0.646801
160,0.123247, 0.352133,0.191717, 0.365175,0.078430, 0.246493,0.104122, 0.283082,0.017607, 0.237994,0.969756
161,0.191952, 0.396873,0.122369, 0.285528,0.095976, 0.292849,0.063984, 0.230551,0.047988, 0.271931,0.955464
162,0.230040, 0.463275,0.156845, 0.317612,0.084390, 0.282757,0.028755, 0.230040,0.018753, 0.187533,0.962434
163,0.170041, 0.285668,0.215482, 0.369399,0.123133, 0.246266,0.107741, 0.297571,0.030783, 0.153916,0.705639
164,0.287078, 0.412675,0.143539, 0.280293,0.143539, 0.282988,0.100618, 0.193768,0.017942, 0.137558,0.614566
165,0.306384, 0.428938,0.165410, 0.286710,0.084256, 0.185944,0.076596, 0.185944,0.055137, 0.224682,0.624435
166,0.204368, 0.408736,0.169098, 0.332263,0.126227, 0.280445,0.034061, 0.204368,0.036065, 0.204368,0.860360
167,0.230769, 0.461539,0.115385, 0.230769,0.153846, 0.307692,0.076923, 0.173077,0.057692, 0.192308,0.730769
168,0.232443, 0.348665,0.211302, 0.285130,0.121504, 0.245802,0.116222, 0.254581,0.030725, 0.153626,0.575608
169,0.179204, 0.332808,0.179204, 0.373342,0.134403, 0.319207,0.044801, 0.205558,0.029867, 0.201605,0.865040
170,0.212187, 0.339499,0.143634, 0.311208,0.116703, 0.291757,0.077802, 0.233406,0.058351, 0.215452,0.782644
171,0.247746, 0.381942,0.238937, 0.348393,0.123873, 0.231230,0.082582, 0.184261,0.030968, 0.130067,0.551786
172,0.183018, 0.431399,0.114386, 0.314562,0.078887, 0.252438,0.091509, 0.279610,0.025419, 0.228772,1.013563
173,0.290257, 0.435385,0.158322, 0.290257,0.082930, 0.208985,0.072564, 0.217692,0.036282, 0.207326,0.719290
174,0.185964, 0.325437,0.238267, 0.365342,0.130813, 0.280314,0.056063, 0.212237,0.037375, 0.168188,0.703037
175,0.179775, 0.423756,0.149813, 0.327715,0.114750, 0.267750,0.057375, 0.265383,0.025682, 0.188000,0.945209
176,0.183645, 0.367290,0.214253, 0.339233,0.107126, 0.236417,0.091823, 0.285670,0.026782, 0.147761,0.752743
177,0.182997, 0.391409,0.132346, 0.308807,0.102936, 0.337400,0.045749, 0.250095,0.020333, 0.227929,1.031280
178,0.207163, 0.328009,0.207163, 0.368291,0.103582, 0.228594,0.103582, 0.284850,0.025895, 0.142871,0.705229
179,0.200816, 0.392291,0.100408, 0.270329,0.117687, 0.293365,0.078580, 0.274113,0.031432, 0.240979,0.942154
180,0.206135, 0.515337,0.154601, 0.360736,0.066258, 0.206135,0.051534, 0.198773,0.034356, 0.206135,0.974233
181,0.172740, 0.302296,0.205643, 0.359876,0.117351, 0.246490,0.078234, 0.254260,0.043185, 0.219924,0.765693
182,0.162654, 0.305666,0.212603, 0.382685,0.124618, 0.253696,0.070868, 0.265668,0.027693, 0.193850,0.803131
183,0.253968, 0.419048,0.197531, 0.340741,0.126984, 0.246914,0.063492, 0.177778,0.025397, 0.148148,0.665256
184,0.200488, 0.350854,0.141521, 0.247662,0.200488, 0.372335,0.100244, 0.217771,0.028641, 0.139996,0.657236
185,0.218418, 0.451771,0.123210, 0.282659,0.109209, 0.305092,0.036403, 0.218418,0.036403, 0.218418,0.952714
186,0.199961, 0.359929,0.138434, 0.249182,0.199961, 0.377703,0.099980, 0.218876,0.022218, 0.133757,0.678893
187,0.152962, 0.305925,0.229444, 0.369659,0.119710, 0.251295,0.076481, 0.212817,0.057361, 0.224345,0.728084
188,0.246407, 0.423820,0.137988, 0.317372,0.075266, 0.250887,0.061602, 0.270958,0.024641, 0.191060,0.908194
189,0.251397, 0.335196,0.301676, 0.402235,0.111732, 0.167598,0.100559, 0.167598,0.050279, 0.111732,0.368715
190,0.244898, 0.338775,0.192208, 0.313024,0.122449, 0.249965,0.096104, 0.258892,0.027458, 0.156228,0.633767
191,0.171526, 0.308747,0.219057, 0.357794,0.123967, 0.255681,0.082644, 0.239669,0.034305, 0.206611,0.737001
192,0.216256, 0.450534,0.125568, 0.306944,0.078639, 0.294895,0.054064, 0.235916,0.020928, 0.216256,1.009090
193,0.210968, 0.327000,0.210968, 0.334033,0.105484, 0.215187,0.173209, 0.244531,0.035161, 0.143458,0.528419
194,0.324657, 0.450191,0.166832, 0.284966,0.094577, 0.201504,0.063052, 0.195460,0.032466, 0.186296,0.636833
195,0.197802, 0.311295,0.226155, 0.361848,0.116736, 0.246141,0.081104, 0.235885,0.030414, 0.192621,0.695579
196,0.220167, 0.366945,0.170153, 0.304751,0.119869, 0.261849,0.059934, 0.251724,0.047948, 0.196660,0.763859
197,0.199881, 0.333135,0.099941, 0.256990,0.128495, 0.256990,0.099941, 0.224866,0.099941, 0.299822,0.743605
198,0.194658, 0.372014,0.140084, 0.302302,0.116218, 0.303459,0.070042, 0.238338,0.021629, 0.241256,0.914737
199,0.200311, 0.382411,0.133700, 0.307915,0.112902, 0.329299,0.024905, 0.225805,0.037634, 0.245117,0.981095
200,0.223839, 0.414518,0.124355, 0.282516,0.111920, 0.345431,0.055960, 0.223839,0.024871, 0.192751,0.918109
201,0.206167, 0.483203,0.110446, 0.274889,0.103083, 0.306796,0.051542, 0.244823,0.012885, 0.206167,1.031753
202,0.183978, 0.337292,0.223717, 0.363540,0.113986, 0.253711,0.074572, 0.265968,0.028190, 0.155046,0.751114
203,0.344556, 0.488121,0.090241, 0.203042,0.172278, 0.261607,0.086139, 0.203042,0.028713, 0.122262,0.556147
204,0.322646, 0.517578,0.117326, 0.245081,0.080661, 0.211919,0.080661, 0.215097,0.020165, 0.188866,0.757080
205,0.153480, 0.332539,0.182869, 0.352676,0.120114, 0.263108,0.080076, 0.280267,0.025580, 0.209290,0.875761
206,0.233702, 0.370028,0.178092, 0.323804,0.122162, 0.254035,0.059364, 0.236181,0.026984, 0.195647,0.759390
207,0.262577, 0.388239,0.159863, 0.319726,0.131289, 0.262577,0.065644, 0.196933,0.026644, 0.186507,0.707966
208,0.188595, 0.339470,0.188595, 0.330040,0.188595, 0.289178,0.094297, 0.202066,0.037719, 0.141446,0.604401
209,0.195217, 0.338377,0.194540, 0.284692,0.118828, 0.260290,0.118828, 0.269343,0.047531, 0.172354,0.650112
210,0.206035, 0.320499,0.103018, 0.224766,0.206035, 0.377732,0.103018, 0.274714,0.034339, 0.149844,0.695109
211,0.184927, 0.311734,0.235649, 0.370306,0.121888, 0.253876,0.058912, 0.222986,0.026418, 0.213303,0.744411
212,0.223245, 0.387740,0.162202, 0.299450,0.111622, 0.292940,0.075947, 0.243738,0.020312, 0.182804,0.813344
213,0.140020, 0.303863,0.207657, 0.355984,0.109391, 0.309941,0.072927, 0.243513,0.035005, 0.221699,0.869999
214,0.194623, 0.364918,0.141259, 0.254265,0.194623, 0.381760,0.067369, 0.213033,0.022456, 0.165693,0.759339
215,0.318045, 0.401740,0.179271, 0.268907,0.179271, 0.278866,0.088881, 0.164664,0.019919, 0.100435,0.429225
216,0.178987, 0.306834,0.210948, 0.383543,0.125523, 0.253138,0.070316, 0.219665,0.041841, 0.209205,0.744770
217,0.213877, 0.436665,0.160407, 0.356461,0.068746, 0.249204,0.060153, 0.218054,0.022557, 0.213877,0.948520
218,0.219519, 0.407677,0.168590, 0.295033,0.119737, 0.244606,0.073173, 0.245177,0.031360, 0.195128,0.775242
219,0.203819, 0.383658,0.121738, 0.354001,0.083294, 0.276325,0.060869, 0.273910,0.020824, 0.221563,1.018914
220,0.139950, 0.390360,0.095936, 0.347197,0.067384, 0.336918,0.033692, 0.281253,0.027410, 0.279901,1.271256
