ó^Ç¶ÇΩèdóvìx,0.230000,0.370000,0.190000,0.310000,0.150000,0.250000,0.110000,0.190000,0.070000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
27,0.282464, 0.415850,0.148830, 0.264587,0.081650, 0.239079,0.054433, 0.217733,0.070616, 0.224757,0.724012
28,0.217963, 0.326945,0.129940, 0.273927,0.129940, 0.303193,0.086627, 0.228273,0.064970, 0.238223,0.741121
29,0.210922, 0.351536,0.171374, 0.285623,0.114249, 0.238433,0.105461, 0.266582,0.057125, 0.198694,0.681739
30,0.325900, 0.461692,0.162950, 0.264794,0.123617, 0.216330,0.054317, 0.168042,0.054317, 0.168042,0.557799
31,0.185659, 0.365515,0.185659, 0.375958,0.092829, 0.241356,0.104433, 0.225801,0.037132, 0.185659,0.788578
32,0.262147, 0.379662,0.131074, 0.289742,0.131074, 0.305839,0.083411, 0.194625,0.055607, 0.166821,0.673375
33,0.291351, 0.377043,0.160798, 0.294796,0.160798, 0.267996,0.080399, 0.170848,0.053599, 0.142373,0.506110
34,0.235798, 0.404226,0.160006, 0.320012,0.096004, 0.240009,0.080003, 0.218190,0.043638, 0.202113,0.769101
35,0.178117, 0.356233,0.148431, 0.296861,0.089058, 0.267175,0.074215, 0.232326,0.074215, 0.283368,0.871927
36,0.328824, 0.451718,0.128506, 0.192759,0.164412, 0.274020,0.084697, 0.174688,0.054804, 0.145573,0.477514
37,0.236634, 0.331287,0.182208, 0.298158,0.118831, 0.242944,0.091104, 0.257468,0.059158, 0.182208,0.624130
38,0.164631, 0.329263,0.117594, 0.352782,0.117594, 0.293985,0.058797, 0.253279,0.058797, 0.253279,0.965174
39,0.191334, 0.287001,0.191334, 0.306134,0.191334, 0.334834,0.095667, 0.202589,0.047833, 0.151941,0.564997
40,0.363140, 0.387349,0.187427, 0.218665,0.187427, 0.218665,0.093713, 0.124951,0.093713, 0.124951,0.149160
41,0.167590, 0.331041,0.167590, 0.363111,0.083795, 0.235673,0.093105, 0.244402,0.055863, 0.257830,0.864114
42,0.197566, 0.296349,0.154617, 0.231926,0.197566, 0.329277,0.065855, 0.197566,0.098783, 0.230494,0.571224
43,0.279594, 0.410071,0.148626, 0.297252,0.094130, 0.219637,0.094130, 0.211792,0.046599, 0.198168,0.673842
44,0.165899, 0.319947,0.207932, 0.381209,0.119787, 0.262391,0.079858, 0.239574,0.032799, 0.190604,0.787451
45,0.225564, 0.394737,0.173511, 0.277617,0.112782, 0.240602,0.112782, 0.225564,0.056391, 0.180451,0.637941
46,0.213161, 0.378953,0.115039, 0.306771,0.067106, 0.268425,0.067106, 0.290794,0.038346, 0.254297,0.998481
47,0.169496, 0.369810,0.123270, 0.328720,0.063257, 0.280439,0.061635, 0.267085,0.041090, 0.295199,1.082504
48,0.237455, 0.316607,0.237455, 0.336395,0.191437, 0.265066,0.079152, 0.144538,0.059364, 0.132533,0.390276
49,0.257780, 0.408152,0.200496, 0.342513,0.128890, 0.257780,0.064445, 0.156155,0.033416, 0.150372,0.629946
50,0.274271, 0.396168,0.161335, 0.250966,0.161335, 0.295782,0.080668, 0.182847,0.053778, 0.142849,0.537224
51,0.221453, 0.288351,0.230681, 0.288351,0.221453, 0.288351,0.115340, 0.173010,0.057670, 0.115340,0.306805
52,0.248241, 0.372362,0.235176, 0.313568,0.124121, 0.248241,0.076382, 0.152764,0.076382, 0.152764,0.479397
53,0.278099, 0.401698,0.158913, 0.264856,0.158913, 0.267402,0.086906, 0.185399,0.052971, 0.144843,0.528395
54,0.193269, 0.279166,0.193269, 0.289903,0.193269, 0.322114,0.096634, 0.200702,0.064423, 0.167252,0.518274
55,0.206858, 0.362001,0.167655, 0.290602,0.115496, 0.230991,0.083827, 0.230991,0.051714, 0.259865,0.748900
56,0.260870, 0.326087,0.260870, 0.326087,0.130435, 0.173913,0.130435, 0.195652,0.065217, 0.130435,0.304348
57,0.313808, 0.475194,0.177611, 0.248655,0.125523, 0.215182,0.088805, 0.177611,0.044403, 0.133208,0.499701
58,0.230200, 0.403359,0.129856, 0.281355,0.115100, 0.302998,0.076733, 0.230200,0.038367, 0.191833,0.819489
59,0.192220, 0.341725,0.136578, 0.341444,0.102975, 0.281122,0.081824, 0.233781,0.041190, 0.247140,0.890427
60,0.180150, 0.360300,0.180150, 0.320267,0.112594, 0.262719,0.090075, 0.233528,0.060050, 0.200167,0.753962
61,0.207297, 0.382701,0.125889, 0.349691,0.066441, 0.265765,0.066441, 0.265765,0.027975, 0.242036,1.011914
62,0.272209, 0.357274,0.224172, 0.336258,0.112086, 0.249525,0.090736, 0.158788,0.056043, 0.142910,0.489509
63,0.217488, 0.314150,0.150569, 0.301138,0.139814, 0.301138,0.115141, 0.230282,0.057570, 0.172711,0.638836
64,0.217076, 0.352749,0.279098, 0.418647,0.102826, 0.188514,0.069775, 0.154239,0.054269, 0.162807,0.553912
65,0.169071, 0.338142,0.093928, 0.301912,0.120765, 0.281785,0.070446, 0.281785,0.060382, 0.281785,0.970815
66,0.289813, 0.386417,0.166862, 0.266979,0.166862, 0.292008,0.083431, 0.174808,0.041715, 0.131106,0.502635
67,0.250025, 0.416708,0.159738, 0.261389,0.119803, 0.269558,0.087130, 0.203303,0.058087, 0.174260,0.650435
68,0.149130, 0.360398,0.189281, 0.336499,0.094640, 0.249631,0.063094, 0.223696,0.049710, 0.283921,0.908290
69,0.252210, 0.348448,0.211856, 0.294245,0.126105, 0.252210,0.084070, 0.220683,0.042035, 0.168140,0.567450
70,0.139017, 0.278034,0.216249, 0.360415,0.162187, 0.278034,0.108124, 0.228970,0.057242, 0.171727,0.634361
71,0.230208, 0.345312,0.173742, 0.312735,0.120109, 0.255280,0.080072, 0.240217,0.048465, 0.193859,0.694808
72,0.224784, 0.337176,0.119885, 0.239769,0.192672, 0.276657,0.112392, 0.256896,0.059942, 0.179827,0.580650
73,0.205394, 0.359440,0.146146, 0.292292,0.073073, 0.237487,0.118743, 0.296859,0.051349, 0.219219,0.810591
74,0.140351, 0.280702,0.202729, 0.337882,0.114035, 0.266082,0.114035, 0.266082,0.067576, 0.210526,0.722547
75,0.214243, 0.357071,0.109353, 0.284318,0.136691, 0.293237,0.068346, 0.233286,0.043741, 0.259713,0.855252
76,0.186844, 0.373688,0.097159, 0.308441,0.064773, 0.323863,0.062281, 0.259090,0.032386, 0.291476,1.113115
77,0.286967, 0.358708,0.286967, 0.358708,0.116338, 0.155117,0.095656, 0.147162,0.071742, 0.122635,0.284663
78,0.220271, 0.367119,0.176217, 0.264326,0.110136, 0.229848,0.110136, 0.256983,0.073424, 0.191540,0.619633
79,0.273632, 0.383085,0.136816, 0.273632,0.136816, 0.273632,0.087065, 0.174129,0.087065, 0.174129,0.557214
80,0.223723, 0.387786,0.137676, 0.298297,0.137676, 0.309770,0.074574, 0.189826,0.054236, 0.186436,0.744231
81,0.210916, 0.351527,0.132499, 0.288684,0.132499, 0.278247,0.067284, 0.229664,0.052999, 0.255681,0.807606
82,0.243669, 0.289356,0.243669, 0.304586,0.243669, 0.304586,0.081223, 0.124542,0.060917, 0.103785,0.253708
83,0.193135, 0.343352,0.144852, 0.289703,0.108639, 0.253490,0.072426, 0.253490,0.064378, 0.276535,0.833140
84,0.265914, 0.382507,0.265914, 0.382507,0.132957, 0.212731,0.069547, 0.144657,0.034773, 0.108493,0.461790
85,0.231254, 0.340079,0.173440, 0.308338,0.125002, 0.250004,0.086720, 0.260160,0.050001, 0.175003,0.667167
86,0.173242, 0.335307,0.174839, 0.351470,0.097132, 0.283627,0.062763, 0.218468,0.037658, 0.265495,0.908735
87,0.197566, 0.296349,0.154617, 0.231926,0.197566, 0.329277,0.065855, 0.197566,0.098783, 0.230494,0.571224
88,0.166861, 0.361533,0.166861, 0.329603,0.083431, 0.243340,0.092701, 0.243340,0.055620, 0.256710,0.869050
89,0.157171, 0.314342,0.235756, 0.353635,0.125737, 0.251473,0.078585, 0.235756,0.058939, 0.188605,0.687623
90,0.286966, 0.430449,0.127540, 0.229573,0.168804, 0.295406,0.091100, 0.191311,0.042201, 0.136650,0.566778
91,0.197593, 0.329322,0.111146, 0.259341,0.080834, 0.222292,0.161667, 0.280790,0.074097, 0.282917,0.749325
92,0.267182, 0.368118,0.267182, 0.356243,0.133591, 0.207066,0.092029, 0.145310,0.044530, 0.118748,0.390969
93,0.271493, 0.386124,0.144796, 0.241327,0.144796, 0.241327,0.135747, 0.241327,0.048265, 0.144796,0.509804
94,0.119296, 0.298241,0.190874, 0.381748,0.108451, 0.260283,0.095437, 0.247429,0.059648, 0.238593,0.852587
95,0.219081, 0.358497,0.194972, 0.292458,0.109541, 0.241596,0.120798, 0.252577,0.042096, 0.168385,0.627024
96,0.217549, 0.377085,0.110225, 0.275562,0.068891, 0.275562,0.068891, 0.275562,0.055112, 0.275562,0.958666
97,0.198267, 0.396535,0.132178, 0.264357,0.099134, 0.264357,0.099134, 0.242806,0.050539, 0.252694,0.841496
98,0.231536, 0.334440,0.120801, 0.252584,0.194977, 0.292466,0.084195, 0.210487,0.077179, 0.201335,0.582625
99,0.129812, 0.259625,0.216354, 0.378619,0.162265, 0.259625,0.108177, 0.259625,0.054088, 0.171810,0.658606
100,0.199717, 0.332862,0.141904, 0.283809,0.112341, 0.262129,0.074894, 0.224682,0.081703, 0.285959,0.778882
101,0.163920, 0.356274,0.108431, 0.327839,0.063947, 0.255787,0.072288, 0.289150,0.063947, 0.298418,1.054936
102,0.314491, 0.393114,0.157246, 0.242806,0.157246, 0.242806,0.107914, 0.166776,0.078623, 0.138980,0.368962
103,0.308556, 0.383035,0.168465, 0.263928,0.168465, 0.277967,0.084232, 0.173278,0.042116, 0.129958,0.456332
104,0.171234, 0.276609,0.231995, 0.347992,0.119864, 0.239728,0.115997, 0.256851,0.059932, 0.179796,0.601955
105,0.159029, 0.363495,0.123329, 0.369986,0.061664, 0.308321,0.061664, 0.276256,0.034532, 0.241724,1.119564
106,0.204019, 0.340031,0.204019, 0.306028,0.160742, 0.241113,0.068006, 0.204019,0.068006, 0.204019,0.590417
107,0.185335, 0.333603,0.201809, 0.369983,0.129734, 0.259469,0.067270, 0.213680,0.043245, 0.195873,0.745215
108,0.304709, 0.365651,0.166205, 0.249307,0.166205, 0.249307,0.083102, 0.166205,0.083102, 0.166205,0.393352
109,0.235448, 0.353171,0.200039, 0.275915,0.117724, 0.238629,0.117724, 0.247220,0.047090, 0.167041,0.563953
110,0.214098, 0.367025,0.171842, 0.294586,0.107049, 0.262366,0.116607, 0.254415,0.042403, 0.169610,0.696004
111,0.317706, 0.388307,0.158853, 0.225041,0.105902, 0.168781,0.105902, 0.211804,0.105902, 0.211804,0.411473
112,0.195739, 0.365379,0.112105, 0.304065,0.064903, 0.259611,0.074737, 0.298946,0.043269, 0.281246,1.018496
113,0.270286, 0.405429,0.210222, 0.315334,0.135143, 0.225238,0.067571, 0.157667,0.067571, 0.145539,0.498412
114,0.213413, 0.341461,0.147748, 0.295495,0.147748, 0.295495,0.106707, 0.225967,0.056492, 0.169475,0.655787
115,0.214070, 0.374622,0.178196, 0.296993,0.120117, 0.245694,0.071357, 0.225219,0.053517, 0.220215,0.725486
116,0.190325, 0.348929,0.131764, 0.296468,0.107058, 0.267645,0.085646, 0.267645,0.047581, 0.256939,0.875252
117,0.199869, 0.277596,0.199869, 0.299804,0.199869, 0.316460,0.099935, 0.203788,0.049967, 0.152841,0.500980
118,0.177189, 0.383909,0.177189, 0.315002,0.088594, 0.232560,0.088594, 0.232560,0.059063, 0.245338,0.818741
119,0.241705, 0.354500,0.177250, 0.279869,0.120852, 0.241705,0.080568, 0.221563,0.080568, 0.201421,0.598113
120,0.214263, 0.315093,0.148336, 0.311505,0.148336, 0.311505,0.114784, 0.229567,0.045913, 0.160697,0.656736
121,0.146587, 0.297755,0.178653, 0.297755,0.119102, 0.293175,0.119102, 0.297755,0.059551, 0.190563,0.754008
122,0.277488, 0.485605,0.115241, 0.259292,0.083687, 0.217316,0.069372, 0.240937,0.041843, 0.209217,0.824736
123,0.193548, 0.290323,0.193548, 0.258065,0.193548, 0.290323,0.096774, 0.193548,0.096774, 0.193548,0.451613
124,0.265180, 0.397770,0.135990, 0.274539,0.085542, 0.270883,0.057028, 0.220983,0.042771, 0.249314,0.826979
125,0.178226, 0.297044,0.178226, 0.335000,0.178226, 0.335000,0.095714, 0.202689,0.047857, 0.152017,0.643499
126,0.221838, 0.369731,0.146893, 0.293786,0.120779, 0.246389,0.073946, 0.244822,0.060389, 0.221428,0.752309
127,0.220328, 0.330493,0.283279, 0.401313,0.104366, 0.191338,0.070820, 0.156549,0.076268, 0.165246,0.489877
128,0.249480, 0.343035,0.249480, 0.374220,0.124740, 0.228690,0.083160, 0.174636,0.041580, 0.130977,0.503119
129,0.217963, 0.326945,0.129940, 0.273927,0.129940, 0.303193,0.086627, 0.228273,0.064970, 0.238223,0.741121
130,0.183985, 0.294375,0.218679, 0.382688,0.127563, 0.273349,0.068337, 0.205011,0.054670, 0.191344,0.693534
131,0.281470, 0.375294,0.156372, 0.244757,0.156372, 0.260620,0.085294, 0.187647,0.081586, 0.170588,0.477811
132,0.328389, 0.451535,0.124561, 0.228363,0.082097, 0.186842,0.112884, 0.233050,0.054732, 0.197547,0.594674
133,0.184777, 0.302362,0.230971, 0.346457,0.123185, 0.246369,0.092388, 0.230971,0.057743, 0.184777,0.621872
134,0.211134, 0.369484,0.182712, 0.304520,0.124826, 0.263917,0.065979, 0.211134,0.049930, 0.216365,0.730838
135,0.144247, 0.288495,0.228392, 0.342587,0.114196, 0.266457,0.114196, 0.261019,0.048082, 0.192330,0.701774
136,0.200586, 0.356598,0.112830, 0.257897,0.128948, 0.300879,0.046289, 0.225660,0.069434, 0.300879,0.883826
137,0.187418, 0.321288,0.122396, 0.305989,0.122396, 0.326388,0.122396, 0.270559,0.040799, 0.180372,0.809193
138,0.209790, 0.314685,0.209790, 0.349650,0.104895, 0.223776,0.104895, 0.262238,0.052448, 0.167832,0.636364
139,0.313362, 0.411288,0.156681, 0.287249,0.104454, 0.194588,0.078341, 0.166790,0.078341, 0.208908,0.537643
140,0.227887, 0.303850,0.227887, 0.299102,0.227887, 0.322840,0.075962, 0.138714,0.056972, 0.118898,0.366808
141,0.178510, 0.333218,0.140977, 0.281954,0.107806, 0.281954,0.107806, 0.244360,0.053903, 0.269514,0.821998
142,0.208336, 0.300929,0.156252, 0.273441,0.170456, 0.298299,0.108174, 0.234378,0.069445, 0.180290,0.574673
143,0.188548, 0.348088,0.105940, 0.317820,0.105940, 0.335196,0.042748, 0.256486,0.042748, 0.256486,1.028154
144,0.241395, 0.429146,0.157774, 0.298018,0.083818, 0.211497,0.071524, 0.230724,0.052591, 0.223514,0.785795
145,0.206186, 0.247423,0.206186, 0.257732,0.206186, 0.257732,0.206186, 0.257732,0.051546, 0.103093,0.247423
146,0.188665, 0.345887,0.130615, 0.348305,0.101071, 0.275923,0.065307, 0.261229,0.040428, 0.242570,0.947828
147,0.191667, 0.383334,0.118966, 0.297415,0.092411, 0.246429,0.095834, 0.269532,0.050735, 0.253677,0.900774
148,0.199940, 0.333233,0.199940, 0.324902,0.108301, 0.226019,0.099970, 0.252701,0.066647, 0.188349,0.650407
149,0.184087, 0.398855,0.142010, 0.284020,0.092044, 0.257087,0.092044, 0.258872,0.047337, 0.243645,0.884959
150,0.200077, 0.366808,0.184686, 0.311658,0.138515, 0.249327,0.066692, 0.207772,0.066692, 0.207772,0.686674
151,0.205150, 0.335700,0.142027, 0.293345,0.115397, 0.269259,0.076931, 0.230794,0.071013, 0.260383,0.778963
152,0.250000, 0.250000,0.250000, 0.250000,0.250000, 0.250000,0.125000, 0.125000,0.125000, 0.125000,0.000000
153,0.183597, 0.336595,0.210797, 0.304484,0.111598, 0.223196,0.135512, 0.271024,0.055799, 0.167397,0.605394
154,0.194936, 0.324893,0.214047, 0.341137,0.129957, 0.259914,0.107023, 0.214047,0.053512, 0.160535,0.601051
155,0.148936, 0.340426,0.085106, 0.340426,0.074468, 0.297872,0.074468, 0.297872,0.042553, 0.297872,1.148936
156,0.184615, 0.276923,0.184615, 0.307692,0.184615, 0.307692,0.061538, 0.184615,0.092308, 0.215385,0.584615
157,0.144310, 0.288619,0.173172, 0.375205,0.108232, 0.252542,0.072155, 0.252542,0.057724, 0.275500,0.888816
158,0.210487, 0.368352,0.137721, 0.294787,0.117522, 0.246796,0.068860, 0.246796,0.047009, 0.261670,0.836802
159,0.197766, 0.289413,0.190299, 0.329852,0.120799, 0.253732,0.120799, 0.273810,0.048319, 0.175212,0.644038
160,0.166861, 0.361533,0.166861, 0.329603,0.092701, 0.243340,0.083431, 0.243340,0.055620, 0.256710,0.869050
161,0.189201, 0.384314,0.136645, 0.298135,0.094600, 0.273290,0.063067, 0.213879,0.063067, 0.283801,0.906839
162,0.250391, 0.429242,0.155004, 0.265721,0.084548, 0.211369,0.116253, 0.276101,0.042274, 0.169095,0.703059
163,0.194401, 0.280801,0.209354, 0.348924,0.113400, 0.241921,0.104677, 0.264601,0.060480, 0.181441,0.635374
164,0.274520, 0.392271,0.139474, 0.278948,0.139474, 0.290571,0.092983, 0.209211,0.034869, 0.147678,0.637360
165,0.212757, 0.382963,0.112052, 0.258582,0.070033, 0.280130,0.070033, 0.280130,0.053189, 0.280130,0.963872
166,0.213555, 0.355925,0.187582, 0.300131,0.123387, 0.246775,0.071185, 0.213555,0.061694, 0.226210,0.685193
167,0.256426, 0.384639,0.137371, 0.274742,0.137371, 0.274742,0.087418, 0.192320,0.080133, 0.174836,0.602560
168,0.224784, 0.337176,0.192672, 0.276657,0.119885, 0.239769,0.112392, 0.256896,0.059942, 0.179827,0.580650
169,0.196088, 0.313741,0.196088, 0.375835,0.133385, 0.246250,0.065363, 0.220599,0.049022, 0.203630,0.720109
170,0.213722, 0.341955,0.144673, 0.289347,0.117547, 0.274277,0.094038, 0.235094,0.072337, 0.217010,0.715366
171,0.249480, 0.374220,0.249480, 0.343035,0.124740, 0.228690,0.083160, 0.174636,0.041580, 0.130977,0.503119
172,0.187622, 0.422150,0.117264, 0.293160,0.093811, 0.250163,0.093811, 0.260586,0.046906, 0.234528,0.921173
173,0.268110, 0.402165,0.150812, 0.268110,0.082261, 0.212911,0.082261, 0.204326,0.082261, 0.246783,0.668590
174,0.192886, 0.308618,0.236286, 0.341302,0.126019, 0.252038,0.072703, 0.218110,0.063010, 0.189029,0.618192
175,0.219378, 0.383912,0.168753, 0.270004,0.109689, 0.234004,0.109689, 0.274223,0.054845, 0.175503,0.675292
176,0.176757, 0.294595,0.191273, 0.327897,0.117838, 0.251388,0.117838, 0.274955,0.058919, 0.188541,0.674750
177,0.195145, 0.341503,0.138853, 0.277706,0.112818, 0.282045,0.112818, 0.282045,0.048786, 0.208280,0.783159
178,0.211268, 0.316901,0.211268, 0.338028,0.105634, 0.225352,0.105634, 0.264085,0.052817, 0.169014,0.626761
179,0.228392, 0.342587,0.114196, 0.261019,0.144247, 0.288495,0.114196, 0.266457,0.048082, 0.192330,0.701774
180,0.236686, 0.473373,0.157791, 0.315582,0.094675, 0.197239,0.078895, 0.189349,0.059172, 0.197239,0.745562
181,0.144673, 0.289347,0.213722, 0.341955,0.117547, 0.274277,0.094038, 0.235094,0.072337, 0.217010,0.715366
182,0.191814, 0.295099,0.216012, 0.360021,0.120007, 0.240014,0.072004, 0.225013,0.060003, 0.220013,0.680318
183,0.235193, 0.425587,0.209060, 0.339723,0.117596, 0.235193,0.067198, 0.168856,0.044799, 0.156795,0.652308
184,0.177592, 0.284147,0.177592, 0.310786,0.177592, 0.310786,0.130582, 0.208932,0.044398, 0.177592,0.584487
185,0.191126, 0.382253,0.163823, 0.286689,0.095563, 0.307167,0.057338, 0.229352,0.057338, 0.229352,0.869625
186,0.201328, 0.335547,0.146915, 0.244858,0.201328, 0.362390,0.100664, 0.215709,0.040266, 0.150996,0.618999
187,0.192494, 0.374963,0.106709, 0.320824,0.086116, 0.261792,0.071139, 0.284557,0.043058, 0.258348,1.000968
188,0.231712, 0.397220,0.122949, 0.286881,0.078240, 0.276635,0.078240, 0.260801,0.052160, 0.215161,0.873397
189,0.256959, 0.337259,0.256959, 0.364026,0.128480, 0.214133,0.085653, 0.157388,0.064240, 0.134904,0.415418
190,0.169202, 0.238873,0.206717, 0.327302,0.206717, 0.327302,0.103359, 0.210770,0.051679, 0.158078,0.524652
191,0.139934, 0.284865,0.221562, 0.354499,0.115597, 0.295416,0.077065, 0.231195,0.046645, 0.233223,0.798395
192,0.221008, 0.423598,0.137177, 0.304838,0.080366, 0.241099,0.055252, 0.241099,0.045726, 0.249835,0.920941
193,0.214047, 0.341137,0.194936, 0.324893,0.107023, 0.214047,0.129957, 0.259914,0.053512, 0.160535,0.601051
194,0.304720, 0.431686,0.161594, 0.273800,0.088877, 0.214529,0.059251, 0.207378,0.050787, 0.207378,0.669545
195,0.211096, 0.351827,0.105548, 0.243572,0.105548, 0.243572,0.105548, 0.316644,0.052774, 0.263870,0.838972
196,0.216031, 0.324047,0.183627, 0.306045,0.102015, 0.239513,0.079838, 0.239513,0.079838, 0.229533,0.677303
197,0.199881, 0.333135,0.099941, 0.256990,0.128495, 0.256990,0.099941, 0.224866,0.099941, 0.299822,0.743605
198,0.207482, 0.363094,0.133666, 0.286428,0.113326, 0.283315,0.066833, 0.226652,0.051871, 0.267333,0.853643
199,0.213669, 0.356115,0.134228, 0.277608,0.113802, 0.284505,0.067114, 0.227604,0.056901, 0.268456,0.828573
200,0.227743, 0.388915,0.129638, 0.277796,0.113871, 0.315453,0.075914, 0.227743,0.045549, 0.197377,0.814569
201,0.168339, 0.374086,0.168339, 0.337509,0.084169, 0.244091,0.090404, 0.264432,0.036162, 0.232468,0.905174
202,0.186917, 0.373833,0.098956, 0.296868,0.087013, 0.279267,0.058009, 0.275541,0.046729, 0.296868,1.044753
203,0.303423, 0.413759,0.145346, 0.248300,0.171773, 0.240482,0.088570, 0.181683,0.059047, 0.147617,0.463681
204,0.312331, 0.507537,0.118470, 0.246813,0.078083, 0.200412,0.078083, 0.214727,0.039041, 0.204502,0.747985
205,0.171374, 0.285623,0.210922, 0.351536,0.114249, 0.238433,0.105461, 0.266582,0.057125, 0.198694,0.681739
206,0.241140, 0.339788,0.194604, 0.308123,0.126050, 0.252922,0.084034, 0.210084,0.048651, 0.194604,0.611042
207,0.236519, 0.336105,0.191967, 0.303012,0.136776, 0.236519,0.091184, 0.227960,0.047992, 0.191967,0.591126
208,0.193269, 0.322114,0.193269, 0.289903,0.193269, 0.279166,0.096634, 0.200702,0.064423, 0.167252,0.518274
209,0.158362, 0.290330,0.193553, 0.322589,0.096777, 0.248854,0.100499, 0.254039,0.066999, 0.267997,0.767619
210,0.174110, 0.326456,0.118340, 0.261165,0.172131, 0.301230,0.118340, 0.295851,0.043033, 0.189344,0.748091
211,0.187165, 0.302344,0.232917, 0.360466,0.116458, 0.232917,0.077639, 0.218359,0.058229, 0.213507,0.655184
212,0.230665, 0.393105,0.158830, 0.281924,0.115333, 0.281924,0.076888, 0.230665,0.038444, 0.192221,0.759679
213,0.144262, 0.288525,0.234426, 0.340984,0.117213, 0.234426,0.117213, 0.234426,0.072131, 0.216393,0.629508
214,0.206045, 0.360579,0.135582, 0.262416,0.154534, 0.339975,0.073588, 0.231801,0.044153, 0.191328,0.772198
215,0.321285, 0.389436,0.173421, 0.254350,0.173421, 0.274583,0.086710, 0.164097,0.043355, 0.119343,0.403617
216,0.163455, 0.301763,0.213077, 0.369333,0.121361, 0.254762,0.071026, 0.215753,0.062029, 0.227440,0.738104
217,0.221373, 0.419443,0.160204, 0.320408,0.096122, 0.272347,0.060076, 0.195248,0.045057, 0.209721,0.834335
218,0.176386, 0.352773,0.209103, 0.334565,0.111522, 0.236652,0.070555, 0.244257,0.052916, 0.211272,0.759036
219,0.211726, 0.338762,0.130293, 0.304017,0.130293, 0.282302,0.065147, 0.211726,0.065147, 0.260586,0.794788
220,0.145329, 0.332180,0.083045, 0.332180,0.072664, 0.314879,0.072664, 0.314879,0.041522, 0.290657,1.169550
