ó^Ç¶ÇΩèdóvìx,0.250000,0.350000,0.200000,0.300000,0.150000,0.250000,0.100000,0.200000,0.050000,0.150000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
43,0.355987, 0.385616,0.192808, 0.262350,0.131175, 0.187993,0.131175, 0.185993,0.046498, 0.120404,0.284714
44,0.232925, 0.289840,0.289840, 0.329277,0.164638, 0.235306,0.098243, 0.151910,0.037977, 0.170044,0.352753
45,0.265824, 0.305824,0.197326, 0.265824,0.152912, 0.209826,0.132912, 0.181484,0.090742, 0.197326,0.320568
46,0.302409, 0.356085,0.178043, 0.248688,0.124344, 0.302409,0.105296, 0.160852,0.055426, 0.166449,0.468965
47,0.300845, 0.355606,0.177803, 0.243482,0.109433, 0.226986,0.094049, 0.300845,0.042064, 0.148887,0.551613
48,0.260162, 0.280307,0.260162, 0.280995,0.244658, 0.260162,0.086721, 0.126677,0.070077, 0.130081,0.156443
49,0.304029, 0.339744,0.281807, 0.315140,0.152015, 0.182967,0.080769, 0.153211,0.038303, 0.152015,0.286154
50,0.353557, 0.383557,0.186779, 0.210464,0.186779, 0.219132,0.105232, 0.186779,0.046695, 0.121027,0.241917
51,0.242424, 0.279461,0.242424, 0.279461,0.196970, 0.242424,0.121212, 0.156768,0.041886, 0.196970,0.310168
52,0.302811, 0.336145,0.282811, 0.302811,0.151406, 0.188942,0.087328, 0.146534,0.059806, 0.141406,0.231675
53,0.365921, 0.393193,0.182960, 0.213254,0.182960, 0.204778,0.106627, 0.182960,0.051195, 0.116151,0.220674
54,0.227451, 0.257516,0.227451, 0.257081,0.227451, 0.260784,0.128758, 0.227451,0.060566, 0.125490,0.256645
55,0.278369, 0.317175,0.228845, 0.278369,0.155557, 0.228845,0.114423, 0.233290,0.044490, 0.120636,0.356631
56,0.285714, 0.300000,0.285714, 0.300000,0.142857, 0.161905,0.142857, 0.157143,0.080952, 0.142857,0.123810
57,0.403110, 0.428444,0.201555, 0.217111,0.155866, 0.201555,0.107444, 0.155866,0.043422, 0.085625,0.177203
58,0.302282, 0.337680,0.209974, 0.302282,0.151141, 0.198009,0.112560, 0.209974,0.052931, 0.123169,0.342226
59,0.254133, 0.291170,0.225561, 0.273180,0.145585, 0.242228,0.117975, 0.254133,0.046059, 0.149975,0.421373
60,0.220598, 0.260598,0.220598, 0.251709,0.191752, 0.228932,0.125855, 0.228006,0.080199, 0.191752,0.321994
61,0.304586, 0.359415,0.179708, 0.255348,0.127674, 0.304586,0.106169, 0.157602,0.039401, 0.165512,0.484927
62,0.304874, 0.326303,0.281345, 0.308796,0.140672, 0.181008,0.108768, 0.155672,0.051891, 0.140672,0.224902
63,0.259663, 0.286052,0.245378, 0.276806,0.190348, 0.259663,0.129832, 0.190348,0.057210, 0.104698,0.235137
64,0.294171, 0.327505,0.305282, 0.338616,0.142115, 0.168329,0.056110, 0.147086,0.073543, 0.147243,0.257557
65,0.272900, 0.312900,0.156450, 0.217489,0.174632, 0.272900,0.101602, 0.201905,0.087316, 0.201905,0.414199
66,0.359456, 0.387484,0.193742, 0.217984,0.193742, 0.222833,0.096871, 0.179728,0.043597, 0.104563,0.225185
67,0.349208, 0.395154,0.197577, 0.227402,0.153017, 0.214244,0.075801, 0.177729,0.056850, 0.153017,0.335093
68,0.230701, 0.284547,0.259198, 0.299932,0.149966, 0.243745,0.082029, 0.259198,0.057675, 0.133009,0.440862
69,0.317481, 0.341137,0.244174, 0.317481,0.170569, 0.244174,0.105827, 0.139627,0.037520, 0.082011,0.248860
70,0.223408, 0.251979,0.251979, 0.281609,0.211444, 0.251979,0.125990, 0.211444,0.066699, 0.123469,0.240961
71,0.288563, 0.326299,0.233586, 0.288563,0.163149, 0.233586,0.098574, 0.148041,0.049347, 0.170292,0.333562
72,0.284759, 0.311426,0.142380, 0.253726,0.253726, 0.284759,0.142380, 0.171713,0.059619, 0.095514,0.234275
73,0.278421, 0.313509,0.205263, 0.278421,0.141754, 0.205263,0.156754, 0.221930,0.046404, 0.152281,0.342807
74,0.201789, 0.273732,0.273732, 0.303361,0.142157, 0.201789,0.151681, 0.210122,0.084096, 0.157542,0.293092
75,0.246206, 0.277952,0.246206, 0.290650,0.208939, 0.246206,0.089476, 0.208939,0.046325, 0.139103,0.325698
76,0.295221, 0.341443,0.170722, 0.278348,0.131482, 0.211944,0.091305, 0.295221,0.055670, 0.128644,0.511201
77,0.311592, 0.329592,0.311592, 0.329592,0.144853, 0.155796,0.103864, 0.144853,0.062318, 0.105947,0.131561
78,0.272015, 0.309515,0.241795, 0.272015,0.136007, 0.241795,0.136007, 0.173507,0.068004, 0.149341,0.292344
79,0.265300, 0.299868,0.201611, 0.274823,0.149934, 0.240780,0.117265, 0.168547,0.080260, 0.201611,0.371260
80,0.326788, 0.364121,0.182061, 0.228222,0.182061, 0.223727,0.091030, 0.172485,0.047444, 0.182061,0.341232
81,0.308174, 0.343995,0.175263, 0.308174,0.171998, 0.212625,0.103016, 0.199072,0.049142, 0.128540,0.384815
82,0.273138, 0.282768,0.260621, 0.273138,0.273138, 0.284694,0.091046, 0.130311,0.056554, 0.074591,0.091004
83,0.277707, 0.310360,0.214811, 0.277707,0.155180, 0.223506,0.093948, 0.214811,0.089866, 0.142105,0.336977
84,0.320516, 0.345131,0.301802, 0.320516,0.160258, 0.183829,0.086915, 0.150901,0.036766, 0.093366,0.187487
85,0.287030, 0.320476,0.246425, 0.287030,0.160238, 0.246425,0.115016, 0.166466,0.046789, 0.124106,0.289006
86,0.241592, 0.281592,0.252599, 0.299370,0.149685, 0.254925,0.093864, 0.252599,0.046932, 0.126842,0.430656
87,0.240000, 0.266667,0.200000, 0.240000,0.240000, 0.273333,0.066667, 0.200000,0.120000, 0.153333,0.266667
88,0.271885, 0.307328,0.240313, 0.271885,0.135942, 0.188664,0.153664, 0.240313,0.047166, 0.142839,0.302058
89,0.235162, 0.286829,0.286829, 0.320076,0.160038, 0.235162,0.117581, 0.168414,0.061515, 0.128392,0.277748
90,0.364931, 0.396931,0.178487, 0.202465,0.192465, 0.220701,0.102115, 0.178487,0.040493, 0.122926,0.243018
91,0.272148, 0.301777,0.150889, 0.221247,0.106457, 0.217650,0.207650, 0.272148,0.098123, 0.151911,0.329467
92,0.305831, 0.328331,0.305831, 0.327518,0.152916, 0.170916,0.106506, 0.152916,0.042729, 0.106506,0.172373
93,0.333333, 0.360000,0.166667, 0.193333,0.166667, 0.211111,0.166667, 0.193333,0.042222, 0.166667,0.248889
94,0.240000, 0.273333,0.240000, 0.273333,0.200000, 0.240000,0.120000, 0.153333,0.060000, 0.200000,0.280000
95,0.279561, 0.309918,0.248144, 0.279561,0.139780, 0.184524,0.154959, 0.248144,0.046131, 0.109279,0.262850
96,0.292249, 0.333807,0.166904, 0.252718,0.126359, 0.292249,0.121597, 0.179458,0.073062, 0.161597,0.439658
97,0.263978, 0.311036,0.229020, 0.271821,0.135910, 0.263978,0.131989, 0.231686,0.055148, 0.105434,0.367910
98,0.269756, 0.300526,0.150263, 0.233566,0.233566, 0.269756,0.116783, 0.168211,0.089919, 0.167654,0.279427
99,0.238936, 0.272270,0.248460, 0.291423,0.211537, 0.248460,0.090757, 0.211537,0.049692, 0.136929,0.321236
100,0.260928, 0.300314,0.211168, 0.260928,0.150157, 0.230027,0.097636, 0.211168,0.110847, 0.166828,0.338529
101,0.266394, 0.344859,0.172430, 0.241942,0.120971, 0.266394,0.114953, 0.226513,0.075504, 0.170039,0.499495
102,0.357475, 0.374618,0.176654, 0.196385,0.176654, 0.196385,0.124873, 0.176654,0.089369, 0.130933,0.149950
103,0.369034, 0.396612,0.198306, 0.220181,0.198306, 0.223306,0.099153, 0.184517,0.036176, 0.074409,0.198050
104,0.230092, 0.280378,0.280378, 0.311839,0.155920, 0.230092,0.140189, 0.190402,0.056571, 0.124137,0.273699
105,0.347650, 0.384984,0.192492, 0.231381,0.161723, 0.196659,0.096246, 0.184734,0.042409, 0.161723,0.318960
106,0.249611, 0.280380,0.249611, 0.272688,0.211385, 0.249611,0.090896, 0.211385,0.070462, 0.113973,0.256072
107,0.241380, 0.276380,0.251380, 0.292121,0.203244, 0.253761,0.092127, 0.203244,0.048213, 0.138150,0.327313
108,0.345169, 0.375101,0.165698, 0.191550,0.187550, 0.224217,0.093775, 0.176221,0.075020, 0.165698,0.265574
109,0.291898, 0.330120,0.259206, 0.291898,0.145949, 0.259206,0.097299, 0.169205,0.050427, 0.104793,0.310442
110,0.270748, 0.303535,0.239670, 0.270748,0.135374, 0.183017,0.151767, 0.239670,0.061006, 0.144465,0.282870
111,0.373935, 0.397465,0.198732, 0.247997,0.117748, 0.186968,0.074087, 0.137145,0.117748, 0.148174,0.235497
112,0.284383, 0.345989,0.172994, 0.247886,0.123943, 0.284383,0.115330, 0.227973,0.056993, 0.140127,0.492715
113,0.305934, 0.339267,0.279267, 0.305934,0.152967, 0.175189,0.087595, 0.160659,0.053553, 0.139634,0.241368
114,0.234837, 0.281503,0.195621, 0.234837,0.209837, 0.251503,0.117418, 0.220948,0.057876, 0.195621,0.368824
115,0.284375, 0.322170,0.252001, 0.284375,0.161085, 0.252001,0.090030, 0.178228,0.056875, 0.118859,0.311267
116,0.258730, 0.297249,0.225397, 0.268730,0.148624, 0.240397,0.112698, 0.240397,0.045079, 0.162698,0.418942
117,0.233700, 0.264827,0.233700, 0.260623,0.233700, 0.262930,0.132414, 0.233700,0.049048, 0.095360,0.234880
118,0.235948, 0.291503,0.235948, 0.272985,0.136492, 0.248448,0.117974, 0.248448,0.058987, 0.153268,0.429303
119,0.308884, 0.328884,0.225835, 0.308884,0.164442, 0.225835,0.097406, 0.130739,0.082221, 0.126871,0.242425
120,0.263898, 0.292150,0.202360, 0.270492,0.202360, 0.270492,0.146075, 0.202360,0.041736, 0.108077,0.287141
121,0.276597, 0.311906,0.255544, 0.287123,0.155953, 0.255544,0.127772, 0.173081,0.046099, 0.110381,0.276070
122,0.373254, 0.424131,0.184180, 0.220937,0.110468, 0.199530,0.099765, 0.203535,0.035021, 0.149178,0.394623
123,0.222308, 0.275641,0.222308, 0.262308,0.197308, 0.238974,0.087436, 0.222308,0.074103, 0.197308,0.393077
124,0.376991, 0.411685,0.205842, 0.251998,0.125999, 0.200909,0.067051, 0.164896,0.050400, 0.144229,0.347433
125,0.225256, 0.258105,0.225256, 0.260811,0.225256, 0.260811,0.129053, 0.225256,0.051621, 0.138576,0.287119
126,0.280529, 0.330529,0.247196, 0.280529,0.140264, 0.247196,0.093510, 0.173308,0.048494, 0.158446,0.380015
127,0.290142, 0.315697,0.312364, 0.340936,0.141716, 0.162634,0.081317, 0.148148,0.065330, 0.141716,0.218262
128,0.301538, 0.326538,0.301538, 0.326538,0.150769, 0.180769,0.085385, 0.122564,0.053590, 0.150769,0.214359
129,0.300188, 0.339279,0.175825, 0.300188,0.169640, 0.219928,0.113093, 0.196444,0.060660, 0.124755,0.361188
130,0.246366, 0.277444,0.277444, 0.313807,0.156904, 0.246366,0.124436, 0.175951,0.047756, 0.133527,0.294190
131,0.360474, 0.378656,0.180237, 0.206719,0.180237, 0.198419,0.103360, 0.180237,0.090119, 0.121542,0.171146
132,0.371202, 0.399580,0.196412, 0.220654,0.110327, 0.188934,0.133193, 0.212541,0.052133, 0.115023,0.273465
133,0.245293, 0.280301,0.280301, 0.308079,0.154040, 0.245293,0.122647, 0.173484,0.055050, 0.135511,0.285338
134,0.284069, 0.318355,0.251291, 0.284069,0.159177, 0.251291,0.097547, 0.178225,0.051154, 0.124820,0.313521
135,0.194226, 0.282983,0.282983, 0.319405,0.159703, 0.206726,0.159703, 0.217084,0.054271, 0.122915,0.298228
136,0.291883, 0.326366,0.163183, 0.220801,0.190498, 0.291883,0.073600, 0.193946,0.096764, 0.151076,0.368144
137,0.282305, 0.319110,0.159555, 0.207174,0.159555, 0.207174,0.159555, 0.282305,0.053185, 0.170081,0.371690
138,0.258108, 0.291982,0.258108, 0.295608,0.145991, 0.258108,0.129054, 0.169054,0.054122, 0.139865,0.309234
139,0.351515, 0.378182,0.189091, 0.207273,0.189091, 0.207273,0.094545, 0.175758,0.094545, 0.112727,0.162424
140,0.245701, 0.281503,0.245701, 0.281256,0.201225, 0.245701,0.089308, 0.152081,0.056301, 0.201225,0.323531
141,0.258830, 0.296498,0.231965, 0.264800,0.132400, 0.261497,0.148249, 0.234631,0.051766, 0.119363,0.353579
142,0.246771, 0.275826,0.205296, 0.246771,0.219582, 0.266125,0.137913, 0.219582,0.067722, 0.114413,0.245433
143,0.242772, 0.282278,0.226106, 0.276106,0.141139, 0.259439,0.089257, 0.242772,0.080924, 0.159207,0.439603
144,0.356519, 0.400964,0.200482, 0.233815,0.116908, 0.189012,0.094506, 0.213385,0.053346, 0.141062,0.356477
145,0.233007, 0.263072,0.216340, 0.245507,0.131536, 0.233007,0.233007, 0.266340,0.058252, 0.119935,0.255719
146,0.259161, 0.298667,0.228391, 0.282238,0.149333, 0.246249,0.104392, 0.259161,0.036982, 0.135426,0.443480
147,0.285483, 0.341366,0.203768, 0.285483,0.136492, 0.190658,0.076579, 0.206435,0.068273, 0.205463,0.458810
148,0.255471, 0.286240,0.247852, 0.280471,0.143120, 0.247852,0.123926, 0.161069,0.093490, 0.160511,0.272284
149,0.250663, 0.306219,0.221670, 0.268845,0.134422, 0.261474,0.125332, 0.236670,0.050537, 0.144169,0.434752
150,0.248460, 0.291423,0.238936, 0.272270,0.211537, 0.248460,0.090757, 0.211537,0.049692, 0.136929,0.321236
151,0.268315, 0.310092,0.207639, 0.268315,0.155046, 0.215972,0.103364, 0.207639,0.103820, 0.159798,0.323633
152,0.246772, 0.258893,0.258893, 0.271393,0.258893, 0.275560,0.086298, 0.123386,0.090464, 0.129447,0.117358
153,0.229903, 0.266266,0.248084, 0.276277,0.138138, 0.229903,0.203236, 0.252529,0.046046, 0.109618,0.269185
154,0.245378, 0.276806,0.259663, 0.286052,0.190348, 0.259663,0.129832, 0.190348,0.057210, 0.104698,0.235137
155,0.242809, 0.308197,0.154099, 0.285619,0.142809, 0.246143,0.142809, 0.246143,0.061639, 0.169732,0.511668
156,0.222222, 0.266667,0.222222, 0.251852,0.222222, 0.251852,0.088889, 0.222222,0.111111, 0.140741,0.266667
157,0.211871, 0.263386,0.263386, 0.310053,0.147345, 0.211871,0.105935, 0.220204,0.082240, 0.183709,0.378445
158,0.292552, 0.326146,0.215889, 0.292552,0.163073, 0.225413,0.112706, 0.217691,0.050451, 0.103528,0.330657
159,0.251343, 0.282749,0.282749, 0.312705,0.156353, 0.251343,0.141375, 0.188734,0.040393, 0.092256,0.255575
160,0.229122, 0.279122,0.243408, 0.280445,0.125037, 0.243408,0.140223, 0.239122,0.059781, 0.160331,0.404858
161,0.260016, 0.303766,0.206120, 0.278198,0.139099, 0.269540,0.101255, 0.206120,0.086672, 0.149214,0.413675
162,0.356418, 0.404632,0.202316, 0.234081,0.117040, 0.191112,0.095556, 0.221671,0.039013, 0.138161,0.379313
163,0.230092, 0.280378,0.280378, 0.311839,0.155920, 0.230092,0.140189, 0.190402,0.056571, 0.124137,0.273699
164,0.335546, 0.375845,0.173756, 0.209867,0.173756, 0.211533,0.125282, 0.190226,0.036418, 0.167773,0.310488
165,0.288562, 0.324926,0.162463, 0.273747,0.136874, 0.288562,0.136874, 0.188725,0.072141, 0.127127,0.406175
166,0.291527, 0.324860,0.243768, 0.291527,0.154097, 0.243768,0.092047, 0.172558,0.064972, 0.120876,0.307178
167,0.339121, 0.364934,0.182467, 0.215800,0.182467, 0.215800,0.102345, 0.169560,0.102345, 0.125161,0.182512
168,0.287346, 0.312346,0.244492, 0.287346,0.156173, 0.244492,0.143673, 0.184745,0.053962, 0.085424,0.228706
169,0.259361, 0.292695,0.259361, 0.299361,0.180745, 0.259361,0.086454, 0.123377,0.058539, 0.180745,0.311079
170,0.281993, 0.317599,0.183800, 0.281993,0.158800, 0.196300,0.142133, 0.200466,0.079400, 0.157517,0.307751
171,0.291429, 0.320000,0.291429, 0.312857,0.145714, 0.177024,0.104286, 0.155714,0.055833, 0.145714,0.222619
172,0.236118, 0.288118,0.211118, 0.251118,0.193840, 0.236118,0.118059, 0.224451,0.047224, 0.193840,0.387286
173,0.352916, 0.388813,0.194407, 0.225271,0.112635, 0.215195,0.102759, 0.189361,0.071732, 0.146912,0.331104
174,0.254805, 0.281472,0.281472, 0.314719,0.157360, 0.254805,0.113117, 0.157879,0.060444, 0.123928,0.265605
175,0.273697, 0.313697,0.242983, 0.273697,0.136848, 0.242983,0.136848, 0.176848,0.054739, 0.147659,0.309768
176,0.249091, 0.289091,0.269091, 0.302929,0.151465, 0.249091,0.124545, 0.172045,0.049015, 0.143636,0.313586
177,0.277602, 0.325750,0.212690, 0.282364,0.161023, 0.241857,0.069401, 0.217135,0.047061, 0.165117,0.464446
178,0.258108, 0.291982,0.258108, 0.291441,0.145991, 0.258108,0.129054, 0.169054,0.058288, 0.139865,0.300901
179,0.261826, 0.295159,0.147580, 0.257708,0.203857, 0.261826,0.128854, 0.212190,0.085903, 0.145096,0.343960
180,0.346061, 0.379394,0.188030, 0.221364,0.164905, 0.194697,0.094015, 0.179091,0.067538, 0.164905,0.278902
181,0.199089, 0.285348,0.285348, 0.318682,0.159341, 0.227661,0.106227, 0.199089,0.072712, 0.146502,0.354564
182,0.227535, 0.299189,0.299189, 0.332992,0.166496, 0.227535,0.099730, 0.188718,0.055499, 0.103118,0.303103
183,0.302491, 0.338205,0.280269, 0.310824,0.151245, 0.186007,0.085385, 0.147827,0.046502, 0.151245,0.268217
184,0.240562, 0.270192,0.213940, 0.240562,0.240562, 0.276118,0.120281, 0.213940,0.054038, 0.129805,0.261233
185,0.286452, 0.330897,0.219116, 0.286452,0.143226, 0.208305,0.087486, 0.219116,0.082724, 0.136225,0.361991
186,0.242067, 0.275400,0.214966, 0.242067,0.242067, 0.280162,0.121033, 0.214966,0.039343, 0.127930,0.281049
187,0.243602, 0.279317,0.279317, 0.309872,0.154936, 0.243602,0.087550, 0.159948,0.079974, 0.161881,0.309241
188,0.347121, 0.387121,0.193561, 0.232449,0.113447, 0.191742,0.086780, 0.197803,0.063914, 0.186061,0.390354
189,0.309561, 0.324561,0.309561, 0.324561,0.144041, 0.154781,0.103187, 0.144041,0.077390, 0.108315,0.112519
190,0.221176, 0.247843,0.247843, 0.271373,0.247843, 0.271373,0.123922, 0.221176,0.061961, 0.085490,0.194510
191,0.198555, 0.288345,0.288345, 0.325889,0.162945, 0.229032,0.108630, 0.202903,0.057258, 0.138099,0.368535
192,0.289417, 0.339417,0.235742, 0.289417,0.135618, 0.181072,0.072354, 0.235742,0.058936, 0.162284,0.415866
193,0.253725, 0.278725,0.253725, 0.278725,0.126863, 0.202059,0.202059, 0.253725,0.063431, 0.086961,0.200392
194,0.392844, 0.418334,0.209167, 0.244665,0.122333, 0.196422,0.080838, 0.144741,0.065474, 0.125181,0.258687
195,0.293379, 0.336638,0.168319, 0.286690,0.138997, 0.293379,0.095563, 0.195992,0.057338, 0.133705,0.492807
196,0.283279, 0.311186,0.234111, 0.283279,0.155593, 0.234111,0.100360, 0.149309,0.077796, 0.170977,0.297722
197,0.246032, 0.275661,0.137831, 0.246032,0.217460, 0.246032,0.123016, 0.217460,0.123016, 0.167460,0.305291
198,0.282835, 0.321641,0.219438, 0.282835,0.160821, 0.236829,0.091932, 0.219438,0.047139, 0.137091,0.395669
199,0.294060, 0.334801,0.214289, 0.294060,0.167400, 0.236028,0.052039, 0.214289,0.067082, 0.125953,0.410260
200,0.306358, 0.337127,0.204360, 0.306358,0.153179, 0.199333,0.112376, 0.204360,0.056188, 0.120362,0.335079
201,0.213575, 0.283575,0.205883, 0.256652,0.128326, 0.272305,0.136153, 0.251670,0.039082, 0.212779,0.553963
202,0.302224, 0.346668,0.173334, 0.288964,0.144482, 0.302224,0.095120, 0.148149,0.059789, 0.139048,0.450104
203,0.367311, 0.394277,0.170322, 0.207139,0.197139, 0.220847,0.110424, 0.183655,0.054202, 0.094685,0.201206
204,0.392409, 0.439682,0.182411, 0.213676,0.106838, 0.204204,0.102102, 0.194411,0.039241, 0.125025,0.353997
205,0.244396, 0.280507,0.269396, 0.305507,0.152754, 0.244396,0.101836, 0.183188,0.061099, 0.156920,0.341039
206,0.296449, 0.328211,0.247880, 0.296449,0.164105, 0.247880,0.108138, 0.145660,0.048553, 0.116673,0.269748
207,0.304266, 0.326109,0.237444, 0.304266,0.163054, 0.237444,0.108703, 0.146222,0.063111, 0.109381,0.246844
208,0.227451, 0.260784,0.227451, 0.257081,0.227451, 0.257516,0.128758, 0.227451,0.060566, 0.125490,0.256645
209,0.197813, 0.267195,0.267195, 0.298567,0.133597, 0.267195,0.149284, 0.210313,0.074642, 0.134201,0.354940
210,0.256667, 0.290556,0.145278, 0.256667,0.256667, 0.294167,0.128333, 0.165833,0.064167, 0.141667,0.297778
211,0.252042, 0.295918,0.295918, 0.324903,0.162452, 0.252042,0.073979, 0.167054,0.058344, 0.117347,0.314530
212,0.290696, 0.329545,0.230396, 0.290696,0.145348, 0.190612,0.109848, 0.230396,0.047653, 0.134811,0.352118
213,0.203041, 0.273535,0.273535, 0.306082,0.153041, 0.211375,0.153041, 0.209291,0.069764, 0.147294,0.295155
214,0.250954, 0.286509,0.213309, 0.250954,0.250954, 0.290514,0.091059, 0.213309,0.038390, 0.114047,0.310668
215,0.366579, 0.397840,0.198920, 0.220348,0.198920, 0.223920,0.099460, 0.135096,0.036725, 0.122193,0.198793
216,0.249950, 0.282060,0.263879, 0.300242,0.150121, 0.249950,0.094020, 0.176208,0.079408, 0.154162,0.325244
217,0.347021, 0.390158,0.195079, 0.231746,0.167515, 0.206190,0.070582, 0.178511,0.045683, 0.167515,0.348240
218,0.284534, 0.324534,0.252160, 0.284534,0.150600, 0.252160,0.094845, 0.176055,0.056907, 0.123673,0.321910
219,0.304337, 0.348337,0.174169, 0.236191,0.143374, 0.304337,0.095289, 0.177220,0.049843, 0.166903,0.465978
220,0.242809, 0.308197,0.154099, 0.285619,0.142809, 0.248365,0.142809, 0.248365,0.057195, 0.169732,0.520557
