ó^Ç¶ÇΩèdóvìx,0.230000,0.370000,0.190000,0.310000,0.150000,0.250000,0.110000,0.190000,0.070000,0.130000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
43,0.326809, 0.380887,0.174187, 0.305887,0.143329, 0.163650,0.139635, 0.199737,0.066579, 0.099299,0.298921
44,0.222376, 0.254271,0.254271, 0.350494,0.147934, 0.227953,0.094160, 0.213429,0.070988, 0.164122,0.420539
45,0.255971, 0.315278,0.182991, 0.322781,0.152057, 0.182991,0.152057, 0.182991,0.091495, 0.161390,0.330860
46,0.257318, 0.419574,0.209787, 0.295490,0.114873, 0.261764,0.107037, 0.139109,0.067266, 0.127783,0.487437
47,0.196356, 0.470982,0.194382, 0.276458,0.132891, 0.255477,0.096116, 0.196356,0.064885, 0.116099,0.630741
48,0.259126, 0.339101,0.230475, 0.285377,0.211247, 0.264827,0.091789, 0.109566,0.084044, 0.124447,0.246637
49,0.286691, 0.309770,0.252074, 0.286691,0.138213, 0.188866,0.091174, 0.215603,0.071868, 0.159051,0.319961
50,0.306045, 0.376575,0.174058, 0.253459,0.177442, 0.181349,0.118713, 0.233311,0.076794, 0.102253,0.293896
51,0.221340, 0.264695,0.264695, 0.295345,0.221340, 0.264695,0.132348, 0.147672,0.071257, 0.116613,0.178041
52,0.313515, 0.327841,0.229266, 0.325101,0.151382, 0.212790,0.105001, 0.115051,0.105001, 0.115051,0.191670
53,0.311531, 0.375495,0.187748, 0.231124,0.167676, 0.236569,0.105764, 0.176632,0.078856, 0.128605,0.296850
54,0.221918, 0.287015,0.218766, 0.254307,0.203859, 0.229593,0.143508, 0.239836,0.084769, 0.116431,0.254362
55,0.278019, 0.341828,0.193531, 0.278019,0.150779, 0.271313,0.133194, 0.209429,0.063347, 0.080540,0.362259
56,0.295049, 0.310618,0.265500, 0.295049,0.142615, 0.182777,0.132750, 0.147524,0.090459, 0.137659,0.147254
57,0.379328, 0.397006,0.192760, 0.265074,0.146170, 0.200600,0.129796, 0.146170,0.066217, 0.076880,0.171460
58,0.288559, 0.389421,0.180560, 0.304560,0.138372, 0.200618,0.129807, 0.202132,0.066873, 0.099097,0.391657
59,0.214203, 0.375079,0.232749, 0.278060,0.158844, 0.232749,0.102320, 0.229623,0.063330, 0.113041,0.457107
60,0.207715, 0.272529,0.218305, 0.290174,0.141281, 0.246331,0.145087, 0.239565,0.090843, 0.148171,0.393539
61,0.216750, 0.473322,0.192975, 0.274673,0.113994, 0.216750,0.130662, 0.186668,0.054517, 0.139687,0.582204
62,0.284570, 0.368182,0.265086, 0.284991,0.132332, 0.142706,0.116111, 0.181655,0.090406, 0.133961,0.222989
63,0.233523, 0.334792,0.213790, 0.247622,0.186328, 0.241441,0.157983, 0.213790,0.076459, 0.094273,0.263835
64,0.276985, 0.304574,0.304574, 0.327350,0.121183, 0.199923,0.088743, 0.170411,0.077102, 0.129155,0.262827
65,0.223874, 0.359684,0.164040, 0.278223,0.144962, 0.240037,0.127136, 0.208036,0.095291, 0.158717,0.489395
66,0.264616, 0.447522,0.203983, 0.267781,0.176101, 0.226074,0.103574, 0.132308,0.055877, 0.122164,0.391698
67,0.306086, 0.385708,0.171220, 0.298588,0.137418, 0.185170,0.123740, 0.153043,0.094509, 0.144519,0.334056
68,0.273286, 0.281894,0.187417, 0.351751,0.172894, 0.279563,0.080718, 0.187417,0.090654, 0.094405,0.390062
69,0.303366, 0.365789,0.239151, 0.320274,0.174789, 0.249588,0.101427, 0.116160,0.058080, 0.071376,0.246375
70,0.186830, 0.302776,0.245717, 0.310913,0.182294, 0.277337,0.141135, 0.182294,0.075937, 0.094767,0.336173
71,0.239064, 0.370799,0.244894, 0.271635,0.173840, 0.244894,0.108269, 0.149403,0.072905, 0.124295,0.322054
72,0.297132, 0.332065,0.157190, 0.209251,0.209251, 0.314573,0.146745, 0.167853,0.077600, 0.088340,0.224163
73,0.289593, 0.338738,0.171148, 0.324371,0.118926, 0.206679,0.169369, 0.192648,0.069602, 0.118926,0.362724
74,0.184839, 0.295418,0.247116, 0.326154,0.137052, 0.196301,0.163077, 0.215843,0.089901, 0.144300,0.356031
75,0.258623, 0.418532,0.196041, 0.218751,0.167232, 0.258623,0.095591, 0.185761,0.083008, 0.117838,0.399010
76,0.210580, 0.401194,0.200423, 0.342154,0.142546, 0.219244,0.103290, 0.220738,0.076786, 0.083043,0.532747
77,0.323967, 0.325537,0.323967, 0.325537,0.130578, 0.171849,0.094448, 0.130578,0.076465, 0.097073,0.101148
78,0.266772, 0.298401,0.203328, 0.347739,0.133260, 0.203328,0.133386, 0.149200,0.108006, 0.156580,0.310495
79,0.256919, 0.401231,0.186404, 0.239276,0.186404, 0.239276,0.112980, 0.132264,0.112980, 0.132264,0.288624
80,0.277356, 0.363788,0.181894, 0.282538,0.138065, 0.236946,0.114166, 0.170999,0.081560, 0.152687,0.413917
81,0.241055, 0.426314,0.181996, 0.241055,0.181565, 0.238278,0.109814, 0.207383,0.064716, 0.107824,0.441707
82,0.260570, 0.325745,0.246275, 0.260570,0.246275, 0.260570,0.105138, 0.143865,0.065458, 0.085536,0.152571
83,0.226224, 0.348043,0.190557, 0.274185,0.160963, 0.273382,0.130388, 0.198123,0.080785, 0.117350,0.422167
84,0.278126, 0.325460,0.278126, 0.325460,0.159551, 0.247313,0.092216, 0.140045,0.058836, 0.094868,0.266290
85,0.259463, 0.406375,0.212837, 0.259463,0.201585, 0.241395,0.106419, 0.129731,0.065234, 0.117499,0.308924
86,0.216238, 0.416009,0.201725, 0.312975,0.146217, 0.218946,0.131839, 0.201725,0.076386, 0.077940,0.455190
87,0.235349, 0.311655,0.172118, 0.268234,0.246839, 0.246839,0.100009, 0.172118,0.123419, 0.123419,0.244530
88,0.236424, 0.253247,0.208849, 0.336681,0.162950, 0.250797,0.120554, 0.216353,0.083599, 0.130546,0.375248
89,0.204232, 0.278468,0.269490, 0.367444,0.177797, 0.242419,0.117301, 0.159940,0.077391, 0.105519,0.307579
90,0.341224, 0.379216,0.155728, 0.272982,0.184215, 0.219247,0.099041, 0.155728,0.066249, 0.126372,0.307089
91,0.258402, 0.361543,0.180772, 0.250185,0.111211, 0.177120,0.168993, 0.266192,0.107556, 0.118024,0.346131
92,0.297660, 0.312270,0.309702, 0.314729,0.144328, 0.195080,0.099882, 0.150280,0.065027, 0.111042,0.166803
93,0.274325, 0.371108,0.185554, 0.221190,0.185554, 0.221190,0.137038, 0.185679,0.068772, 0.149591,0.297516
94,0.200007, 0.231177,0.231177, 0.311051,0.156953, 0.292404,0.128867, 0.206939,0.084472, 0.156953,0.397048
95,0.264074, 0.333075,0.200899, 0.324354,0.151176, 0.195794,0.162699, 0.203565,0.065265, 0.099100,0.311775
96,0.242267, 0.390369,0.185284, 0.306959,0.153479, 0.300969,0.103668, 0.129165,0.084171, 0.103668,0.462260
97,0.253902, 0.283682,0.193402, 0.341391,0.165382, 0.291168,0.127034, 0.193620,0.070921, 0.079499,0.378719
98,0.262748, 0.344449,0.170741, 0.252495,0.233800, 0.289788,0.107163, 0.134443,0.094537, 0.109837,0.262023
99,0.175498, 0.309561,0.245494, 0.302373,0.175501, 0.309574,0.145831, 0.175501,0.072917, 0.087749,0.369517
100,0.246338, 0.377676,0.156402, 0.280472,0.185856, 0.242196,0.110266, 0.156402,0.118762, 0.125629,0.364750
101,0.216988, 0.417361,0.176611, 0.257021,0.128511, 0.251748,0.132417, 0.208540,0.099001, 0.111803,0.492945
102,0.371729, 0.374589,0.174489, 0.191519,0.174489, 0.191519,0.122519, 0.174489,0.094812, 0.129843,0.123920
103,0.301403, 0.423873,0.198683, 0.254775,0.191887, 0.235637,0.111877, 0.150702,0.062279, 0.068884,0.267740
104,0.199673, 0.297348,0.281372, 0.327970,0.163856, 0.209195,0.140583, 0.183466,0.091733, 0.104805,0.245568
105,0.220873, 0.413537,0.183063, 0.294824,0.121479, 0.252406,0.101812, 0.225629,0.063472, 0.122906,0.618602
106,0.247935, 0.265468,0.238123, 0.333723,0.192036, 0.262923,0.106364, 0.192036,0.078749, 0.082645,0.273588
107,0.204708, 0.336510,0.239712, 0.304440,0.176086, 0.239712,0.106844, 0.220592,0.063208, 0.108188,0.418884
108,0.294050, 0.434154,0.191947, 0.219989,0.191947, 0.219989,0.092795, 0.149161,0.089157, 0.116811,0.280208
109,0.303804, 0.339058,0.209752, 0.332888,0.150730, 0.209752,0.142936, 0.163972,0.060557, 0.086550,0.264441
110,0.224578, 0.343841,0.198035, 0.298470,0.131741, 0.230529,0.162093, 0.209225,0.074794, 0.126693,0.417517
111,0.318402, 0.427011,0.204673, 0.272509,0.116369, 0.159201,0.116627, 0.134291,0.116627, 0.134291,0.254604
112,0.224889, 0.432559,0.183042, 0.266380,0.133190, 0.260915,0.137239, 0.216133,0.068404, 0.077249,0.506472
113,0.279371, 0.344101,0.199719, 0.352289,0.165958, 0.199719,0.099860, 0.176145,0.082979, 0.099860,0.344227
114,0.239539, 0.326609,0.208534, 0.284327,0.181541, 0.247522,0.137579, 0.187589,0.079019, 0.107741,0.307576
115,0.280467, 0.301761,0.250840, 0.337462,0.148220, 0.250840,0.097564, 0.157568,0.077715, 0.097564,0.290388
116,0.203904, 0.363863,0.182852, 0.301122,0.171599, 0.286270,0.126948, 0.192394,0.065773, 0.105275,0.497848
117,0.228635, 0.300773,0.226087, 0.252786,0.216118, 0.234661,0.150387, 0.248168,0.062468, 0.079918,0.232612
118,0.250710, 0.268481,0.182191, 0.331797,0.165898, 0.303963,0.105083, 0.183881,0.087827, 0.120169,0.416581
119,0.294706, 0.350419,0.218096, 0.301361,0.175209, 0.240425,0.096744, 0.104569,0.104569, 0.113902,0.221352
120,0.228259, 0.374237,0.197980, 0.228259,0.197980, 0.228259,0.161107, 0.206172,0.063979, 0.113765,0.301387
121,0.200676, 0.361347,0.236200, 0.314468,0.156837, 0.244547,0.152235, 0.162164,0.071188, 0.100338,0.365728
122,0.344760, 0.368129,0.181637, 0.298417,0.116157, 0.204561,0.102280, 0.191803,0.068219, 0.124037,0.373892
123,0.217854, 0.220875,0.217351, 0.298039,0.217854, 0.220875,0.149019, 0.238769,0.108172, 0.111193,0.179499
124,0.286081, 0.394782,0.197391, 0.387686,0.140211, 0.161438,0.092208, 0.154405,0.076722, 0.109077,0.414776
125,0.230720, 0.339777,0.196511, 0.230720,0.201458, 0.265162,0.127087, 0.205442,0.076035, 0.127087,0.336378
126,0.281333, 0.341180,0.193276, 0.345024,0.170304, 0.193276,0.112253, 0.181563,0.085152, 0.096638,0.315364
127,0.251795, 0.331220,0.299429, 0.369188,0.123848, 0.188962,0.089921, 0.127513,0.086851, 0.131274,0.296314
128,0.252507, 0.352722,0.240056, 0.308579,0.142221, 0.209517,0.117574, 0.176011,0.066378, 0.134436,0.362529
129,0.262308, 0.436960,0.164799, 0.262308,0.169259, 0.189327,0.135619, 0.200127,0.079612, 0.099681,0.376805
130,0.199718, 0.352282,0.279373, 0.344102,0.165960, 0.199718,0.099861, 0.176148,0.082978, 0.099861,0.344220
131,0.323093, 0.372702,0.186203, 0.239780,0.161428, 0.208596,0.114453, 0.169319,0.104298, 0.120127,0.221048
132,0.320703, 0.435782,0.177306, 0.263559,0.127800, 0.204741,0.135043, 0.186963,0.065323, 0.082779,0.347648
133,0.212553, 0.274117,0.267794, 0.341174,0.166884, 0.259975,0.120414, 0.161368,0.079695, 0.116027,0.305320
134,0.310206, 0.378474,0.206168, 0.331583,0.147696, 0.208386,0.091950, 0.156238,0.069419, 0.099879,0.349122
135,0.190566, 0.238665,0.238665, 0.378277,0.170883, 0.197646,0.176831, 0.227344,0.075018, 0.106107,0.296077
136,0.234472, 0.342347,0.160600, 0.319721,0.167037, 0.265384,0.101314, 0.167037,0.117620, 0.124470,0.437916
137,0.217072, 0.365760,0.170663, 0.249390,0.180220, 0.193980,0.161355, 0.222987,0.076532, 0.162042,0.388318
138,0.236759, 0.325483,0.252602, 0.296722,0.162741, 0.293881,0.110378, 0.126301,0.067873, 0.127260,0.339294
139,0.305246, 0.477594,0.185663, 0.215795,0.144132, 0.231757,0.086460, 0.152623,0.085299, 0.115430,0.386398
140,0.247773, 0.315103,0.241954, 0.281262,0.225467, 0.253928,0.093754, 0.128772,0.078776, 0.133212,0.224553
141,0.231208, 0.315251,0.215352, 0.336495,0.161850, 0.231208,0.140663, 0.224953,0.068368, 0.074653,0.365118
142,0.231871, 0.309881,0.190374, 0.240757,0.207321, 0.259832,0.153617, 0.224002,0.084774, 0.097572,0.264088
143,0.200323, 0.411481,0.167159, 0.299968,0.196131, 0.245185,0.090580, 0.217901,0.073596, 0.097677,0.544423
144,0.272332, 0.397114,0.175466, 0.276860,0.125912, 0.246984,0.117220, 0.227856,0.066980, 0.093276,0.484181
145,0.221333, 0.278186,0.204987, 0.225263,0.225263, 0.239622,0.204987, 0.225263,0.068834, 0.106263,0.149192
146,0.198532, 0.386861,0.250028, 0.276058,0.182241, 0.257780,0.086935, 0.201263,0.055850, 0.104452,0.452828
147,0.241161, 0.323287,0.207175, 0.286298,0.128762, 0.264411,0.121641, 0.207175,0.080152, 0.139937,0.442218
148,0.260449, 0.304522,0.231901, 0.309957,0.138695, 0.244560,0.114844, 0.130224,0.103319, 0.161529,0.301585
149,0.264385, 0.281892,0.189444, 0.307500,0.153750, 0.280294,0.136455, 0.216514,0.068892, 0.100873,0.374145
150,0.253501, 0.263749,0.198903, 0.342227,0.189835, 0.268550,0.110942, 0.192174,0.080669, 0.099451,0.332302
151,0.231963, 0.405553,0.198620, 0.231963,0.163773, 0.204858,0.125725, 0.222255,0.099310, 0.115981,0.361218
152,0.250000, 0.250000,0.250000, 0.250000,0.250000, 0.250000,0.125000, 0.125000,0.125000, 0.125000,0.000000
153,0.217766, 0.237369,0.235957, 0.328589,0.164294, 0.235292,0.166468, 0.257893,0.073138, 0.083234,0.284754
154,0.242139, 0.282238,0.241960, 0.315768,0.171834, 0.255889,0.141008, 0.180029,0.078942, 0.090193,0.248234
155,0.179764, 0.426268,0.184680, 0.304533,0.148356, 0.181719,0.148356, 0.181719,0.092340, 0.152266,0.493009
156,0.227917, 0.332194,0.198808, 0.238391,0.198808, 0.238391,0.107477, 0.208687,0.119196, 0.130132,0.295590
157,0.200458, 0.271235,0.271165, 0.294305,0.138849, 0.252901,0.126451, 0.208906,0.089493, 0.146237,0.347169
158,0.282343, 0.363809,0.186550, 0.288753,0.155429, 0.260617,0.121791, 0.192651,0.064644, 0.083414,0.378488
159,0.230213, 0.337141,0.242130, 0.345237,0.156960, 0.235208,0.146736, 0.161203,0.064462, 0.080710,0.318999
160,0.236424, 0.253247,0.208849, 0.336681,0.120554, 0.216353,0.162950, 0.250797,0.083599, 0.130546,0.375248
161,0.243318, 0.338953,0.196183, 0.298188,0.137436, 0.266175,0.112984, 0.229712,0.078959, 0.098091,0.462239
162,0.321797, 0.356514,0.172502, 0.321469,0.149329, 0.161203,0.125960, 0.194205,0.070756, 0.126264,0.319313
163,0.203424, 0.286904,0.276721, 0.328217,0.164108, 0.239608,0.143452, 0.176744,0.077474, 0.103347,0.269641
164,0.287952, 0.395357,0.170164, 0.259445,0.177568, 0.213495,0.114843, 0.177568,0.059633, 0.143976,0.379681
165,0.256311, 0.378606,0.169977, 0.321854,0.148753, 0.275241,0.117767, 0.152364,0.076182, 0.102946,0.462021
166,0.295358, 0.380339,0.213940, 0.303237,0.144511, 0.219230,0.100086, 0.153461,0.084307, 0.105531,0.323596
167,0.278108, 0.377991,0.159311, 0.217522,0.182893, 0.249975,0.120961, 0.164623,0.105256, 0.143361,0.306942
168,0.297132, 0.332065,0.209251, 0.314573,0.157190, 0.209251,0.146745, 0.167853,0.077600, 0.088340,0.224163
169,0.237224, 0.382109,0.222095, 0.257144,0.167708, 0.262780,0.107799, 0.111802,0.083631, 0.167708,0.363087
170,0.246860, 0.375570,0.191128, 0.246860,0.166374, 0.210522,0.126035, 0.205483,0.102834, 0.128335,0.333539
171,0.240058, 0.308577,0.252508, 0.352720,0.142220, 0.209517,0.117573, 0.176010,0.066379, 0.134437,0.362524
172,0.256682, 0.294109,0.181753, 0.308389,0.132433, 0.305394,0.139857, 0.181753,0.067197, 0.132433,0.444156
173,0.273479, 0.416768,0.203472, 0.281673,0.140837, 0.225229,0.103355, 0.137172,0.103762, 0.114254,0.350191
174,0.239389, 0.277276,0.261488, 0.374886,0.176902, 0.239389,0.104319, 0.135176,0.085614, 0.105562,0.264577
175,0.290768, 0.334953,0.200943, 0.361832,0.124924, 0.200943,0.123152, 0.148361,0.068029, 0.146095,0.384367
176,0.238974, 0.284997,0.214180, 0.353420,0.150962, 0.255282,0.142225, 0.177234,0.075636, 0.107090,0.356046
177,0.248131, 0.314704,0.183436, 0.328934,0.157352, 0.215867,0.134556, 0.196165,0.075893, 0.144962,0.401264
178,0.253350, 0.308690,0.253358, 0.308701,0.154345, 0.269876,0.105199, 0.134372,0.074161, 0.137949,0.319174
179,0.238666, 0.378270,0.176829, 0.227346,0.190567, 0.238666,0.170885, 0.197644,0.075023, 0.106103,0.296058
180,0.330523, 0.386640,0.193320, 0.219891,0.135741, 0.235919,0.097673, 0.185113,0.079439, 0.135741,0.326608
181,0.191126, 0.246860,0.246860, 0.375573,0.166376, 0.210519,0.126034, 0.205482,0.102835, 0.128335,0.333538
182,0.224334, 0.337774,0.295213, 0.316156,0.158078, 0.231794,0.112591, 0.174766,0.073065, 0.076229,0.273438
183,0.266367, 0.330203,0.234607, 0.319528,0.138584, 0.268196,0.100877, 0.117303,0.086538, 0.137796,0.346053
184,0.208849, 0.311511,0.215933, 0.215933,0.215933, 0.215933,0.154310, 0.233310,0.073976, 0.154310,0.261995
185,0.303031, 0.371547,0.169935, 0.324260,0.150322, 0.212325,0.093544, 0.169935,0.091040, 0.114062,0.384256
186,0.258704, 0.329598,0.168331, 0.291692,0.218631, 0.259443,0.115159, 0.168331,0.063400, 0.126710,0.351549
187,0.226187, 0.388402,0.184721, 0.308924,0.151141, 0.273029,0.107355, 0.149073,0.074536, 0.136632,0.512120
188,0.242225, 0.402562,0.184803, 0.304088,0.141826, 0.264846,0.112323, 0.124016,0.088282, 0.135030,0.461082
189,0.274320, 0.328108,0.292595, 0.303661,0.140674, 0.179606,0.108242, 0.147951,0.087683, 0.137160,0.192972
190,0.189640, 0.295980,0.245725, 0.273051,0.245725, 0.273051,0.132837, 0.189640,0.070601, 0.083747,0.230941
191,0.177402, 0.246732,0.246732, 0.420181,0.165950, 0.227833,0.124691, 0.212845,0.067999, 0.109636,0.434454
192,0.297674, 0.336793,0.210759, 0.297674,0.116250, 0.214662,0.093302, 0.242722,0.070558, 0.119606,0.422913
193,0.241960, 0.315767,0.242139, 0.282238,0.141007, 0.180029,0.171835, 0.255889,0.078942, 0.090193,0.248234
194,0.291872, 0.423172,0.202690, 0.336846,0.161158, 0.214706,0.091171, 0.099736,0.071569, 0.107082,0.363082
195,0.232362, 0.406974,0.200034, 0.342757,0.131956, 0.232362,0.147732, 0.154638,0.072139, 0.079046,0.431553
196,0.269121, 0.387563,0.219335, 0.269121,0.138878, 0.233922,0.105106, 0.117583,0.117167, 0.142204,0.300787
197,0.264178, 0.317921,0.158960, 0.280400,0.158968, 0.280392,0.132091, 0.158968,0.111182, 0.136939,0.349241
198,0.270627, 0.373559,0.184930, 0.297176,0.177489, 0.235670,0.110497, 0.184930,0.072303, 0.092819,0.368308
199,0.288343, 0.390460,0.166384, 0.295157,0.194200, 0.215222,0.093413, 0.167030,0.087866, 0.101925,0.339588
200,0.296202, 0.414392,0.180184, 0.302330,0.147673, 0.158878,0.138131, 0.192354,0.078254, 0.091603,0.319111
201,0.207455, 0.297136,0.191240, 0.309191,0.152899, 0.312206,0.135945, 0.231604,0.056696, 0.105630,0.511532
202,0.249312, 0.348354,0.172891, 0.363950,0.171147, 0.272879,0.103854, 0.143321,0.071660, 0.102631,0.462270
203,0.346572, 0.390799,0.160558, 0.192822,0.179956, 0.265241,0.131213, 0.178125,0.074436, 0.080279,0.214532
204,0.294233, 0.437740,0.155299, 0.309798,0.142846, 0.254420,0.109199, 0.168339,0.054568, 0.073558,0.487711
205,0.222001, 0.267141,0.267115, 0.304239,0.151086, 0.271873,0.133557, 0.152119,0.088461, 0.142408,0.275561
206,0.262015, 0.380341,0.240395, 0.265844,0.188234, 0.254717,0.113776, 0.134073,0.064082, 0.096525,0.262999
207,0.273238, 0.397013,0.234914, 0.273238,0.164587, 0.245152,0.114321, 0.133862,0.065699, 0.097977,0.294483
208,0.203858, 0.229592,0.218769, 0.254305,0.221917, 0.287013,0.143507, 0.239842,0.084768, 0.116430,0.254363
209,0.197261, 0.306742,0.225307, 0.316525,0.146229, 0.234126,0.158262, 0.218391,0.093984, 0.103172,0.357913
210,0.215553, 0.349246,0.148718, 0.283557,0.238629, 0.275942,0.137971, 0.177802,0.062612, 0.109970,0.393035
211,0.234661, 0.314192,0.281361, 0.334672,0.167336, 0.272408,0.100003, 0.146778,0.070368, 0.078220,0.292541
212,0.273892, 0.378237,0.194436, 0.293089,0.137852, 0.207345,0.124677, 0.212168,0.069115, 0.109190,0.400056
213,0.206810, 0.230100,0.228255, 0.358016,0.166345, 0.212837,0.166345, 0.212837,0.102483, 0.115972,0.259524
214,0.253794, 0.362432,0.164536, 0.318777,0.212403, 0.253794,0.095173, 0.164536,0.061582, 0.112973,0.425024
215,0.319782, 0.403074,0.197875, 0.277234,0.194073, 0.206777,0.103388, 0.108874,0.069309, 0.119614,0.231146
216,0.214186, 0.332445,0.243569, 0.316728,0.149924, 0.224683,0.107723, 0.196311,0.087289, 0.127143,0.394620
217,0.251451, 0.456375,0.182005, 0.333007,0.124771, 0.230679,0.089156, 0.125726,0.079279, 0.127553,0.546678
218,0.247105, 0.303690,0.236827, 0.372081,0.133867, 0.241203,0.112542, 0.143175,0.085957, 0.123553,0.367403
219,0.250426, 0.438358,0.189447, 0.224865,0.173623, 0.250426,0.098543, 0.195804,0.076862, 0.101646,0.422199
220,0.181192, 0.418148,0.196750, 0.327980,0.144315, 0.181192,0.144315, 0.181192,0.075906, 0.149011,0.515044
