ó^Ç¶ÇΩèdóvìx,0.320000,0.380000,0.210000,0.350000,0.150000,0.290000,0.120000,0.180000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],ãÊä‘ïùÇÃëçòa
73,0.267552, 0.345340,0.275830, 0.390765,0.190906, 0.278902,0.111599, 0.139107,0.308227
74,0.328192, 0.397581,0.318693, 0.333465,0.156710, 0.169369,0.127016, 0.168975,0.138779
75,0.284866, 0.401425,0.193683, 0.291594,0.189674, 0.295611,0.137844, 0.205302,0.387865
76,0.288755, 0.440310,0.199856, 0.362227,0.166342, 0.303187,0.119661, 0.119661,0.450771
77,0.326473, 0.333521,0.326473, 0.333521,0.165920, 0.233243,0.113811, 0.167037,0.134646
78,0.353602, 0.365520,0.204428, 0.365274,0.172048, 0.224868,0.109077, 0.205184,0.321691
79,0.273015, 0.401690,0.197291, 0.328936,0.270870, 0.276041,0.109645, 0.142511,0.298356
80,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
81,0.354610, 0.359209,0.244787, 0.372138,0.154231, 0.244787,0.107063, 0.163174,0.278618
82,0.326473, 0.333521,0.326473, 0.333521,0.165920, 0.233243,0.113811, 0.167037,0.134646
83,0.331266, 0.345356,0.238801, 0.337047,0.165633, 0.172678,0.166054, 0.243166,0.196493
84,0.299359, 0.458245,0.186315, 0.299359,0.148067, 0.214964,0.187821, 0.205870,0.356876
85,0.353602, 0.365520,0.204428, 0.365274,0.172048, 0.224868,0.109077, 0.205184,0.321691
86,0.372534, 0.463650,0.209574, 0.289807,0.221757, 0.223431,0.095068, 0.124178,0.202133
87,0.320279, 0.396531,0.263460, 0.339623,0.196664, 0.263460,0.109635, 0.110347,0.219923
88,0.331266, 0.345356,0.238801, 0.337047,0.166054, 0.243166,0.165633, 0.172678,0.196493
89,0.284866, 0.401425,0.189674, 0.295611,0.193683, 0.291594,0.137844, 0.205302,0.387865
90,0.281934, 0.342098,0.274304, 0.286431,0.274304, 0.286431,0.109294, 0.145204,0.120328
91,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
92,0.379381, 0.391999,0.186591, 0.296692,0.143797, 0.264647,0.132324, 0.204569,0.315814
93,0.315160, 0.427407,0.225807, 0.339254,0.162400, 0.164507,0.139659, 0.225807,0.313952
94,0.354788, 0.358090,0.283481, 0.367981,0.167662, 0.219485,0.106773, 0.141740,0.174592
95,0.315773, 0.415936,0.239771, 0.315773,0.206184, 0.258933,0.119702, 0.127928,0.237141
96,0.328192, 0.397581,0.318693, 0.333465,0.156710, 0.169369,0.127016, 0.168975,0.138779
97,0.267552, 0.345340,0.275830, 0.390765,0.190906, 0.278902,0.111599, 0.139107,0.308227
98,0.331266, 0.345356,0.238801, 0.337047,0.166054, 0.243166,0.165633, 0.172678,0.196493
99,0.288657, 0.404424,0.198479, 0.208714,0.198618, 0.293914,0.198479, 0.208714,0.231535
100,0.284866, 0.401425,0.193683, 0.291594,0.189674, 0.295611,0.137844, 0.205302,0.387865
101,0.288755, 0.440310,0.199856, 0.362227,0.166342, 0.303187,0.119661, 0.119661,0.450771
102,0.326473, 0.333521,0.326473, 0.333521,0.165920, 0.233243,0.113811, 0.167037,0.134646
103,0.374917, 0.474807,0.230956, 0.309178,0.135114, 0.187459,0.135173, 0.152396,0.247678
104,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
105,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
106,0.275826, 0.390747,0.267564, 0.345345,0.190899, 0.278912,0.111592, 0.139115,0.308238
107,0.310663, 0.412782,0.225950, 0.393636,0.131038, 0.232480,0.127973, 0.165479,0.408752
108,0.238795, 0.337047,0.331265, 0.345362,0.166055, 0.243163,0.165633, 0.172681,0.196505
109,0.354788, 0.358090,0.283481, 0.367981,0.167662, 0.219485,0.106773, 0.141740,0.174592
110,0.328192, 0.397581,0.318693, 0.333465,0.156710, 0.169369,0.127016, 0.168975,0.138779
111,0.380933, 0.455384,0.225966, 0.315450,0.154791, 0.226476,0.107185, 0.133814,0.262250
112,0.389212, 0.401199,0.198341, 0.279699,0.194606, 0.200599,0.136484, 0.199861,0.162716
113,0.395505, 0.451669,0.220483, 0.233606,0.220483, 0.233606,0.107364, 0.137284,0.112329
114,0.261594, 0.418378,0.202946, 0.371735,0.185868, 0.288145,0.133917, 0.137416,0.431351
115,0.348086, 0.353743,0.348086, 0.353743,0.174595, 0.203522,0.100306, 0.117919,0.057852
116,0.281934, 0.342098,0.274304, 0.286431,0.274304, 0.286431,0.109294, 0.145204,0.120328
117,0.320884, 0.414571,0.160991, 0.238957,0.235568, 0.328189,0.131616, 0.169224,0.301881
118,0.261594, 0.418378,0.202946, 0.371735,0.185868, 0.288145,0.133917, 0.137416,0.431351
119,0.315773, 0.415936,0.239771, 0.315773,0.206184, 0.258933,0.119702, 0.127928,0.237141
120,0.239769, 0.315773,0.315773, 0.415941,0.206184, 0.258932,0.119700, 0.127928,0.237147
121,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
122,0.266720, 0.423926,0.178721, 0.316634,0.151944, 0.266720,0.195118, 0.200216,0.414993
123,0.320884, 0.414571,0.235568, 0.328189,0.160991, 0.238957,0.131616, 0.169224,0.301881
124,0.315773, 0.415936,0.239771, 0.315773,0.206184, 0.258933,0.119702, 0.127928,0.237141
125,0.331266, 0.345356,0.238801, 0.337047,0.166054, 0.243166,0.165633, 0.172678,0.196493
126,0.331850, 0.458556,0.219082, 0.245290,0.219082, 0.245290,0.103279, 0.177569,0.253412
127,0.327082, 0.453966,0.218753, 0.333536,0.155431, 0.235093,0.108302, 0.167838,0.380865
128,0.351252, 0.479724,0.236013, 0.349173,0.165300, 0.204601,0.095125, 0.118813,0.304622
129,0.238795, 0.337047,0.331265, 0.345362,0.166055, 0.243163,0.165633, 0.172681,0.196505
130,0.299359, 0.458245,0.186315, 0.299359,0.187821, 0.205870,0.148067, 0.214964,0.356876
131,0.400000, 0.400000,0.200000, 0.200000,0.200000, 0.200000,0.200000, 0.200000,0.000000
132,0.318699, 0.469444,0.257347, 0.331756,0.152455, 0.257347,0.105470, 0.107484,0.332060
133,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000000
134,0.326473, 0.333521,0.326473, 0.333521,0.165920, 0.233243,0.113811, 0.167037,0.134646
135,0.238795, 0.337047,0.331265, 0.345362,0.166055, 0.243163,0.165633, 0.172681,0.196505
136,0.244292, 0.406470,0.232216, 0.338736,0.153961, 0.252781,0.124777, 0.246767,0.489508
137,0.417362, 0.484973,0.237747, 0.284138,0.138449, 0.199412,0.097590, 0.140329,0.217703
138,0.315773, 0.415936,0.206184, 0.258933,0.239771, 0.315773,0.119702, 0.127928,0.237141
139,0.326473, 0.333521,0.326473, 0.333521,0.165920, 0.233243,0.113811, 0.167037,0.134646
140,0.352758, 0.355249,0.352758, 0.355249,0.144337, 0.177006,0.117478, 0.145165,0.065337
141,0.328192, 0.397581,0.318693, 0.333465,0.156710, 0.169369,0.127016, 0.168975,0.138779
142,0.320884, 0.414571,0.235568, 0.328189,0.160991, 0.238957,0.131616, 0.169224,0.301881
143,0.424406, 0.427163,0.206637, 0.255830,0.169981, 0.219121,0.126881, 0.169981,0.144190
144,0.313866, 0.344009,0.246901, 0.386106,0.158902, 0.246901,0.124793, 0.178523,0.311078
145,0.238795, 0.337047,0.331265, 0.345362,0.166055, 0.243163,0.165633, 0.172681,0.196505
146,0.389212, 0.401199,0.198341, 0.279699,0.194606, 0.200599,0.136484, 0.199861,0.162716
147,0.299359, 0.458245,0.186315, 0.299359,0.187821, 0.205870,0.148067, 0.214964,0.356876
148,0.263458, 0.339623,0.320279, 0.396534,0.196666, 0.263458,0.109635, 0.110347,0.219923
149,0.355930, 0.481792,0.235710, 0.354730,0.134378, 0.180700,0.105441, 0.151319,0.337083
150,0.246892, 0.386109,0.313861, 0.344021,0.158903, 0.246892,0.124791, 0.178532,0.311106
151,0.373027, 0.402997,0.196715, 0.336868,0.186513, 0.201499,0.103592, 0.198789,0.280305
152,0.277261, 0.284695,0.226582, 0.368528,0.184264, 0.306594,0.124953, 0.227123,0.373881
153,0.328192, 0.397581,0.318693, 0.333465,0.156710, 0.169369,0.127016, 0.168975,0.138779
154,0.382895, 0.473220,0.190526, 0.275038,0.133786, 0.194337,0.152868, 0.197329,0.279849
155,0.298335, 0.319387,0.298335, 0.319387,0.175962, 0.305435,0.097895, 0.185263,0.258947
156,0.284866, 0.401425,0.193683, 0.291594,0.189674, 0.295611,0.137844, 0.205302,0.387865
157,0.331850, 0.458556,0.219082, 0.245290,0.219082, 0.245290,0.103279, 0.177569,0.253412
158,0.320884, 0.414571,0.235568, 0.328189,0.160991, 0.238957,0.131616, 0.169224,0.301881
159,0.395505, 0.451669,0.220483, 0.233606,0.220483, 0.233606,0.107364, 0.137284,0.112329
160,0.329765, 0.460642,0.224760, 0.331375,0.157299, 0.169430,0.157299, 0.169430,0.261754
161,0.238795, 0.337047,0.331265, 0.345362,0.166055, 0.243163,0.165633, 0.172681,0.196505
162,0.374917, 0.474807,0.230956, 0.309178,0.135114, 0.187459,0.135173, 0.152396,0.247678
163,0.325831, 0.334345,0.222691, 0.353960,0.149227, 0.264385,0.126871, 0.222691,0.350761
164,0.284866, 0.401425,0.189674, 0.295611,0.193683, 0.291594,0.137844, 0.205302,0.387865
165,0.320279, 0.396531,0.263460, 0.339623,0.196664, 0.263460,0.109635, 0.110347,0.219923
166,0.299359, 0.458245,0.186315, 0.299359,0.187821, 0.205870,0.148067, 0.214964,0.356876
167,0.313866, 0.344009,0.246901, 0.386106,0.158902, 0.246901,0.124793, 0.178523,0.311078
168,0.295046, 0.448474,0.213438, 0.253597,0.184516, 0.298202,0.107270, 0.199457,0.399461
169,0.348086, 0.353743,0.348086, 0.353743,0.174595, 0.203522,0.100306, 0.117919,0.057852
170,0.285417, 0.293310,0.285417, 0.293310,0.204824, 0.287710,0.141456, 0.208557,0.165772
171,0.327082, 0.453966,0.218753, 0.333536,0.155431, 0.235093,0.108302, 0.167838,0.380865
172,0.453750, 0.463920,0.194014, 0.257921,0.127855, 0.159419,0.149106, 0.194014,0.150549
173,0.246892, 0.386109,0.313861, 0.344021,0.158903, 0.246892,0.124791, 0.178532,0.311106
174,0.415731, 0.415731,0.177506, 0.297008,0.138673, 0.256054,0.118210, 0.181087,0.299761
175,0.353602, 0.365520,0.204428, 0.365274,0.172048, 0.224868,0.109077, 0.205184,0.321691
176,0.285417, 0.293310,0.204824, 0.287710,0.285417, 0.293310,0.141456, 0.208557,0.165772
177,0.246892, 0.386109,0.313861, 0.344021,0.158903, 0.246892,0.124791, 0.178532,0.311106
178,0.268671, 0.467733,0.228168, 0.373902,0.128236, 0.272214,0.110410, 0.150667,0.529030
179,0.349671, 0.428425,0.279455, 0.354618,0.137769, 0.207039,0.096684, 0.146339,0.272843
180,0.331266, 0.345356,0.238801, 0.337047,0.166054, 0.243166,0.165633, 0.172678,0.196493
181,0.325831, 0.334345,0.222691, 0.353960,0.149227, 0.264385,0.126871, 0.222691,0.350761
182,0.327082, 0.453966,0.218753, 0.333536,0.155431, 0.235093,0.108302, 0.167838,0.380865
183,0.270883, 0.367361,0.279168, 0.282792,0.194083, 0.291593,0.120038, 0.194083,0.271656
184,0.374917, 0.474807,0.230956, 0.309178,0.135114, 0.187459,0.135173, 0.152396,0.247678
185,0.400000, 0.400000,0.200000, 0.200000,0.200000, 0.200000,0.200000, 0.200000,0.000000
186,0.424406, 0.427163,0.206637, 0.255830,0.169981, 0.219121,0.126881, 0.169981,0.144190
187,0.267552, 0.345340,0.275830, 0.390765,0.190906, 0.278902,0.111599, 0.139107,0.308227
188,0.354788, 0.358090,0.283481, 0.367981,0.167662, 0.219485,0.106773, 0.141740,0.174592
189,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
190,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
191,0.284866, 0.401425,0.193683, 0.291594,0.189674, 0.295611,0.137844, 0.205302,0.387865
192,0.395505, 0.451669,0.220483, 0.233606,0.220483, 0.233606,0.107364, 0.137284,0.112329
193,0.274303, 0.286432,0.281932, 0.342100,0.274303, 0.286432,0.109295, 0.145205,0.120336
194,0.424406, 0.427163,0.206637, 0.255830,0.169981, 0.219121,0.126881, 0.169981,0.144190
195,0.281934, 0.342098,0.274304, 0.286431,0.274304, 0.286431,0.109294, 0.145204,0.120328
196,0.279168, 0.282789,0.270880, 0.367356,0.194091, 0.291586,0.120038, 0.194091,0.271645
197,0.299359, 0.458245,0.186315, 0.299359,0.187821, 0.205870,0.148067, 0.214964,0.356876
198,0.379381, 0.391999,0.186591, 0.296692,0.143797, 0.264647,0.132324, 0.204569,0.315814
199,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000000
200,0.285417, 0.293310,0.285417, 0.293310,0.204824, 0.287710,0.141456, 0.208557,0.165772
201,0.320884, 0.414571,0.235568, 0.328189,0.160991, 0.238957,0.131616, 0.169224,0.301881
202,0.380933, 0.455384,0.225966, 0.315450,0.154791, 0.226476,0.107185, 0.133814,0.262250
203,0.372534, 0.463650,0.209574, 0.289807,0.221757, 0.223431,0.095068, 0.124178,0.202133
204,0.288657, 0.404424,0.198618, 0.293914,0.198479, 0.208714,0.198479, 0.208714,0.231535
205,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
206,0.395505, 0.451669,0.220483, 0.233606,0.220483, 0.233606,0.107364, 0.137284,0.112329
207,0.288657, 0.404424,0.198479, 0.208714,0.198618, 0.293914,0.198479, 0.208714,0.231535
208,0.331266, 0.345356,0.238801, 0.337047,0.166054, 0.243166,0.165633, 0.172678,0.196493
209,0.283139, 0.396275,0.193357, 0.284683,0.274823, 0.286874,0.135544, 0.145304,0.226272
210,0.284866, 0.401425,0.193683, 0.291594,0.189674, 0.295611,0.137844, 0.205302,0.387865
211,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
212,0.331850, 0.458556,0.219082, 0.245290,0.219082, 0.245290,0.103279, 0.177569,0.253412
213,0.288755, 0.440310,0.199856, 0.362227,0.166342, 0.303187,0.119661, 0.119661,0.450771
214,0.311008, 0.466732,0.230089, 0.368868,0.168194, 0.208027,0.086096, 0.160986,0.409225
215,0.285417, 0.293310,0.285417, 0.293310,0.204824, 0.287710,0.141456, 0.208557,0.165772
216,0.239769, 0.315773,0.315773, 0.415941,0.206184, 0.258932,0.119700, 0.127928,0.237147
217,0.271879, 0.404131,0.191357, 0.349415,0.189091, 0.285377,0.107569, 0.201182,0.480209
218,0.320884, 0.414571,0.235568, 0.328189,0.160991, 0.238957,0.131616, 0.169224,0.301881
219,0.267552, 0.345340,0.275830, 0.390765,0.190906, 0.278902,0.111599, 0.139107,0.308227
220,0.315773, 0.415936,0.206184, 0.258933,0.239771, 0.315773,0.119702, 0.127928,0.237141
221,0.274303, 0.286432,0.281932, 0.342100,0.274303, 0.286432,0.109295, 0.145205,0.120336
222,0.354788, 0.358090,0.283481, 0.367981,0.167662, 0.219485,0.106773, 0.141740,0.174592
223,0.389212, 0.401199,0.198341, 0.279699,0.194606, 0.200599,0.136484, 0.199861,0.162716
224,0.248076, 0.347680,0.241336, 0.251198,0.241336, 0.251198,0.169648, 0.249529,0.199209
225,0.395505, 0.451669,0.220483, 0.233606,0.220483, 0.233606,0.107364, 0.137284,0.112329
226,0.389212, 0.401199,0.194606, 0.200599,0.198341, 0.279699,0.136484, 0.199861,0.162716
227,0.285714, 0.285714,0.285714, 0.285714,0.285714, 0.285714,0.142857, 0.142857,0.000000
228,0.285417, 0.293310,0.285417, 0.293310,0.204824, 0.287710,0.141456, 0.208557,0.165772
229,0.238795, 0.337047,0.331265, 0.345362,0.166055, 0.243163,0.165633, 0.172681,0.196505
230,0.354610, 0.359209,0.244787, 0.372138,0.154231, 0.244787,0.107063, 0.163174,0.278618
231,0.417362, 0.484973,0.237747, 0.284138,0.138449, 0.199412,0.097590, 0.140329,0.217703
232,0.315160, 0.427407,0.225807, 0.339254,0.139659, 0.225807,0.162400, 0.164507,0.313952
233,0.326473, 0.333521,0.326473, 0.333521,0.165920, 0.233243,0.113811, 0.167037,0.134646
234,0.281934, 0.342098,0.274304, 0.286431,0.274304, 0.286431,0.109294, 0.145204,0.120328
235,0.306865, 0.416845,0.202621, 0.307461,0.235612, 0.308782,0.091427, 0.130388,0.326951
236,0.285417, 0.293310,0.285417, 0.293310,0.204824, 0.287710,0.141456, 0.208557,0.165772
237,0.267552, 0.345340,0.275830, 0.390765,0.190906, 0.278902,0.111599, 0.139107,0.308227
238,0.354788, 0.358090,0.283481, 0.367981,0.167662, 0.219485,0.106773, 0.141740,0.174592
239,0.374917, 0.474807,0.230956, 0.309178,0.135114, 0.187459,0.135173, 0.152396,0.247678
240,0.261594, 0.418378,0.202946, 0.371735,0.185868, 0.288145,0.133917, 0.137416,0.431351
241,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
242,0.244292, 0.406470,0.232216, 0.338736,0.153961, 0.252781,0.124777, 0.246767,0.489508
243,0.280651, 0.458142,0.264936, 0.331472,0.145809, 0.273940,0.104725, 0.140325,0.407758
244,0.331850, 0.458556,0.219082, 0.245290,0.219082, 0.245290,0.103279, 0.177569,0.253412
245,0.328100, 0.340637,0.169542, 0.337671,0.161582, 0.328100,0.164050, 0.170319,0.353453
246,0.320884, 0.414571,0.235568, 0.328189,0.160991, 0.238957,0.131616, 0.169224,0.301881
247,0.331266, 0.345356,0.238801, 0.337047,0.166054, 0.243166,0.165633, 0.172678,0.196493
248,0.295046, 0.448474,0.184516, 0.298202,0.213438, 0.253597,0.107270, 0.199457,0.399461
249,0.315160, 0.427407,0.225807, 0.339254,0.139659, 0.225807,0.162400, 0.164507,0.313952
250,0.275826, 0.390747,0.267564, 0.345345,0.190899, 0.278912,0.111592, 0.139115,0.308238
251,0.299359, 0.458245,0.186315, 0.299359,0.187821, 0.205870,0.148067, 0.214964,0.356876
252,0.333333, 0.333333,0.333333, 0.333333,0.166667, 0.166667,0.166667, 0.166667,0.000000
253,0.274818, 0.286875,0.283141, 0.396282,0.193358, 0.284679,0.135542, 0.145305,0.226284
254,0.285417, 0.293310,0.204824, 0.287710,0.285417, 0.293310,0.141456, 0.208557,0.165772
255,0.306865, 0.416845,0.202621, 0.307461,0.235612, 0.308782,0.091427, 0.130388,0.326951
256,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
257,0.329765, 0.460642,0.224760, 0.331375,0.157299, 0.169430,0.157299, 0.169430,0.261754
258,0.328192, 0.397581,0.318693, 0.333465,0.156710, 0.169369,0.127016, 0.168975,0.138779
259,0.313866, 0.344009,0.246901, 0.386106,0.158902, 0.246901,0.124793, 0.178523,0.311078
260,0.285417, 0.293310,0.285417, 0.293310,0.204824, 0.287710,0.141456, 0.208557,0.165772
261,0.275826, 0.390747,0.267564, 0.345345,0.190899, 0.278912,0.111592, 0.139115,0.308238
262,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
263,0.275826, 0.390747,0.267564, 0.345345,0.190899, 0.278912,0.111592, 0.139115,0.308238
264,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
265,0.412966, 0.420845,0.207975, 0.306351,0.167940, 0.216492,0.099491, 0.167940,0.223257
266,0.283139, 0.396275,0.274823, 0.286874,0.193357, 0.284683,0.135544, 0.145304,0.226272
267,0.331266, 0.345356,0.238801, 0.337047,0.165633, 0.172678,0.166054, 0.243166,0.196493
268,0.392621, 0.474532,0.186938, 0.202661,0.186938, 0.202661,0.151593, 0.202057,0.163821
269,0.380933, 0.455384,0.225966, 0.315450,0.154791, 0.226476,0.107185, 0.133814,0.262250
