ó^Ç¶ÇΩèdóvìx,0.130000,0.190000,0.115000,0.185000,0.100000,0.180000,0.085000,0.175000,0.070000,0.170000,0.055000,0.165000,0.040000,0.160000,0.025000,0.155000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
30,0.073464, 0.238757,0.046533, 0.205520,0.046533, 0.230107,0.058642, 0.249229,0.019547, 0.185163,0.024488, 0.216255,0.011633, 0.192104,0.006122, 0.195903,1.426076
31,0.068434, 0.268033,0.054027, 0.237618,0.027013, 0.198098,0.027013, 0.225112,0.027013, 0.213856,0.018009, 0.194035,0.027013, 0.213856,0.017109, 0.183758,1.468736
32,0.038388, 0.204738,0.067180, 0.268719,0.038388, 0.243126,0.033590, 0.191089,0.033590, 0.220946,0.023886, 0.207646,0.022393, 0.207646,0.011197, 0.187478,1.462776
33,0.051589, 0.256105,0.037700, 0.209145,0.037700, 0.246995,0.020421, 0.196707,0.037700, 0.225830,0.021309, 0.226574,0.018850, 0.222219,0.010771, 0.180384,1.527919
34,0.062108, 0.238082,0.062108, 0.279488,0.033124, 0.209788,0.031054, 0.231871,0.031054, 0.195198,0.020703, 0.214556,0.010351, 0.161482,0.011041, 0.207991,1.476910
35,0.071963, 0.273461,0.049066, 0.250236,0.024533, 0.210750,0.030468, 0.174105,0.011484, 0.188330,0.035982, 0.232497,0.011484, 0.223886,0.014393, 0.197362,1.501256
36,0.064068, 0.279863,0.064068, 0.245594,0.021994, 0.205273,0.014662, 0.207811,0.034269, 0.227175,0.017134, 0.197751,0.014662, 0.204662,0.010678, 0.190336,1.516928
37,0.028702, 0.191348,0.036903, 0.246019,0.049204, 0.262852,0.049204, 0.249256,0.018451, 0.217139,0.016401, 0.214454,0.018451, 0.216989,0.006150, 0.178476,1.553065
38,0.059238, 0.271508,0.049206, 0.256964,0.021791, 0.211859,0.025423, 0.215449,0.032804, 0.229627,0.009685, 0.179117,0.016402, 0.206209,0.014527, 0.200191,1.541847
39,0.062430, 0.249718,0.045403, 0.229741,0.045403, 0.252745,0.022702, 0.202946,0.031215, 0.229741,0.015134, 0.206219,0.018161, 0.187289,0.007928, 0.193225,1.503248
40,0.046887, 0.252019,0.059675, 0.283455,0.007459, 0.196927,0.029837, 0.214396,0.020513, 0.225645,0.018755, 0.227463,0.010257, 0.192737,0.009377, 0.204599,1.594478
41,0.075371, 0.284091,0.063951, 0.263799,0.031976, 0.226113,0.040584, 0.197849,0.018843, 0.195406,0.025124, 0.186589,0.015988, 0.183512,0.012562, 0.178242,1.431203
42,0.051089, 0.236715,0.056198, 0.241653,0.037466, 0.206477,0.043230, 0.216988,0.037466, 0.243527,0.028820, 0.214441,0.021615, 0.177554,0.008646, 0.178115,1.430942
43,0.075378, 0.286051,0.020294, 0.168597,0.037689, 0.219853,0.037689, 0.202803,0.025126, 0.198137,0.047968, 0.248977,0.020294, 0.213069,0.006853, 0.191221,1.457417
44,0.070056, 0.261544,0.070056, 0.261544,0.040417, 0.220947,0.035028, 0.223513,0.035028, 0.205165,0.023352, 0.184539,0.023352, 0.184539,0.007006, 0.153912,1.391407
45,0.057567, 0.263850,0.028784, 0.224364,0.038378, 0.233467,0.028784, 0.230269,0.019189, 0.206030,0.019189, 0.214569,0.019189, 0.206030,0.009595, 0.200747,1.558651
46,0.078290, 0.274016,0.051378, 0.242211,0.039145, 0.215298,0.045669, 0.215298,0.039145, 0.215298,0.010746, 0.181142,0.010746, 0.181142,0.012089, 0.188386,1.425583
47,0.086719, 0.260158,0.050586, 0.204754,0.086719, 0.262223,0.021680, 0.148001,0.086719, 0.247770,0.028906, 0.172381,0.021680, 0.148001,0.012388, 0.161310,1.209201
48,0.056665, 0.229282,0.043412, 0.236260,0.078778, 0.249463,0.021706, 0.203828,0.028332, 0.217214,0.022430, 0.198129,0.013130, 0.185756,0.017365, 0.198250,1.436365
49,0.049152, 0.243937,0.030093, 0.242724,0.020480, 0.212278,0.025869, 0.205229,0.040960, 0.244119,0.040960, 0.244393,0.008192, 0.172941,0.010031, 0.208643,1.548529
50,0.069820, 0.281096,0.034910, 0.207123,0.044960, 0.187333,0.031907, 0.215373,0.025362, 0.221250,0.022480, 0.222552,0.014987, 0.208713,0.011637, 0.200497,1.487875
51,0.068768, 0.257880,0.068768, 0.239460,0.036840, 0.218206,0.034384, 0.218206,0.034384, 0.223496,0.022923, 0.176444,0.017192, 0.185674,0.011461, 0.185914,1.410560
52,0.036273, 0.221268,0.050783, 0.253914,0.018137, 0.214417,0.036273, 0.243032,0.025391, 0.212093,0.025391, 0.237793,0.011949, 0.192151,0.012696, 0.208437,1.566212
53,0.051385, 0.262003,0.023980, 0.203829,0.034257, 0.222670,0.034257, 0.234089,0.023980, 0.219245,0.017128, 0.209824,0.019184, 0.214220,0.009592, 0.220356,1.572473
54,0.082365, 0.247094,0.044350, 0.200192,0.082365, 0.273493,0.025068, 0.173881,0.025068, 0.200540,0.041182, 0.200192,0.013727, 0.179199,0.022175, 0.189109,1.327401
55,0.059003, 0.261211,0.027109, 0.236433,0.029501, 0.201593,0.044913, 0.225811,0.020897, 0.217735,0.034828, 0.200610,0.013931, 0.217095,0.011228, 0.198102,1.517179
56,0.061466, 0.194642,0.061466, 0.253547,0.061466, 0.253547,0.061466, 0.253547,0.034575, 0.196691,0.023050, 0.180851,0.023050, 0.176016,0.010244, 0.154379,1.326437
57,0.071944, 0.269790,0.071944, 0.233818,0.039398, 0.239014,0.035972, 0.211650,0.035972, 0.211650,0.014143, 0.176786,0.013133, 0.183857,0.014143, 0.176786,1.406703
58,0.067140, 0.251777,0.038735, 0.232409,0.067140, 0.268562,0.033570, 0.210790,0.022380, 0.196509,0.016785, 0.186501,0.016785, 0.186501,0.011190, 0.193224,1.452547
59,0.053823, 0.237720,0.039332, 0.220153,0.039332, 0.213051,0.039332, 0.220153,0.023242, 0.193683,0.039332, 0.242550,0.013456, 0.211346,0.013111, 0.200383,1.478076
60,0.057885, 0.273346,0.020973, 0.216720,0.030148, 0.211039,0.028943, 0.200990,0.018553, 0.205814,0.013982, 0.217657,0.035296, 0.235004,0.015074, 0.218577,1.558292
61,0.048330, 0.241776,0.020809, 0.210930,0.035672, 0.243758,0.035672, 0.221675,0.035672, 0.257758,0.024165, 0.197245,0.017836, 0.229051,0.005945, 0.173707,1.551800
62,0.057502, 0.267514,0.039533, 0.224020,0.057502, 0.246117,0.031297, 0.215480,0.012256, 0.186369,0.019167, 0.207270,0.019167, 0.201259,0.008942, 0.206603,1.509265
63,0.088294, 0.292306,0.044147, 0.215383,0.044147, 0.223076,0.023077, 0.178137,0.044147, 0.219999,0.015385, 0.188336,0.015385, 0.176588,0.022073, 0.209523,1.406693
64,0.044385, 0.238571,0.056066, 0.239680,0.032610, 0.217254,0.038044, 0.240420,0.038044, 0.196563,0.028033, 0.219590,0.011096, 0.198552,0.010870, 0.190222,1.481704
65,0.038864, 0.194319,0.041853, 0.237169,0.060455, 0.268558,0.030227, 0.213370,0.037524, 0.221038,0.032005, 0.219952,0.018762, 0.193872,0.010668, 0.181364,1.459283
66,0.074762, 0.261668,0.074762, 0.261668,0.037381, 0.200256,0.023363, 0.200256,0.046726, 0.210269,0.024921, 0.203897,0.037381, 0.173555,0.012460, 0.156671,1.336484
67,0.020792, 0.232181,0.054676, 0.268824,0.027854, 0.235573,0.027338, 0.235210,0.032806, 0.207769,0.018225, 0.190124,0.013669, 0.203621,0.016403, 0.214934,1.576473
68,0.053315, 0.253248,0.053315, 0.205059,0.041012, 0.235818,0.033322, 0.233255,0.033322, 0.195490,0.020506, 0.202598,0.020506, 0.202598,0.010253, 0.206382,1.468897
69,0.069660, 0.240049,0.069660, 0.272007,0.034830, 0.217523,0.034830, 0.215655,0.034830, 0.217523,0.023220, 0.194822,0.012176, 0.173455,0.003479, 0.186281,1.434627
70,0.097967, 0.293902,0.048984, 0.220145,0.026023, 0.171591,0.028715, 0.210574,0.048984, 0.251552,0.024492, 0.179607,0.016328, 0.205942,0.014357, 0.160837,1.388302
71,0.081359, 0.230518,0.040680, 0.201033,0.046938, 0.219044,0.081359, 0.271197,0.046938, 0.219044,0.020340, 0.165732,0.020340, 0.189371,0.013560, 0.152548,1.296973
72,0.058396, 0.257916,0.058396, 0.257916,0.058396, 0.257916,0.058396, 0.257916,0.018206, 0.153550,0.019465, 0.209253,0.014599, 0.149758,0.006069, 0.163853,1.416154
73,0.036483, 0.246262,0.049252, 0.254470,0.033967, 0.226326,0.024626, 0.232190,0.023087, 0.215479,0.016417, 0.204217,0.011544, 0.218522,0.012313, 0.194844,1.584620
74,0.056996, 0.240335,0.039185, 0.217299,0.031348, 0.223236,0.029086, 0.222049,0.028498, 0.216451,0.026123, 0.224661,0.018999, 0.208448,0.020899, 0.196386,1.497731
75,0.062197, 0.238190,0.056216, 0.238420,0.032123, 0.224864,0.015549, 0.194882,0.031098, 0.215921,0.034800, 0.226203,0.017400, 0.198491,0.015549, 0.198095,1.470133
76,0.053414, 0.240361,0.080120, 0.287612,0.023223, 0.186524,0.029674, 0.207720,0.023223, 0.186524,0.023223, 0.227008,0.023223, 0.216751,0.013353, 0.178045,1.461090
77,0.044230, 0.199037,0.065793, 0.279462,0.037596, 0.219984,0.032896, 0.219984,0.032896, 0.219984,0.032896, 0.223695,0.015038, 0.179692,0.006266, 0.190549,1.464775
78,0.073392, 0.269851,0.073392, 0.243418,0.040276, 0.211486,0.047181, 0.229613,0.026851, 0.187448,0.020138, 0.210586,0.018348, 0.196487,0.005370, 0.146163,1.390102
79,0.061515, 0.259390,0.030758, 0.168069,0.015379, 0.185539,0.034859, 0.191723,0.061515, 0.261441,0.061515, 0.261441,0.020505, 0.194690,0.010253, 0.181408,1.407401
80,0.056439, 0.243395,0.056439, 0.256623,0.056439, 0.256623,0.031747, 0.228109,0.031747, 0.206004,0.028220, 0.206004,0.018813, 0.152964,0.007055, 0.163377,1.426199
81,0.107523, 0.291209,0.053762, 0.204095,0.053762, 0.210567,0.026881, 0.191332,0.053762, 0.237448,0.026881, 0.193353,0.017921, 0.177606,0.013440, 0.140459,1.292138
82,0.046841, 0.218592,0.070262, 0.257626,0.043238, 0.216190,0.070262, 0.272530,0.021619, 0.179870,0.023421, 0.187365,0.023421, 0.191623,0.007206, 0.169935,1.387462
83,0.055996, 0.246649,0.035416, 0.230206,0.027998, 0.230206,0.028776, 0.220614,0.014388, 0.203980,0.023214, 0.215512,0.017708, 0.233317,0.007738, 0.208282,1.577532
84,0.050430, 0.190913,0.106376, 0.303277,0.053188, 0.218830,0.031519, 0.190613,0.031519, 0.192895,0.031519, 0.222132,0.017729, 0.169695,0.007598, 0.181768,1.340246
85,0.050023, 0.264289,0.035135, 0.214325,0.031735, 0.227289,0.031735, 0.229551,0.020077, 0.214827,0.020077, 0.213554,0.015868, 0.225319,0.010177, 0.196018,1.570344
86,0.052026, 0.221014,0.031624, 0.207200,0.042442, 0.219285,0.063247, 0.247718,0.042442, 0.237007,0.021504, 0.188732,0.021082, 0.209664,0.015812, 0.179200,1.419641
87,0.065058, 0.278047,0.037176, 0.243416,0.040036, 0.218768,0.032529, 0.221405,0.032529, 0.227188,0.021686, 0.195175,0.010009, 0.182594,0.009294, 0.185089,1.503364
88,0.046466, 0.203290,0.069699, 0.249756,0.027880, 0.210321,0.037803, 0.226818,0.055759, 0.246271,0.027880, 0.210321,0.014674, 0.185865,0.009782, 0.177416,1.420114
89,0.055176, 0.258614,0.045542, 0.272340,0.016779, 0.205539,0.018392, 0.217639,0.025168, 0.218855,0.015181, 0.215579,0.012261, 0.206910,0.016779, 0.199247,1.589445
90,0.045684, 0.251260,0.037010, 0.258874,0.027845, 0.215801,0.022842, 0.218543,0.013923, 0.204543,0.010950, 0.216270,0.024673, 0.229724,0.006168, 0.215889,1.621810
91,0.063694, 0.251710,0.063694, 0.247700,0.068648, 0.253345,0.034324, 0.197889,0.031847, 0.197889,0.022883, 0.177600,0.022883, 0.177600,0.009807, 0.178485,1.364439
92,0.051434, 0.254493,0.032575, 0.237884,0.061078, 0.266030,0.015933, 0.219528,0.016288, 0.207499,0.010622, 0.185891,0.015270, 0.211135,0.015270, 0.199070,1.563059
93,0.041273, 0.206365,0.037458, 0.216423,0.066592, 0.283014,0.035696, 0.217438,0.024972, 0.211656,0.024972, 0.205185,0.016648, 0.199036,0.012486, 0.200787,1.479809
94,0.066649, 0.249935,0.033325, 0.225127,0.021328, 0.220387,0.049987, 0.245770,0.024994, 0.249935,0.014219, 0.208955,0.012497, 0.202246,0.016662, 0.157984,1.520680
95,0.073374, 0.223792,0.041928, 0.216629,0.073374, 0.223792,0.073374, 0.254365,0.036687, 0.199578,0.036687, 0.189143,0.018344, 0.165978,0.013976, 0.158978,1.264509
96,0.050915, 0.196665,0.033944, 0.214976,0.035004, 0.214693,0.070008, 0.275121,0.043082, 0.237605,0.025652, 0.191602,0.016972, 0.189700,0.014361, 0.189700,1.420124
97,0.067920, 0.275076,0.039185, 0.215515,0.033960, 0.221953,0.016980, 0.192440,0.033960, 0.221953,0.033960, 0.221953,0.033960, 0.221953,0.013584, 0.155650,1.452983
98,0.052676, 0.250943,0.034301, 0.234388,0.049164, 0.249919,0.022867, 0.211320,0.024582, 0.217993,0.016388, 0.188756,0.016388, 0.210704,0.012291, 0.207319,1.542685
99,0.042291, 0.227567,0.068723, 0.253622,0.034362, 0.211312,0.068723, 0.219914,0.036652, 0.211312,0.022908, 0.189647,0.022908, 0.189647,0.009818, 0.190592,1.387230
100,0.063543, 0.238286,0.049927, 0.229662,0.066569, 0.211356,0.047228, 0.225119,0.015886, 0.184745,0.031485, 0.186476,0.021181, 0.200564,0.013314, 0.214660,1.381737
101,0.057907, 0.248999,0.057907, 0.263476,0.028953, 0.219274,0.028953, 0.219274,0.028953, 0.219274,0.028953, 0.219274,0.014477, 0.162938,0.011581, 0.189806,1.484629
102,0.069008, 0.240249,0.051482, 0.240249,0.041582, 0.221769,0.034321, 0.184021,0.031673, 0.225927,0.021116, 0.192152,0.017161, 0.215062,0.008580, 0.205648,1.450154
103,0.050434, 0.231994,0.081954, 0.270450,0.046831, 0.215423,0.025217, 0.173088,0.040977, 0.189406,0.050434, 0.216864,0.040977, 0.201062,0.010087, 0.154803,1.306179
104,0.048569, 0.218562,0.068568, 0.257132,0.034284, 0.209222,0.068568, 0.230704,0.038855, 0.170585,0.024285, 0.207229,0.024285, 0.185446,0.024285, 0.189420,1.336600
105,0.059451, 0.254083,0.059451, 0.254083,0.059451, 0.254083,0.029726, 0.207608,0.029726, 0.207608,0.019817, 0.189163,0.014863, 0.181966,0.008493, 0.170427,1.438044
106,0.044777, 0.250005,0.033334, 0.253736,0.022728, 0.238641,0.033334, 0.231115,0.019685, 0.217852,0.022223, 0.214290,0.013334, 0.201617,0.006562, 0.196769,1.608048
107,0.072230, 0.268454,0.057920, 0.204424,0.030956, 0.212046,0.022202, 0.194706,0.032342, 0.226413,0.024077, 0.204457,0.018057, 0.221541,0.008881, 0.201296,1.466673
108,0.061459, 0.256079,0.051755, 0.245836,0.051755, 0.245836,0.030730, 0.218521,0.021852, 0.195551,0.020486, 0.201139,0.017252, 0.190175,0.008626, 0.182948,1.472171
109,0.058755, 0.274192,0.040802, 0.244815,0.017487, 0.204012,0.034974, 0.227328,0.020401, 0.227328,0.034974, 0.235399,0.013601, 0.205523,0.006800, 0.153609,1.544412
110,0.064916, 0.248201,0.035477, 0.235185,0.035477, 0.234151,0.017535, 0.199897,0.032458, 0.227206,0.011826, 0.210036,0.032458, 0.201038,0.014191, 0.199948,1.511323
111,0.061567, 0.226772,0.047574, 0.261659,0.047574, 0.241837,0.023787, 0.171714,0.047574, 0.261659,0.015392, 0.185694,0.020522, 0.194853,0.010261, 0.181560,1.451495
112,0.066989, 0.248978,0.066989, 0.260143,0.033495, 0.206950,0.066989, 0.260143,0.022330, 0.167996,0.022330, 0.181362,0.016747, 0.170939,0.013398, 0.194223,1.381464
113,0.066555, 0.271768,0.033278, 0.231755,0.055463, 0.268070,0.021703, 0.206177,0.021703, 0.168393,0.009244, 0.193426,0.023770, 0.213058,0.010851, 0.204786,1.514867
114,0.063839, 0.242056,0.063839, 0.268655,0.035860, 0.230102,0.031919, 0.191393,0.007980, 0.183421,0.031919, 0.224970,0.017930, 0.201713,0.010758, 0.193645,1.471910
115,0.049096, 0.216527,0.037699, 0.204928,0.073645, 0.278254,0.036822, 0.218461,0.024548, 0.182542,0.024548, 0.196432,0.024548, 0.224440,0.010771, 0.196737,1.436644
116,0.053263, 0.277617,0.035287, 0.236925,0.026631, 0.231337,0.026631, 0.216010,0.020456, 0.214440,0.020456, 0.203165,0.020456, 0.214440,0.008767, 0.194118,1.576105
117,0.072051, 0.261784,0.072051, 0.261784,0.072051, 0.258182,0.020655, 0.162482,0.024017, 0.182713,0.024017, 0.186395,0.020655, 0.176252,0.014410, 0.190503,1.360190
118,0.053548, 0.201481,0.040919, 0.234330,0.029208, 0.239018,0.026129, 0.242320,0.020459, 0.227821,0.017849, 0.221926,0.011900, 0.218687,0.007140, 0.207267,1.585699
119,0.072853, 0.275037,0.072853, 0.275037,0.045533, 0.221160,0.036426, 0.220293,0.021856, 0.178489,0.019317, 0.175386,0.024284, 0.195141,0.006505, 0.159830,1.400747
120,0.051675, 0.254066,0.059274, 0.240717,0.033588, 0.209928,0.029637, 0.202519,0.029637, 0.240717,0.017225, 0.202759,0.019758, 0.202759,0.012919, 0.192822,1.492577
121,0.042537, 0.241045,0.039265, 0.235591,0.063806, 0.249907,0.031903, 0.217212,0.031903, 0.217212,0.023202, 0.203019,0.014179, 0.193618,0.011601, 0.183999,1.483206
122,0.052992, 0.211966,0.044160, 0.224813,0.044160, 0.250238,0.044160, 0.224813,0.044160, 0.206078,0.022080, 0.207358,0.017664, 0.208181,0.007360, 0.189820,1.446533
123,0.057892, 0.255239,0.057892, 0.259135,0.028946, 0.216602,0.028946, 0.216602,0.030876, 0.216602,0.019297, 0.199293,0.015970, 0.209133,0.009126, 0.178448,1.502111
124,0.069106, 0.253389,0.053936, 0.225747,0.053936, 0.225747,0.039489, 0.220481,0.027642, 0.220481,0.023035, 0.198891,0.009872, 0.166304,0.017277, 0.194665,1.411410
125,0.046557, 0.227614,0.046557, 0.223690,0.028452, 0.182092,0.046557, 0.250893,0.019697, 0.196974,0.023279, 0.220920,0.028452, 0.220920,0.023279, 0.214066,1.474338
126,0.055497, 0.209038,0.047340, 0.253271,0.047340, 0.211191,0.031753, 0.225656,0.026037, 0.208298,0.023670, 0.213505,0.018499, 0.202403,0.012701, 0.213802,1.474325
127,0.038761, 0.209856,0.038761, 0.237733,0.043068, 0.238307,0.025417, 0.213502,0.028712, 0.233139,0.022717, 0.210281,0.021534, 0.233417,0.007752, 0.197045,1.546559
128,0.072446, 0.233303,0.061351, 0.237734,0.037833, 0.168897,0.030675, 0.209433,0.061351, 0.258525,0.024149, 0.186858,0.018916, 0.175153,0.024149, 0.199227,1.338260
129,0.037678, 0.242396,0.065309, 0.275385,0.032654, 0.219251,0.019593, 0.202457,0.032654, 0.225082,0.013062, 0.195926,0.016327, 0.197136,0.013062, 0.212027,1.539322
130,0.070100, 0.239808,0.048959, 0.241880,0.028559, 0.214720,0.035050, 0.231576,0.027417, 0.195668,0.023367, 0.194445,0.017525, 0.222938,0.006994, 0.200993,1.484057
131,0.041648, 0.256827,0.035698, 0.226087,0.029398, 0.215587,0.033318, 0.242111,0.032243, 0.233764,0.013883, 0.194965,0.010412, 0.207312,0.010412, 0.216336,1.585977
132,0.069748, 0.213033,0.051973, 0.226758,0.047388, 0.240097,0.028266, 0.214824,0.025987, 0.214824,0.017324, 0.193341,0.031592, 0.225218,0.011307, 0.188319,1.432831
133,0.073542, 0.263526,0.042024, 0.269654,0.042024, 0.234634,0.029417, 0.218175,0.036771, 0.209186,0.014008, 0.187198,0.018386, 0.175825,0.009806, 0.175825,1.468046
134,0.077141, 0.239687,0.051811, 0.221779,0.038570, 0.230806,0.044504, 0.227916,0.044504, 0.233647,0.027550, 0.211218,0.019285, 0.158878,0.008635, 0.164068,1.375998
135,0.067680, 0.265605,0.067680, 0.247898,0.033840, 0.211501,0.035414, 0.209386,0.033840, 0.197401,0.020304, 0.211501,0.016920, 0.177990,0.020304, 0.182736,1.408035
136,0.059228, 0.274670,0.045767, 0.244854,0.015732, 0.165741,0.040600, 0.238055,0.030206, 0.221303,0.020138, 0.222520,0.010150, 0.192471,0.016240, 0.202323,1.523877
137,0.035016, 0.185780,0.062582, 0.281796,0.040852, 0.226632,0.031291, 0.230328,0.027235, 0.226258,0.020861, 0.215311,0.016341, 0.197957,0.008940, 0.192822,1.513765
138,0.081225, 0.282445,0.081225, 0.271314,0.020870, 0.166963,0.016696, 0.175311,0.027075, 0.199248,0.027075, 0.216600,0.016696, 0.210518,0.013538, 0.193200,1.431199
139,0.067066, 0.269861,0.067066, 0.268264,0.015329, 0.193807,0.033533, 0.216314,0.033533, 0.216314,0.021461, 0.195194,0.022355, 0.196843,0.009581, 0.173477,1.460151
140,0.075182, 0.255081,0.075182, 0.255081,0.075182, 0.238076,0.040276, 0.180725,0.037591, 0.187954,0.018795, 0.180993,0.018795, 0.150364,0.025061, 0.185662,1.267873
141,0.048148, 0.251058,0.032375, 0.248478,0.024074, 0.205382,0.023142, 0.248252,0.013807, 0.215983,0.009780, 0.215983,0.016188, 0.233565,0.006612, 0.207172,1.651748
142,0.038982, 0.225385,0.037724, 0.224795,0.024620, 0.219470,0.028067, 0.244391,0.028067, 0.248980,0.014320, 0.220132,0.015090, 0.206829,0.007034, 0.216115,1.612193
