ó^Ç¶ÇΩèdóvìx,0.110000,0.210000,0.100000,0.200000,0.090000,0.190000,0.080000,0.180000,0.070000,0.170000,0.060000,0.160000,0.050000,0.150000,0.040000,0.140000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],wL[7],wR[7],ãÊä‘ïùÇÃëçòa
13,0.118755, 0.194272,0.116123, 0.214260,0.094171, 0.188760,0.075249, 0.180614,0.090307, 0.160536,0.055613, 0.173393,0.053314, 0.120925,0.043392, 0.120316,0.706151
14,0.129265, 0.141408,0.086916, 0.242702,0.062204, 0.242115,0.062455, 0.196665,0.091203, 0.142778,0.069972, 0.077000,0.060529, 0.150220,0.059277, 0.185294,0.756362
15,0.099164, 0.185012,0.095446, 0.235354,0.092443, 0.190732,0.082918, 0.137134,0.063861, 0.190893,0.060713, 0.190193,0.068343, 0.105122,0.057385, 0.145286,0.759449
16,0.083210, 0.244122,0.149571, 0.227337,0.113669, 0.132392,0.079020, 0.163384,0.059510, 0.185517,0.050491, 0.083210,0.054212, 0.165131,0.076780, 0.132444,0.667076
17,0.095333, 0.170930,0.150961, 0.151582,0.087527, 0.166525,0.081708, 0.205825,0.061933, 0.190666,0.061412, 0.208016,0.052810, 0.147170,0.044781, 0.122824,0.727073
18,0.080438, 0.185489,0.101038, 0.160876,0.109823, 0.171004,0.103327, 0.124229,0.124229, 0.149971,0.058819, 0.220796,0.049207, 0.184905,0.064585, 0.111263,0.617068
19,0.076069, 0.144315,0.112201, 0.168299,0.123380, 0.251725,0.084149, 0.181705,0.085759, 0.158974,0.076009, 0.086941,0.072207, 0.076381,0.083908, 0.217977,0.572635
20,0.092743, 0.239340,0.080076, 0.192549,0.073115, 0.185487,0.132646, 0.190623,0.095067, 0.237387,0.091839, 0.132646,0.049223, 0.095067,0.028361, 0.083833,0.713861
21,0.074552, 0.213735,0.080603, 0.212567,0.074344, 0.235375,0.067558, 0.148689,0.092303, 0.149104,0.106284, 0.170366,0.052239, 0.093727,0.067808, 0.160744,0.768617
22,0.146812, 0.196119,0.133379, 0.155461,0.143298, 0.201585,0.045587, 0.105253,0.057953, 0.169727,0.056576, 0.199563,0.062514, 0.182188,0.052812, 0.091174,0.602138
23,0.119215, 0.189669,0.153715, 0.174028,0.077358, 0.149813,0.095060, 0.193216,0.058977, 0.204429,0.054575, 0.077358,0.096086, 0.157916,0.075115, 0.123469,0.539798
24,0.099328, 0.179334,0.082973, 0.144059,0.051576, 0.171810,0.106991, 0.223859,0.089707, 0.254980,0.058249, 0.179415,0.069680, 0.132842,0.039277, 0.115920,0.804437
25,0.111493, 0.208560,0.081743, 0.227135,0.069113, 0.163486,0.074732, 0.190467,0.062544, 0.166768,0.068807, 0.112399,0.061472, 0.150126,0.095234, 0.155921,0.749725
26,0.143565, 0.274052,0.091893, 0.143565,0.082218, 0.173242,0.086621, 0.270231,0.091956, 0.099845,0.082193, 0.122692,0.061346, 0.118271,0.063974, 0.094336,0.592468
27,0.111485, 0.249868,0.082517, 0.146902,0.100201, 0.150067,0.121651, 0.260774,0.082062, 0.125718,0.062984, 0.142220,0.044048, 0.165034,0.042790, 0.111680,0.704526
28,0.069441, 0.207281,0.140158, 0.211671,0.103641, 0.176617,0.092713, 0.230714,0.074198, 0.185689,0.069946, 0.079218,0.057679, 0.165047,0.061788, 0.074198,0.660872
29,0.108407, 0.206413,0.084044, 0.169889,0.093057, 0.183003,0.091501, 0.204110,0.077358, 0.120632,0.120632, 0.127319,0.120632, 0.144462,0.039633, 0.108910,0.529474
30,0.136079, 0.225554,0.066724, 0.173302,0.083015, 0.186483,0.101331, 0.240959,0.059038, 0.151754,0.054745, 0.114766,0.060240, 0.174284,0.039193, 0.132532,0.799268
31,0.108427, 0.194693,0.156650, 0.183908,0.091954, 0.152758,0.119398, 0.159348,0.056537, 0.221740,0.064898, 0.176609,0.048765, 0.103993,0.031456, 0.128867,0.643830
32,0.187764, 0.243125,0.117817, 0.125109,0.102529, 0.128126,0.097485, 0.156560,0.125027, 0.208048,0.052187, 0.149199,0.046520, 0.102529,0.048625, 0.109348,0.444091
33,0.116374, 0.162442,0.117790, 0.183234,0.148555, 0.251471,0.065610, 0.152403,0.071110, 0.188809,0.111392, 0.142220,0.050191, 0.135995,0.043508, 0.058895,0.550939
34,0.079323, 0.196043,0.095848, 0.218876,0.156395, 0.193106,0.088152, 0.158647,0.055902, 0.186285,0.054331, 0.114035,0.036582, 0.181916,0.057309, 0.127249,0.752314
35,0.139926, 0.172866,0.121531, 0.209797,0.103843, 0.200689,0.095017, 0.139926,0.065575, 0.163732,0.065664, 0.149879,0.062322, 0.131150,0.047347, 0.130735,0.597549
36,0.100384, 0.156126,0.123908, 0.173254,0.125594, 0.247816,0.078063, 0.186699,0.122144, 0.140360,0.048658, 0.136324,0.041804, 0.101953,0.067929, 0.148984,0.583032
37,0.110043, 0.174048,0.130458, 0.228576,0.111266, 0.191462,0.066490, 0.134599,0.078141, 0.190947,0.091880, 0.161824,0.040406, 0.138672,0.047737, 0.103452,0.647160
38,0.078307, 0.212460,0.101873, 0.228403,0.133149, 0.161878,0.128196, 0.203746,0.062499, 0.100497,0.044521, 0.141317,0.041343, 0.170292,0.053754, 0.137763,0.712714
39,0.162771, 0.307859,0.128383, 0.166200,0.057942, 0.168366,0.065905, 0.175930,0.080588, 0.151386,0.061589, 0.132204,0.067531, 0.131809,0.061572, 0.079965,0.627439
40,0.100887, 0.246961,0.127893, 0.272790,0.094534, 0.184866,0.084823, 0.100887,0.061622, 0.130969,0.097779, 0.137526,0.058688, 0.097779,0.090930, 0.111065,0.565686
41,0.133131, 0.232463,0.080344, 0.193030,0.074320, 0.135662,0.104956, 0.168540,0.068399, 0.209912,0.077206, 0.166946,0.063559, 0.165945,0.036816, 0.088773,0.722540
42,0.104184, 0.191655,0.124688, 0.133442,0.075211, 0.260510,0.064595, 0.119621,0.076496, 0.151015,0.094424, 0.223291,0.042409, 0.152993,0.035045, 0.150422,0.765896
43,0.077043, 0.189462,0.102135, 0.166680,0.112948, 0.160980,0.080100, 0.189212,0.089907, 0.168614,0.085819, 0.204269,0.089574, 0.182394,0.043940, 0.056923,0.637068
44,0.141477, 0.185559,0.073985, 0.220641,0.110321, 0.163883,0.062372, 0.070738,0.062419, 0.181400,0.056164, 0.162428,0.088585, 0.171711,0.071148, 0.177170,0.667061
45,0.094218, 0.169414,0.084707, 0.230753,0.106504, 0.142557,0.107396, 0.267372,0.066508, 0.150985,0.071279, 0.162012,0.061563, 0.108487,0.037746, 0.138500,0.740160
46,0.103114, 0.214218,0.094130, 0.245789,0.093835, 0.188260,0.101218, 0.149843,0.139822, 0.139822,0.073601, 0.152603,0.033122, 0.126545,0.044712, 0.099366,0.632891
47,0.101041, 0.207668,0.089897, 0.233660,0.116830, 0.217989,0.114126, 0.199059,0.057291, 0.160024,0.059620, 0.128266,0.059415, 0.102507,0.051310, 0.101298,0.700940
48,0.117668, 0.177137,0.081072, 0.226181,0.096011, 0.152764,0.112340, 0.244706,0.073910, 0.163851,0.044696, 0.113623,0.067879, 0.169482,0.041010, 0.117668,0.730824
49,0.102105, 0.299246,0.119181, 0.164956,0.064874, 0.125421,0.077350, 0.129749,0.064195, 0.204210,0.096461, 0.162655,0.073738, 0.190111,0.052010, 0.073738,0.700172
50,0.083859, 0.145377,0.136088, 0.238350,0.118423, 0.243179,0.045728, 0.173784,0.069250, 0.146753,0.062604, 0.104879,0.043042, 0.168288,0.056096, 0.164301,0.769821
51,0.103661, 0.215030,0.139654, 0.217731,0.104679, 0.248519,0.070637, 0.171578,0.058953, 0.160030,0.070654, 0.136327,0.058741, 0.104679,0.042894, 0.096231,0.700252
52,0.091527, 0.192285,0.133573, 0.148819,0.067703, 0.172539,0.093380, 0.217667,0.075540, 0.186759,0.047058, 0.091527,0.083834, 0.175100,0.051076, 0.171613,0.712618
53,0.097490, 0.155204,0.206275, 0.231382,0.097434, 0.105538,0.070967, 0.207957,0.055134, 0.143796,0.077602, 0.176356,0.066621, 0.125846,0.048731, 0.133666,0.559491
54,0.121320, 0.209888,0.093134, 0.223708,0.091025, 0.140837,0.069717, 0.121605,0.075842, 0.186268,0.074836, 0.198177,0.056928, 0.156118,0.049371, 0.131227,0.735654
55,0.114845, 0.193497,0.076109, 0.165221,0.150770, 0.260664,0.124399, 0.167906,0.082673, 0.183197,0.051057, 0.160336,0.053186, 0.080503,0.038699, 0.096935,0.616520
56,0.107803, 0.216240,0.113635, 0.215880,0.091861, 0.207795,0.097864, 0.152179,0.093998, 0.120677,0.060338, 0.122191,0.046113, 0.183722,0.050726, 0.118980,0.675324
57,0.071857, 0.253112,0.140485, 0.188399,0.079495, 0.185795,0.083715, 0.164891,0.088912, 0.171194,0.054303, 0.177824,0.052957, 0.081900,0.060714, 0.144446,0.735125
58,0.123343, 0.153012,0.129102, 0.275093,0.076506, 0.161688,0.143855, 0.147783,0.070472, 0.090275,0.064455, 0.140943,0.058561, 0.135607,0.049881, 0.179423,0.567650
59,0.094370, 0.201966,0.093068, 0.190337,0.111246, 0.247218,0.095169, 0.229136,0.085913, 0.102717,0.050430, 0.120157,0.082406, 0.116379,0.050492, 0.128997,0.673812
60,0.161661, 0.166095,0.150456, 0.168078,0.075473, 0.245208,0.064755, 0.208350,0.073065, 0.150946,0.082731, 0.111479,0.081393, 0.164329,0.031226, 0.064755,0.558479
61,0.113884, 0.113884,0.081653, 0.213688,0.104783, 0.188295,0.082776, 0.256288,0.100463, 0.163307,0.085217, 0.126159,0.041690, 0.109883,0.064072, 0.153956,0.650921
62,0.084142, 0.210088,0.118445, 0.191164,0.064484, 0.232608,0.109075, 0.160473,0.066480, 0.171492,0.048462, 0.137612,0.056857, 0.137567,0.061461, 0.149588,0.781186
63,0.150882, 0.208181,0.101863, 0.221941,0.087388, 0.181147,0.081472, 0.185261,0.077207, 0.160319,0.081193, 0.162945,0.066983, 0.101863,0.051013, 0.080341,0.603996
64,0.144673, 0.274432,0.078202, 0.215747,0.107873, 0.204784,0.075639, 0.096964,0.108699, 0.181022,0.103496, 0.151277,0.041798, 0.048224,0.058105, 0.109065,0.563031
65,0.162242, 0.175757,0.139065, 0.226357,0.108811, 0.209834,0.057491, 0.108811,0.059445, 0.184203,0.068413, 0.126583,0.059445, 0.143542,0.051113, 0.118889,0.587952
66,0.094054, 0.207912,0.189524, 0.208320,0.099678, 0.162848,0.075980, 0.099115,0.080912, 0.201404,0.076533, 0.129929,0.049074, 0.161823,0.043310, 0.119583,0.581871
67,0.063928, 0.178817,0.107254, 0.192636,0.122910, 0.217781,0.076744, 0.141169,0.072594, 0.230628,0.078666, 0.216341,0.054789, 0.117789,0.038431, 0.089525,0.769370
68,0.064023, 0.216168,0.152666, 0.329175,0.093485, 0.163782,0.137504, 0.137504,0.042908, 0.152666,0.047788, 0.142559,0.054408, 0.099387,0.051422, 0.114557,0.711593
69,0.147567, 0.209302,0.071561, 0.300442,0.072355, 0.189856,0.077411, 0.159704,0.074523, 0.156593,0.061162, 0.144710,0.058163, 0.153339,0.037425, 0.085889,0.799668
70,0.104520, 0.210001,0.111610, 0.205786,0.090095, 0.175047,0.127558, 0.212788,0.084181, 0.135609,0.068274, 0.122220,0.069219, 0.123640,0.054932, 0.104520,0.579222
71,0.165710, 0.240187,0.086132, 0.161270,0.084655, 0.174879,0.063720, 0.172264,0.074172, 0.169310,0.080031, 0.182198,0.047041, 0.158638,0.040038, 0.099753,0.717001
72,0.075105, 0.197451,0.109193, 0.192841,0.102585, 0.228754,0.109503, 0.219803,0.062332, 0.112689,0.090909, 0.150211,0.053600, 0.128253,0.054710, 0.112063,0.684127
73,0.106959, 0.173405,0.118732, 0.257837,0.122616, 0.151899,0.073367, 0.123692,0.051772, 0.213917,0.085946, 0.166303,0.056488, 0.148804,0.028655, 0.119608,0.710933
74,0.157926, 0.224520,0.102564, 0.219321,0.101285, 0.157926,0.107435, 0.209079,0.058839, 0.210599,0.071723, 0.110681,0.054576, 0.107435,0.045996, 0.060094,0.599311
75,0.086345, 0.231070,0.115535, 0.226794,0.131615, 0.158105,0.050485, 0.183991,0.076227, 0.205605,0.061436, 0.168865,0.066315, 0.069964,0.052449, 0.115198,0.719185
76,0.083399, 0.319824,0.092345, 0.221629,0.088884, 0.088884,0.063114, 0.190913,0.070907, 0.190238,0.052002, 0.144308,0.052464, 0.113194,0.063965, 0.163928,0.865838
77,0.141960, 0.191349,0.088148, 0.174827,0.095674, 0.209720,0.087413, 0.174584,0.100879, 0.156086,0.059700, 0.103308,0.051527, 0.123844,0.077019, 0.163962,0.595359
78,0.152381, 0.193734,0.115462, 0.261521,0.117508, 0.155015,0.067366, 0.131300,0.066457, 0.115462,0.056195, 0.167593,0.082358, 0.154236,0.043357, 0.120055,0.597833
79,0.105809, 0.276840,0.085664, 0.194579,0.103416, 0.204350,0.107570, 0.196515,0.058226, 0.116228,0.065716, 0.108202,0.064494, 0.139852,0.069122, 0.103416,0.679965
80,0.095377, 0.139874,0.131131, 0.177485,0.139683, 0.284288,0.100126, 0.152158,0.116162, 0.157894,0.059740, 0.116162,0.048886, 0.100126,0.055682, 0.125225,0.506425
81,0.102171, 0.190612,0.114152, 0.137663,0.095306, 0.224165,0.120207, 0.227855,0.090641, 0.121637,0.065451, 0.128747,0.068832, 0.130002,0.051657, 0.130902,0.583166
82,0.093699, 0.138942,0.094067, 0.272803,0.082899, 0.156728,0.061283, 0.165798,0.088177, 0.201022,0.099278, 0.128432,0.067619, 0.190146,0.059180, 0.099927,0.707597
83,0.120897, 0.216310,0.097223, 0.127799,0.101593, 0.210885,0.076439, 0.254940,0.057828, 0.157998,0.067392, 0.123907,0.046131, 0.152878,0.050217, 0.137563,0.764560
84,0.105028, 0.272338,0.109870, 0.212266,0.076487, 0.195842,0.108453, 0.187023,0.086988, 0.154563,0.036148, 0.127319,0.062341, 0.146508,0.041275, 0.077550,0.746819
85,0.138938, 0.257149,0.128575, 0.212712,0.058869, 0.121959,0.075118, 0.211852,0.068077, 0.192649,0.047584, 0.149630,0.060412, 0.086619,0.072118, 0.117738,0.700618
86,0.113047, 0.144318,0.174337, 0.263056,0.072159, 0.191897,0.103228, 0.187417,0.045670, 0.174337,0.052620, 0.136643,0.068322, 0.133250,0.036471, 0.103228,0.668291
87,0.096599, 0.209243,0.104120, 0.219449,0.081342, 0.222509,0.077545, 0.186191,0.102815, 0.165694,0.074170, 0.178474,0.040901, 0.054172,0.060209, 0.126567,0.724600
88,0.125720, 0.198309,0.148399, 0.162329,0.067586, 0.169746,0.083413, 0.251440,0.074253, 0.135172,0.084388, 0.154926,0.031358, 0.170273,0.035687, 0.107004,0.698396
89,0.143867, 0.300597,0.067482, 0.143867,0.095382, 0.157031,0.095603, 0.158575,0.067330, 0.159689,0.071734, 0.079564,0.050057, 0.191205,0.047273, 0.170745,0.722544
90,0.093087, 0.175242,0.064653, 0.186175,0.176960, 0.239432,0.113779, 0.161313,0.135050, 0.176960,0.082123, 0.114080,0.053897, 0.104364,0.050969, 0.071915,0.458962
91,0.129394, 0.255282,0.102619, 0.156151,0.083833, 0.148350,0.078075, 0.198066,0.067164, 0.136293,0.076604, 0.167667,0.072199, 0.144959,0.038945, 0.144397,0.702331
92,0.101879, 0.153398,0.099254, 0.260624,0.074647, 0.198508,0.069092, 0.156283,0.118737, 0.258496,0.083087, 0.111399,0.096986, 0.127054,0.030967, 0.059591,0.650704
93,0.147871, 0.285586,0.177626, 0.177626,0.064912, 0.171437,0.077224, 0.145914,0.052439, 0.154448,0.052188, 0.110560,0.043811, 0.144201,0.062683, 0.131475,0.642492
94,0.104746, 0.130268,0.066843, 0.147046,0.115240, 0.198803,0.072111, 0.224743,0.099402, 0.221617,0.105465, 0.154286,0.055764, 0.123189,0.063663, 0.116815,0.633532
95,0.128162, 0.248384,0.113580, 0.162133,0.118933, 0.176712,0.080125, 0.161143,0.069901, 0.162147,0.078845, 0.157181,0.043732, 0.128162,0.056375, 0.114485,0.620696
96,0.114387, 0.301803,0.127178, 0.164047,0.073446, 0.139018,0.076048, 0.178296,0.073416, 0.148500,0.059913, 0.152097,0.047090, 0.136606,0.060361, 0.147795,0.736323
97,0.161412, 0.214027,0.122049, 0.184471,0.077107, 0.149596,0.102518, 0.154214,0.069589, 0.144434,0.062389, 0.169950,0.055910, 0.143965,0.066320, 0.122049,0.565412
98,0.105511, 0.156573,0.144799, 0.236193,0.057542, 0.180025,0.064691, 0.174336,0.067584, 0.130445,0.105987, 0.129382,0.078287, 0.202736,0.045006, 0.120901,0.661183
99,0.112419, 0.226861,0.096858, 0.189152,0.115929, 0.224158,0.093535, 0.113717,0.104004, 0.131566,0.063663, 0.207203,0.047023, 0.112580,0.045404, 0.115929,0.642331
100,0.127888, 0.253888,0.147591, 0.166868,0.067507, 0.144247,0.079383, 0.181563,0.081736, 0.177235,0.053220, 0.160114,0.060697, 0.147591,0.042535, 0.107938,0.678886
101,0.104273, 0.275295,0.065689, 0.208546,0.063782, 0.202813,0.089581, 0.149574,0.058453, 0.206621,0.092398, 0.094783,0.059420, 0.131982,0.065262, 0.131527,0.802283
102,0.144442, 0.236894,0.091116, 0.169363,0.079457, 0.182233,0.115100, 0.178732,0.064982, 0.190783,0.056223, 0.172636,0.057545, 0.130553,0.055587, 0.074352,0.671093
103,0.131986, 0.193610,0.072810, 0.143876,0.082193, 0.264413,0.065283, 0.172994,0.070192, 0.142764,0.083653, 0.164766,0.064854, 0.171094,0.043134, 0.132380,0.771792
104,0.109703, 0.240702,0.109817, 0.214464,0.111484, 0.168445,0.068394, 0.116521,0.084222, 0.151351,0.105248, 0.149928,0.071548, 0.114367,0.047020, 0.136787,0.585129
105,0.073432, 0.211071,0.093224, 0.195703,0.154635, 0.267552,0.071091, 0.165162,0.057801, 0.160954,0.063981, 0.160989,0.042135, 0.077317,0.053663, 0.151291,0.780077
106,0.121063, 0.186839,0.124450, 0.195399,0.094062, 0.155444,0.115116, 0.148338,0.089331, 0.130941,0.074007, 0.133943,0.077722, 0.173252,0.062136, 0.117958,0.484227
107,0.109100, 0.173062,0.086531, 0.149371,0.146169, 0.234288,0.114319, 0.117637,0.069570, 0.114319,0.067185, 0.179967,0.050653, 0.148176,0.089964, 0.149690,0.533019
108,0.124466, 0.183781,0.091890, 0.196807,0.073144, 0.149480,0.074740, 0.190666,0.080860, 0.173308,0.081624, 0.161816,0.063611, 0.161721,0.046750, 0.145337,0.725830
109,0.158046, 0.170543,0.164469, 0.233877,0.075607, 0.204546,0.050186, 0.161341,0.087892, 0.160825,0.060104, 0.175918,0.049740, 0.100650,0.064022, 0.082234,0.579869
110,0.180759, 0.219580,0.085260, 0.205151,0.094370, 0.208335,0.055024, 0.184984,0.079316, 0.095639,0.063330, 0.180523,0.060894, 0.126660,0.046275, 0.113902,0.669547
111,0.136510, 0.218578,0.106609, 0.186795,0.083869, 0.153528,0.072095, 0.159416,0.070948, 0.243673,0.080854, 0.181943,0.054133, 0.120081,0.040027, 0.090940,0.709908
112,0.107654, 0.272389,0.176137, 0.278345,0.088136, 0.141830,0.061999, 0.215308,0.077199, 0.141246,0.043131, 0.089196,0.052566, 0.091057,0.047277, 0.116531,0.691802
113,0.162753, 0.277843,0.091597, 0.162753,0.081748, 0.170828,0.086853, 0.199653,0.064879, 0.175275,0.085707, 0.147430,0.056923, 0.106748,0.040125, 0.088885,0.658829
114,0.153658, 0.226433,0.123423, 0.183384,0.105326, 0.160764,0.091566, 0.211572,0.053588, 0.098810,0.062828, 0.128738,0.052332, 0.145640,0.071831, 0.130108,0.570897
115,0.202744, 0.224862,0.101372, 0.167223,0.099982, 0.218431,0.058860, 0.224858,0.084431, 0.101372,0.067512, 0.120955,0.071038, 0.102786,0.035854, 0.117719,0.556413
116,0.093839, 0.209568,0.119749, 0.206120,0.067244, 0.187679,0.089688, 0.200449,0.095527, 0.184064,0.071471, 0.119749,0.047925, 0.152866,0.044555, 0.109508,0.740004
117,0.119865, 0.130128,0.086289, 0.167114,0.114510, 0.151796,0.105173, 0.172578,0.066176, 0.174659,0.125832, 0.233314,0.058220, 0.125691,0.033222, 0.135435,0.581430
118,0.119538, 0.200369,0.085482, 0.194352,0.091125, 0.199913,0.097176, 0.240000,0.090031, 0.121734,0.060689, 0.157635,0.054788, 0.122090,0.043700, 0.121378,0.714942
119,0.118706, 0.155384,0.144064, 0.179585,0.078927, 0.132846,0.085181, 0.190114,0.153791, 0.224550,0.060185, 0.175407,0.055985, 0.119498,0.046852, 0.078927,0.512620
120,0.115063, 0.251660,0.072161, 0.201795,0.148020, 0.153176,0.101701, 0.178328,0.074727, 0.136284,0.089164, 0.194482,0.039773, 0.072161,0.056441, 0.115063,0.605898
121,0.107767, 0.219293,0.087939, 0.228991,0.053135, 0.177323,0.077626, 0.201192,0.065932, 0.098562,0.066525, 0.205294,0.091741, 0.139068,0.063997, 0.115617,0.770677
122,0.163717, 0.233159,0.127015, 0.181598,0.116580, 0.194546,0.081822, 0.155028,0.060533, 0.097427,0.045634, 0.174196,0.041848, 0.147293,0.077368, 0.102236,0.570966
123,0.075814, 0.202616,0.093265, 0.245660,0.119447, 0.186531,0.052523, 0.190567,0.101049, 0.156390,0.106604, 0.135033,0.084787, 0.109364,0.035303, 0.105047,0.662415
124,0.109455, 0.170242,0.106552, 0.231873,0.088019, 0.234403,0.047266, 0.189344,0.102692, 0.213104,0.058150, 0.135141,0.039257, 0.108019,0.057030, 0.109455,0.783160
125,0.113634, 0.262512,0.076963, 0.277277,0.103977, 0.139513,0.123898, 0.139531,0.069765, 0.123018,0.060344, 0.164566,0.040981, 0.137801,0.052586, 0.113634,0.715703
126,0.093313, 0.136800,0.105633, 0.195769,0.079818, 0.258879,0.072490, 0.229420,0.060257, 0.159637,0.055814, 0.160684,0.065256, 0.139387,0.055307, 0.131536,0.824224
127,0.132916, 0.308131,0.095913, 0.212667,0.095913, 0.095913,0.069341, 0.199628,0.084834, 0.125595,0.061360, 0.138681,0.095913, 0.095913,0.054364, 0.132916,0.618889
128,0.119757, 0.207911,0.166149, 0.215210,0.070815, 0.141590,0.070795, 0.263455,0.069488, 0.162389,0.088981, 0.140862,0.051978, 0.105755,0.034703, 0.090164,0.654670
129,0.129469, 0.145621,0.119981, 0.195829,0.068936, 0.152208,0.065441, 0.156265,0.115885, 0.130882,0.057884, 0.137872,0.067276, 0.239962,0.071761, 0.144729,0.606734
130,0.101744, 0.207393,0.093109, 0.218873,0.106093, 0.241361,0.090861, 0.153503,0.069464, 0.106093,0.068187, 0.212267,0.046713, 0.154915,0.036315, 0.093109,0.775027
131,0.153007, 0.155103,0.099572, 0.182027,0.143245, 0.200910,0.068034, 0.188994,0.044525, 0.158539,0.052952, 0.136068,0.071349, 0.192904,0.048226, 0.104545,0.638180
132,0.138534, 0.231207,0.115604, 0.180117,0.098639, 0.175176,0.096411, 0.218660,0.066189, 0.096411,0.057739, 0.178418,0.052060, 0.150782,0.036794, 0.107258,0.676059
133,0.118586, 0.200443,0.070155, 0.245998,0.070853, 0.150172,0.143683, 0.222997,0.058725, 0.080383,0.066814, 0.197057,0.040791, 0.143683,0.056383, 0.133277,0.748021
134,0.129908, 0.200477,0.143597, 0.240727,0.083081, 0.129724,0.090354, 0.167986,0.073713, 0.186045,0.091438, 0.143597,0.063238, 0.076036,0.050172, 0.129908,0.548998
135,0.091958, 0.279236,0.079780, 0.240387,0.094186, 0.196873,0.075092, 0.100844,0.078612, 0.190913,0.092569, 0.175674,0.069532, 0.107378,0.047185, 0.079780,0.742171
136,0.137173, 0.214410,0.104604, 0.207761,0.163328, 0.228354,0.041016, 0.163328,0.045841, 0.190246,0.084768, 0.137563,0.057348, 0.091682,0.045707, 0.086870,0.640431
137,0.112108, 0.222069,0.104737, 0.243570,0.109638, 0.119546,0.097142, 0.183908,0.058666, 0.113337,0.078996, 0.125570,0.045977, 0.162588,0.060796, 0.161351,0.663880
138,0.104747, 0.259355,0.083602, 0.198161,0.054774, 0.105976,0.069655, 0.199107,0.156144, 0.209494,0.066369, 0.198222,0.057346, 0.109549,0.047978, 0.079521,0.718769
139,0.083040, 0.256957,0.124154, 0.207854,0.080358, 0.126285,0.111328, 0.171539,0.125176, 0.141882,0.061851, 0.126379,0.050417, 0.145004,0.036523, 0.151252,0.654307
140,0.101321, 0.205321,0.102944, 0.221385,0.091977, 0.147812,0.102661, 0.147182,0.102437, 0.205889,0.049271, 0.162885,0.103239, 0.105819,0.046616, 0.103239,0.599067
141,0.102540, 0.195037,0.085739, 0.158375,0.073109, 0.137265,0.114328, 0.212776,0.068632, 0.237130,0.046554, 0.169865,0.075053, 0.173800,0.049113, 0.100686,0.769865
142,0.155934, 0.249534,0.107943, 0.159280,0.081971, 0.215885,0.051865, 0.180409,0.101303, 0.117400,0.054743, 0.155934,0.044024, 0.159577,0.039894, 0.124304,0.724645
