ó^Ç¶ÇΩèdóvìx,0.270000,0.330000,0.210000,0.290000,0.150000,0.250000,0.090000,0.210000,0.030000,0.170000,1.000000,

é¿çsâÒêî,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],ãÊä‘ïùÇÃëçòa
115,0.291456, 0.291456,0.315512, 0.315512,0.201879, 0.201879,0.122661, 0.122661,0.068492, 0.068492,0.000000
116,0.268372, 0.268372,0.263797, 0.263797,0.257481, 0.257481,0.155003, 0.155003,0.055346, 0.055346,0.000000
117,0.254165, 0.254165,0.250009, 0.250009,0.231184, 0.231184,0.216005, 0.216005,0.048636, 0.048636,0.000000
118,0.270808, 0.270808,0.249049, 0.249049,0.262837, 0.262837,0.135828, 0.135828,0.081478, 0.081478,0.000000
119,0.357120, 0.357120,0.228893, 0.228893,0.198549, 0.198549,0.097669, 0.097669,0.117769, 0.117769,0.000000
120,0.325935, 0.325935,0.217895, 0.217895,0.217895, 0.217895,0.174026, 0.174026,0.064249, 0.064249,0.000000
121,0.282252, 0.282252,0.291620, 0.291620,0.237195, 0.237195,0.141244, 0.141244,0.047689, 0.047689,0.000000
122,0.336572, 0.336572,0.276900, 0.276900,0.151737, 0.151737,0.162519, 0.162519,0.072272, 0.072272,0.000000
123,0.207120, 0.207120,0.285377, 0.285377,0.207120, 0.207120,0.206605, 0.206605,0.093778, 0.093778,0.000000
124,0.289642, 0.289642,0.358789, 0.358789,0.161544, 0.161544,0.098021, 0.098021,0.092003, 0.092003,0.000000
125,0.298422, 0.298422,0.204514, 0.204514,0.252247, 0.252247,0.160461, 0.160461,0.084355, 0.084355,0.000000
126,0.344812, 0.344812,0.257849, 0.257849,0.151275, 0.151275,0.164551, 0.164551,0.081513, 0.081513,0.000000
127,0.298381, 0.298381,0.363027, 0.363027,0.161087, 0.161087,0.094176, 0.094176,0.083329, 0.083329,0.000000
128,0.291021, 0.291021,0.307275, 0.307275,0.205047, 0.205047,0.112108, 0.112108,0.084549, 0.084549,0.000000
129,0.393908, 0.393908,0.205760, 0.205760,0.181357, 0.181357,0.148957, 0.148957,0.070018, 0.070018,0.000000
130,0.276007, 0.276007,0.347259, 0.347259,0.181424, 0.181424,0.130687, 0.130687,0.064622, 0.064622,0.000000
131,0.372153, 0.372153,0.221934, 0.221934,0.177155, 0.177155,0.137594, 0.137594,0.091164, 0.091164,0.000000
132,0.384774, 0.384774,0.231762, 0.231762,0.160704, 0.160704,0.179314, 0.179314,0.043445, 0.043445,0.000000
133,0.236852, 0.236852,0.307540, 0.307540,0.221439, 0.221439,0.160716, 0.160716,0.073454, 0.073454,0.000000
134,0.371581, 0.371581,0.277153, 0.277153,0.163379, 0.163379,0.104010, 0.104010,0.083876, 0.083876,0.000000
135,0.219218, 0.219218,0.310269, 0.310269,0.176346, 0.176346,0.227756, 0.227756,0.066411, 0.066411,0.000000
136,0.306682, 0.306682,0.235982, 0.235982,0.214222, 0.214222,0.133029, 0.133029,0.110085, 0.110085,0.000000
137,0.258320, 0.258320,0.240309, 0.240309,0.217293, 0.217293,0.167831, 0.167831,0.116248, 0.116248,0.000000
138,0.259882, 0.259882,0.295247, 0.295247,0.255605, 0.255605,0.098822, 0.098822,0.090443, 0.090443,0.000000
139,0.355076, 0.355076,0.231831, 0.231831,0.214275, 0.214275,0.086727, 0.086727,0.112091, 0.112091,0.000000
140,0.329494, 0.329494,0.260586, 0.260586,0.200680, 0.200680,0.092361, 0.092361,0.116878, 0.116878,0.000000
141,0.267234, 0.267234,0.289947, 0.289947,0.219599, 0.219599,0.182778, 0.182778,0.040442, 0.040442,0.000000
142,0.275242, 0.275242,0.207056, 0.207056,0.232738, 0.232738,0.218851, 0.218851,0.066113, 0.066113,0.000000
143,0.262357, 0.262357,0.260250, 0.260250,0.238357, 0.238357,0.176252, 0.176252,0.062784, 0.062784,0.000000
144,0.320510, 0.320510,0.223488, 0.223488,0.183855, 0.183855,0.208099, 0.208099,0.064048, 0.064048,0.000000
145,0.291149, 0.291149,0.203833, 0.203833,0.220613, 0.220613,0.226243, 0.226243,0.058163, 0.058163,0.000000
146,0.297191, 0.297191,0.281886, 0.281886,0.229879, 0.229879,0.149404, 0.149404,0.041639, 0.041639,0.000000
147,0.386119, 0.386119,0.206032, 0.206032,0.153363, 0.153363,0.154620, 0.154620,0.099865, 0.099865,0.000000
148,0.273641, 0.273641,0.292928, 0.292928,0.184922, 0.184922,0.105521, 0.105521,0.142988, 0.142988,0.000000
149,0.289225, 0.289225,0.263597, 0.263597,0.211726, 0.211726,0.176709, 0.176709,0.058742, 0.058742,0.000000
150,0.245094, 0.245094,0.273036, 0.273036,0.268639, 0.268639,0.145985, 0.145985,0.067246, 0.067246,0.000000
151,0.317203, 0.317203,0.208700, 0.208700,0.196007, 0.196007,0.185904, 0.185904,0.092187, 0.092187,0.000000
152,0.240339, 0.240339,0.283394, 0.283394,0.258034, 0.258034,0.089687, 0.089687,0.128546, 0.128546,0.000000
153,0.227583, 0.227583,0.306395, 0.306395,0.217229, 0.217229,0.199441, 0.199441,0.049352, 0.049352,0.000000
154,0.252398, 0.252398,0.305682, 0.305682,0.206902, 0.206902,0.166206, 0.166206,0.068811, 0.068811,0.000000
155,0.287858, 0.287858,0.284535, 0.284535,0.160916, 0.160916,0.177624, 0.177624,0.089067, 0.089067,0.000000
156,0.293391, 0.293391,0.233437, 0.233437,0.213235, 0.213235,0.155280, 0.155280,0.104657, 0.104657,0.000000
157,0.240596, 0.240596,0.312058, 0.312058,0.207700, 0.207700,0.139424, 0.139424,0.100221, 0.100221,0.000000
158,0.330941, 0.330941,0.272460, 0.272460,0.215961, 0.215961,0.140213, 0.140213,0.040425, 0.040425,0.000000
159,0.292407, 0.292407,0.298400, 0.298400,0.217814, 0.217814,0.144705, 0.144705,0.046674, 0.046674,0.000000
160,0.242625, 0.242625,0.272348, 0.272348,0.161775, 0.161775,0.245225, 0.245225,0.078026, 0.078026,0.000000
161,0.298177, 0.298177,0.245078, 0.245078,0.211365, 0.211365,0.167133, 0.167133,0.078247, 0.078247,0.000000
162,0.323759, 0.323759,0.302238, 0.302238,0.157165, 0.157165,0.123994, 0.123994,0.092844, 0.092844,0.000000
163,0.238360, 0.238360,0.325352, 0.325352,0.197843, 0.197843,0.174905, 0.174905,0.063539, 0.063539,0.000000
164,0.335508, 0.335508,0.234699, 0.234699,0.222481, 0.222481,0.139152, 0.139152,0.068159, 0.068159,0.000000
165,0.374241, 0.374241,0.247001, 0.247001,0.174612, 0.174612,0.131792, 0.131792,0.072354, 0.072354,0.000000
166,0.360695, 0.360695,0.276471, 0.276471,0.170834, 0.170834,0.098962, 0.098962,0.093038, 0.093038,0.000000
167,0.342712, 0.342712,0.188084, 0.188084,0.210311, 0.210311,0.143951, 0.143951,0.114941, 0.114941,0.000000
168,0.322049, 0.322049,0.275041, 0.275041,0.192682, 0.192682,0.165456, 0.165456,0.044771, 0.044771,0.000000
169,0.357424, 0.357424,0.219374, 0.219374,0.202636, 0.202636,0.090041, 0.090041,0.130526, 0.130526,0.000000
170,0.326963, 0.326963,0.216600, 0.216600,0.184650, 0.184650,0.163487, 0.163487,0.108300, 0.108300,0.000000
171,0.287693, 0.287693,0.298519, 0.298519,0.185138, 0.185138,0.142561, 0.142561,0.086090, 0.086090,0.000000
172,0.304274, 0.304274,0.263708, 0.263708,0.206249, 0.206249,0.147823, 0.147823,0.077947, 0.077947,0.000000
173,0.349164, 0.349164,0.251535, 0.251535,0.203581, 0.203581,0.115214, 0.115214,0.080506, 0.080506,0.000000
174,0.269438, 0.269438,0.336865, 0.336865,0.210089, 0.210089,0.114684, 0.114684,0.068923, 0.068923,0.000000
175,0.306784, 0.306784,0.318075, 0.318075,0.152934, 0.152934,0.114474, 0.114474,0.107734, 0.107734,0.000000
176,0.253854, 0.253854,0.276766, 0.276766,0.252423, 0.252423,0.151561, 0.151561,0.065396, 0.065396,0.000000
177,0.248659, 0.248659,0.324126, 0.324126,0.193317, 0.193317,0.126358, 0.126358,0.107540, 0.107540,0.000000
178,0.267652, 0.267652,0.319481, 0.319481,0.203709, 0.203709,0.129600, 0.129600,0.079559, 0.079559,0.000000
179,0.314612, 0.314612,0.250133, 0.250133,0.207852, 0.207852,0.153216, 0.153216,0.074188, 0.074188,0.000000
180,0.365312, 0.365312,0.208242, 0.208242,0.202137, 0.202137,0.138536, 0.138536,0.085774, 0.085774,0.000000
181,0.237490, 0.237490,0.322508, 0.322508,0.210843, 0.210843,0.144992, 0.144992,0.084167, 0.084167,0.000000
182,0.267644, 0.267644,0.336957, 0.336957,0.199110, 0.199110,0.145168, 0.145168,0.051120, 0.051120,0.000000
183,0.291321, 0.291321,0.271537, 0.271537,0.231688, 0.231688,0.104706, 0.104706,0.100748, 0.100748,0.000000
184,0.324975, 0.324975,0.208377, 0.208377,0.234454, 0.234454,0.137051, 0.137051,0.095143, 0.095143,0.000000
185,0.354585, 0.354585,0.241225, 0.241225,0.193664, 0.193664,0.119100, 0.119100,0.091427, 0.091427,0.000000
186,0.322415, 0.322415,0.229183, 0.229183,0.241180, 0.241180,0.135428, 0.135428,0.071794, 0.071794,0.000000
187,0.265887, 0.265887,0.281519, 0.281519,0.212963, 0.212963,0.132330, 0.132330,0.107301, 0.107301,0.000000
188,0.308665, 0.308665,0.253933, 0.253933,0.228601, 0.228601,0.100413, 0.100413,0.108388, 0.108388,0.000000
189,0.306749, 0.306749,0.334486, 0.334486,0.161684, 0.161684,0.126744, 0.126744,0.070337, 0.070337,0.000000
190,0.314196, 0.314196,0.257902, 0.257902,0.243774, 0.243774,0.141516, 0.141516,0.042611, 0.042611,0.000000
191,0.247645, 0.247645,0.318197, 0.318197,0.213389, 0.213389,0.153532, 0.153532,0.067237, 0.067237,0.000000
192,0.327522, 0.327522,0.256237, 0.256237,0.157204, 0.157204,0.184575, 0.184575,0.074462, 0.074462,0.000000
193,0.284329, 0.284329,0.272903, 0.272903,0.153512, 0.153512,0.231241, 0.231241,0.058015, 0.058015,0.000000
194,0.371782, 0.371782,0.270510, 0.270510,0.200442, 0.200442,0.091455, 0.091455,0.065810, 0.065810,0.000000
195,0.267216, 0.267216,0.361626, 0.361626,0.170866, 0.170866,0.144012, 0.144012,0.056281, 0.056281,0.000000
196,0.353706, 0.353706,0.255679, 0.255679,0.175135, 0.175135,0.093201, 0.093201,0.122278, 0.122278,0.000000
197,0.291049, 0.291049,0.219680, 0.219680,0.219680, 0.219680,0.145530, 0.145530,0.124061, 0.124061,0.000000
198,0.314593, 0.314593,0.276560, 0.276560,0.197409, 0.197409,0.151831, 0.151831,0.059607, 0.059607,0.000000
199,0.350147, 0.350147,0.235774, 0.235774,0.207237, 0.207237,0.113508, 0.113508,0.093334, 0.093334,0.000000
200,0.399857, 0.399857,0.230007, 0.230007,0.152990, 0.152990,0.155836, 0.155836,0.061310, 0.061310,0.000000
201,0.334830, 0.334830,0.213740, 0.213740,0.234771, 0.234771,0.147681, 0.147681,0.068977, 0.068977,0.000000
202,0.281639, 0.281639,0.290762, 0.290762,0.244386, 0.244386,0.117921, 0.117921,0.065292, 0.065292,0.000000
203,0.386436, 0.386436,0.167509, 0.167509,0.238758, 0.238758,0.154530, 0.154530,0.052767, 0.052767,0.000000
204,0.386208, 0.386208,0.231788, 0.231788,0.204663, 0.204663,0.141957, 0.141957,0.035385, 0.035385,0.000000
205,0.244399, 0.244399,0.300259, 0.300259,0.234037, 0.234037,0.142220, 0.142220,0.079085, 0.079085,0.000000
206,0.308268, 0.308268,0.257270, 0.257270,0.252049, 0.252049,0.126748, 0.126748,0.055665, 0.055665,0.000000
207,0.351766, 0.351766,0.263981, 0.263981,0.207305, 0.207305,0.120306, 0.120306,0.056641, 0.056641,0.000000
208,0.207112, 0.207112,0.252476, 0.252476,0.248111, 0.248111,0.213538, 0.213538,0.078764, 0.078764,0.000000
209,0.293838, 0.293838,0.289044, 0.289044,0.183086, 0.183086,0.154708, 0.154708,0.079324, 0.079324,0.000000
210,0.277289, 0.277289,0.255790, 0.255790,0.268801, 0.268801,0.127684, 0.127684,0.070435, 0.070435,0.000000
211,0.282994, 0.282994,0.324388, 0.324388,0.237860, 0.237860,0.107122, 0.107122,0.047635, 0.047635,0.000000
212,0.315863, 0.315863,0.247136, 0.247136,0.192667, 0.192667,0.182917, 0.182917,0.061417, 0.061417,0.000000
213,0.219854, 0.219854,0.314681, 0.314681,0.190040, 0.190040,0.195287, 0.195287,0.080139, 0.080139,0.000000
214,0.320894, 0.320894,0.263790, 0.263790,0.230273, 0.230273,0.123982, 0.123982,0.061061, 0.061061,0.000000
215,0.356393, 0.356393,0.276737, 0.276737,0.200366, 0.200366,0.099458, 0.099458,0.067046, 0.067046,0.000000
216,0.280268, 0.280268,0.314523, 0.314523,0.177808, 0.177808,0.147172, 0.147172,0.080229, 0.080229,0.000000
217,0.369633, 0.369633,0.285768, 0.285768,0.166785, 0.166785,0.098776, 0.098776,0.079039, 0.079039,0.000000
218,0.280859, 0.280859,0.333533, 0.333533,0.180296, 0.180296,0.121820, 0.121820,0.083492, 0.083492,0.000000
219,0.380860, 0.380860,0.192122, 0.192122,0.182219, 0.182219,0.163100, 0.163100,0.081698, 0.081698,0.000000
220,0.337369, 0.337369,0.254918, 0.254918,0.151457, 0.151457,0.141496, 0.141496,0.114759, 0.114759,0.000000
